timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
1654.338,28.36,24.0,50.0,62.0,,28.57,100.0,,,,,,450.0,,,,,,,,,,,,,,,
1654.338,28.36,24.0,50.0,62.0,,28.57,100.0,,,,,,450.0,,,,,,,,,,,,,,,
1654.338,28.36,24.0,50.0,62.0,,28.57,100.0,,,,,,450.0,,,,,,,,,,,,,,,
1654.338,28.36,24.0,50.0,62.0,,28.57,100.0,,,,,,450.0,,,,,,,,,,,,,,,
1654.338,28.36,24.0,50.0,62.0,,28.57,100.0,,,,,,450.0,,,,,,,,,,,,,,,
1654.338,28.36,24.0,50.0,62.0,,28.57,100.0,,,,,,450.0,,,,,,,,,,,,,,,
1654.488,28.91,24.0,50.0,62.0,,28.55,100.0,,,,,,600.0,,,,,,,,,,,,,,,
1654.488,28.91,24.0,50.0,62.0,,28.55,100.0,,,,,,600.0,,,,,,,,,,,,,,,
1654.488,28.91,24.0,50.0,62.0,,28.55,100.0,,,,,,600.0,,,,,,,,,,,,,,,
1654.488,28.91,24.0,50.0,62.0,,28.55,100.0,,,,,,600.0,,,,,,,,,,,,,,,
1654.488,28.91,24.0,50.0,62.0,,28.55,100.0,,,,,,600.0,,,,,,,,,,,,,,,
1654.488,28.91,24.0,50.0,62.0,,28.55,100.0,,,,,,600.0,,,,,,,,,,,,,,,
1654.488,28.91,24.0,50.0,62.0,,28.55,100.0,,,,,,600.0,,,,,,,,,,,,,,,
1654.638,29.76,24.0,50.0,62.0,,28.52,100.0,,,,,,750.0,,,,,,,,,,,,,,,
1654.638,29.76,24.0,50.0,62.0,,28.52,100.0,,,,,,750.0,,,,,,,,,,,,,,,
1654.638,29.76,24.0,50.0,62.0,,28.52,100.0,,,,,,750.0,,,,,,,,,,,,,,,
1654.638,29.76,24.0,50.0,62.0,,28.52,100.0,,,,,,750.0,,,,,,,,,,,,,,,
1654.638,29.76,24.0,50.0,62.0,,28.52,100.0,,,,,,750.0,,,,,,,,,,,,,,,
1654.638,29.76,24.0,50.0,62.0,,28.52,100.0,,,,,,750.0,,,,,,,,,,,,,,,
1654.638,29.76,24.0,50.0,62.0,,28.52,100.0,,,,,,750.0,,,,,,,,,,,,,,,
1654.788,31.2,24.0,50.0,62.0,22.19,28.46,100.0,,,,,,900.0,,,,,,,,,,,,,,,
1654.788,31.2,24.0,50.0,62.0,22.19,28.46,100.0,,,,,,900.0,,,,,,,,,,,,,,,
1654.788,31.2,24.0,50.0,62.0,22.19,28.46,100.0,,,,,,900.0,,,,,,,,,,,,,,,
1654.788,31.2,24.0,50.0,62.0,22.19,28.46,100.0,,,,,,900.0,,,,,,,,,,,,,,,
1654.788,31.2,24.0,50.0,62.0,22.19,28.46,100.0,,,,,,900.0,,,,,,,,,,,,,,,
1654.788,31.2,24.0,50.0,62.0,22.19,28.46,100.0,,,,,,900.0,,,,,,,,,,,,,,,
1654.788,31.2,24.0,50.0,62.0,22.19,28.46,100.0,,,,,,900.0,,,,,,,,,,,,,,,
1654.788,31.2,24.0,50.0,62.0,22.19,28.46,100.0,,,,,,900.0,,,,,,,,,,,,,,,
1654.938,32.43,24.0,50.0,62.0,,28.41,100.0,,,,,,1050.0,,,,,,,,,,,,,,,
1654.938,32.43,24.0,50.0,62.0,,28.41,100.0,,,,,,1050.0,,,,,,,,,,,,,,,
1654.938,32.43,24.0,50.0,62.0,,28.41,100.0,,,,,,1050.0,,,,,,,,,,,,,,,
1654.938,32.43,24.0,50.0,62.0,,28.41,100.0,,,,,,1050.0,,,,,,,,,,,,,,,
1654.938,32.43,24.0,50.0,62.0,,28.41,100.0,,,,,,1050.0,,,,,,,,,,,,,,,
1654.938,32.43,24.0,50.0,62.0,,28.41,100.0,,,,,,1050.0,,,,,,,,,,,,,,,
1654.938,32.43,24.0,50.0,62.0,,28.41,100.0,,,,,,1050.0,,,,,,,,,,,,,,,
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1654.991,,,,,,,,,,,,,,,,159.0,7156.0,1047.0,72.0,113.0,110.0,246.0,283.0,25.0,3075.0,0.44715447154471544,29.91,29.91
1655.088,33.72,24.0,50.0,62.0,,28.37,100.0,,,,,,1200.0,,,,,,,,,,,,,,,
1655.088,33.72,24.0,50.0,62.0,,28.37,100.0,,,,,,1200.0,,,,,,,,,,,,,,,
1655.088,33.72,24.0,50.0,62.0,,28.37,100.0,,,,,,1200.0,,,,,,,,,,,,,,,
1655.088,33.72,24.0,50.0,62.0,,28.37,100.0,,,,,,1200.0,,,,,,,,,,,,,,,
1655.088,33.72,24.0,50.0,62.0,,28.37,100.0,,,,,,1200.0,,,,,,,,,,,,,,,
1655.088,33.72,24.0,50.0,62.0,,28.37,100.0,,,,,,1200.0,,,,,,,,,,,,,,,
1655.088,33.72,24.0,50.0,62.0,,28.37,100.0,,,,,,1200.0,,,,,,,,,,,,,,,
1655.238,35.49,24.0,50.0,62.0,,28.31,100.0,,,,,,1350.0,,,,,,,,,,,,,,,
1655.238,35.49,24.0,50.0,62.0,,28.31,100.0,,,,,,1350.0,,,,,,,,,,,,,,,
1655.238,35.49,24.0,50.0,62.0,,28.31,100.0,,,,,,1350.0,,,,,,,,,,,,,,,
1655.238,35.49,24.0,50.0,62.0,,28.31,100.0,,,,,,1350.0,,,,,,,,,,,,,,,
1655.238,35.49,24.0,50.0,62.0,,28.31,100.0,,,,,,1350.0,,,,,,,,,,,,,,,
1655.238,35.49,24.0,50.0,62.0,,28.31,100.0,,,,,,1350.0,,,,,,,,,,,,,,,
1655.238,35.49,24.0,50.0,62.0,,28.31,100.0,,,,,,1350.0,,,,,,,,,,,,,,,
1655.388,36.83,24.0,50.0,62.0,22.25,28.26,100.0,,,,,,1500.0,,,,,,,,,,,,,,,
1655.388,36.83,24.0,50.0,62.0,22.25,28.26,100.0,,,,,,1500.0,,,,,,,,,,,,,,,
1655.388,36.83,24.0,50.0,62.0,22.25,28.26,100.0,,,,,,1500.0,,,,,,,,,,,,,,,
1655.388,36.83,24.0,50.0,62.0,22.25,28.26,100.0,,,,,,1500.0,,,,,,,,,,,,,,,
1655.388,36.83,24.0,50.0,62.0,22.25,28.26,100.0,,,,,,1500.0,,,,,,,,,,,,,,,
1655.388,36.83,24.0,50.0,62.0,22.25,28.26,100.0,,,,,,1500.0,,,,,,,,,,,,,,,
1655.388,36.83,24.0,50.0,62.0,22.25,28.26,100.0,,,,,,1500.0,,,,,,,,,,,,,,,
1655.388,36.83,24.0,50.0,62.0,22.25,28.26,100.0,,,,,,1500.0,,,,,,,,,,,,,,,
1655.538,38.18,24.0,50.0,62.0,,28.21,100.0,,,,,,1650.0,,,,,,,,,,,,,,,
1655.538,38.18,24.0,50.0,62.0,,28.21,100.0,,,,,,1650.0,,,,,,,,,,,,,,,
1655.538,38.18,24.0,50.0,62.0,,28.21,100.0,,,,,,1650.0,,,,,,,,,,,,,,,
1655.538,38.18,24.0,50.0,62.0,,28.21,100.0,,,,,,1650.0,,,,,,,,,,,,,,,
1655.538,38.18,24.0,50.0,62.0,,28.21,100.0,,,,,,1650.0,,,,,,,,,,,,,,,
1655.538,38.18,24.0,50.0,62.0,,28.21,100.0,,,,,,1650.0,,,,,,,,,,,,,,,
1655.538,38.18,24.0,50.0,62.0,,28.21,100.0,,,,,,1650.0,,,,,,,,,,,,,,,
1655.688,39.95,24.0,50.0,62.0,,28.14,100.0,,,,,,1800.0,,,,,,,,,,,,,,,
1655.688,39.95,24.0,50.0,62.0,,28.14,100.0,,,,,,1800.0,,,,,,,,,,,,,,,
1655.688,39.95,24.0,50.0,62.0,,28.14,100.0,,,,,,1800.0,,,,,,,,,,,,,,,
1655.688,39.95,24.0,50.0,62.0,,28.14,100.0,,,,,,1800.0,,,,,,,,,,,,,,,
1655.688,39.95,24.0,50.0,62.0,,28.14,100.0,,,,,,1800.0,,,,,,,,,,,,,,,
1655.688,39.95,24.0,50.0,62.0,,28.14,100.0,,,,,,1800.0,,,,,,,,,,,,,,,
1655.688,39.95,24.0,50.0,62.0,,28.14,100.0,,,,,,1800.0,,,,,,,,,,,,,,,
1655.838,41.26,24.0,50.0,62.0,,28.08,100.0,,,,,,1950.0,,,,,,,,,,,,,,,
1655.838,41.26,24.0,50.0,62.0,,28.08,100.0,,,,,,1950.0,,,,,,,,,,,,,,,
1655.838,41.26,24.0,50.0,62.0,,28.08,100.0,,,,,,1950.0,,,,,,,,,,,,,,,
1655.838,41.26,24.0,50.0,62.0,,28.08,100.0,,,,,,1950.0,,,,,,,,,,,,,,,
1655.838,41.26,24.0,50.0,62.0,,28.08,100.0,,,,,,1950.0,,,,,,,,,,,,,,,
1655.838,41.26,24.0,50.0,62.0,,28.08,100.0,,,,,,1950.0,,,,,,,,,,,,,,,
1655.838,41.26,24.0,50.0,62.0,,28.08,100.0,,,,,,1950.0,,,,,,,,,,,,,,,
1655.988,42.54,24.0,50.0,62.0,,28.02,100.0,,,,,,2100.0,,,,,,,,,,,,,,,
1655.988,42.54,24.0,50.0,62.0,,28.02,100.0,,,,,,2100.0,,,,,,,,,,,,,,,
1655.988,42.54,24.0,50.0,62.0,,28.02,100.0,,,,,,2100.0,,,,,,,,,,,,,,,
1655.988,42.54,24.0,50.0,62.0,,28.02,100.0,,,,,,2100.0,,,,,,,,,,,,,,,
1655.988,42.54,24.0,50.0,62.0,,28.02,100.0,,,,,,2100.0,,,,,,,,,,,,,,,
1655.988,42.54,24.0,50.0,62.0,,28.02,100.0,,,,,,2100.0,,,,,,,,,,,,,,,
1655.988,42.54,24.0,50.0,62.0,,28.02,100.0,,,,,,2100.0,,,,,,,,,,,,,,,
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.1,,,,,22.28,,,,,,,,,,,237.0,9000.0,1483.0,99.0,161.0,162.0,349.0,407.0,35.0,4328.0,0.46418338108882523,29.91,29.91
1656.139,44.22,24.0,50.0,62.0,,27.96,100.0,,,,,,2250.0,,,,,,,,,,,,,,,
1656.139,44.22,24.0,50.0,62.0,,27.96,100.0,,,,,,2250.0,,,,,,,,,,,,,,,
1656.139,44.22,24.0,50.0,62.0,,27.96,100.0,,,,,,2250.0,,,,,,,,,,,,,,,
1656.139,44.22,24.0,50.0,62.0,,27.96,100.0,,,,,,2250.0,,,,,,,,,,,,,,,
1656.139,44.22,24.0,50.0,62.0,,27.96,100.0,,,,,,2250.0,,,,,,,,,,,,,,,
1656.139,44.22,24.0,50.0,62.0,,27.96,100.0,,,,,,2250.0,,,,,,,,,,,,,,,
1656.139,44.22,24.0,50.0,62.0,,27.96,100.0,,,,,,2250.0,,,,,,,,,,,,,,,
1656.288,45.45,24.0,50.0,62.0,,27.91,100.0,,,,,,2400.0,,,,,,,,,,,,,,,
1656.288,45.45,24.0,50.0,62.0,,27.91,100.0,,,,,,2400.0,,,,,,,,,,,,,,,
1656.288,45.45,24.0,50.0,62.0,,27.91,100.0,,,,,,2400.0,,,,,,,,,,,,,,,
1656.288,45.45,24.0,50.0,62.0,,27.91,100.0,,,,,,2400.0,,,,,,,,,,,,,,,
1656.288,45.45,24.0,50.0,62.0,,27.91,100.0,,,,,,2400.0,,,,,,,,,,,,,,,
1656.288,45.45,24.0,50.0,62.0,,27.91,100.0,,,,,,2400.0,,,,,,,,,,,,,,,
1656.288,45.45,24.0,50.0,62.0,,27.91,100.0,,,,,,2400.0,,,,,,,,,,,,,,,
1656.438,46.66,24.0,50.0,62.0,,27.86,100.0,,,,,,2550.0,,,,,,,,,,,,,,,
1656.438,46.66,24.0,50.0,62.0,,27.86,100.0,,,,,,2550.0,,,,,,,,,,,,,,,
1656.438,46.66,24.0,50.0,62.0,,27.86,100.0,,,,,,2550.0,,,,,,,,,,,,,,,
1656.438,46.66,24.0,50.0,62.0,,27.86,100.0,,,,,,2550.0,,,,,,,,,,,,,,,
1656.438,46.66,24.0,50.0,62.0,,27.86,100.0,,,,,,2550.0,,,,,,,,,,,,,,,
1656.438,46.66,24.0,50.0,62.0,,27.86,100.0,,,,,,2550.0,,,,,,,,,,,,,,,
1656.438,46.66,24.0,50.0,62.0,,27.86,100.0,,,,,,2550.0,,,,,,,,,,,,,,,
1656.588,48.26,24.0,50.0,62.0,22.3,27.8,100.0,,,,,,2700.0,,,,,,,,,,,,,,,
1656.588,48.26,24.0,50.0,62.0,22.3,27.8,100.0,,,,,,2700.0,,,,,,,,,,,,,,,
1656.588,48.26,24.0,50.0,62.0,22.3,27.8,100.0,,,,,,2700.0,,,,,,,,,,,,,,,
1656.588,48.26,24.0,50.0,62.0,22.3,27.8,100.0,,,,,,2700.0,,,,,,,,,,,,,,,
1656.588,48.26,24.0,50.0,62.0,22.3,27.8,100.0,,,,,,2700.0,,,,,,,,,,,,,,,
1656.588,48.26,24.0,50.0,62.0,22.3,27.8,100.0,,,,,,2700.0,,,,,,,,,,,,,,,
1656.588,48.26,24.0,50.0,62.0,22.3,27.8,100.0,,,,,,2700.0,,,,,,,,,,,,,,,
1656.588,48.26,24.0,50.0,62.0,22.3,27.8,100.0,,,,,,2700.0,,,,,,,,,,,,,,,
1656.738,49.47,24.0,50.0,62.0,,27.74,100.0,,,,,,2850.0,,,,,,,,,,,,,,,
1656.738,49.47,24.0,50.0,62.0,,27.74,100.0,,,,,,2850.0,,,,,,,,,,,,,,,
1656.738,49.47,24.0,50.0,62.0,,27.74,100.0,,,,,,2850.0,,,,,,,,,,,,,,,
1656.738,49.47,24.0,50.0,62.0,,27.74,100.0,,,,,,2850.0,,,,,,,,,,,,,,,
1656.738,49.47,24.0,50.0,62.0,,27.74,100.0,,,,,,2850.0,,,,,,,,,,,,,,,
1656.738,49.47,24.0,50.0,62.0,,27.74,100.0,,,,,,2850.0,,,,,,,,,,,,,,,
1656.738,49.47,24.0,50.0,62.0,,27.74,100.0,,,,,,2850.0,,,,,,,,,,,,,,,
1656.888,50.65,24.0,50.0,62.0,,27.69,100.0,,,,,,3000.0,,,,,,,,,,,,,,,
1656.888,50.65,24.0,50.0,62.0,,27.69,100.0,,,,,,3000.0,,,,,,,,,,,,,,,
1656.888,50.65,24.0,50.0,62.0,,27.69,100.0,,,,,,3000.0,,,,,,,,,,,,,,,
1656.888,50.65,24.0,50.0,62.0,,27.69,100.0,,,,,,3000.0,,,,,,,,,,,,,,,
1656.888,50.65,24.0,50.0,62.0,,27.69,100.0,,,,,,3000.0,,,,,,,,,,,,,,,
1656.888,50.65,24.0,50.0,62.0,,27.69,100.0,,,,,,3000.0,,,,,,,,,,,,,,,
1656.888,50.65,24.0,50.0,62.0,,27.69,100.0,,,,,,3000.0,,,,,,,,,,,,,,,
1657.038,52.2,24.0,50.0,62.0,,27.63,100.0,,,,,,3150.0,,,,,,,,,,,,,,,
1657.038,52.2,24.0,50.0,62.0,,27.63,100.0,,,,,,3150.0,,,,,,,,,,,,,,,
1657.038,52.2,24.0,50.0,62.0,,27.63,100.0,,,,,,3150.0,,,,,,,,,,,,,,,
1657.038,52.2,24.0,50.0,62.0,,27.63,100.0,,,,,,3150.0,,,,,,,,,,,,,,,
1657.038,52.2,24.0,50.0,62.0,,27.63,100.0,,,,,,3150.0,,,,,,,,,,,,,,,
1657.038,52.2,24.0,50.0,62.0,,27.63,100.0,,,,,,3150.0,,,,,,,,,,,,,,,
1657.038,52.2,24.0,50.0,62.0,,27.63,100.0,,,,,,3150.0,,,,,,,,,,,,,,,
1657.188,53.36,24.0,50.0,62.0,,27.57,100.0,,,,,,3300.0,,,,,,,,,,,,,,,
1657.188,53.36,24.0,50.0,62.0,,27.57,100.0,,,,,,3300.0,,,,,,,,,,,,,,,
1657.188,53.36,24.0,50.0,62.0,,27.57,100.0,,,,,,3300.0,,,,,,,,,,,,,,,
1657.188,53.36,24.0,50.0,62.0,,27.57,100.0,,,,,,3300.0,,,,,,,,,,,,,,,
1657.188,53.36,24.0,50.0,62.0,,27.57,100.0,,,,,,3300.0,,,,,,,,,,,,,,,
1657.188,53.36,24.0,50.0,62.0,,27.57,100.0,,,,,,3300.0,,,,,,,,,,,,,,,
1657.188,53.36,24.0,50.0,62.0,,27.57,100.0,,,,,,3300.0,,,,,,,,,,,,,,,
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.205,,,,,22.33,,,,,,,,,,,329.0,9000.0,2063.0,137.0,216.0,230.0,482.0,574.0,43.0,5292.0,0.47717842323651455,29.91,29.91
1657.338,54.49,24.0,50.0,62.0,,27.52,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
1657.338,54.49,24.0,50.0,62.0,,27.52,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
1657.338,54.49,24.0,50.0,62.0,,27.52,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
1657.338,54.49,24.0,50.0,62.0,,27.52,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
1657.338,54.49,24.0,50.0,62.0,,27.52,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
1657.338,54.49,24.0,50.0,62.0,,27.52,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
1657.338,54.49,24.0,50.0,62.0,,27.52,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
1657.488,55.98,24.0,50.0,62.0,,27.46,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
1657.488,55.98,24.0,50.0,62.0,,27.46,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
1657.488,55.98,24.0,50.0,62.0,,27.46,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
1657.488,55.98,24.0,50.0,62.0,,27.46,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
1657.488,55.98,24.0,50.0,62.0,,27.46,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
1657.488,55.98,24.0,50.0,62.0,,27.46,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
1657.488,55.98,24.0,50.0,62.0,,27.46,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
1657.638,57.06,24.0,50.0,62.0,,27.41,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
1657.638,57.06,24.0,50.0,62.0,,27.41,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
1657.638,57.06,24.0,50.0,62.0,,27.41,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
1657.638,57.06,24.0,50.0,62.0,,27.41,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
1657.638,57.06,24.0,50.0,62.0,,27.41,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
