timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
2335.275,37.54,24.0,50.0,62.0,,36.82,100.0,,,,,,700.0,,,,,,,,,,,,,,,
2335.275,37.54,24.0,50.0,62.0,,36.82,100.0,,,,,,700.0,,,,,,,,,,,,,,,
2335.275,37.54,24.0,50.0,62.0,,36.82,100.0,,,,,,700.0,,,,,,,,,,,,,,,
2335.275,37.54,24.0,50.0,62.0,,36.82,100.0,,,,,,700.0,,,,,,,,,,,,,,,
2335.275,37.54,24.0,50.0,62.0,,36.82,100.0,,,,,,700.0,,,,,,,,,,,,,,,
2335.425,38.76,24.0,50.0,62.0,,36.76,100.0,,,,,,850.0,,,,,,,,,,,,,,,
2335.425,38.76,24.0,50.0,62.0,,36.76,100.0,,,,,,850.0,,,,,,,,,,,,,,,
2335.425,38.76,24.0,50.0,62.0,,36.76,100.0,,,,,,850.0,,,,,,,,,,,,,,,
2335.425,38.76,24.0,50.0,62.0,,36.76,100.0,,,,,,850.0,,,,,,,,,,,,,,,
2335.425,38.76,24.0,50.0,62.0,,36.76,100.0,,,,,,850.0,,,,,,,,,,,,,,,
2335.425,38.76,24.0,50.0,62.0,,36.76,100.0,,,,,,850.0,,,,,,,,,,,,,,,
2335.425,38.76,24.0,50.0,62.0,,36.76,100.0,,,,,,850.0,,,,,,,,,,,,,,,
2335.575,39.82,24.0,50.0,62.0,,36.71,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
2335.575,39.82,24.0,50.0,62.0,,36.71,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
2335.575,39.82,24.0,50.0,62.0,,36.71,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
2335.575,39.82,24.0,50.0,62.0,,36.71,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
2335.575,39.82,24.0,50.0,62.0,,36.71,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
2335.575,39.82,24.0,50.0,62.0,,36.71,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
2335.575,39.82,24.0,50.0,62.0,,36.71,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.599,,,,,,,,,,,,,,,,337.0,9000.0,4174.0,241.0,385.0,287.0,564.0,789.0,124.0,4248.0,0.5088652482269503,36.4,36.4
2335.725,40.98,24.0,50.0,62.0,26.97,36.64,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
2335.725,40.98,24.0,50.0,62.0,26.97,36.64,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
2335.725,40.98,24.0,50.0,62.0,26.97,36.64,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
2335.725,40.98,24.0,50.0,62.0,26.97,36.64,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
2335.725,40.98,24.0,50.0,62.0,26.97,36.64,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
2335.725,40.98,24.0,50.0,62.0,26.97,36.64,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
2335.725,40.98,24.0,50.0,62.0,26.97,36.64,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
2335.725,40.98,24.0,50.0,62.0,26.97,36.64,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
2335.877,42.6,24.0,50.0,62.0,,36.55,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
2335.877,42.6,24.0,50.0,62.0,,36.55,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
2335.877,42.6,24.0,50.0,62.0,,36.55,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
2335.877,42.6,24.0,50.0,62.0,,36.55,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
2335.877,42.6,24.0,50.0,62.0,,36.55,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
2335.877,42.6,24.0,50.0,62.0,,36.55,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
2335.877,42.6,24.0,50.0,62.0,,36.55,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
2336.027,43.85,24.0,50.0,62.0,,36.48,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
2336.027,43.85,24.0,50.0,62.0,,36.48,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
2336.027,43.85,24.0,50.0,62.0,,36.48,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
2336.027,43.85,24.0,50.0,62.0,,36.48,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
2336.027,43.85,24.0,50.0,62.0,,36.48,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
2336.027,43.85,24.0,50.0,62.0,,36.48,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
2336.027,43.85,24.0,50.0,62.0,,36.48,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
2336.177,45.12,24.0,50.0,62.0,,36.41,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
2336.177,45.12,24.0,50.0,62.0,,36.41,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
2336.177,45.12,24.0,50.0,62.0,,36.41,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
2336.177,45.12,24.0,50.0,62.0,,36.41,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
2336.177,45.12,24.0,50.0,62.0,,36.41,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
2336.177,45.12,24.0,50.0,62.0,,36.41,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
2336.177,45.12,24.0,50.0,62.0,,36.41,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
2336.327,46.84,24.0,50.0,62.0,27.1,36.3,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
2336.327,46.84,24.0,50.0,62.0,27.1,36.3,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
2336.327,46.84,24.0,50.0,62.0,27.1,36.3,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
2336.327,46.84,24.0,50.0,62.0,27.1,36.3,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
2336.327,46.84,24.0,50.0,62.0,27.1,36.3,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
2336.327,46.84,24.0,50.0,62.0,27.1,36.3,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
2336.327,46.84,24.0,50.0,62.0,27.1,36.3,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
2336.327,46.84,24.0,50.0,62.0,27.1,36.3,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
2336.477,48.12,24.0,50.0,62.0,,36.22,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
2336.477,48.12,24.0,50.0,62.0,,36.22,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
2336.477,48.12,24.0,50.0,62.0,,36.22,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
2336.477,48.12,24.0,50.0,62.0,,36.22,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
2336.477,48.12,24.0,50.0,62.0,,36.22,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
2336.477,48.12,24.0,50.0,62.0,,36.22,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
2336.477,48.12,24.0,50.0,62.0,,36.22,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
2336.627,49.41,24.0,50.0,62.0,,36.15,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
2336.627,49.41,24.0,50.0,62.0,,36.15,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
2336.627,49.41,24.0,50.0,62.0,,36.15,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
2336.627,49.41,24.0,50.0,62.0,,36.15,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
2336.627,49.41,24.0,50.0,62.0,,36.15,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
2336.627,49.41,24.0,50.0,62.0,,36.15,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
2336.627,49.41,24.0,50.0,62.0,,36.15,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.731,,,,,,,,,,,,,,,,301.0,9000.0,4051.0,243.0,379.0,321.0,544.0,853.0,124.0,3626.0,0.5900735294117647,36.38,36.38
2336.777,51.09,24.0,50.0,62.0,,36.04,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
2336.777,51.09,24.0,50.0,62.0,,36.04,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
2336.777,51.09,24.0,50.0,62.0,,36.04,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
2336.777,51.09,24.0,50.0,62.0,,36.04,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
2336.777,51.09,24.0,50.0,62.0,,36.04,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
2336.777,51.09,24.0,50.0,62.0,,36.04,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
2336.777,51.09,24.0,50.0,62.0,,36.04,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
2336.927,52.34,24.0,50.0,62.0,,35.96,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
2336.927,52.34,24.0,50.0,62.0,,35.96,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
2336.927,52.34,24.0,50.0,62.0,,35.96,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
2336.927,52.34,24.0,50.0,62.0,,35.96,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
2336.927,52.34,24.0,50.0,62.0,,35.96,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
2336.927,52.34,24.0,50.0,62.0,,35.96,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
2336.927,52.34,24.0,50.0,62.0,,35.96,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
2336.939,,,,,27.13,,,,,,,,,,,,,,,,,,,,,,,
2337.077,53.58,24.0,50.0,62.0,,35.89,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
2337.077,53.58,24.0,50.0,62.0,,35.89,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
2337.077,53.58,24.0,50.0,62.0,,35.89,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
2337.077,53.58,24.0,50.0,62.0,,35.89,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
2337.077,53.58,24.0,50.0,62.0,,35.89,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
2337.077,53.58,24.0,50.0,62.0,,35.89,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
2337.077,53.58,24.0,50.0,62.0,,35.89,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
2337.229,55.22,24.0,50.0,62.0,,35.78,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
2337.229,55.22,24.0,50.0,62.0,,35.78,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
2337.229,55.22,24.0,50.0,62.0,,35.78,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
2337.229,55.22,24.0,50.0,62.0,,35.78,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
2337.229,55.22,24.0,50.0,62.0,,35.78,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
2337.229,55.22,24.0,50.0,62.0,,35.78,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
2337.229,55.22,24.0,50.0,62.0,,35.78,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
2337.379,56.42,24.0,50.0,62.0,,35.7,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
2337.379,56.42,24.0,50.0,62.0,,35.7,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
2337.379,56.42,24.0,50.0,62.0,,35.7,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
2337.379,56.42,24.0,50.0,62.0,,35.7,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
2337.379,56.42,24.0,50.0,62.0,,35.7,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
2337.379,56.42,24.0,50.0,62.0,,35.7,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
2337.379,56.42,24.0,50.0,62.0,,35.7,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
2337.529,57.63,24.0,50.0,62.0,27.23,35.64,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
2337.529,57.63,24.0,50.0,62.0,27.23,35.64,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
2337.529,57.63,24.0,50.0,62.0,27.23,35.64,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
2337.529,57.63,24.0,50.0,62.0,27.23,35.64,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
2337.529,57.63,24.0,50.0,62.0,27.23,35.64,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
2337.529,57.63,24.0,50.0,62.0,27.23,35.64,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
2337.529,57.63,24.0,50.0,62.0,27.23,35.64,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
2337.529,57.63,24.0,50.0,62.0,27.23,35.64,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
2337.679,59.19,24.0,50.0,62.0,,35.55,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
2337.679,59.19,24.0,50.0,62.0,,35.55,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
2337.679,59.19,24.0,50.0,62.0,,35.55,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
2337.679,59.19,24.0,50.0,62.0,,35.55,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
2337.679,59.19,24.0,50.0,62.0,,35.55,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
2337.679,59.19,24.0,50.0,62.0,,35.55,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
2337.679,59.19,24.0,50.0,62.0,,35.55,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
2337.829,60.34,24.0,50.0,62.0,,35.48,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
2337.829,60.34,24.0,50.0,62.0,,35.48,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
2337.829,60.34,24.0,50.0,62.0,,35.48,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
2337.829,60.34,24.0,50.0,62.0,,35.48,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
2337.829,60.34,24.0,50.0,62.0,,35.48,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
2337.829,60.34,24.0,50.0,62.0,,35.48,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
2337.829,60.34,24.0,50.0,62.0,,35.48,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.854,,,,,,,,,,,,,,,,301.0,9000.0,3846.0,237.0,364.0,314.0,562.0,834.0,121.0,3218.0,0.5587188612099644,36.36,36.36
2337.979,61.48,24.0,50.0,62.0,,35.42,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
2337.979,61.48,24.0,50.0,62.0,,35.42,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
2337.979,61.48,24.0,50.0,62.0,,35.42,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
2337.979,61.48,24.0,50.0,62.0,,35.42,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
2337.979,61.48,24.0,50.0,62.0,,35.42,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
2337.979,61.48,24.0,50.0,62.0,,35.42,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
2337.979,61.48,24.0,50.0,62.0,,35.42,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
2338.134,62.58,24.0,50.0,62.0,27.31,35.35,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
2338.134,62.58,24.0,50.0,62.0,27.31,35.35,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
2338.134,62.58,24.0,50.0,62.0,27.31,35.35,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
2338.134,62.58,24.0,50.0,62.0,27.31,35.35,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
2338.134,62.58,24.0,50.0,62.0,27.31,35.35,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
2338.134,62.58,24.0,50.0,62.0,27.31,35.35,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
2338.134,62.58,24.0,50.0,62.0,27.31,35.35,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
2338.134,62.58,24.0,50.0,62.0,27.31,35.35,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
2338.279,64.07,24.0,50.0,62.0,,35.25,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
2338.279,64.07,24.0,50.0,62.0,,35.25,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
2338.279,64.07,24.0,50.0,62.0,,35.25,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
2338.279,64.07,24.0,50.0,62.0,,35.25,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
2338.279,64.07,24.0,50.0,62.0,,35.25,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
2338.279,64.07,24.0,50.0,62.0,,35.25,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
2338.279,64.07,24.0,50.0,62.0,,35.25,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
2338.429,65.14,24.0,50.0,62.0,,35.19,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
2338.429,65.14,24.0,50.0,62.0,,35.19,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
2338.429,65.14,24.0,50.0,62.0,,35.19,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
2338.429,65.14,24.0,50.0,62.0,,35.19,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
2338.429,65.14,24.0,50.0,62.0,,35.19,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
2338.429,65.14,24.0,50.0,62.0,,35.19,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
2338.429,65.14,24.0,50.0,62.0,,35.19,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
