timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
6409.171,59.65,24.0,62.0,,32.97,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
6409.171,59.65,24.0,62.0,,32.97,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
6409.171,59.65,24.0,62.0,,32.97,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
6409.171,59.65,24.0,62.0,,32.97,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
6409.171,59.65,24.0,62.0,,32.97,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
6409.171,59.65,24.0,62.0,,32.97,100.0,,,,,,3450.0,,,,,,,,,,,,,,,
6409.321,60.72,24.0,62.0,,32.92,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
6409.321,60.72,24.0,62.0,,32.92,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
6409.321,60.72,24.0,62.0,,32.92,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
6409.321,60.72,24.0,62.0,,32.92,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
6409.321,60.72,24.0,62.0,,32.92,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
6409.321,60.72,24.0,62.0,,32.92,100.0,,,,,,3600.0,,,,,,,,,,,,,,,
6409.471,61.8,24.0,62.0,22.31,32.87,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
6409.471,61.8,24.0,62.0,22.31,32.87,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
6409.471,61.8,24.0,62.0,22.31,32.87,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
6409.471,61.8,24.0,62.0,22.31,32.87,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
6409.471,61.8,24.0,62.0,22.31,32.87,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
6409.471,61.8,24.0,62.0,22.31,32.87,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
6409.471,61.8,24.0,62.0,22.31,32.87,100.0,,,,,,3750.0,,,,,,,,,,,,,,,
6409.621,63.2,24.0,62.0,,32.81,100.0,,,,,,3900.0,,,,,,,,,,,,,,,
6409.621,63.2,24.0,62.0,,32.81,100.0,,,,,,3900.0,,,,,,,,,,,,,,,
6409.621,63.2,24.0,62.0,,32.81,100.0,,,,,,3900.0,,,,,,,,,,,,,,,
6409.621,63.2,24.0,62.0,,32.81,100.0,,,,,,3900.0,,,,,,,,,,,,,,,
6409.621,63.2,24.0,62.0,,32.81,100.0,,,,,,3900.0,,,,,,,,,,,,,,,
6409.621,63.2,24.0,62.0,,32.81,100.0,,,,,,3900.0,,,,,,,,,,,,,,,
6409.771,64.22,24.0,62.0,,32.75,100.0,,,,,,4050.0,,,,,,,,,,,,,,,
6409.771,64.22,24.0,62.0,,32.75,100.0,,,,,,4050.0,,,,,,,,,,,,,,,
6409.771,64.22,24.0,62.0,,32.75,100.0,,,,,,4050.0,,,,,,,,,,,,,,,
6409.771,64.22,24.0,62.0,,32.75,100.0,,,,,,4050.0,,,,,,,,,,,,,,,
6409.771,64.22,24.0,62.0,,32.75,100.0,,,,,,4050.0,,,,,,,,,,,,,,,
6409.771,64.22,24.0,62.0,,32.75,100.0,,,,,,4050.0,,,,,,,,,,,,,,,
6409.921,65.24,24.0,62.0,,32.71,100.0,,,,,,4200.0,,,,,,,,,,,,,,,
6409.921,65.24,24.0,62.0,,32.71,100.0,,,,,,4200.0,,,,,,,,,,,,,,,
6409.921,65.24,24.0,62.0,,32.71,100.0,,,,,,4200.0,,,,,,,,,,,,,,,
6409.921,65.24,24.0,62.0,,32.71,100.0,,,,,,4200.0,,,,,,,,,,,,,,,
6409.921,65.24,24.0,62.0,,32.71,100.0,,,,,,4200.0,,,,,,,,,,,,,,,
6409.921,65.24,24.0,62.0,,32.71,100.0,,,,,,4200.0,,,,,,,,,,,,,,,
6410.071,66.56,24.0,62.0,22.39,32.63,100.0,,,,,,4350.0,,,,,,,,,,,,,,,
6410.071,66.56,24.0,62.0,22.39,32.63,100.0,,,,,,4350.0,,,,,,,,,,,,,,,
6410.071,66.56,24.0,62.0,22.39,32.63,100.0,,,,,,4350.0,,,,,,,,,,,,,,,
6410.071,66.56,24.0,62.0,22.39,32.63,100.0,,,,,,4350.0,,,,,,,,,,,,,,,
6410.071,66.56,24.0,62.0,22.39,32.63,100.0,,,,,,4350.0,,,,,,,,,,,,,,,
6410.071,66.56,24.0,62.0,22.39,32.63,100.0,,,,,,4350.0,,,,,,,,,,,,,,,
6410.071,66.56,24.0,62.0,22.39,32.63,100.0,,,,,,4350.0,,,,,,,,,,,,,,,
6410.221,67.53,24.0,62.0,,32.59,100.0,,,,,,4500.0,,,,,,,,,,,,,,,
6410.221,67.53,24.0,62.0,,32.59,100.0,,,,,,4500.0,,,,,,,,,,,,,,,
6410.221,67.53,24.0,62.0,,32.59,100.0,,,,,,4500.0,,,,,,,,,,,,,,,
6410.221,67.53,24.0,62.0,,32.59,100.0,,,,,,4500.0,,,,,,,,,,,,,,,
6410.221,67.53,24.0,62.0,,32.59,100.0,,,,,,4500.0,,,,,,,,,,,,,,,
6410.221,67.53,24.0,62.0,,32.59,100.0,,,,,,4500.0,,,,,,,,,,,,,,,
6410.371,68.49,24.0,62.0,,32.55,100.0,,,,,,4650.0,,,,,,,,,,,,,,,
6410.371,68.49,24.0,62.0,,32.55,100.0,,,,,,4650.0,,,,,,,,,,,,,,,
6410.371,68.49,24.0,62.0,,32.55,100.0,,,,,,4650.0,,,,,,,,,,,,,,,
6410.371,68.49,24.0,62.0,,32.55,100.0,,,,,,4650.0,,,,,,,,,,,,,,,
6410.371,68.49,24.0,62.0,,32.55,100.0,,,,,,4650.0,,,,,,,,,,,,,,,
6410.371,68.49,24.0,62.0,,32.55,100.0,,,,,,4650.0,,,,,,,,,,,,,,,
6410.521,69.73,24.0,62.0,,32.49,100.0,,,,,,4800.0,,,,,,,,,,,,,,,
6410.521,69.73,24.0,62.0,,32.49,100.0,,,,,,4800.0,,,,,,,,,,,,,,,
6410.521,69.73,24.0,62.0,,32.49,100.0,,,,,,4800.0,,,,,,,,,,,,,,,
6410.521,69.73,24.0,62.0,,32.49,100.0,,,,,,4800.0,,,,,,,,,,,,,,,
6410.521,69.73,24.0,62.0,,32.49,100.0,,,,,,4800.0,,,,,,,,,,,,,,,
6410.521,69.73,24.0,62.0,,32.49,100.0,,,,,,4800.0,,,,,,,,,,,,,,,
6410.671,70.65,24.0,62.0,22.58,32.45,100.0,,,,,,4950.0,,,,,,,,,,,,,,,
6410.671,70.65,24.0,62.0,22.58,32.45,100.0,,,,,,4950.0,,,,,,,,,,,,,,,
6410.671,70.65,24.0,62.0,22.58,32.45,100.0,,,,,,4950.0,,,,,,,,,,,,,,,
6410.671,70.65,24.0,62.0,22.58,32.45,100.0,,,,,,4950.0,,,,,,,,,,,,,,,
6410.671,70.65,24.0,62.0,22.58,32.45,100.0,,,,,,4950.0,,,,,,,,,,,,,,,
6410.671,70.65,24.0,62.0,22.58,32.45,100.0,,,,,,4950.0,,,,,,,,,,,,,,,
6410.671,70.65,24.0,62.0,22.58,32.45,100.0,,,,,,4950.0,,,,,,,,,,,,,,,
6410.821,71.55,24.14,62.0,,32.41,100.0,,,,,,5100.0,,,,,,,,,,,,,,,
6410.821,71.55,24.14,62.0,,32.41,100.0,,,,,,5100.0,,,,,,,,,,,,,,,
6410.821,71.55,24.14,62.0,,32.41,100.0,,,,,,5100.0,,,,,,,,,,,,,,,
6410.821,71.55,24.14,62.0,,32.41,100.0,,,,,,5100.0,,,,,,,,,,,,,,,
6410.821,71.55,24.14,62.0,,32.41,100.0,,,,,,5100.0,,,,,,,,,,,,,,,
6410.821,71.55,24.14,62.0,,32.41,100.0,,,,,,5100.0,,,,,,,,,,,,,,,
6410.984,72.77,24.3,62.0,,32.36,100.0,,,,,,5250.0,,,,,,,,,,,,,,,
6410.984,72.77,24.3,62.0,,32.36,100.0,,,,,,5250.0,,,,,,,,,,,,,,,
6410.984,72.77,24.3,62.0,,32.36,100.0,,,,,,5250.0,,,,,,,,,,,,,,,
6410.984,72.77,24.3,62.0,,32.36,100.0,,,,,,5250.0,,,,,,,,,,,,,,,
6410.984,72.77,24.3,62.0,,32.36,100.0,,,,,,5250.0,,,,,,,,,,,,,,,
6410.984,72.77,24.3,62.0,,32.36,100.0,,,,,,5250.0,,,,,,,,,,,,,,,
6411.148,73.73,24.49,62.0,,32.3,100.0,,,,,,5400.0,,,,,,,,,,,,,,,
6411.148,73.73,24.49,62.0,,32.3,100.0,,,,,,5400.0,,,,,,,,,,,,,,,
6411.148,73.73,24.49,62.0,,32.3,100.0,,,,,,5400.0,,,,,,,,,,,,,,,
6411.148,73.73,24.49,62.0,,32.3,100.0,,,,,,5400.0,,,,,,,,,,,,,,,
6411.148,73.73,24.49,62.0,,32.3,100.0,,,,,,5400.0,,,,,,,,,,,,,,,
6411.148,73.73,24.49,62.0,,32.3,100.0,,,,,,5400.0,,,,,,,,,,,,,,,
6411.298,74.68,24.66,62.0,22.86,32.27,100.0,,,,,,5550.0,,,,,,,,,,,,,,,
6411.298,74.68,24.66,62.0,22.86,32.27,100.0,,,,,,5550.0,,,,,,,,,,,,,,,
6411.298,74.68,24.66,62.0,22.86,32.27,100.0,,,,,,5550.0,,,,,,,,,,,,,,,
6411.298,74.68,24.66,62.0,22.86,32.27,100.0,,,,,,5550.0,,,,,,,,,,,,,,,
6411.298,74.68,24.66,62.0,22.86,32.27,100.0,,,,,,5550.0,,,,,,,,,,,,,,,
6411.298,74.68,24.66,62.0,22.86,32.27,100.0,,,,,,5550.0,,,,,,,,,,,,,,,
6411.298,74.68,24.66,62.0,22.86,32.27,100.0,,,,,,5550.0,,,,,,,,,,,,,,,
6411.448,75.51,24.84,62.0,,32.23,100.0,,,,,,5700.0,,,,,,,,,,,,,,,
6411.448,75.51,24.84,62.0,,32.23,100.0,,,,,,5700.0,,,,,,,,,,,,,,,
6411.448,75.51,24.84,62.0,,32.23,100.0,,,,,,5700.0,,,,,,,,,,,,,,,
6411.448,75.51,24.84,62.0,,32.23,100.0,,,,,,5700.0,,,,,,,,,,,,,,,
6411.448,75.51,24.84,62.0,,32.23,100.0,,,,,,5700.0,,,,,,,,,,,,,,,
6411.448,75.51,24.84,62.0,,32.23,100.0,,,,,,5700.0,,,,,,,,,,,,,,,
6411.598,76.58,25.03,62.0,,32.18,100.0,,,,,,5850.0,,,,,,,,,,,,,,,
6411.598,76.58,25.03,62.0,,32.18,100.0,,,,,,5850.0,,,,,,,,,,,,,,,
6411.598,76.58,25.03,62.0,,32.18,100.0,,,,,,5850.0,,,,,,,,,,,,,,,
6411.598,76.58,25.03,62.0,,32.18,100.0,,,,,,5850.0,,,,,,,,,,,,,,,
6411.598,76.58,25.03,62.0,,32.18,100.0,,,,,,5850.0,,,,,,,,,,,,,,,
6411.598,76.58,25.03,62.0,,32.18,100.0,,,,,,5850.0,,,,,,,,,,,,,,,
6411.748,77.39,25.22,62.0,,32.14,100.0,,,,,,6000.0,,,,,,,,,,,,,,,
6411.748,77.39,25.22,62.0,,32.14,100.0,,,,,,6000.0,,,,,,,,,,,,,,,
6411.748,77.39,25.22,62.0,,32.14,100.0,,,,,,6000.0,,,,,,,,,,,,,,,
6411.748,77.39,25.22,62.0,,32.14,100.0,,,,,,6000.0,,,,,,,,,,,,,,,
6411.748,77.39,25.22,62.0,,32.14,100.0,,,,,,6000.0,,,,,,,,,,,,,,,
6411.748,77.39,25.22,62.0,,32.14,100.0,,,,,,6000.0,,,,,,,,,,,,,,,
6411.898,78.19,25.41,62.0,24.31,32.11,100.0,,,,,,6150.0,,,,,,,,,,,,,,,
6411.898,78.19,25.41,62.0,24.31,32.11,100.0,,,,,,6150.0,,,,,,,,,,,,,,,
6411.898,78.19,25.41,62.0,24.31,32.11,100.0,,,,,,6150.0,,,,,,,,,,,,,,,
6411.898,78.19,25.41,62.0,24.31,32.11,100.0,,,,,,6150.0,,,,,,,,,,,,,,,
6411.898,78.19,25.41,62.0,24.31,32.11,100.0,,,,,,6150.0,,,,,,,,,,,,,,,
6411.898,78.19,25.41,62.0,24.31,32.11,100.0,,,,,,6150.0,,,,,,,,,,,,,,,
6411.898,78.19,25.41,62.0,24.31,32.11,100.0,,,,,,6150.0,,,,,,,,,,,,,,,
6411.991,,,,,,,,,,,,,,,113.0,5488.0,2138.0,104.0,119.0,130.0,223.0,303.0,27.0,1987.0,0.5829596412556054,42.06,42.06
