,50,70,90,110
59,35.97926724340772,51.48323107151819,63.063294391678,72.30979637665283
60,36.13144724936444,51.63541107747494,63.21547439763475,72.46197638260958
61,36.281228029638214,51.785191857748714,63.36525517790852,72.61175716288335
62,36.42868388139996,51.932647709510434,63.51271102967024,72.75921301464507
63,36.573885709182406,52.07784953729288,63.657912857452686,72.90441484242751
64,36.71690122805893,52.2208650561694,63.80092837632921,73.04743036130407
65,36.85779515185442,52.36175897996492,63.94182230012473,73.18832428509955
66,36.9966293676907,52.50059319580117,64.08065651596098,73.32715850093581
67,37.133463098038845,52.63742692614932,64.21749024630913,73.46399223128395
68,37.26835305133568,52.77231687944615,64.35238019960596,73.59888218458082
69,37.40135356211789,52.90531739022836,64.48538071038817,73.73188269536303
70,37.532516721536666,53.03648054964714,64.61654386980695,73.86304585478177
71,37.661892499033826,53.1658563271443,64.7459196473041,73.99242163227893
72,37.78952885588731,53.29349268399778,64.87355600415759,74.12005798913242
73,37.91547185126885,53.41943567937932,64.99949899953913,74.24600098451396
74,38.03976574139824,53.54372956950874,65.12379288966855,74.37029487464338
75,38.162453072326,53.6664169004365,65.24648022059631,74.49298220557114
76,38.28357476682885,53.78753859493935,65.36760191509916,74.61410390007399
77,38.40317020586073,53.907134033971204,65.48719735413101,74.73369933910584
78,38.52127730496295,54.02524113307339,65.6053044532332,74.85180643820803
79,38.6379325860031,54.141896414113546,65.72195973427336,74.96846171924818
80,38.75317124458104,54.25713507269148,65.83719839285129,75.08370037782612
81,38.8670272134118,54.3709910415223,65.95105436168211,75.19755634665694
82,38.97953322197037,54.48349705008084,66.06356037024065,75.31006235521545
83,39.090720852658876,54.59468468076935,66.17474800092916,75.42124998590396
84,39.200620593737426,54.7045844218479,66.2846477420077,75.53114972698256
85,39.30926188923905,54.813225717349525,66.39328903750933,75.63979102248413
86,39.41667318607239,54.92063701418283,66.50070033434264,75.74720231931747
87,39.52288197850061,55.02684580661111,66.60690912677092,75.85341111174574
88,39.62791485016942,55.13187867827986,66.71194199843967,75.9584439834145
89,39.731797513844185,55.235761341954685,66.8158246621145,76.06232664708932
90,39.834554849005116,55.33851867711559,66.9185819972754,76.16508398225022
91,39.9362109374363,55.44017476554677,67.02023808570658,76.26674007068141
92,40.03678909693684,55.540752925047315,67.12081624520712,76.36731823018192
93,40.136311913270674,55.640275741381174,67.22033906154098,76.46684104651581
94,40.23480127046497,55.73876509857544,67.31882841873525,76.5653304037101
95,40.33227837955798,55.83624220766848,67.41630552782829,76.66280751280311
96,40.428763805890895,55.93272763400137,67.51279095416118,76.759292939136
97,40.5242774950309,56.028241323141344,67.60830464330115,76.85480662827598
98,40.61883879740731,56.12280262551781,67.70286594567762,76.94936793065244
99,40.71246649173645,56.21643031984689,67.7964936400067,77.04299562498153
100,40.80517880730568,56.30914263541615,67.88920595557596,77.13570794055079
101,40.89699344518357,56.40095727329404,67.98102059345385,77.22752257842865
102,40.98792759841629,56.49189142652676,68.07195474668657,77.3184567316614
103,41.07799797126904,56.58196179937951,68.16202511953932,77.40852710451418
104,41.16722079756545,56.67118462567592,68.25124794583573,77.49774993081058
105,41.255611858175314,56.759575686285785,68.3396390064456,77.5861409914204
106,41.343186497697815,56.847150325808286,68.4272136459681,77.67371563094292
107,41.429959640384226,56.9339234684947,68.5139867886545,77.76048877362933
108,41.51594580534098,57.01990963345145,68.59997295361126,77.84647493858608
109,41.60115912105212,57.10512294916259,68.6851862693224,77.93168825429723
110,41.68561333925737,57.189577167367815,68.76964048752762,78.01614247250245
111,41.76932184821925,57.27328567632972,68.85334899648953,78.09985098146439
112,41.85229768541211,57.35626151352261,68.93632483368242,78.18282681865725
113,41.93455354966227,57.43851737777274,69.01858069793255,78.26508268290735
114,42.016101812767715,57.52006564087819,69.100128961038,78.34663094601285
115,42.09695453062426,57.60091835873476,69.18098167889457,78.4274836638694
116,42.17712345388256,57.68108728199303,69.26115060215284,78.50765258712767
117,42.25662003815964,57.76058386627011,69.34064718642992,78.58714917140475
118,42.335455453827564,57.839419281938035,69.41948260209784,78.66598458707267
119,42.4136405953993,57.91760442350977,69.49766774366958,78.74416972864441
120,42.49118609053215,57.995149918642625,69.57521323880243,78.82171522377729
121,42.568102308666965,58.07206613677744,69.65212945693725,78.89863144191207
122,42.64439936932061,58.14836319743108,69.72842651759089,78.97492850256572
123,42.72008715004867,58.22405097815914,69.80411429831895,79.05061628329378
124,42.79517529409341,58.29913912220388,69.87920244236369,79.12570442733852
125,42.86967321773221,58.373637045842685,69.9537003660025,79.20020235097729
126,42.94359011734031,58.44755394545081,70.02761726561062,79.27411925058544
127,43.016934976181204,58.520898804291676,70.10096212445148,79.34746410942631
128,43.08971657093676,58.59368039904723,70.17374371920704,79.42024570418187
129,43.16194347798955,58.66590730610005,70.24597062625986,79.49247261123469
130,43.23362407946826,58.7375879075787,70.31765122773851,79.56415321271334
131,43.304766569066516,58.80873039717699,70.3887937173368,79.63529570231162
132,43.37537895764609,58.87934278575656,70.45940610591637,79.70590809089117
133,43.44546907863298,58.949432906743425,70.52949622690323,79.77599821187806
134,43.5150445932162,59.019008421326674,70.59907174148648,79.84557372646128
135,43.58411299535774,59.088076823468214,70.66814014362802,79.91464212860285
136,43.65268161662149,59.156645444731964,70.73670876489177,79.9832107498666
137,43.72075763082944,59.22472145893991,70.80478477909972,80.05128676407458
138,43.78834805855209,59.29231188666256,70.87237520682237,80.1188771917972
139,43.85545977144045,59.35942359955092,70.93948691971073,80.18598890468553
140,43.922099496405906,59.42606332451638,71.00612664467619,80.25262862965104
141,43.98827381965478,59.49223764776525,71.07230096792506,80.31880295289989
142,44.05398919058308,59.557953018693524,71.13801633885333,80.38451832382816
143,44.11925192553764,59.62321575364814,71.20327907380795,80.44978105878278
144,44.184068211449016,59.68803203955949,71.2680953597193,80.5145973446941
145,44.248444109340966,59.75240793745144,71.33247125761125,80.57897324258607
146,44.31238555772225,59.81634938583272,71.39641270599253,80.64291469096736
147,44.37589837586464,59.87986220397511,71.45992552413492,80.70642750910974
148,44.43898826697233,59.9429520950828,71.52301541524261,80.76951740021741
149,44.50166082124667,60.005624649357145,71.58568796951695,80.83218995449181
150,44.56392151885049,60.06788534696096,71.64794866712077,80.8944506520956
151,44.62577573277585,60.12973956088632,71.70980288104613,80.95630486602096
152,44.68722873161897,60.191192559729444,71.77125587988925,81.01775786486411
153,44.748285682266214,60.25224951037666,71.83231283053647,81.0788148155113
154,44.808951652493846,60.31291548060432,71.89297880076413,81.13948078573895
155,44.869231613485766,60.37319544159624,71.95325876175605,81.19976074673087
156,44.92913044227143,60.4330942703819,72.01315759054171,81.25965957551654
157,44.9886529240876,60.4926167521981,72.07268007235791,81.31918205733274
158,45.04780375466649,60.55176758277696,72.13183090293677,81.3783328879116
159,45.10658754245293,60.61055137056343,72.19061469072324,81.43711667569806
160,45.165008810753676,60.66897263886415,72.24903595902396,81.49553794399878
161,45.22307199982052,60.72703582793099,72.3070991480908,81.55360113306563
162,45.2807814688706,60.78474529698104,72.36480861714085,81.61131060211568
163,45.33814149804522,60.84210532615569,72.4221686463155,81.66867063129035
164,45.39515629031027,60.89912011842074,72.47918343858055,81.72568542355538
165,45.45182997329951,60.95579380140998,72.53585712156979,81.78235910654462
166,45.508166601103596,61.01213042921407,72.59219374937388,81.83869573434868
167,45.5641701560059,61.06813398411637,72.64819730427618,81.89469928925104
168,45.61984455016784,61.123808378278284,72.70387169843809,81.95037368341292
169,45.67519362726469,61.17915745537516,72.75922077553497,82.0057227605098
170,45.73022116407438,61.23418499218485,72.81424831234466,82.06075029731949
171,45.78493087202011,61.288894700130584,72.86895802029039,82.11546000526522
172,45.83932639866913,61.3432902267796,72.92335354693944,82.16985553191427
173,45.893411329188496,61.39737515729897,72.97743847745875,82.22394046243363
174,45.94718918775982,61.45115301587029,73.03121633603013,82.2777183210049
175,46.000663438954064,61.504627267064535,73.08469058722432,82.3311925721992
176,46.05383748906786,61.55780131717833,73.13786463733817,82.38436662231294
177,46.106714687422595,61.61067851553307,73.1907418356929,82.43724382066773
178,46.15929832762748,61.663262155737954,73.24332547589773,82.48982746087256
179,46.211591648807826,61.715555476918325,73.29561879707813,82.54212078205296
180,46.26359783679982,61.76756166491029,73.34762498507013,82.5941269700449
181,46.31532002531242,61.81928385342286,73.39934717358267,82.6458491585575
182,46.36676129705805,61.87072512516852,73.45078844532833,82.69729043030316
183,46.417924684852835,61.92188851296328,73.50195183312309,82.74845381809791
184,46.468813172686936,61.97277700079741,73.55284032095722,82.79934230593204
185,46.519429696766935,62.023393524877406,73.60345684503721,82.84995883001204
186,46.569777146530015,62.07374097464049,73.6538042948003,82.90030627977512
187,46.61985836563176,62.12382219374223,73.70388551390204,82.95038749887686
188,46.66967615290781,62.17363998101831,73.75370330117812,83.00020528615295
189,46.71923326331057,62.223197091421014,73.80326041158082,83.04976239655565
190,46.7685324088213,62.27249623693177,73.85255955709158,83.09906154206641
191,46.81757625933909,62.32154008744956,73.9016034076094,83.14810539258423
192,46.86636744354655,62.370331271656994,73.9503945918168,83.19689657679163
193,46.91490854975348,62.41887237786392,73.99893569802373,83.24543768299856
194,46.96320212671924,62.46716595482971,74.04722927498955,83.29373125996437
195,47.011250684454154,62.515214512564626,74.09527783272443,83.34177981769926
196,47.059056695000606,62.56302052311108,74.14308384327086,83.38958582824569
197,47.1066225931948,62.6105864213053,74.19064974146511,83.43715172643994
198,47.15395077740948,62.65791460551992,74.23797792567973,83.48447991065456
199,47.20104361027785,62.70500743838832,74.28507075854816,83.53157274352299
200,47.2479034194003,62.751867247510745,74.33193056767055,83.57843255264538
201,47.29453249803302,62.79849632614349,74.3785596463033,83.62506163127813
202,47.34093310576037,62.84489693387087,74.42496025403068,83.6714622390055
203,47.38710746915055,62.89107129726102,74.47113461742083,83.71763660239566
204,47.43305778239545,62.93702161050592,74.5170849306657,83.76358691564059
205,47.478786207935144,62.982750036045616,74.56281335620542,83.80931534118025
206,47.524294877067405,63.028258705177905,74.60832202533771,83.85482401031254
207,47.56958589054261,63.073549718653084,74.65361303881292,83.90011502378769
208,47.61466131914449,63.11862514725499,74.6986884674148,83.94519045238962
209,47.65952320425728,63.163487032367755,74.74355035252756,83.99005233750239
210,47.70417355841937,63.20813738652981,74.78820070668962,84.03470269166445
211,47.74861436586403,63.2525781939745,74.83264151413431,84.07914349910914
212,47.79284758304769,63.29681141115816,74.87687473131797,84.1233767162928
213,47.83687513916561,63.340838967276085,74.92090228743592,84.16740427241069
214,47.88069893665602,63.38466276476649,74.96472608492633,84.2112280699011
215,47.92432085169236,63.42828467980283,75.00834799996261,84.2548499849375
216,47.96774273466448,63.471706562774955,75.05176988293476,84.29827186790959
217,48.01096641064876,63.514930238759234,75.09499355891904,84.34149554389387
218,48.05399367986749,63.55795750797796,75.13802082813777,84.3845228131126
219,48.09682631813811,63.600790146248585,75.1808534664084,84.42735545138322
220,48.139466077312164,63.643429905422636,75.22349322558244,84.46999521055727
221,48.18191468570441,63.685878513814885,75.2659418339747,84.51244381894952
222,48.22417384851255,63.72813767662302,75.30820099678283,84.55470298175766
223,48.26624524822742,63.77020907633789,75.3502723964977,84.59677438147253
224,48.3081305450344,63.81209437314487,75.39215769330468,84.63865967827951
225,48.349831377205646,63.85379520531612,75.43385852547596,84.68036051045073
226,48.39134936148412,63.89531318959459,75.47537650975443,84.7218784947292
