timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output
317.648,23.34,24,0,65,21.16,23.19,100
317.648,23.34,24,0,65,21.16,23.19,100
317.648,23.34,24,0,65,21.16,23.19,100
317.648,23.34,24,0,65,21.16,23.19,100
317.648,23.34,24,0,65,21.16,23.19,100
317.648,23.34,24,0,65,21.16,23.19,100
317.798,23.4,24,0,65,21.16,23.19,100
317.798,23.4,24,0,65,21.16,23.19,100
317.798,23.4,24,0,65,21.16,23.19,100
317.798,23.4,24,0,65,21.16,23.19,100
317.798,23.4,24,0,65,21.16,23.19,100
317.798,23.4,24,0,65,21.16,23.19,100
317.948,23.75,24,0,65,21.16,23.18,100
317.948,23.75,24,0,65,21.16,23.18,100
317.948,23.75,24,0,65,21.16,23.18,100
317.948,23.75,24,0,65,21.16,23.18,100
317.948,23.75,24,0,65,21.16,23.18,100
317.948,23.75,24,0,65,21.16,23.18,100
318.099,24.76,24,0,65,21.16,23.17,100
318.099,24.76,24,0,65,21.16,23.17,100
318.099,24.76,24,0,65,21.16,23.17,100
318.099,24.76,24,0,65,21.16,23.17,100
318.099,24.76,24,0,65,21.16,23.17,100
318.099,24.76,24,0,65,21.16,23.17,100
318.099,24.76,24,0,65,21.16,23.17,100
318.249,25.78,24,0,65,,23.15,100
318.249,25.78,24,0,65,,23.15,100
318.249,25.78,24,0,65,,23.15,100
318.249,25.78,24,0,65,,23.15,100
318.249,25.78,24,0,65,,23.15,100
318.249,25.78,24,0,65,,23.15,100
318.399,26.89,24,0,65,,23.11,100
318.399,26.89,24,0,65,,23.11,100
318.399,26.89,24,0,65,,23.11,100
318.399,26.89,24,0,65,,23.11,100
318.399,26.89,24,0,65,,23.11,100
318.399,26.89,24,0,65,,23.11,100
318.549,28.48,24,0,65,,23.06,100
318.549,28.48,24,0,65,,23.06,100
318.549,28.48,24,0,65,,23.06,100
318.549,28.48,24,0,65,,23.06,100
318.549,28.48,24,0,65,,23.06,100
318.549,28.48,24,0,65,,23.06,100
318.7,29.71,24,0,65,,23.02,100
318.7,29.71,24,0,65,,23.02,100
318.7,29.71,24,0,65,,23.02,100
318.7,29.71,24,0,65,,23.02,100
318.7,29.71,24,0,65,,23.02,100
318.7,29.71,24,0,65,,23.02,100
318.849,30.98,24,0,65,21.12,22.97,100
318.849,30.98,24,0,65,21.12,22.97,100
318.849,30.98,24,0,65,21.12,22.97,100
318.849,30.98,24,0,65,21.12,22.97,100
318.849,30.98,24,0,65,21.12,22.97,100
318.849,30.98,24,0,65,21.12,22.97,100
318.849,30.98,24,0,65,21.12,22.97,100
319,32.67,24,0,65,,22.9,100
319,32.67,24,0,65,,22.9,100
319,32.67,24,0,65,,22.9,100
319,32.67,24,0,65,,22.9,100
319,32.67,24,0,65,,22.9,100
319,32.67,24,0,65,,22.9,100
319.15,33.97,24,0,65,,22.84,100
319.15,33.97,24,0,65,,22.84,100
319.15,33.97,24,0,65,,22.84,100
319.15,33.97,24,0,65,,22.84,100
319.15,33.97,24,0,65,,22.84,100
319.15,33.97,24,0,65,,22.84,100
319.3,35.27,24,0,65,,22.79,100
319.3,35.27,24,0,65,,22.79,100
319.3,35.27,24,0,65,,22.79,100
319.3,35.27,24,0,65,,22.79,100
319.3,35.27,24,0,65,,22.79,100
319.3,35.27,24,0,65,,22.79,100
319.45,37,24,0,65,21.16,22.72,100
319.45,37,24,0,65,21.16,22.72,100
319.45,37,24,0,65,21.16,22.72,100
319.45,37,24,0,65,21.16,22.72,100
319.45,37,24,0,65,21.16,22.72,100
319.45,37,24,0,65,21.16,22.72,100
319.45,37,24,0,65,21.16,22.72,100
319.6,38.3,24,0,65,,22.65,100
319.6,38.3,24,0,65,,22.65,100
319.6,38.3,24,0,65,,22.65,100
319.6,38.3,24,0,65,,22.65,100
319.6,38.3,24,0,65,,22.65,100
319.6,38.3,24,0,65,,22.65,100
319.751,39.6,24,0,65,,22.6,100
319.751,39.6,24,0,65,,22.6,100
319.751,39.6,24,0,65,,22.6,100
319.751,39.6,24,0,65,,22.6,100
319.751,39.6,24,0,65,,22.6,100
319.751,39.6,24,0,65,,22.6,100
319.901,41.31,24,0,65,,22.53,100
319.901,41.31,24,0,65,,22.53,100
319.901,41.31,24,0,65,,22.53,100
319.901,41.31,24,0,65,,22.53,100
319.901,41.31,24,0,65,,22.53,100
319.901,41.31,24,0,65,,22.53,100
320.051,42.59,24,0,65,21.21,22.47,100
320.051,42.59,24,0,65,21.21,22.47,100
320.051,42.59,24,0,65,21.21,22.47,100
320.051,42.59,24,0,65,21.21,22.47,100
320.051,42.59,24,0,65,21.21,22.47,100
320.051,42.59,24,0,65,21.21,22.47,100
320.051,42.59,24,0,65,21.21,22.47,100
320.201,43.85,24,0,65,,22.42,100
320.201,43.85,24,0,65,,22.42,100
320.201,43.85,24,0,65,,22.42,100
320.201,43.85,24,0,65,,22.42,100
320.201,43.85,24,0,65,,22.42,100
320.201,43.85,24,0,65,,22.42,100
320.351,45.52,24,0,65,,22.35,100
320.351,45.52,24,0,65,,22.35,100
320.351,45.52,24,0,65,,22.35,100
320.351,45.52,24,0,65,,22.35,100
320.351,45.52,24,0,65,,22.35,100
320.351,45.52,24,0,65,,22.35,100
320.501,46.77,24,0,65,,22.3,100
320.501,46.77,24,0,65,,22.3,100
320.501,46.77,24,0,65,,22.3,100
320.501,46.77,24,0,65,,22.3,100
320.501,46.77,24,0,65,,22.3,100
320.501,46.77,24,0,65,,22.3,100
320.651,47.98,24,0,65,21.13,22.26,100
320.651,47.98,24,0,65,21.13,22.26,100
320.651,47.98,24,0,65,21.13,22.26,100
320.651,47.98,24,0,65,21.13,22.26,100
320.651,47.98,24,0,65,21.13,22.26,100
320.651,47.98,24,0,65,21.13,22.26,100
320.651,47.98,24,0,65,21.13,22.26,100
320.801,49.6,24,0,65,,22.2,100
320.801,49.6,24,0,65,,22.2,100
320.801,49.6,24,0,65,,22.2,100
