timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output
13590.82,87.98,25.3,40,65,,38.91,100
13590.82,87.98,25.3,40,65,,38.91,100
13590.82,87.98,25.3,40,65,,38.91,100
13590.97,88.78,25.48,40,65,30.1,38.86,100
13590.97,88.78,25.48,40,65,30.1,38.86,100
13590.97,88.78,25.48,40,65,30.1,38.86,100
13590.97,88.78,25.48,40,65,30.1,38.86,100
13590.97,88.78,25.48,40,65,30.1,38.86,100
13590.97,88.78,25.48,40,65,30.1,38.86,100
13590.97,88.78,25.48,40,65,30.1,38.86,100
13591.12,89.56,25.67,40,65,,38.81,100
13591.12,89.56,25.67,40,65,,38.81,100
13591.12,89.56,25.67,40,65,,38.81,100
13591.12,89.56,25.67,40,65,,38.81,100
13591.12,89.56,25.67,40,65,,38.81,100
13591.12,89.56,25.67,40,65,,38.81,100
13591.271,90.59,25.87,40,65,,38.75,100
13591.271,90.59,25.87,40,65,,38.75,100
13591.271,90.59,25.87,40,65,,38.75,100
13591.271,90.59,25.87,40,65,,38.75,100
13591.271,90.59,25.87,40,65,,38.75,100
13591.271,90.59,25.87,40,65,,38.75,100
13591.42,91.37,26.06,40,65,,38.7,100
13591.42,91.37,26.06,40,65,,38.7,100
13591.42,91.37,26.06,40,65,,38.7,100
13591.42,91.37,26.06,40,65,,38.7,100
13591.42,91.37,26.06,40,65,,38.7,100
13591.42,91.37,26.06,40,65,,38.7,100
13591.57,92.11,26.25,40,65,30.64,38.66,100
13591.57,92.11,26.25,40,65,30.64,38.66,100
13591.57,92.11,26.25,40,65,30.64,38.66,100
13591.57,92.11,26.25,40,65,30.64,38.66,100
13591.57,92.11,26.25,40,65,30.64,38.66,100
13591.57,92.11,26.25,40,65,30.64,38.66,100
13591.57,92.11,26.25,40,65,30.64,38.66,100
13591.72,93.05,26.46,40,65,,38.6,100
13591.72,93.05,26.46,40,65,,38.6,100
13591.72,93.05,26.46,40,65,,38.6,100
13591.72,93.05,26.46,40,65,,38.6,100
13591.72,93.05,26.46,40,65,,38.6,100
13591.72,93.05,26.46,40,65,,38.6,100
13591.87,93.77,26.66,40,65,,38.57,100
13591.87,93.77,26.66,40,65,,38.57,100
13591.87,93.77,26.66,40,65,,38.57,100
13591.87,93.77,26.66,40,65,,38.57,100
13591.87,93.77,26.66,40,65,,38.57,100
13591.87,93.77,26.66,40,65,,38.57,100
13592.02,94.47,26.87,40,65,,38.53,100
13592.02,94.47,26.87,40,65,,38.53,100
13592.02,94.47,26.87,40,65,,38.53,100
13592.02,94.47,26.87,40,65,,38.53,100
13592.02,94.47,26.87,40,65,,38.53,100
13592.02,94.47,26.87,40,65,,38.53,100
13592.17,95.38,27.09,40,65,31.47,38.49,100
13592.17,95.38,27.09,40,65,31.47,38.49,100
13592.17,95.38,27.09,40,65,31.47,38.49,100
13592.17,95.38,27.09,40,65,31.47,38.49,100
13592.17,95.38,27.09,40,65,31.47,38.49,100
13592.17,95.38,27.09,40,65,31.47,38.49,100
13592.17,95.38,27.09,40,65,31.47,38.49,100
13592.32,96.05,27.3,40,65,,38.46,100
13592.32,96.05,27.3,40,65,,38.46,100
13592.32,96.05,27.3,40,65,,38.46,100
13592.32,96.05,27.3,40,65,,38.46,100
13592.32,96.05,27.3,40,65,,38.46,100
13592.32,96.05,27.3,40,65,,38.46,100
13592.47,96.72,27.52,40,65,,38.42,100
13592.47,96.72,27.52,40,65,,38.42,100
13592.47,96.72,27.52,40,65,,38.42,100
13592.47,96.72,27.52,40,65,,38.42,100
13592.47,96.72,27.52,40,65,,38.42,100
13592.47,96.72,27.52,40,65,,38.42,100
13592.62,97.58,27.75,40,65,,38.38,100
13592.62,97.58,27.75,40,65,,38.38,100
13592.62,97.58,27.75,40,65,,38.38,100
13592.62,97.58,27.75,40,65,,38.38,100
13592.62,97.58,27.75,40,65,,38.38,100
13592.62,97.58,27.75,40,65,,38.38,100
13592.77,98.19,27.96,40,65,32.21,38.35,100
13592.77,98.19,27.96,40,65,32.21,38.35,100
13592.77,98.19,27.96,40,65,32.21,38.35,100
13592.77,98.19,27.96,40,65,32.21,38.35,100
13592.77,98.19,27.96,40,65,32.21,38.35,100
13592.77,98.19,27.96,40,65,32.21,38.35,100
13592.77,98.19,27.96,40,65,32.21,38.35,100
13592.92,98.82,28.19,40,65,,38.31,100
13592.92,98.82,28.19,40,65,,38.31,100
13592.92,98.82,28.19,40,65,,38.31,100
13592.92,98.82,28.19,40,65,,38.31,100
13592.92,98.82,28.19,40,65,,38.31,100
13592.92,98.82,28.19,40,65,,38.31,100
13593.071,99.65,28.43,40,65,,38.27,100
13593.071,99.65,28.43,40,65,,38.27,100
13593.071,99.65,28.43,40,65,,38.27,100
13593.071,99.65,28.43,40,65,,38.27,100
13593.071,99.65,28.43,40,65,,38.27,100
13593.071,99.65,28.43,40,65,,38.27,100
13593.222,100.25,28.65,40,65,,38.23,100
13593.222,100.25,28.65,40,65,,38.23,100
13593.222,100.25,28.65,40,65,,38.23,100
13593.222,100.25,28.65,40,65,,38.23,100
13593.222,100.25,28.65,40,65,,38.23,100
13593.222,100.25,28.65,40,65,,38.23,100
13593.372,100.82,28.88,40,65,32.82,38.2,100
13593.372,100.82,28.88,40,65,32.82,38.2,100
13593.372,100.82,28.88,40,65,32.82,38.2,100
13593.372,100.82,28.88,40,65,32.82,38.2,100
13593.372,100.82,28.88,40,65,32.82,38.2,100
13593.372,100.82,28.88,40,65,32.82,38.2,100
13593.372,100.82,28.88,40,65,32.82,38.2,100
13593.522,101.61,29.13,40,65,,38.17,100
13593.522,101.61,29.13,40,65,,38.17,100
13593.522,101.61,29.13,40,65,,38.17,100
13593.522,101.61,29.13,40,65,,38.17,100
13593.522,101.61,29.13,40,65,,38.17,100
13593.522,101.61,29.13,40,65,,38.17,100
13593.672,102.19,29.37,40,65,,38.14,100
13593.672,102.19,29.37,40,65,,38.14,100
13593.672,102.19,29.37,40,65,,38.14,100
13593.672,102.19,29.37,40,65,,38.14,100
13593.672,102.19,29.37,40,65,,38.14,100
13593.672,102.19,29.37,40,65,,38.14,100
13593.822,102.74,29.6,40,65,,38.11,100
13593.822,102.74,29.6,40,65,,38.11,100
13593.822,102.74,29.6,40,65,,38.11,100
13593.822,102.74,29.6,40,65,,38.11,100
13593.822,102.74,29.6,40,65,,38.11,100
13593.822,102.74,29.6,40,65,,38.11,100
13593.972,103.46,29.85,40,65,33.49,38.08,100
13593.972,103.46,29.85,40,65,33.49,38.08,100
13593.972,103.46,29.85,40,65,33.49,38.08,100
13593.972,103.46,29.85,40,65,33.49,38.08,100
13593.972,103.46,29.85,40,65,33.49,38.08,100
13593.972,103.46,29.85,40,65,33.49,38.08,100
13593.972,103.46,29.85,40,65,33.49,38.08,100
13594.122,104.02,30.1,40,65,,38.05,100
13594.122,104.02,30.1,40,65,,38.05,100
13594.122,104.02,30.1,40,65,,38.05,100
13594.122,104.02,30.1,40,65,,38.05,100
13594.122,104.02,30.1,40,65,,38.05,100
13594.122,104.02,30.1,40,65,,38.05,100
13594.272,104.56,30.34,40,65,,38.02,100
13594.272,104.56,30.34,40,65,,38.02,100
13594.272,104.56,30.34,40,65,,38.02,100
13594.272,104.56,30.34,40,65,,38.02,100
13594.272,104.56,30.34,40,65,,38.02,100
13594.272,104.56,30.34,40,65,,38.02,100
13594.422,105.21,30.59,40,65,,38,100
13594.422,105.21,30.59,40,65,,38,100
13594.422,105.21,30.59,40,65,,38,100
13594.422,105.21,30.59,40,65,,38,100
13594.422,105.21,30.59,40,65,,38,100
13594.422,105.21,30.59,40,65,,38,100
13594.572,105.74,30.84,40,65,,37.97,100
13594.572,105.74,30.84,40,65,,37.97,100
13594.572,105.74,30.84,40,65,,37.97,100
13594.572,105.74,30.84,40,65,,37.97,100
13594.572,105.74,30.84,40,65,,37.97,100
13594.572,105.74,30.84,40,65,,37.97,100
13594.58,,,,,34.76,,
13594.722,106.29,31.09,40,65,,37.95,100
13594.722,106.29,31.09,40,65,,37.95,100
13594.722,106.29,31.09,40,65,,37.95,100
13594.722,106.29,31.09,40,65,,37.95,100
13594.722,106.29,31.09,40,65,,37.95,100
13594.722,106.29,31.09,40,65,,37.95,100
13594.871,106.95,31.36,40,65,,37.92,99.4
13594.871,106.95,31.36,40,65,,37.92,99.4
13594.871,106.95,31.36,40,65,,37.92,99.4
13594.871,106.95,31.36,40,65,,37.92,99.4
13594.871,106.95,31.36,40,65,,37.92,99.4
13594.871,106.95,31.36,40,65,,37.92,99.4
13595.021,107.43,31.61,40,65,,37.9,97.6
13595.021,107.43,31.61,40,65,,37.9,97.6
13595.021,107.43,31.61,40,65,,37.9,97.6
13595.021,107.43,31.61,40,65,,37.9,97.6
13595.021,107.43,31.61,40,65,,37.9,97.6
13595.021,107.43,31.61,40,65,,37.9,97.6
13595.171,107.89,31.86,40,65,35.99,37.87,95.3
13595.171,107.89,31.86,40,65,35.99,37.87,95.3
13595.171,107.89,31.86,40,65,35.99,37.87,95.3
13595.171,107.89,31.86,40,65,35.99,37.87,95.3
13595.171,107.89,31.86,40,65,35.99,37.87,95.3
13595.171,107.89,31.86,40,65,35.99,37.87,95.3
13595.171,107.89,31.86,40,65,35.99,37.87,95.3
13595.322,108.52,32.13,40,65,,37.84,92
13595.322,108.52,32.13,40,65,,37.84,92
13595.322,108.52,32.13,40,65,,37.84,92
13595.322,108.52,32.13,40,65,,37.84,92
13595.322,108.52,32.13,40,65,,37.84,92
13595.322,108.52,32.13,40,65,,37.84,92
13595.472,108.94,32.38,40,65,,37.83,90.5
13595.472,108.94,32.38,40,65,,37.83,90.5
13595.472,108.94,32.38,40,65,,37.83,90.5
13595.472,108.94,32.38,40,65,,37.83,90.5
13595.472,108.94,32.38,40,65,,37.83,90.5
13595.472,108.94,32.38,40,65,,37.83,90.5
13595.622,109.33,32.63,40,65,,37.8,89.4
13595.622,109.33,32.63,40,65,,37.8,89.4
13595.622,109.33,32.63,40,65,,37.8,89.4
13595.622,109.33,32.63,40,65,,37.8,89.4
13595.622,109.33,32.63,40,65,,37.8,89.4
13595.622,109.33,32.63,40,65,,37.8,89.4
13595.772,109.8,32.89,40,65,39.53,37.78,87.4
13595.772,109.8,32.89,40,65,39.53,37.78,87.4
13595.772,109.8,32.89,40,65,39.53,37.78,87.4
13595.772,109.8,32.89,40,65,39.53,37.78,87.4
13595.772,109.8,32.89,40,65,39.53,37.78,87.4
13595.772,109.8,32.89,40,65,39.53,37.78,87.4
13595.772,109.8,32.89,40,65,39.53,37.78,87.4
13595.922,110.05,33.12,40,65,,37.77,87.3
13595.922,110.05,33.12,40,65,,37.77,87.3
13595.922,110.05,33.12,40,65,,37.77,87.3
13595.922,110.05,33.12,40,65,,37.77,87.3
13595.922,110.05,33.12,40,65,,37.77,87.3
13595.922,110.05,33.12,40,65,,37.77,87.3
13596.072,110.31,33.36,40,65,,37.75,85.5
13596.072,110.31,33.36,40,65,,37.75,85.5
13596.072,110.31,33.36,40,65,,37.75,85.5
13596.072,110.31,33.36,40,65,,37.75,85.5
13596.072,110.31,33.36,40,65,,37.75,85.5
13596.072,110.31,33.36,40,65,,37.75,85.5
13596.222,110.65,33.6,40,65,,37.74,84
13596.222,110.65,33.6,40,65,,37.74,84
13596.222,110.65,33.6,40,65,,37.74,84
13596.222,110.65,33.6,40,65,,37.74,84
13596.222,110.65,33.6,40,65,,37.74,84
13596.222,110.65,33.6,40,65,,37.74,84
13596.372,110.88,33.84,40,65,43.81,37.72,83.2
13596.372,110.88,33.84,40,65,43.81,37.72,83.2
13596.372,110.88,33.84,40,65,43.81,37.72,83.2
13596.372,110.88,33.84,40,65,43.81,37.72,83.2
13596.372,110.88,33.84,40,65,43.81,37.72,83.2
13596.372,110.88,33.84,40,65,43.81,37.72,83.2
13596.372,110.88,33.84,40,65,43.81,37.72,83.2
13596.522,111.04,34.06,40,65,,37.7,83.1
13596.522,111.04,34.06,40,65,,37.7,83.1
13596.522,111.04,34.06,40,65,,37.7,83.1
13596.522,111.04,34.06,40,65,,37.7,83.1
13596.522,111.04,34.06,40,65,,37.7,83.1
13596.522,111.04,34.06,40,65,,37.7,83.1
13596.672,111.28,34.3,40,65,,37.69,81.7
13596.672,111.28,34.3,40,65,,37.69,81.7
13596.672,111.28,34.3,40,65,,37.69,81.7
13596.672,111.28,34.3,40,65,,37.69,81.7
13596.672,111.28,34.3,40,65,,37.69,81.7
13596.672,111.28,34.3,40,65,,37.69,81.7
13596.823,111.41,34.52,40,65,,37.68,81.9
13596.823,111.41,34.52,40,65,,37.68,81.9
13596.823,111.41,34.52,40,65,,37.68,81.9
13596.823,111.41,34.52,40,65,,37.68,81.9
13596.823,111.41,34.52,40,65,,37.68,81.9
13596.823,111.41,34.52,40,65,,37.68,81.9
13596.972,111.51,34.74,40,65,45.84,37.68,81.4
13596.972,111.51,34.74,40,65,45.84,37.68,81.4
13596.972,111.51,34.74,40,65,45.84,37.68,81.4
13596.972,111.51,34.74,40,65,45.84,37.68,81.4
13596.972,111.51,34.74,40,65,45.84,37.68,81.4
13596.972,111.51,34.74,40,65,45.84,37.68,81.4
13596.972,111.51,34.74,40,65,45.84,37.68,81.4
13597.123,111.66,34.97,40,65,,37.66,81.2
13597.123,111.66,34.97,40,65,,37.66,81.2
13597.123,111.66,34.97,40,65,,37.66,81.2
13597.123,111.66,34.97,40,65,,37.66,81.2
13597.123,111.66,34.97,40,65,,37.66,81.2
13597.123,111.66,34.97,40,65,,37.66,81.2
13597.273,111.76,35.18,40,65,,37.66,80.9
13597.273,111.76,35.18,40,65,,37.66,80.9
13597.273,111.76,35.18,40,65,,37.66,80.9
13597.273,111.76,35.18,40,65,,37.66,80.9
13597.273,111.76,35.18,40,65,,37.66,80.9
13597.273,111.76,35.18,40,65,,37.66,80.9
13597.423,111.84,35.4,40,65,,37.65,80.3
13597.423,111.84,35.4,40,65,,37.65,80.3
13597.423,111.84,35.4,40,65,,37.65,80.3
13597.423,111.84,35.4,40,65,,37.65,80.3
13597.423,111.84,35.4,40,65,,37.65,80.3
13597.423,111.84,35.4,40,65,,37.65,80.3
13597.573,111.94,35.61,40,65,47.06,37.65,80.4
13597.573,111.94,35.61,40,65,47.06,37.65,80.4
13597.573,111.94,35.61,40,65,47.06,37.65,80.4
13597.573,111.94,35.61,40,65,47.06,37.65,80.4
13597.573,111.94,35.61,40,65,47.06,37.65,80.4
13597.573,111.94,35.61,40,65,47.06,37.65,80.4
13597.573,111.94,35.61,40,65,47.06,37.65,80.4
13597.723,111.99,35.82,40,65,,37.64,79.9
13597.723,111.99,35.82,40,65,,37.64,79.9
13597.723,111.99,35.82,40,65,,37.64,79.9
13597.723,111.99,35.82,40,65,,37.64,79.9
13597.723,111.99,35.82,40,65,,37.64,79.9
13597.723,111.99,35.82,40,65,,37.64,79.9
13597.873,112.06,36.04,40,65,,37.63,79.5
13597.873,112.06,36.04,40,65,,37.63,79.5
13597.873,112.06,36.04,40,65,,37.63,79.5
13597.873,112.06,36.04,40,65,,37.63,79.5
13597.873,112.06,36.04,40,65,,37.63,79.5
13597.873,112.06,36.04,40,65,,37.63,79.5
13598.023,112.12,36.25,40,65,,37.62,79.5
13598.023,112.12,36.25,40,65,,37.62,79.5
13598.023,112.12,36.25,40,65,,37.62,79.5
13598.023,112.12,36.25,40,65,,37.62,79.5
13598.023,112.12,36.25,40,65,,37.62,79.5
13598.023,112.12,36.25,40,65,,37.62,79.5
13598.173,112.17,36.46,40,65,47.28,37.62,79.3
13598.173,112.17,36.46,40,65,47.28,37.62,79.3
