timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
5490.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5491.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5492.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494.976,28.3,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495.031,,,,,,,,27.4,,27.4,0,45,,,,75.3,0.8,4.2,100,100,,,,,,,,,,,,,
5495.18,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495.245,,,,,,,,28.5,,27.5,0,45,,,,61.6,2,100,100,63.6,,,,,,,,,,,,,
5495.356,,,,,,,30.66,,,,,,,,,,,,,,,,,,,,,,,,,,
5495.404,28.6,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495.453,,,,,,,,30.5,,27.5,0,45,,,,36.6,2.7,100,100,39.3,,,,,,,,,,,,,
5495.642,28.6,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495.697,,,,,,,,32.9,,27.6,0,45,,,,7.8,3,100,100,10.8,,,,,,,,,,,,,
5495.84,28.6,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495.915,,,,,,,,34.5,,27.8,0,45,,,,1.9,3.1,11.7,100,93.2,,,,,,,,,,,,,
5496.049,28.6,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496.078,,,,,,,,35.7,,27.9,0,45,,,,12.9,3.2,-57,100,100,,,,,,,,,,,,,
5496.201,28.5,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496.231,,,,,,,,37,,28.1,0,45,,,,25.4,3.6,-26.5,100,100,,,,,,,,,,,,,
5496.394,28.5,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496.456,,,,,,,,39.6,,28.3,0,45,,,,13.9,3.9,37.8,100,80,,,,,,,,,,,,,
5496.548,,,,,,,30.73,,,,,,,,,,,,,,,,,,,,,,,,,,
5496.608,28.5,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496.679,,,,,,,,41.6,,28.6,0,45,,,,2.4,4,41,100,65.4,,,,,,,,,,,,,
5496.811,28.5,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496.861,,,,,,,,43.8,,28.9,0,45,,,,-9.5,3.9,29.7,100,64.6,,,,,,,,,,,,,
5496.988,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497.015,,,,,,,,45.1,,29.3,0,45,,,,4.6,3.9,-77.9,100,100,,,,,,,,,,,,,
5497.138,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497.164,,,,,,,,46.3,,29.6,0,45,,,,13.9,4.1,-20.7,100,100,,,,,,,,,,,,,
5497.288,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497.315,,,,,,,,47.7,,30,0,45,,,,22,4.4,-20.8,100,100,,,,,,,,,,,,,
5497.438,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497.465,,,,,,,30.56,49.4,,30.4,0,45,,,,16.3,4.7,28.5,100,92.5,,,,,,,,,,,,,
5497.588,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497.614,,,,,,,,51.1,,30.8,0,45,,,,8.2,4.9,36.4,100,76.8,,,,,,,,,,,,,
5497.738,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497.765,,,,,,,,52.8,,31.2,0,45,,,,5.1,5,13.5,100,96.6,,,,,,,,,,,,,
5497.888,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497.915,,,,,,,,54.4,,31.7,0,45,,,,4.1,5.1,2,100,100,,,,,,,,,,,,,
5498.038,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498.064,,,,,,,,56,,32.2,0,45,,,,4.3,5.1,-3.9,100,100,,,,,,,,,,,,,
5498.188,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498.215,,,,,,,,57.7,,32.7,0,45,,,,2.1,5.2,8.8,100,98.5,,,,,,,,,,,,,
5498.339,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498.365,,,,,,,,59.4,,33.2,0,45,,,,-0.2,5.2,8.8,100,96.2,,,,,,,,,,,,,
5498.489,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498.516,,,,,,,30.62,61.1,,33.8,0,45,,,,-1.7,5.2,8.9,100,94.6,,,,,,,,,,,,,
5498.64,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498.667,,,,,,,,62.7,,34.4,0,45,,,,-1.9,5.2,1.4,100,100,,,,,,,,,,,,,
5498.79,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498.816,,,,,,,,64.3,,34.9,0,45,,,,-1.1,5.1,-0.5,100,100,,,,,,,,,,,,,
5498.94,28.3,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498.967,,,,,,,,65.9,,35.6,0,45,,,,-1.6,5.1,-8.3,100,100,,,,,,,,,,,,,
5499.09,28.3,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499.117,,,,,,,,67.5,,36.2,0,45,,,,-11.5,5,63.4,80.1,10.1,,,,,,,,,,,,,
5499.24,28.3,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499.267,,,,,,,,68.7,,36.8,0,45,,,,-24.3,4.6,34.1,61.2,7.4,,,,,,,,,,,,,
5499.391,28.4,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499.418,,,,,,,,69.3,,37.5,0,45,,,,-25.8,4.2,-15.5,47.9,41.7,,,,,,,,,,,,,
5499.542,28.3,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499.569,,,,,,,30.47,69.4,,38.1,0,45,,,,-18.1,3.8,-82.4,30.6,76.6,,,,,,,,,,,,,
5499.692,28.3,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
