X,1: 1x,X,2: 10x,X,3: 100x,X,4: 1000x,X,5: Neg,X,6: 1x_2,X,7: 10x_2,X,8: 100x_2,X,9: 1000x_2,X,10: Neg_2,X,11: 1x_3,X,12: 10x_3,X,13: 100x_3,X,14: 1000x_3,X,15: Neg_3
60.129,1.06860480825965,60.129,3.26136091781936,60.129,2.14647154272898,60.129,2.23295325327628,60.129,6.8973451756683,60.129,3.34930686080262,60.129,2.53539495194354,60.129,4.78344515808123,60.129,3.44439798972691,60.129,5.16786957748609,60.129,3.07183513290806,60.129,0,60.129,0,60.129,0,60.129,0
60.3747086614173,1.06860480825965,60.3747086614173,3.26136091781936,60.3747086614173,2.14647154272898,60.3747086614173,2.23295325327628,60.3747086614173,6.8973451756683,60.3747086614173,3.34930686080262,60.3747086614173,2.53539495194354,60.3747086614173,4.78344515808123,60.3747086614173,3.44439798972691,60.3747086614173,5.16786957748609,60.3747086614173,3.07183513290806,60.3747086614173,0,60.3747086614173,0,60.3747086614173,0,60.3747086614173,0
60.6204173228346,1.06237697125404,60.6204173228346,3.2181664847164,60.6204173228346,2.09069331976146,60.6204173228346,2.16434825426268,60.6204173228346,6.73020079950245,60.6204173228346,3.31597295989479,60.6204173228346,2.47577468243202,60.6204173228346,4.70483832022301,60.6204173228346,3.32057675750369,60.6204173228346,4.9996571655769,60.6204173228346,3.03041008088813,60.6204173228346,0,60.6204173228346,0,60.6204173228346,0,60.6204173228346,0
60.866125984252,1.04076547511391,60.866125984252,3.18269042329659,60.866125984252,2.00542369378347,60.866125984252,2.07850329261547,60.866125984252,6.4874607686389,60.866125984252,3.27098127714039,60.866125984252,2.38669647720643,60.866125984252,4.57918345084448,60.866125984252,3.1552842870047,60.866125984252,4.75442189265445,60.866125984252,2.98887531901925,60.866125984252,0,60.866125984252,0,60.866125984252,0,60.866125984252,0
61.1118346456693,1.01119604218765,61.1118346456693,3.16467626168368,61.1118346456693,1.91313078850841,61.1118346456693,1.98819323292018,61.1118346456693,6.22687747490762,61.1118346456693,3.21459678660272,61.1118346456693,2.29253359225813,61.1118346456693,4.43531359869944,61.1118346456693,2.97615942745228,61.1118346456693,4.4912417937686,61.1118346456693,2.93381941460422,61.1118346456693,0,61.1118346456693,0,61.1118346456693,0,61.1118346456693,0
61.22,-0.592257728771563,61.22,-1.33175349016712,61.22,0.340196197782787,61.22,0.169804059940273,61.22,0.659250902515386,61.22,-1.88985887838693,61.22,0.157501117631135,61.22,-0.000882695727368532,61.22,0.406852076474185,61.22,0.607469330061342,61.22,-1.11884280893051,61.22,0.401289999788991,61.22,0.392979800774049,61.22,0.389464960402093,61.22,0.614306337359633
61.3575433070866,0.976386468789395,61.3575433070866,3.13370095086559,61.3575433070866,1.82409177579475,61.3575433070866,1.90079328098906,61.3575433070866,5.99369733141145,61.3575433070866,3.14288665850219,61.3575433070866,2.19910037298918,61.3575433070866,4.30527407281156,61.3575433070866,2.80104365095195,61.3575433070866,4.2544728144524,61.3575433070866,2.87836956172924,61.3575433070866,0,61.3575433070866,0,61.3575433070866,0,61.3575433070866,0
61.4851181102362,-0.592257728771563,61.4851181102362,-1.33175349016712,61.4851181102362,0.340196197782787,61.4851181102362,0.169804059940273,61.4851181102362,0.659250902515386,61.4851181102362,-1.88985887838693,61.4851181102362,0.157501117631135,61.4851181102362,-0.000882695727368532,61.4851181102362,0.406852076474185,61.4851181102362,0.607469330061342,61.4851181102362,-1.11884280893051,61.4851181102362,0.401289999788991,61.4851181102362,0.392979800774049,61.4851181102362,0.389464960402093,61.4851181102362,0.614306337359633
61.6032519685039,0.940803784039347,61.6032519685039,3.07903241683401,61.6032519685039,1.73838985995499,61.6032519685039,1.82288328081769,61.6032519685039,5.79702633219805,61.6032519685039,3.06886083982681,61.6032519685039,2.10879300671855,61.6032519685039,4.19471141457488,61.6032519685039,2.63141736091595,61.6032519685039,4.03930873744988,61.6032519685039,2.83308886126218,61.6032519685039,0,61.6032519685039,0,61.6032519685039,0,61.6032519685039,0
61.7502362204724,-0.412877504383917,61.7502362204724,-1.00710527459308,61.7502362204724,0.393580912087855,61.7502362204724,0.262782442079504,61.7502362204724,0.805943089136851,61.7502362204724,-1.55481521262866,61.7502362204724,0.254502794445443,61.7502362204724,0.212507122925682,61.7502362204724,0.442744215368577,61.7502362204724,0.65848872089575,61.7502362204724,-0.93802796453705,61.7502362204724,0.431025302575998,61.7502362204724,0.416811503371853,61.7502362204724,0.404784632915677,61.7502362204724,0.618100355763895
