X,1: 1x,X,2: 10x,X,3: 100x,X,4: 1000x,X,5: Neg,X,6: 1x_2,X,7: 10x_2,X,8: 100x_2,X,9: 1000x_2,X,10: Neg_2,X,11: 1x_3,X,12: 10x_3,X,13: 100x_3,X,14: 1000x_3,X,15: Neg_3
61.22,-0.0203993574940749,61.22,-0.256576492623226,61.22,0.468826630511243,61.22,0.421121103182964,61.22,1.05219582183208,61.22,-0.775545579352715,61.22,0.4467294255649,61.22,0.761080751624012,61.22,0.506918268019687,61.22,0.757495800020678,61.22,-0.422775783609284,61.22,0.490635940257722,61.22,0.460821627670334,61.22,0.436306782861824,61.22,0.614754015686087
62.3061290322581,-0.0203993574940749,62.3061290322581,-0.256576492623226,62.3061290322581,0.468826630511243,62.3061290322581,0.421121103182964,62.3061290322581,1.05219582183208,62.3061290322581,-0.775545579352715,62.3061290322581,0.4467294255649,62.3061290322581,0.761080751624012,62.3061290322581,0.506918268019687,62.3061290322581,0.757495800020678,62.3061290322581,-0.422775783609284,62.3061290322581,0.490635940257722,62.3061290322581,0.460821627670334,62.3061290322581,0.436306782861824,62.3061290322581,0.614754015686087
63.3922580645161,0.580402215223044,63.3922580645161,0.889338251095365,63.3922580645161,0.539985339552869,63.3922580645161,0.607379968049812,63.3922580645161,1.33715468406598,63.3922580645161,0.379633295733558,63.3922580645161,0.685602815626933,63.3922580645161,1.56522111268873,63.3922580645161,0.562946642918693,63.3922580645161,0.8498508231891,63.3922580645161,0.376536216556817,63.3922580645161,0.541374033097545,63.3922580645161,0.490848465543453,63.3922580645161,0.454244513970519,63.3922580645161,0.575593401783776
64.4783870967742,0.980545713487262,64.4783870967742,1.49614717509417,64.4783870967742,0.501768315496365,64.4783870967742,0.608653276441884,64.4783870967742,1.33406824268213,64.4783870967742,1.01043162773112,64.4783870967742,0.724725029302819,64.4783870967742,1.83058018897194,64.4783870967742,0.523409992155328,64.4783870967742,0.79814047343404,64.4783870967742,0.867863232975208,64.4783870967742,0.504208153277499,64.4783870967742,0.449419291020085,64.4783870967742,0.414923182082444,64.4783870967742,0.496186016827868
65.5645161290323,1.20572538306927,65.5645161290323,1.73824104221449,65.5645161290323,0.432583551239203,65.5645161290323,0.548705168711502,65.5645161290323,1.20537034326679,65.5645161290323,1.3179730321422,65.5645161290323,0.676136240860397,65.5645161290323,1.71096463611774,65.5645161290323,0.453374012326381,65.5645161290323,0.689283656847036,65.5645161290323,1.13257489539842,65.5645161290323,0.43660399517659,65.5645161290323,0.388346222034419,65.5645161290323,0.353843235949406,65.5645161290323,0.41446109803865
66.6506451612903,1.26381919318531,66.6506451612903,1.78353506560589,66.6506451612903,0.375312666891818,66.6506451612903,0.502202483580581,66.6506451612903,1.07408586674721,66.6506451612903,1.46774055469179,66.6506451612903,0.611373756313089,66.6506451612903,1.60859051887225,66.6506451612903,0.392069836437842,66.6506451612903,0.591465601637044,66.6506451612903,1.25814462389212,66.6506451612903,0.375722910561508,66.6506451612903,0.336460737002387,66.6506451612903,0.299099825438205,66.6506451612903,0.350666486684715
67.7367741935484,1.30176470063708,67.7367741935484,1.72725474356663,67.7367741935484,0.331187153118387,67.7367741935484,0.473652612754277,67.7367741935484,0.982456256081517,67.7367741935484,1.54351472313379,67.7367741935484,0.551198650521338,67.7367741935484,1.58275336288774,67.7367741935484,0.340990462555706,67.7367741935484,0.513383341343019,67.7367741935484,1.27586578388363,67.7367741935484,0.327047668485509,67.7367741935484,0.294539092513372,67.7367741935484,0.261057117983729,67.7367741935484,0.305253221414541
68.8229032258065,1.36229596869542,68.8229032258065,1.68533307302586,68.8229032258065,0.294129444965277,68.8229032258065,0.460056629462345,68.8229032258065,0.909804458083892,68.8229032258065,1.56927742979673,68.8229032258065,0.507934993764878,68.8229032258065,1.53329168013999,68.8229032258065,0.297912397071992,68.8229032258065,0.449466658893938,68.8229032258065,1.26127993456087,68.8229032258065,0.288389243296909,68.8229032258065,0.25915686927521,68.8229032258065,0.233003531178766,68.8229032258065,0.268276513090788
69.9090322580645,1.40241703403742,69.9090322580645,1.69456643794422,69.9090322580645,0.262299449712747,69.9090322580645,0.443325302401469,69.9090322580645,0.822952348349676,69.9090322580645,1.57226543740631,69.9090322580645,0.474699862671817,69.9090322580645,1.44391976660894,69.9090322580645,0.263683122527438,69.9090322580645,0.397218892447667,69.9090322580645,1.26494361987412,69.9090322580645,0.255905379073202,69.9090322580645,0.228396514957218,69.9090322580645,0.207113150030963,69.9090322580645,0.23414774280349
70.9951612903226,1.37930097806199,70.9951612903226,1.69385493996613,70.9951612903226,0.232271108444131,70.9951612903226,0.405371296254792,70.9951612903226,0.733031638433059,70.9951612903226,1.55694944644232,70.9951612903226,0.4399815231101,70.9951612903226,1.36708941674411,70.9951612903226,0.2347966489965,70.9951612903226,0.350261024972195,70.9951612903226,1.27444226922509,70.9951612903226,0.227203799020202,70.9951612903226,0.202356068307085,70.9951612903226,0.183722793418919,70.9951612903226,0.204974030767741
