***Stage1 ON***
[99]TC TEC set to 50°C
(5345343) _setStage1TecTempC: TEC Set Temp 50.000000
(5345346) _resetThermalControlState: RESET Peltier 0 control state
(5345348) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(5345355) _setThermalControlState: thermalControl-0: changing state 3->1
(5345362) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(5345370) thermalControlSetEnable: Enabling Peltier 0
(5345449) TC: TC-0 = 22.32, modeled = 0.61, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.489
(5345602) TC: TC-0 = 22.32, modeled = 0.68, target = 50.00, heatSink = -86.09, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.487
(5345749) TC: TC-0 = 22.32, modeled = 0.75, target = 50.00, heatSink = -86.20, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.485
(5345899) TC: TC-0 = 22.32, modeled = 0.83, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.484
(5346049) TC: TC-0 = 22.32, modeled = 0.90, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.482
(5346199) TC: TC-0 = 22.33, modeled = 0.97, target = 50.00, heatSink = -86.50, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.480
(5346349) TC: TC-0 = 22.33, modeled = 1.04, target = 50.00, heatSink = -86.46, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.478
(5346505) TC: TC-0 = 22.33, modeled = 1.11, target = 50.00, heatSink = -86.39, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.477
(5346651) TC: TC-0 = 22.33, modeled = 1.18, target = 50.00, heatSink = -86.35, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.475
(5346801) TC: TC-0 = 22.33, modeled = 1.26, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.473
(5346951) TC: TC-0 = 22.33, modeled = 1.33, target = 50.00, heatSink = -86.09, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.472
(5347101) TC: TC-0 = 22.33, modeled = 1.40, target = 50.00, heatSink = -86.05, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.470
(5347254) TC: TC-0 = 22.33, modeled = 1.47, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.468
(5347408) TC: TC-0 = 22.33, modeled = 1.54, target = 50.00, heatSink = -86.31, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.467
(5347554) TC: TC-0 = 22.33, modeled = 1.61, target = 50.00, heatSink = -86.39, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.465
(5347703) TC: TC-0 = 22.33, modeled = 1.68, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.463
(5347853) TC: TC-0 = 22.33, modeled = 1.75, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.462
(5348003) TC: TC-0 = 22.34, modeled = 1.82, target = 50.00, heatSink = -86.43, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.460
(5348154) TC: TC-0 = 22.34, modeled = 1.88, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.459
(5348310) TC: TC-0 = 22.35, modeled = 1.95, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 0.00, TecRate = 0.457
