timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,dataQLiquidStg1
72.245,71.47,71.47,100,
72.245,71.47,71.47,100,
72.245,71.47,71.47,100,
72.396,72.76,72.76,100,29.96
72.396,72.76,72.76,100,29.96
72.396,72.76,72.76,100,29.96
72.396,72.76,72.76,100,29.96
72.546,73.89,73.89,100,
72.546,73.89,73.89,100,
72.546,73.89,73.89,100,
72.696,74.97,74.97,100,
72.696,74.97,74.97,100,
72.696,74.97,74.97,100,
72.847,76.14,76.14,100,
72.847,76.14,76.14,100,
72.847,76.14,76.14,100,
72.997,77.18,77.18,100,30.11
72.997,77.18,77.18,100,30.11
72.997,77.18,77.18,100,30.11
72.997,77.18,77.18,100,30.11
73.147,78.32,78.32,100,
73.147,78.32,78.32,100,
73.147,78.32,78.32,100,
73.297,79.33,79.33,100,
73.297,79.33,79.33,100,
73.297,79.33,79.33,100,
73.447,80.31,80.31,100,
73.447,80.31,80.31,100,
73.447,80.31,80.31,100,
73.597,81.37,81.37,100,30.08
73.597,81.37,81.37,100,30.08
73.597,81.37,81.37,100,30.08
73.597,81.37,81.37,100,30.08
73.747,82.29,82.29,100,
73.747,82.29,82.29,100,
73.747,82.29,82.29,100,
73.897,83.31,83.31,100,
73.897,83.31,83.31,100,
73.897,83.31,83.31,100,
74.048,84.2,84.2,100,
74.048,84.2,84.2,100,
74.048,84.2,84.2,100,
74.198,85.03,85.03,100,29.95
74.198,85.03,85.03,100,29.95
74.198,85.03,85.03,100,29.95
74.198,85.03,85.03,100,29.95
74.348,85.98,85.98,100,
74.348,85.98,85.98,100,
74.348,85.98,85.98,100,
74.498,86.83,86.83,100,
74.498,86.83,86.83,100,
74.498,86.83,86.83,100,
74.648,87.64,87.64,100,
74.648,87.64,87.64,100,
74.648,87.64,87.64,100,
74.798,88.53,88.53,100,34.14
74.798,88.53,88.53,100,34.14
74.798,88.53,88.53,100,34.14
74.798,88.53,88.53,100,34.14
74.948,89.29,89.29,100,
74.948,89.29,89.29,100,
74.948,89.29,89.29,100,
75.099,90.15,90.15,100,
75.099,90.15,90.15,100,
75.099,90.15,90.15,100,
75.248,90.89,90.89,100,
75.248,90.89,90.89,100,
75.248,90.89,90.89,100,
75.398,91.67,91.67,100,34
75.398,91.67,91.67,100,34
75.398,91.67,91.67,100,34
75.398,91.67,91.67,100,34
75.548,92.46,92.46,100,
75.548,92.46,92.46,100,
75.548,92.46,92.46,100,
75.698,93.16,93.16,100,
75.698,93.16,93.16,100,
75.698,93.16,93.16,100,
75.848,93.87,93.87,100,
75.848,93.87,93.87,100,
75.848,93.87,93.87,100,
75.998,94.61,94.61,100,39.07
75.998,94.61,94.61,100,39.07
75.998,94.61,94.61,100,39.07
75.998,94.61,94.61,100,39.07
76.148,95.28,95.28,100,
76.148,95.28,95.28,100,
76.148,95.28,95.28,100,
76.298,96.02,96.02,100,
76.298,96.02,96.02,100,
76.298,96.02,96.02,100,
76.448,96.67,96.67,100,
76.448,96.67,96.67,100,
76.448,96.67,96.67,100,
76.598,97.28,97.28,100,38.39
76.598,97.28,97.28,100,38.39
76.598,97.28,97.28,100,38.39
76.598,97.28,97.28,100,38.39
76.749,97.93,97.93,100,
76.749,97.93,97.93,100,
76.749,97.93,97.93,100,
76.899,98.53,98.53,100,
76.899,98.53,98.53,100,
76.899,98.53,98.53,100,
77.05,99.2,99.2,100,
77.05,99.2,99.2,100,
77.05,99.2,99.2,100,
77.2,99.77,99.77,100,39.27
77.2,99.77,99.77,100,39.27
77.2,99.77,99.77,100,39.27
77.2,99.77,99.77,100,39.27
77.351,100.14,100.14,100,
77.351,100.14,100.14,100,
77.351,100.14,100.14,100,
77.501,100.13,100.13,100,
77.501,100.13,100.13,100,
77.501,100.13,100.13,100,
77.65,99.88,99.88,100,
77.65,99.88,99.88,100,
77.65,99.88,99.88,100,
77.8,99.59,99.59,100,40.26
77.8,99.59,99.59,100,40.26
77.8,99.59,99.59,100,40.26
77.8,99.59,99.59,100,40.26
77.95,99.19,99.19,100,
77.95,99.19,99.19,100,
77.95,99.19,99.19,100,
78.1,98.87,98.87,100,
78.1,98.87,98.87,100,
78.1,98.87,98.87,100,
78.251,98.58,98.58,100,
78.251,98.58,98.58,100,
78.251,98.58,98.58,100,
78.4,98.29,98.29,100,42.98
78.4,98.29,98.29,100,42.98
78.4,98.29,98.29,100,42.98
78.4,98.29,98.29,100,42.98
78.55,97.99,97.99,100,
78.55,97.99,97.99,100,
78.55,97.99,97.99,100,
78.701,97.71,97.71,100,
78.701,97.71,97.71,100,
78.701,97.71,97.71,100,
78.851,97.44,97.44,100,
78.851,97.44,97.44,100,
78.851,97.44,97.44,100,
79.002,97.2,97.2,100,46.14
79.002,97.2,97.2,100,46.14
79.002,97.2,97.2,100,46.14
79.002,97.2,97.2,100,46.14
79.151,96.89,96.89,100,
79.151,96.89,96.89,100,
79.151,96.89,96.89,100,
79.301,96.64,96.64,100,
79.301,96.64,96.64,100,
79.301,96.64,96.64,100,
79.452,96.32,96.32,100,
79.452,96.32,96.32,100,
79.452,96.32,96.32,100,
79.602,96.08,96.08,100,46.86
79.602,96.08,96.08,100,46.86
79.602,96.08,96.08,100,46.86
79.602,96.08,96.08,100,46.86
79.752,95.83,95.83,100,
79.752,95.83,95.83,100,
79.752,95.83,95.83,100,
79.903,95.54,95.54,100,
79.903,95.54,95.54,100,
79.903,95.54,95.54,100,
80.053,95.31,95.31,100,
80.053,95.31,95.31,100,
80.053,95.31,95.31,100,
80.203,95.01,95.01,100,46.2
80.203,95.01,95.01,100,46.2
80.203,95.01,95.01,100,46.2
80.203,95.01,95.01,100,46.2
80.352,94.75,94.75,100,
80.352,94.75,94.75,100,
80.352,94.75,94.75,100,
80.502,94.49,94.49,100,
80.502,94.49,94.49,100,
80.502,94.49,94.49,100,
80.653,94.22,94.22,100,
80.653,94.22,94.22,100,
80.653,94.22,94.22,100,
80.802,93.97,93.97,100,46.23
80.802,93.97,93.97,100,46.23
80.802,93.97,93.97,100,46.23
80.802,93.97,93.97,100,46.23
80.952,93.78,93.78,100,
80.952,93.78,93.78,100,
80.952,93.78,93.78,100,
81.102,93.51,93.51,100,
81.102,93.51,93.51,100,
81.102,93.51,93.51,100,
81.252,93.29,93.29,100,
81.252,93.29,93.29,100,
81.252,93.29,93.29,100,
81.403,93.04,93.04,100,46.57
81.403,93.04,93.04,100,46.57
81.403,93.04,93.04,100,46.57
81.403,93.04,93.04,100,46.57
81.552,92.79,92.79,100,
81.552,92.79,92.79,100,
81.552,92.79,92.79,100,
81.703,92.58,92.58,100,
81.703,92.58,92.58,100,
81.703,92.58,92.58,100,
81.853,92.29,92.29,100,
81.853,92.29,92.29,100,
81.853,92.29,92.29,100,
82.003,92.1,92.1,100,47.09
82.003,92.1,92.1,100,47.09
82.003,92.1,92.1,100,47.09
82.003,92.1,92.1,100,47.09
82.152,91.88,91.88,100,
82.152,91.88,91.88,100,
82.152,91.88,91.88,100,
82.303,91.63,91.63,100,
82.303,91.63,91.63,100,
82.303,91.63,91.63,100,
82.453,91.42,91.42,100,
82.453,91.42,91.42,100,
82.453,91.42,91.42,100,
82.603,91.19,91.19,100,49.53
82.603,91.19,91.19,100,49.53
82.603,91.19,91.19,100,49.53
82.603,91.19,91.19,100,49.53
82.753,90.95,90.95,100,
82.753,90.95,90.95,100,
82.753,90.95,90.95,100,
82.904,90.72,90.72,100,
82.904,90.72,90.72,100,
82.904,90.72,90.72,100,
83.055,90.48,90.48,100,
83.055,90.48,90.48,100,
83.055,90.48,90.48,100,
83.204,90.27,90.27,100,50.04
83.204,90.27,90.27,100,50.04
83.204,90.27,90.27,100,50.04
83.204,90.27,90.27,100,50.04
83.355,90.05,90.05,100,
83.355,90.05,90.05,100,
83.355,90.05,90.05,100,
83.504,89.85,89.85,100,
83.504,89.85,89.85,100,
83.504,89.85,89.85,100,
83.654,89.64,89.64,100,
83.654,89.64,89.64,100,
83.654,89.64,89.64,100,
83.804,89.43,89.43,100,50.06
83.804,89.43,89.43,100,50.06
83.804,89.43,89.43,100,50.06
83.804,89.43,89.43,100,50.06
83.954,89.22,89.22,100,
83.954,89.22,89.22,100,
83.954,89.22,89.22,100,
84.104,89.02,89.02,100,
84.104,89.02,89.02,100,
84.104,89.02,89.02,100,
84.255,88.78,88.78,100,
84.255,88.78,88.78,100,
84.255,88.78,88.78,100,
84.404,88.59,88.59,100,50.89
84.404,88.59,88.59,100,50.89
84.404,88.59,88.59,100,50.89
84.404,88.59,88.59,100,50.89
84.554,88.39,88.39,100,
84.554,88.39,88.39,100,
84.554,88.39,88.39,100,
84.705,88.19,88.19,100,
84.705,88.19,88.19,100,
84.705,88.19,88.19,100,
84.854,87.98,87.98,100,
84.854,87.98,87.98,100,
84.854,87.98,87.98,100,
85.006,87.76,87.76,100,52.3
85.006,87.76,87.76,100,52.3
85.006,87.76,87.76,100,52.3
85.006,87.76,87.76,100,52.3
85.156,87.58,87.58,100,
85.156,87.58,87.58,100,
85.156,87.58,87.58,100,
85.307,87.4,87.4,100,
85.307,87.4,87.4,100,
85.307,87.4,87.4,100,
85.457,87.2,87.2,100,
85.457,87.2,87.2,100,
85.457,87.2,87.2,100,
85.607,87.04,87.04,100,52.34
85.607,87.04,87.04,100,52.34
85.607,87.04,87.04,100,52.34
85.607,87.04,87.04,100,52.34
85.758,86.84,86.84,100,
85.758,86.84,86.84,100,
85.758,86.84,86.84,100,
85.909,86.63,86.63,100,
85.909,86.63,86.63,100,
85.909,86.63,86.63,100,
86.059,86.42,86.42,100,
86.059,86.42,86.42,100,
86.059,86.42,86.42,100,
86.208,86.26,86.26,100,
86.208,86.26,86.26,100,
86.208,86.26,86.26,100,
86.358,86.07,86.07,100,52.28
86.358,86.07,86.07,100,52.28
86.358,86.07,86.07,100,52.28
86.358,86.07,86.07,100,52.28
86.509,85.87,85.87,100,
86.509,85.87,85.87,100,
86.509,85.87,85.87,100,
86.659,85.69,85.69,100,
86.659,85.69,85.69,100,
86.659,85.69,85.69,100,
86.809,85.54,85.54,100,
86.809,85.54,85.54,100,
86.809,85.54,85.54,100,
86.959,85.38,85.38,100,52.75
86.959,85.38,85.38,100,52.75
86.959,85.38,85.38,100,52.75
86.959,85.38,85.38,100,52.75
87.109,85.12,85.12,100,
87.109,85.12,85.12,100,
87.109,85.12,85.12,100,
87.259,84.97,84.97,100,
87.259,84.97,84.97,100,
87.259,84.97,84.97,100,
87.409,84.82,84.82,100,
87.409,84.82,84.82,100,
87.409,84.82,84.82,100,
87.56,84.64,84.64,100,53.06
87.56,84.64,84.64,100,53.06
87.56,84.64,84.64,100,53.06
87.56,84.64,84.64,100,53.06
87.71,84.46,84.46,100,
87.71,84.46,84.46,100,
87.71,84.46,84.46,100,
87.86,84.28,84.28,100,
87.86,84.28,84.28,100,
87.86,84.28,84.28,100,
88.011,84.11,84.11,100,
88.011,84.11,84.11,100,
88.011,84.11,84.11,100,
88.16,83.95,83.95,100,53.3
88.16,83.95,83.95,100,53.3
88.16,83.95,83.95,100,53.3
88.16,83.95,83.95,100,53.3
88.31,83.79,83.79,100,
88.31,83.79,83.79,100,
88.31,83.79,83.79,100,
88.461,83.62,83.62,100,
88.461,83.62,83.62,100,
88.461,83.62,83.62,100,
88.61,83.47,83.47,100,
88.61,83.47,83.47,100,
88.61,83.47,83.47,100,
88.761,83.3,83.3,100,53.65
88.761,83.3,83.3,100,53.65
88.761,83.3,83.3,100,53.65
88.761,83.3,83.3,100,53.65
88.91,83.14,83.14,100,
88.91,83.14,83.14,100,
88.91,83.14,83.14,100,
89.06,82.98,82.98,100,
89.06,82.98,82.98,100,
89.06,82.98,82.98,100,
89.211,82.83,82.83,100,
89.211,82.83,82.83,100,
89.211,82.83,82.83,100,
89.361,82.66,82.66,100,54
89.361,82.66,82.66,100,54
89.361,82.66,82.66,100,54
89.361,82.66,82.66,100,54
89.512,82.48,82.48,100,
89.512,82.48,82.48,100,
89.512,82.48,82.48,100,
89.663,82.34,82.34,100,
89.663,82.34,82.34,100,
89.663,82.34,82.34,100,
89.812,82.18,82.18,100,
89.812,82.18,82.18,100,
89.812,82.18,82.18,100,
89.962,82,82,100,54.22
89.962,82,82,100,54.22
89.962,82,82,100,54.22
89.962,82,82,100,54.22
90.112,81.87,81.87,100,
90.112,81.87,81.87,100,
90.112,81.87,81.87,100,
90.262,81.74,81.74,100,
90.262,81.74,81.74,100,
90.262,81.74,81.74,100,
90.412,81.59,81.59,100,
90.412,81.59,81.59,100,
90.412,81.59,81.59,100,
90.562,81.44,81.44,100,54.46
90.562,81.44,81.44,100,54.46
90.562,81.44,81.44,100,54.46
90.562,81.44,81.44,100,54.46
90.712,81.3,81.3,100,
90.712,81.3,81.3,100,
90.712,81.3,81.3,100,
90.863,81.12,81.12,100,
90.863,81.12,81.12,100,
90.863,81.12,81.12,100,
91.012,81.01,81.01,100,
91.012,81.01,81.01,100,
91.012,81.01,81.01,100,
91.163,80.85,80.85,100,54.75
91.163,80.85,80.85,100,54.75
91.163,80.85,80.85,100,54.75
91.163,80.85,80.85,100,54.75
91.312,80.72,80.72,100,
91.312,80.72,80.72,100,
91.312,80.72,80.72,100,
91.462,80.58,80.58,100,
91.462,80.58,80.58,100,
91.462,80.58,80.58,100,
91.612,80.43,80.43,100,
91.612,80.43,80.43,100,
91.612,80.43,80.43,100,
91.762,80.29,80.29,100,55.02
91.762,80.29,80.29,100,55.02
91.762,80.29,80.29,100,55.02
91.762,80.29,80.29,100,55.02
91.913,80.13,80.13,100,
91.913,80.13,80.13,100,
91.913,80.13,80.13,100,
92.063,79.97,79.97,100,
92.063,79.97,79.97,100,
92.063,79.97,79.97,100,
92.212,79.87,79.87,100,
92.212,79.87,79.87,100,
92.212,79.87,79.87,100,
92.363,79.72,79.72,100,55.16
92.363,79.72,79.72,100,55.16
92.363,79.72,79.72,100,55.16
92.363,79.72,79.72,100,55.16
92.513,79.59,79.59,100,
92.513,79.59,79.59,100,
92.513,79.59,79.59,100,
92.662,79.47,79.47,100,
92.662,79.47,79.47,100,
92.662,79.47,79.47,100,
92.814,79.33,79.33,100,
92.814,79.33,79.33,100,
92.814,79.33,79.33,100,
92.963,79.23,79.23,100,55.43
92.963,79.23,79.23,100,55.43
92.963,79.23,79.23,100,55.43
92.963,79.23,79.23,100,55.43
93.113,79.09,79.09,100,
93.113,79.09,79.09,100,
93.113,79.09,79.09,100,
93.263,78.96,78.96,100,
93.263,78.96,78.96,100,
93.263,78.96,78.96,100,
93.413,78.83,78.83,100,
93.413,78.83,78.83,100,
93.413,78.83,78.83,100,
93.563,78.72,78.72,100,55.64
93.563,78.72,78.72,100,55.64
93.563,78.72,78.72,100,55.64
93.563,78.72,78.72,100,55.64
93.713,78.58,78.58,100,
93.713,78.58,78.58,100,
93.713,78.58,78.58,100,
93.863,78.48,78.48,100,
93.863,78.48,78.48,100,
93.863,78.48,78.48,100,
94.013,78.35,78.35,100,
94.013,78.35,78.35,100,
94.013,78.35,78.35,100,
94.163,78.24,78.24,100,55.91
94.163,78.24,78.24,100,55.91
94.163,78.24,78.24,100,55.91
94.163,78.24,78.24,100,55.91
94.314,78.11,78.11,100,
94.314,78.11,78.11,100,
94.314,78.11,78.11,100,
94.463,77.98,77.98,100,
94.463,77.98,77.98,100,
94.463,77.98,77.98,100,
94.613,77.86,77.86,100,
94.613,77.86,77.86,100,
94.613,77.86,77.86,100,
94.764,77.73,77.73,100,56.14
94.764,77.73,77.73,100,56.14
94.764,77.73,77.73,100,56.14
94.764,77.73,77.73,100,56.14
94.914,77.65,77.65,100,
94.914,77.65,77.65,100,
94.914,77.65,77.65,100,
95.064,77.51,77.51,100,
95.064,77.51,77.51,100,
95.064,77.51,77.51,100,
95.214,77.39,77.39,100,
95.214,77.39,77.39,100,
95.214,77.39,77.39,100,
95.364,77.28,77.28,100,56.4
95.364,77.28,77.28,100,56.4
95.364,77.28,77.28,100,56.4
95.364,77.28,77.28,100,56.4
95.514,77.16,77.16,100,
95.514,77.16,77.16,100,
95.514,77.16,77.16,100,
95.664,77.07,77.07,100,
95.664,77.07,77.07,100,
95.664,77.07,77.07,100,
95.814,76.93,76.93,100,
95.814,76.93,76.93,100,
95.814,76.93,76.93,100,
95.964,76.81,76.81,100,56.93
95.964,76.81,76.81,100,56.93
95.964,76.81,76.81,100,56.93
95.964,76.81,76.81,100,56.93
96.114,76.71,76.71,100,
96.114,76.71,76.71,100,
96.114,76.71,76.71,100,
96.264,76.6,76.6,100,
96.264,76.6,76.6,100,
96.264,76.6,76.6,100,
96.415,76.47,76.47,100,
96.415,76.47,76.47,100,
96.415,76.47,76.47,100,
96.565,76.36,76.36,100,57.27
96.565,76.36,76.36,100,57.27
96.565,76.36,76.36,100,57.27
96.565,76.36,76.36,100,57.27
96.716,76.23,76.23,100,
96.716,76.23,76.23,100,
96.716,76.23,76.23,100,
96.865,76.14,76.14,100,
96.865,76.14,76.14,100,
96.865,76.14,76.14,100,
97.016,76.07,76.07,100,
97.016,76.07,76.07,100,
97.016,76.07,76.07,100,
97.166,75.94,75.94,100,57.46
97.166,75.94,75.94,100,57.46
97.166,75.94,75.94,100,57.46
97.166,75.94,75.94,100,57.46
97.316,75.81,75.81,100,
97.316,75.81,75.81,100,
97.316,75.81,75.81,100,
97.467,75.68,75.68,100,
97.467,75.68,75.68,100,
97.467,75.68,75.68,100,
97.616,75.59,75.59,100,
97.616,75.59,75.59,100,
97.616,75.59,75.59,100,
97.766,75.52,75.52,100,57.37
97.766,75.52,75.52,100,57.37
97.766,75.52,75.52,100,57.37
97.766,75.52,75.52,100,57.37
97.916,75.41,75.41,100,
97.916,75.41,75.41,100,
97.916,75.41,75.41,100,
98.066,75.3,75.3,100,
98.066,75.3,75.3,100,
98.066,75.3,75.3,100,
98.216,75.2,75.2,100,
98.216,75.2,75.2,100,
98.216,75.2,75.2,100,
98.366,75.1,75.1,100,57.4
98.366,75.1,75.1,100,57.4
98.366,75.1,75.1,100,57.4
98.366,75.1,75.1,100,57.4
98.516,75,75,100,
98.516,75,75,100,
98.516,75,75,100,
98.666,74.89,74.89,100,
98.666,74.89,74.89,100,
98.666,74.89,74.89,100,
98.816,74.81,74.81,100,
98.816,74.81,74.81,100,
98.816,74.81,74.81,100,
98.966,74.7,74.7,100,57.54
98.966,74.7,74.7,100,57.54
98.966,74.7,74.7,100,57.54
98.966,74.7,74.7,100,57.54
99.116,74.59,74.59,100,
99.116,74.59,74.59,100,
99.116,74.59,74.59,100,
99.266,74.5,74.5,100,
99.266,74.5,74.5,100,
99.266,74.5,74.5,100,
99.416,74.4,74.4,100,
99.416,74.4,74.4,100,
99.416,74.4,74.4,100,
99.567,74.3,74.3,100,57.64
99.567,74.3,74.3,100,57.64
99.567,74.3,74.3,100,57.64
99.567,74.3,74.3,100,57.64
99.717,74.2,74.2,100,
99.717,74.2,74.2,100,
99.717,74.2,74.2,100,
99.868,74.09,74.09,100,
99.868,74.09,74.09,100,
99.868,74.09,74.09,100,
100.018,74,74,100,
100.018,74,74,100,
100.018,74,74,100,
100.168,73.92,73.92,100,57.87
100.168,73.92,73.92,100,57.87
100.168,73.92,73.92,100,57.87
100.168,73.92,73.92,100,57.87
100.318,73.8,73.8,100,
100.318,73.8,73.8,100,
100.318,73.8,73.8,100,
100.468,73.71,73.71,100,
100.468,73.71,73.71,100,
100.468,73.71,73.71,100,
100.618,73.62,73.62,100,
100.618,73.62,73.62,100,
100.618,73.62,73.62,100,
100.768,73.5,73.5,100,57.92
100.768,73.5,73.5,100,57.92
100.768,73.5,73.5,100,57.92
100.768,73.5,73.5,100,57.92
100.918,73.42,73.42,100,
100.918,73.42,73.42,100,
100.918,73.42,73.42,100,
101.068,73.31,73.31,100,
101.068,73.31,73.31,100,
101.068,73.31,73.31,100,
101.218,73.23,73.23,100,
101.218,73.23,73.23,100,
101.218,73.23,73.23,100,
101.368,73.14,73.14,100,57.99
101.368,73.14,73.14,100,57.99
101.368,73.14,73.14,100,57.99
101.368,73.14,73.14,100,57.99
101.518,73.05,73.05,100,
101.518,73.05,73.05,100,
101.518,73.05,73.05,100,
101.668,72.97,72.97,100,
101.668,72.97,72.97,100,
101.668,72.97,72.97,100,
101.818,72.89,72.89,100,
101.818,72.89,72.89,100,
101.818,72.89,72.89,100,
101.968,72.79,72.79,100,58.02
101.968,72.79,72.79,100,58.02
101.968,72.79,72.79,100,58.02
101.968,72.79,72.79,100,58.02
102.118,72.73,72.73,100,
102.118,72.73,72.73,100,
102.118,72.73,72.73,100,
102.268,72.62,72.62,100,
102.268,72.62,72.62,100,
102.268,72.62,72.62,100,
102.418,72.53,72.53,100,
102.418,72.53,72.53,100,
102.418,72.53,72.53,100,
102.568,72.45,72.45,100,58.34
102.568,72.45,72.45,100,58.34
102.568,72.45,72.45,100,58.34
102.568,72.45,72.45,100,58.34
102.718,72.34,72.34,100,
102.718,72.34,72.34,100,
102.718,72.34,72.34,100,
102.868,72.25,72.25,100,
102.868,72.25,72.25,100,
102.868,72.25,72.25,100,
103.018,72.18,72.18,100,
103.018,72.18,72.18,100,
103.018,72.18,72.18,100,
103.169,72.1,72.1,100,58.43
103.169,72.1,72.1,100,58.43
103.169,72.1,72.1,100,58.43
103.169,72.1,72.1,100,58.43
103.319,72.03,72.03,100,
103.319,72.03,72.03,100,
103.319,72.03,72.03,100,
103.469,71.93,71.93,100,
103.469,71.93,71.93,100,
103.469,71.93,71.93,100,
103.619,71.86,71.86,100,
103.619,71.86,71.86,100,
103.619,71.86,71.86,100,
103.769,71.77,71.77,100,58.32
103.769,71.77,71.77,100,58.32
103.769,71.77,71.77,100,58.32
103.769,71.77,71.77,100,58.32
103.919,71.69,71.69,100,
103.919,71.69,71.69,100,
103.919,71.69,71.69,100,
104.069,71.62,71.62,100,
104.069,71.62,71.62,100,
104.069,71.62,71.62,100,
104.219,71.54,71.54,100,
104.219,71.54,71.54,100,
104.219,71.54,71.54,100,
104.37,71.46,71.46,100,58.55
104.37,71.46,71.46,100,58.55
104.37,71.46,71.46,100,58.55
104.37,71.46,71.46,100,58.55
104.521,71.39,71.39,100,
104.521,71.39,71.39,100,
104.521,71.39,71.39,100,
104.671,71.31,71.31,100,
104.671,71.31,71.31,100,
104.671,71.31,71.31,100,
104.821,71.21,71.21,100,
104.821,71.21,71.21,100,
104.821,71.21,71.21,100,
104.972,71.14,71.14,100,58.48
104.972,71.14,71.14,100,58.48
104.972,71.14,71.14,100,58.48
104.972,71.14,71.14,100,58.48
105.122,71.05,71.05,100,
105.122,71.05,71.05,100,
105.122,71.05,71.05,100,
105.272,70.98,70.98,100,
105.272,70.98,70.98,100,
105.272,70.98,70.98,100,
105.422,70.89,70.89,100,
105.422,70.89,70.89,100,
105.422,70.89,70.89,100,
105.572,70.82,70.82,100,58.56
105.572,70.82,70.82,100,58.56
105.572,70.82,70.82,100,58.56
105.572,70.82,70.82,100,58.56
105.723,70.75,70.75,100,
105.723,70.75,70.75,100,
105.723,70.75,70.75,100,
105.872,70.66,70.66,100,
105.872,70.66,70.66,100,
105.872,70.66,70.66,100,
106.022,70.6,70.6,100,
106.022,70.6,70.6,100,
106.022,70.6,70.6,100,
106.172,70.52,70.52,100,58.82
106.172,70.52,70.52,100,58.82
106.172,70.52,70.52,100,58.82
106.172,70.52,70.52,100,58.82
106.322,70.43,70.43,100,
106.322,70.43,70.43,100,
106.322,70.43,70.43,100,
106.473,70.36,70.36,100,
106.473,70.36,70.36,100,
106.473,70.36,70.36,100,
106.622,70.29,70.29,100,
106.622,70.29,70.29,100,
106.622,70.29,70.29,100,
106.772,70.22,70.22,100,58.78
106.772,70.22,70.22,100,58.78
106.772,70.22,70.22,100,58.78
106.772,70.22,70.22,100,58.78
106.922,70.15,70.15,100,
106.922,70.15,70.15,100,
106.922,70.15,70.15,100,
107.072,70.08,70.08,100,
107.072,70.08,70.08,100,
107.072,70.08,70.08,100,
107.222,70.04,70.04,100,
107.222,70.04,70.04,100,
107.222,70.04,70.04,100,
107.372,70.39,70.39,100,58.79
107.372,70.39,70.39,100,58.79
107.372,70.39,70.39,100,58.79
107.372,70.39,70.39,100,58.79
107.522,71.05,71.05,100,
107.522,71.05,71.05,100,
107.522,71.05,71.05,100,
107.672,71.97,71.97,100,
107.672,71.97,71.97,100,
107.672,71.97,71.97,100,
107.822,73.16,73.16,100,
107.822,73.16,73.16,100,
107.822,73.16,73.16,100,
107.972,74.3,74.3,100,58.88
107.972,74.3,74.3,100,58.88
107.972,74.3,74.3,100,58.88
107.972,74.3,74.3,100,58.88
108.122,75.46,75.46,100,
108.122,75.46,75.46,100,
108.122,75.46,75.46,100,
108.272,76.75,76.75,100,
108.272,76.75,76.75,100,
