timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,dataQLiquidStg1
1847.079,49.39,35.86,50,60,
1847.079,49.39,35.86,50,60,
1847.23,50.82,35.95,50,60,
1847.23,50.82,35.95,50,60,
1847.23,50.82,35.95,50,60,
1847.23,50.82,35.95,50,60,
1847.38,52.67,36.07,50,60,
1847.38,52.67,36.07,50,60,
1847.38,52.67,36.07,50,60,
1847.38,52.67,36.07,50,60,
1847.472,,,,,25.74
1847.53,54.13,36.17,50,60,
1847.53,54.13,36.17,50,60,
1847.53,54.13,36.17,50,60,
1847.53,54.13,36.17,50,60,
1847.68,55.63,36.29,50,60,
1847.68,55.63,36.29,50,60,
1847.68,55.63,36.29,50,60,
1847.68,55.63,36.29,50,60,
1847.83,57.08,36.41,50,60,
1847.83,57.08,36.41,50,60,
1847.83,57.08,36.41,50,60,
1847.83,57.08,36.41,50,60,
1847.981,58.53,36.54,50,60,
1847.981,58.53,36.54,50,60,
1847.981,58.53,36.54,50,60,
1847.981,58.53,36.54,50,60,
1848.135,59.9,36.67,50,60,
1848.135,59.9,36.67,50,60,
1848.135,59.9,36.67,50,60,
1848.135,59.9,36.67,50,60,
1848.293,61.58,36.82,50,60,
1848.293,61.58,36.82,50,60,
1848.293,61.58,36.82,50,60,
1848.293,61.58,36.82,50,60,
1848.44,62.86,36.96,50,60,
1848.44,62.86,36.96,50,60,
1848.44,62.86,36.96,50,60,
1848.44,62.86,36.96,50,60,
1848.5,,,,,25.9
1848.591,64.14,37.11,50,60,
1848.591,64.14,37.11,50,60,
1848.591,64.14,37.11,50,60,
1848.591,64.14,37.11,50,60,
1848.74,65.46,37.26,50,60,
1848.74,65.46,37.26,50,60,
1848.74,65.46,37.26,50,60,
1848.74,65.46,37.26,50,60,
1848.892,66.75,37.42,50,60,
1848.892,66.75,37.42,50,60,
1848.892,66.75,37.42,50,60,
1848.892,66.75,37.42,50,60,
1849.042,67.91,37.57,50,60,
1849.042,67.91,37.57,50,60,
1849.042,67.91,37.57,50,60,
1849.042,67.91,37.57,50,60,
1849.192,69.29,37.75,50,60,
1849.192,69.29,37.75,50,60,
1849.192,69.29,37.75,50,60,
1849.192,69.29,37.75,50,60,
1849.342,70.32,37.9,50,60,
1849.342,70.32,37.9,50,60,
1849.342,70.32,37.9,50,60,
1849.342,70.32,37.9,50,60,
1849.493,71.63,38.08,50,60,
1849.493,71.63,38.08,50,60,
1849.493,71.63,38.08,50,60,
1849.493,71.63,38.08,50,60,
1849.531,,,,,26.45
1849.643,72.79,38.26,50,60,
1849.643,72.79,38.26,50,60,
1849.643,72.79,38.26,50,60,
1849.643,72.79,38.26,50,60,
1849.792,73.98,38.44,50,60,
1849.792,73.98,38.44,50,60,
1849.792,73.98,38.44,50,60,
1849.792,73.98,38.44,50,60,
1849.947,75.1,38.62,50,60,
1849.947,75.1,38.62,50,60,
1849.947,75.1,38.62,50,60,
1849.947,75.1,38.62,50,60,
1850.092,76.21,38.81,50,60,
1850.092,76.21,38.81,50,60,
1850.092,76.21,38.81,50,60,
1850.092,76.21,38.81,50,60,
1850.242,77.3,39,50,60,
1850.242,77.3,39,50,60,
1850.242,77.3,39,50,60,
1850.242,77.3,39,50,60,
1850.392,78.37,39.19,50,60,
1850.392,78.37,39.19,50,60,
1850.392,78.37,39.19,50,60,
1850.392,78.37,39.19,50,60,
1850.542,79.4,39.38,50,60,27
1850.542,79.4,39.38,50,60,27
1850.542,79.4,39.38,50,60,27
1850.542,79.4,39.38,50,60,27
1850.542,79.4,39.38,50,60,27
1850.692,80.44,39.58,50,60,
1850.692,80.44,39.58,50,60,
1850.692,80.44,39.58,50,60,
1850.692,80.44,39.58,50,60,
1850.842,81.47,39.78,50,60,
1850.842,81.47,39.78,50,60,
1850.842,81.47,39.78,50,60,
1850.842,81.47,39.78,50,60,
1850.992,82.45,39.98,50,60,
1850.992,82.45,39.98,50,60,
1850.992,82.45,39.98,50,60,
1850.992,82.45,39.98,50,60,
1851.142,83.44,40.19,50,60,
1851.142,83.44,40.19,50,60,
1851.142,83.44,40.19,50,60,
1851.142,83.44,40.19,50,60,
1851.292,84.38,40.39,50,60,
1851.292,84.38,40.39,50,60,
1851.292,84.38,40.39,50,60,
1851.292,84.38,40.39,50,60,
1851.442,85.3,40.6,50,60,27.9
1851.442,85.3,40.6,50,60,27.9
1851.442,85.3,40.6,50,60,27.9
1851.442,85.3,40.6,50,60,27.9
1851.442,85.3,40.6,50,60,27.9
1851.592,86.22,40.81,50,60,
1851.592,86.22,40.81,50,60,
1851.592,86.22,40.81,50,60,
1851.592,86.22,40.81,50,60,
1851.742,87.12,41.02,50,60,
1851.742,87.12,41.02,50,60,
1851.742,87.12,41.02,50,60,
1851.742,87.12,41.02,50,60,
1851.892,88.02,41.23,50,60,
1851.892,88.02,41.23,50,60,
1851.892,88.02,41.23,50,60,
1851.892,88.02,41.23,50,60,
1852.042,88.86,41.44,50,60,
1852.042,88.86,41.44,50,60,
1852.042,88.86,41.44,50,60,
1852.042,88.86,41.44,50,60,
1852.192,89.72,41.66,50,60,
1852.192,89.72,41.66,50,60,
1852.192,89.72,41.66,50,60,
1852.192,89.72,41.66,50,60,
1852.342,90.66,41.89,50,60,
1852.342,90.66,41.89,50,60,
1852.342,90.66,41.89,50,60,
1852.342,90.66,41.89,50,60,
1852.492,91.49,42.11,50,60,28.68
1852.492,91.49,42.11,50,60,28.68
1852.492,91.49,42.11,50,60,28.68
1852.492,91.49,42.11,50,60,28.68
1852.492,91.49,42.11,50,60,28.68
1852.642,92.21,42.32,50,60,
1852.642,92.21,42.32,50,60,
1852.642,92.21,42.32,50,60,
1852.642,92.21,42.32,50,60,
1852.792,93.1,42.55,50,60,
1852.792,93.1,42.55,50,60,
1852.792,93.1,42.55,50,60,
1852.792,93.1,42.55,50,60,
1852.942,93.87,42.78,50,60,
1852.942,93.87,42.78,50,60,
1852.942,93.87,42.78,50,60,
1852.942,93.87,42.78,50,60,
1853.092,94.66,43,50,60,
1853.092,94.66,43,50,60,
1853.092,94.66,43,50,60,
1853.092,94.66,43,50,60,
1853.242,95.42,43.23,50,60,
1853.242,95.42,43.23,50,60,
1853.242,95.42,43.23,50,60,
1853.242,95.42,43.23,50,60,
1853.392,96.16,43.46,50,60,
1853.392,96.16,43.46,50,60,
1853.392,96.16,43.46,50,60,
1853.392,96.16,43.46,50,60,
1853.542,96.88,43.68,50,60,30.83
1853.542,96.88,43.68,50,60,30.83
1853.542,96.88,43.68,50,60,30.83
1853.542,96.88,43.68,50,60,30.83
1853.542,96.88,43.68,50,60,30.83
1853.692,97.62,43.91,50,60,
1853.692,97.62,43.91,50,60,
1853.692,97.62,43.91,50,60,
1853.692,97.62,43.91,50,60,
1853.842,98.28,44.14,50,60,
1853.842,98.28,44.14,50,60,
1853.842,98.28,44.14,50,60,
1853.842,98.28,44.14,50,60,
1853.992,98.94,44.36,50,60,
1853.992,98.94,44.36,50,60,
1853.992,98.94,44.36,50,60,
1853.992,98.94,44.36,50,60,
1854.142,99.65,44.6,50,60,
1854.142,99.65,44.6,50,60,
1854.142,99.65,44.6,50,60,
1854.142,99.65,44.6,50,60,
1854.292,100.28,44.82,50,60,
1854.292,100.28,44.82,50,60,
1854.292,100.28,44.82,50,60,
1854.292,100.28,44.82,50,60,
1854.442,100.93,45.05,50,60,37.65
1854.442,100.93,45.05,50,60,37.65
1854.442,100.93,45.05,50,60,37.65
1854.442,100.93,45.05,50,60,37.65
1854.442,100.93,45.05,50,60,37.65
1854.592,101.58,45.29,50,60,
1854.592,101.58,45.29,50,60,
1854.592,101.58,45.29,50,60,
1854.592,101.58,45.29,50,60,
1854.742,102.2,45.52,50,60,
1854.742,102.2,45.52,50,60,
1854.742,102.2,45.52,50,60,
1854.742,102.2,45.52,50,60,
1854.893,102.83,45.75,50,60,
1854.893,102.83,45.75,50,60,
1854.893,102.83,45.75,50,60,
1854.893,102.83,45.75,50,60,
1855.043,103.41,45.98,50,60,
1855.043,103.41,45.98,50,60,
1855.043,103.41,45.98,50,60,
1855.043,103.41,45.98,50,60,
1855.192,104.06,46.22,50,60,
1855.192,104.06,46.22,50,60,
1855.192,104.06,46.22,50,60,
1855.192,104.06,46.22,50,60,
1855.342,104.64,46.46,50,60,
1855.342,104.64,46.46,50,60,
1855.342,104.64,46.46,50,60,
1855.342,104.64,46.46,50,60,
1855.492,105.21,46.69,50,60,37.49
1855.492,105.21,46.69,50,60,37.49
1855.492,105.21,46.69,50,60,37.49
1855.492,105.21,46.69,50,60,37.49
1855.492,105.21,46.69,50,60,37.49
1855.643,105.78,46.92,50,60,
1855.643,105.78,46.92,50,60,
1855.643,105.78,46.92,50,60,
1855.643,105.78,46.92,50,60,
1855.792,106.36,47.16,50,60,
1855.792,106.36,47.16,50,60,
1855.792,106.36,47.16,50,60,
1855.792,106.36,47.16,50,60,
1855.942,106.88,47.39,50,60,
1855.942,106.88,47.39,50,60,
1855.942,106.88,47.39,50,60,
1855.942,106.88,47.39,50,60,
1856.093,107.43,47.63,50,60,
1856.093,107.43,47.63,50,60,
1856.093,107.43,47.63,50,60,
1856.093,107.43,47.63,50,60,
1856.242,107.93,47.86,50,60,
1856.242,107.93,47.86,50,60,
1856.242,107.93,47.86,50,60,
1856.242,107.93,47.86,50,60,
1856.392,108.41,48.09,50,60,
1856.392,108.41,48.09,50,60,
1856.392,108.41,48.09,50,60,
1856.392,108.41,48.09,50,60,
1856.543,108.95,48.33,50,60,39.89
1856.543,108.95,48.33,50,60,39.89
1856.543,108.95,48.33,50,60,39.89
1856.543,108.95,48.33,50,60,39.89
1856.543,108.95,48.33,50,60,39.89
1856.692,109.45,48.56,50,60,
1856.692,109.45,48.56,50,60,
1856.692,109.45,48.56,50,60,
1856.692,109.45,48.56,50,60,
1856.842,109.94,48.8,50,60,
1856.842,109.94,48.8,50,60,
1856.842,109.94,48.8,50,60,
1856.842,109.94,48.8,50,60,
1856.992,110.38,49.02,50,60,
1856.992,110.38,49.02,50,60,
1856.992,110.38,49.02,50,60,
1856.992,110.38,49.02,50,60,
1857.142,110.9,49.26,50,60,
1857.142,110.9,49.26,50,60,
1857.142,110.9,49.26,50,60,
1857.142,110.9,49.26,50,60,
1857.292,111.34,49.49,50,60,
1857.292,111.34,49.49,50,60,
1857.292,111.34,49.49,50,60,
1857.292,111.34,49.49,50,60,
1857.442,111.63,49.7,50,60,
1857.442,111.63,49.7,50,60,
1857.442,111.63,49.7,50,60,
1857.442,111.63,49.7,50,60,
1857.592,111.98,49.91,50,60,42.89
1857.592,111.98,49.91,50,60,42.89
1857.592,111.98,49.91,50,60,42.89
1857.592,111.98,49.91,50,60,42.89
1857.592,111.98,49.91,50,60,42.89
1857.742,112.25,50.26,50,60,
1857.742,112.25,50.26,50,60,
1857.742,112.25,50.26,50,60,
1857.742,112.25,50.26,50,60,
1857.892,112.5,50.6,50,60,
1857.892,112.5,50.6,50,60,
1857.892,112.5,50.6,50,60,
1857.892,112.5,50.6,50,60,
1858.042,112.69,50.94,50,60,
1858.042,112.69,50.94,50,60,
1858.042,112.69,50.94,50,60,
1858.042,112.69,50.94,50,60,
1858.192,112.89,51.28,50,60,
1858.192,112.89,51.28,50,60,
1858.192,112.89,51.28,50,60,
1858.192,112.89,51.28,50,60,
1858.342,113.03,51.62,50,60,
1858.342,113.03,51.62,50,60,
1858.342,113.03,51.62,50,60,
1858.342,113.03,51.62,50,60,
1858.492,113.16,51.96,50,60,41.82
1858.492,113.16,51.96,50,60,41.82
1858.492,113.16,51.96,50,60,41.82
1858.492,113.16,51.96,50,60,41.82
1858.492,113.16,51.96,50,60,41.82
1858.642,113.29,52.29,50,60,
1858.642,113.29,52.29,50,60,
1858.642,113.29,52.29,50,60,
1858.642,113.29,52.29,50,60,
1858.792,113.38,52.63,50,60,
1858.792,113.38,52.63,50,60,
1858.792,113.38,52.63,50,60,
1858.792,113.38,52.63,50,60,
1858.942,113.49,52.96,50,60,
1858.942,113.49,52.96,50,60,
1858.942,113.49,52.96,50,60,
1858.942,113.49,52.96,50,60,
1859.092,113.53,53.29,50,60,
1859.092,113.53,53.29,50,60,
1859.092,113.53,53.29,50,60,
1859.092,113.53,53.29,50,60,
1859.242,113.58,53.62,50,60,
1859.242,113.58,53.62,50,60,
1859.242,113.58,53.62,50,60,
1859.242,113.58,53.62,50,60,
1859.392,113.67,53.95,50,60,
1859.392,113.67,53.95,50,60,
1859.392,113.67,53.95,50,60,
1859.392,113.67,53.95,50,60,
1859.542,113.64,54.27,50,60,43.82
1859.542,113.64,54.27,50,60,43.82
1859.542,113.64,54.27,50,60,43.82
1859.542,113.64,54.27,50,60,43.82
1859.542,113.64,54.27,50,60,43.82
1859.692,113.71,54.6,50,60,
1859.692,113.71,54.6,50,60,
1859.692,113.71,54.6,50,60,
1859.692,113.71,54.6,50,60,
1859.842,113.75,54.92,50,60,
1859.842,113.75,54.92,50,60,
1859.842,113.75,54.92,50,60,
1859.842,113.75,54.92,50,60,
1859.992,113.78,55.24,50,60,
1859.992,113.78,55.24,50,60,
1859.992,113.78,55.24,50,60,
1859.992,113.78,55.24,50,60,
1860.142,113.76,55.56,50,60,
1860.142,113.76,55.56,50,60,
1860.142,113.76,55.56,50,60,
1860.142,113.76,55.56,50,60,
1860.292,113.8,55.87,50,60,
1860.292,113.8,55.87,50,60,
1860.292,113.8,55.87,50,60,
1860.292,113.8,55.87,50,60,
1860.442,113.67,56.19,50,60,
1860.442,113.67,56.19,50,60,
1860.442,113.67,56.19,50,60,
1860.442,113.67,56.19,50,60,
1860.592,113.03,56.49,50,60,42.98
1860.592,113.03,56.49,50,60,42.98
1860.592,113.03,56.49,50,60,42.98
1860.592,113.03,56.49,50,60,42.98
1860.592,113.03,56.49,50,60,42.98
1860.742,111.74,56.8,50,60,
1860.742,111.74,56.8,50,60,
1860.742,111.74,56.8,50,60,
1860.742,111.74,56.8,50,60,
1860.892,110.08,57.09,50,60,
1860.892,110.08,57.09,50,60,
1860.892,110.08,57.09,50,60,
1860.892,110.08,57.09,50,60,
1861.042,108.3,57.37,50,60,
1861.042,108.3,57.37,50,60,
1861.042,108.3,57.37,50,60,
1861.042,108.3,57.37,50,60,
1861.192,106.38,57.63,50,60,
1861.192,106.38,57.63,50,60,
1861.192,106.38,57.63,50,60,
1861.192,106.38,57.63,50,60,
1861.342,104.42,57.89,50,60,
1861.342,104.42,57.89,50,60,
1861.342,104.42,57.89,50,60,
1861.342,104.42,57.89,50,60,
1861.492,102.49,58.13,50,60,
1861.492,102.49,58.13,50,60,
1861.492,102.49,58.13,50,60,
1861.492,102.49,58.13,50,60,
1861.642,100.56,58.36,50,60,44.18
1861.642,100.56,58.36,50,60,44.18
1861.642,100.56,58.36,50,60,44.18
1861.642,100.56,58.36,50,60,44.18
1861.642,100.56,58.36,50,60,44.18
1861.792,98.73,58.58,50,60,
1861.792,98.73,58.58,50,60,
1861.792,98.73,58.58,50,60,
1861.792,98.73,58.58,50,60,
1861.942,96.93,58.78,50,60,
1861.942,96.93,58.78,50,60,
1861.942,96.93,58.78,50,60,
1861.942,96.93,58.78,50,60,
1862.092,95.17,58.98,50,60,
1862.092,95.17,58.98,50,60,
1862.092,95.17,58.98,50,60,
1862.092,95.17,58.98,50,60,
1862.242,93.37,59.16,50,60,
1862.242,93.37,59.16,50,60,
1862.242,93.37,59.16,50,60,
1862.242,93.37,59.16,50,60,
1862.392,91.65,59.34,50,60,
1862.392,91.65,59.34,50,60,
1862.392,91.65,59.34,50,60,
1862.392,91.65,59.34,50,60,
1862.542,89.92,59.5,50,60,40.37
1862.542,89.92,59.5,50,60,40.37
1862.542,89.92,59.5,50,60,40.37
1862.542,89.92,59.5,50,60,40.37
1862.542,89.92,59.5,50,60,40.37
1862.692,88.3,59.65,50,60,
1862.692,88.3,59.65,50,60,
1862.692,88.3,59.65,50,60,
1862.692,88.3,59.65,50,60,
1862.842,86.67,59.79,50,60,
1862.842,86.67,59.79,50,60,
1862.842,86.67,59.79,50,60,
1862.842,86.67,59.79,50,60,
1862.992,85.08,59.92,50,60,
1862.992,85.08,59.92,50,60,
1862.992,85.08,59.92,50,60,
1862.992,85.08,59.92,50,60,
1863.142,83.57,60.04,50,60,
1863.142,83.57,60.04,50,60,
1863.142,83.57,60.04,50,60,
1863.142,83.57,60.04,50,60,
1863.294,82.02,60.15,50,60,
1863.294,82.02,60.15,50,60,
1863.294,82.02,60.15,50,60,
1863.294,82.02,60.15,50,60,
1863.444,80.53,60.25,50,60,
1863.444,80.53,60.25,50,60,
1863.444,80.53,60.25,50,60,
1863.444,80.53,60.25,50,60,
1863.594,79.05,60.35,50,60,
1863.594,79.05,60.35,50,60,
1863.594,79.05,60.35,50,60,
1863.594,79.05,60.35,50,60,
1863.644,,,,,45.83
1863.741,77.61,60.43,60,60,
1863.741,77.61,60.43,60,60,
1863.741,77.61,60.43,60,60,
1863.741,77.61,60.43,60,60,
1863.891,76.2,60.5,60,60,
1863.891,76.2,60.5,60,60,
1863.891,76.2,60.5,60,60,
1863.891,76.2,60.5,60,60,
1864.041,74.84,60.57,60,60,
1864.041,74.84,60.57,60,60,
1864.041,74.84,60.57,60,60,
1864.041,74.84,60.57,60,60,
1864.191,73.47,60.63,60,60,
1864.191,73.47,60.63,60,60,
1864.191,73.47,60.63,60,60,
1864.191,73.47,60.63,60,60,
1864.341,72.11,60.68,60,60,
1864.341,72.11,60.68,60,60,
1864.341,72.11,60.68,60,60,
1864.341,72.11,60.68,60,60,
1864.491,70.79,60.72,60,60,
1864.491,70.79,60.72,60,60,
1864.491,70.79,60.72,60,60,
1864.491,70.79,60.72,60,60,
1864.641,69.51,60.75,60,60,41.26
1864.641,69.51,60.75,60,60,41.26
1864.641,69.51,60.75,60,60,41.26
1864.641,69.51,60.75,60,60,41.26
1864.641,69.51,60.75,60,60,41.26
1864.791,68.26,60.78,60,60,
1864.791,68.26,60.78,60,60,
1864.791,68.26,60.78,60,60,
1864.791,68.26,60.78,60,60,
1864.941,67.04,60.8,60,60,
1864.941,67.04,60.8,60,60,
1864.941,67.04,60.8,60,60,
1864.941,67.04,60.8,60,60,
1865.091,65.83,60.81,60,60,
1865.091,65.83,60.81,60,60,
1865.091,65.83,60.81,60,60,
1865.091,65.83,60.81,60,60,
1865.242,64.63,60.81,60,60,
1865.242,64.63,60.81,60,60,
1865.242,64.63,60.81,60,60,
1865.242,64.63,60.81,60,60,
1865.392,63.46,60.81,60,60,
1865.392,63.46,60.81,60,60,
1865.392,63.46,60.81,60,60,
1865.392,63.46,60.81,60,60,
1865.541,62.31,60.8,60,60,40.67
1865.541,62.31,60.8,60,60,40.67
1865.541,62.31,60.8,60,60,40.67
1865.541,62.31,60.8,60,60,40.67
1865.541,62.31,60.8,60,60,40.67
1865.691,61.21,60.78,60,60,
1865.691,61.21,60.78,60,60,
1865.691,61.21,60.78,60,60,
1865.691,61.21,60.78,60,60,
1865.841,60.14,60.76,60,60,
1865.841,60.14,60.76,60,60,
1865.841,60.14,60.76,60,60,
1865.841,60.14,60.76,60,60,
1865.991,59.2,60.73,60,60,
1865.991,59.2,60.73,60,60,
1865.991,59.2,60.73,60,60,
1865.991,59.2,60.73,60,60,
1866.141,58.36,60.7,60,60,
1866.141,58.36,60.7,60,60,
1866.141,58.36,60.7,60,60,
1866.141,58.36,60.7,60,60,
1866.291,57.67,60.66,60,60,
1866.291,57.67,60.66,60,60,
1866.291,57.67,60.66,60,60,
1866.291,57.67,60.66,60,60,
1866.441,57.14,60.62,60,60,
1866.441,57.14,60.62,60,60,
1866.441,57.14,60.62,60,60,
1866.441,57.14,60.62,60,60,
1866.591,56.76,60.57,60,60,41.69
1866.591,56.76,60.57,60,60,41.69
1866.591,56.76,60.57,60,60,41.69
1866.591,56.76,60.57,60,60,41.69
1866.591,56.76,60.57,60,60,41.69
1866.741,56.51,60.53,60,60,
1866.741,56.51,60.53,60,60,
1866.741,56.51,60.53,60,60,
1866.741,56.51,60.53,60,60,
1866.891,56.34,60.48,60,60,
1866.891,56.34,60.48,60,60,
1866.891,56.34,60.48,60,60,
1866.891,56.34,60.48,60,60,
1867.041,56.22,60.44,60,60,
1867.041,56.22,60.44,60,60,
1867.041,56.22,60.44,60,60,
1867.041,56.22,60.44,60,60,
1867.191,56.17,60.39,60,60,
1867.191,56.17,60.39,60,60,
1867.191,56.17,60.39,60,60,
1867.191,56.17,60.39,60,60,
1867.341,56.21,60.34,60,60,
1867.341,56.21,60.34,60,60,
1867.341,56.21,60.34,60,60,
1867.341,56.21,60.34,60,60,
1867.491,56.31,60.3,60,60,
1867.491,56.31,60.3,60,60,
1867.491,56.31,60.3,60,60,
1867.491,56.31,60.3,60,60,
1867.641,56.47,60.25,60,60,42.11
1867.641,56.47,60.25,60,60,42.11
1867.641,56.47,60.25,60,60,42.11
1867.641,56.47,60.25,60,60,42.11
1867.641,56.47,60.25,60,60,42.11
1867.791,56.61,60.21,60,60,
1867.791,56.61,60.21,60,60,
1867.791,56.61,60.21,60,60,
1867.791,56.61,60.21,60,60,
1867.941,56.82,60.17,60,60,
1867.941,56.82,60.17,60,60,
1867.941,56.82,60.17,60,60,
1867.941,56.82,60.17,60,60,
1868.091,57.09,60.13,60,60,
1868.091,57.09,60.13,60,60,
1868.091,57.09,60.13,60,60,
1868.091,57.09,60.13,60,60,
1868.241,57.37,60.09,60,60,
1868.241,57.37,60.09,60,60,
1868.241,57.37,60.09,60,60,
1868.241,57.37,60.09,60,60,
1868.391,57.69,60.05,60,60,
1868.391,57.69,60.05,60,60,
1868.391,57.69,60.05,60,60,
1868.391,57.69,60.05,60,60,
1868.541,58.02,60.02,60,60,
1868.541,58.02,60.02,60,60,
1868.541,58.02,60.02,60,60,
1868.541,58.02,60.02,60,60,
1868.691,58.37,59.99,60,60,41.12
1868.691,58.37,59.99,60,60,41.12
1868.691,58.37,59.99,60,60,41.12
1868.691,58.37,59.99,60,60,41.12
1868.691,58.37,59.99,60,60,41.12
1868.841,58.71,59.96,60,60,
1868.841,58.71,59.96,60,60,
1868.841,58.71,59.96,60,60,
1868.841,58.71,59.96,60,60,
1868.991,59.11,59.93,60,60,
1868.991,59.11,59.93,60,60,
1868.991,59.11,59.93,60,60,
1868.991,59.11,59.93,60,60,
1869.141,59.48,59.91,60,60,
1869.141,59.48,59.91,60,60,
1869.141,59.48,59.91,60,60,
1869.141,59.48,59.91,60,60,
1869.297,59.85,59.89,60,60,
1869.297,59.85,59.89,60,60,
1869.297,59.85,59.89,60,60,
1869.297,59.85,59.89,60,60,
1869.461,60.27,59.87,60,60,
1869.461,60.27,59.87,60,60,
1869.461,60.27,59.87,60,60,
1869.461,60.27,59.87,60,60,
1869.611,60.63,59.85,60,60,40.89
1869.611,60.63,59.85,60,60,40.89
1869.611,60.63,59.85,60,60,40.89
1869.611,60.63,59.85,60,60,40.89
1869.611,60.63,59.85,60,60,40.89
1869.761,60.98,59.83,60,60,
1869.761,60.98,59.83,60,60,
1869.761,60.98,59.83,60,60,
1869.761,60.98,59.83,60,60,
1869.911,61.3,59.82,60,60,
1869.911,61.3,59.82,60,60,
1869.911,61.3,59.82,60,60,
1869.911,61.3,59.82,60,60,
1870.061,61.62,59.81,60,60,
1870.061,61.62,59.81,60,60,
1870.061,61.62,59.81,60,60,
1870.061,61.62,59.81,60,60,
1870.211,61.93,59.8,60,60,
1870.211,61.93,59.8,60,60,
1870.211,61.93,59.8,60,60,
1870.211,61.93,59.8,60,60,
1870.361,62.21,59.79,60,60,
1870.361,62.21,59.79,60,60,
1870.361,62.21,59.79,60,60,
1870.361,62.21,59.79,60,60,
1870.511,62.47,59.79,60,60,
1870.511,62.47,59.79,60,60,
1870.511,62.47,59.79,60,60,
1870.511,62.47,59.79,60,60,
1870.661,62.71,59.79,60,60,41.59
1870.661,62.71,59.79,60,60,41.59
1870.661,62.71,59.79,60,60,41.59
1870.661,62.71,59.79,60,60,41.59
1870.661,62.71,59.79,60,60,41.59
1870.811,62.96,59.78,60,60,
1870.811,62.96,59.78,60,60,
1870.811,62.96,59.78,60,60,
1870.811,62.96,59.78,60,60,
1870.961,63.18,59.78,60,60,
1870.961,63.18,59.78,60,60,
1870.961,63.18,59.78,60,60,
1870.961,63.18,59.78,60,60,
1871.111,63.4,59.78,60,60,
1871.111,63.4,59.78,60,60,
1871.111,63.4,59.78,60,60,
1871.111,63.4,59.78,60,60,
1871.261,63.59,59.78,60,60,
1871.261,63.59,59.78,60,60,
1871.261,63.59,59.78,60,60,
1871.261,63.59,59.78,60,60,
1871.411,63.74,59.79,60,60,
1871.411,63.74,59.79,60,60,
1871.411,63.74,59.79,60,60,
1871.411,63.74,59.79,60,60,
1871.561,63.88,59.79,60,60,
1871.561,63.88,59.79,60,60,
1871.561,63.88,59.79,60,60,
1871.561,63.88,59.79,60,60,
1871.711,64.01,59.79,60,60,42.35
1871.711,64.01,59.79,60,60,42.35
1871.711,64.01,59.79,60,60,42.35
1871.711,64.01,59.79,60,60,42.35
1871.711,64.01,59.79,60,60,42.35
1871.861,64.12,59.8,60,60,
1871.861,64.12,59.8,60,60,
1871.861,64.12,59.8,60,60,
1871.861,64.12,59.8,60,60,
1872.011,64.21,59.8,60,60,
1872.011,64.21,59.8,60,60,
1872.011,64.21,59.8,60,60,
1872.011,64.21,59.8,60,60,
1872.161,64.29,59.81,60,60,
1872.161,64.29,59.81,60,60,
