timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Ramp Set TempC,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
3123.584,51.9,40.21,65.0,30.2,32.56,,,,,,,,,,,,,
3123.584,51.9,40.21,65.0,30.2,32.56,,,,,,,,,,,,,
3123.584,51.9,40.21,65.0,30.2,32.56,,,,,,,,,,,,,
3123.734,53.67,41.22,65.0,30.12,32.56,,,,,,,,,,,,,
3123.734,53.67,41.22,65.0,30.12,32.56,,,,,,,,,,,,,
3123.734,53.67,41.22,65.0,30.12,32.56,,,,,,,,,,,,,
3123.734,53.67,41.22,65.0,30.12,32.56,,,,,,,,,,,,,
3123.734,53.67,41.22,65.0,30.12,32.56,,,,,,,,,,,,,
3123.884,55.32,42.26,65.0,30.06,32.56,,,,,,,,,,,,,
3123.884,55.32,42.26,65.0,30.06,32.56,,,,,,,,,,,,,
3123.884,55.32,42.26,65.0,30.06,32.56,,,,,,,,,,,,,
3123.884,55.32,42.26,65.0,30.06,32.56,,,,,,,,,,,,,
3123.884,55.32,42.26,65.0,30.06,32.56,,,,,,,,,,,,,
3124.034,56.53,43.24,65.0,30.02,32.56,,,,,,,,,,,,,
3124.034,56.53,43.24,65.0,30.02,32.56,,,,,,,,,,,,,
3124.034,56.53,43.24,65.0,30.02,32.56,,,,,,,,,,,,,
3124.034,56.53,43.24,65.0,30.02,32.56,,,,,,,,,,,,,
3124.034,56.53,43.24,65.0,30.02,32.56,,,,,,,,,,,,,
3124.211,58.77,44.31,65.0,29.96,32.56,,,,,,,,,,,,,
3124.211,58.77,44.31,65.0,29.96,32.56,,,,,,,,,,,,,
3124.211,58.77,44.31,65.0,29.96,32.56,,,,,,,,,,,,,
3124.211,58.77,44.31,65.0,29.96,32.56,,,,,,,,,,,,,
3124.211,58.77,44.31,65.0,29.96,32.56,,,,,,,,,,,,,
3124.352,60.5,45.41,65.0,29.92,32.56,,,,,,,,,,,,,
3124.352,60.5,45.41,65.0,29.92,32.56,,,,,,,,,,,,,
3124.352,60.5,45.41,65.0,29.92,32.56,,,,,,,,,,,,,
3124.352,60.5,45.41,65.0,29.92,32.56,,,,,,,,,,,,,
3124.352,60.5,45.41,65.0,29.92,32.56,,,,,,,,,,,,,
3124.502,62.02,46.5,65.0,29.86,32.56,,,,,,,,,,,,,
3124.502,62.02,46.5,65.0,29.86,32.56,,,,,,,,,,,,,
3124.502,62.02,46.5,65.0,29.86,32.56,,,,,,,,,,,,,
3124.502,62.02,46.5,65.0,29.86,32.56,,,,,,,,,,,,,
3124.502,62.02,46.5,65.0,29.86,32.56,,,,,,,,,,,,,
3124.652,63.43,47.58,65.0,29.83,32.56,,,,,,,,,,,,,
3124.652,63.43,47.58,65.0,29.83,32.56,,,,,,,,,,,,,
3124.652,63.43,47.58,65.0,29.83,32.56,,,,,,,,,,,,,
3124.652,63.43,47.58,65.0,29.83,32.56,,,,,,,,,,,,,
3124.652,63.43,47.58,65.0,29.83,32.56,,,,,,,,,,,,,
3124.802,65.31,48.66,65.0,29.78,32.56,,,,,,,,,,,,,
3124.802,65.31,48.66,65.0,29.78,32.56,,,,,,,,,,,,,
3124.802,65.31,48.66,65.0,29.78,32.56,,,,,,,,,,,,,
3124.802,65.31,48.66,65.0,29.78,32.56,,,,,,,,,,,,,
3124.802,65.31,48.66,65.0,29.78,32.56,,,,,,,,,,,,,
3124.952,66.7,49.75,65.0,29.74,32.56,,,,,,,,,,,,,
3124.952,66.7,49.75,65.0,29.74,32.56,,,,,,,,,,,,,
3124.952,66.7,49.75,65.0,29.74,32.56,,,,,,,,,,,,,
3124.952,66.7,49.75,65.0,29.74,32.56,,,,,,,,,,,,,
3124.952,66.7,49.75,65.0,29.74,32.56,,,,,,,,,,,,,
3125.102,68.05,50.82,65.0,29.71,32.56,,,,,,,,,,,,,
3125.102,68.05,50.82,65.0,29.71,32.56,,,,,,,,,,,,,
3125.102,68.05,50.82,65.0,29.71,32.56,,,,,,,,,,,,,
3125.102,68.05,50.82,65.0,29.71,32.56,,,,,,,,,,,,,
3125.102,68.05,50.82,65.0,29.71,32.56,,,,,,,,,,,,,
3125.252,69.8,51.9,65.0,29.67,32.56,,,,,,,,,,,,,
3125.252,69.8,51.9,65.0,29.67,32.56,,,,,,,,,,,,,
3125.252,69.8,51.9,65.0,29.67,32.56,,,,,,,,,,,,,
3125.252,69.8,51.9,65.0,29.67,32.56,,,,,,,,,,,,,
3125.252,69.8,51.9,65.0,29.67,32.56,,,,,,,,,,,,,
3125.402,71.09,52.97,65.0,29.63,32.56,,,,,,,,,,,,,
3125.402,71.09,52.97,65.0,29.63,32.56,,,,,,,,,,,,,
3125.402,71.09,52.97,65.0,29.63,32.56,,,,,,,,,,,,,
3125.402,71.09,52.97,65.0,29.63,32.56,,,,,,,,,,,,,
3125.402,71.09,52.97,65.0,29.63,32.56,,,,,,,,,,,,,
3125.552,72.38,54.03,65.0,29.61,32.56,,,,,,,,,,,,,
3125.552,72.38,54.03,65.0,29.61,32.56,,,,,,,,,,,,,
3125.552,72.38,54.03,65.0,29.61,32.56,,,,,,,,,,,,,
3125.552,72.38,54.03,65.0,29.61,32.56,,,,,,,,,,,,,
3125.552,72.38,54.03,65.0,29.61,32.56,,,,,,,,,,,,,
3125.703,74.04,55.08,65.0,29.58,32.56,,,,,,,,,,,,,
3125.703,74.04,55.08,65.0,29.58,32.56,,,,,,,,,,,,,
3125.703,74.04,55.08,65.0,29.58,32.56,,,,,,,,,,,,,
3125.703,74.04,55.08,65.0,29.58,32.56,,,,,,,,,,,,,
3125.703,74.04,55.08,65.0,29.58,32.56,,,,,,,,,,,,,
3125.852,75.28,56.14,65.0,29.56,32.56,,,,,,,,,,,,,
3125.852,75.28,56.14,65.0,29.56,32.56,,,,,,,,,,,,,
3125.852,75.28,56.14,65.0,29.56,32.56,,,,,,,,,,,,,
3125.852,75.28,56.14,65.0,29.56,32.56,,,,,,,,,,,,,
3125.852,75.28,56.14,65.0,29.56,32.56,,,,,,,,,,,,,
3126.008,76.49,57.17,65.0,29.55,32.56,,,,,,,,,,,,,
3126.008,76.49,57.17,65.0,29.55,32.56,,,,,,,,,,,,,
3126.008,76.49,57.17,65.0,29.55,32.56,,,,,,,,,,,,,
3126.008,76.49,57.17,65.0,29.55,32.56,,,,,,,,,,,,,
3126.008,76.49,57.17,65.0,29.55,32.56,,,,,,,,,,,,,
3126.158,77.68,58.18,65.0,29.53,32.56,,,,,,,,,,,,,
3126.158,77.68,58.18,65.0,29.53,32.56,,,,,,,,,,,,,
3126.158,77.68,58.18,65.0,29.53,32.56,,,,,,,,,,,,,
3126.158,77.68,58.18,65.0,29.53,32.56,,,,,,,,,,,,,
3126.158,77.68,58.18,65.0,29.53,32.56,,,,,,,,,,,,,
3126.308,79.25,59.22,65.0,29.51,32.56,,,,,,,,,,,,,
3126.308,79.25,59.22,65.0,29.51,32.56,,,,,,,,,,,,,
3126.308,79.25,59.22,65.0,29.51,32.56,,,,,,,,,,,,,
3126.308,79.25,59.22,65.0,29.51,32.56,,,,,,,,,,,,,
3126.308,79.25,59.22,65.0,29.51,32.56,,,,,,,,,,,,,
3126.458,80.37,60.23,65.0,29.51,32.56,,,,,,,,,,,,,
3126.458,80.37,60.23,65.0,29.51,32.56,,,,,,,,,,,,,
3126.458,80.37,60.23,65.0,29.51,32.56,,,,,,,,,,,,,
3126.458,80.37,60.23,65.0,29.51,32.56,,,,,,,,,,,,,
3126.458,80.37,60.23,65.0,29.51,32.56,,,,,,,,,,,,,
3126.608,81.27,61.2,65.0,29.53,32.56,,,,,,,,,,,,,
3126.608,81.27,61.2,65.0,29.53,32.56,,,,,,,,,,,,,
3126.608,81.27,61.2,65.0,29.53,32.56,,,,,,,,,,,,,
3126.608,81.27,61.2,65.0,29.53,32.56,,,,,,,,,,,,,
3126.608,81.27,61.2,65.0,29.53,32.56,,,,,,,,,,,,,
3126.758,81.97,62.11,65.0,29.68,32.56,,,,,,,,,,,,,
3126.758,81.97,62.11,65.0,29.68,32.56,,,,,,,,,,,,,
3126.758,81.97,62.11,65.0,29.68,32.56,,,,,,,,,,,,,
3126.758,81.97,62.11,65.0,29.68,32.56,,,,,,,,,,,,,
3126.758,81.97,62.11,65.0,29.68,32.56,,,,,,,,,,,,,
3126.908,82.12,62.91,65.0,29.87,32.56,,,,,,,,,,,,,
3126.908,82.12,62.91,65.0,29.87,32.56,,,,,,,,,,,,,
3126.908,82.12,62.91,65.0,29.87,32.56,,,,,,,,,,,,,
3126.908,82.12,62.91,65.0,29.87,32.56,,,,,,,,,,,,,
3126.908,82.12,62.91,65.0,29.87,32.56,,,,,,,,,,,,,
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3126.92,,,,,,109.0,2168.0,569.0,117.0,753.0,2857.0,1056.0,162.0,144.0,3483.0,2.7054924242424243,62.91,62.91
3127.058,81.98,63.6,65.0,30.12,32.56,,,,,,,,,,,,,
3127.058,81.98,63.6,65.0,30.12,32.56,,,,,,,,,,,,,
3127.058,81.98,63.6,65.0,30.12,32.56,,,,,,,,,,,,,
3127.058,81.98,63.6,65.0,30.12,32.56,,,,,,,,,,,,,
3127.058,81.98,63.6,65.0,30.12,32.56,,,,,,,,,,,,,
3127.209,81.42,64.14,65.0,30.5,32.56,,,,,,,,,,,,,
3127.209,81.42,64.14,65.0,30.5,32.56,,,,,,,,,,,,,
3127.209,81.42,64.14,65.0,30.5,32.56,,,,,,,,,,,,,
3127.209,81.42,64.14,65.0,30.5,32.56,,,,,,,,,,,,,
3127.209,81.42,64.14,65.0,30.5,32.56,,,,,,,,,,,,,
3127.359,80.79,64.55,65.0,30.8,32.56,,,,,,,,,,,,,
3127.359,80.79,64.55,65.0,30.8,32.56,,,,,,,,,,,,,
3127.359,80.79,64.55,65.0,30.8,32.56,,,,,,,,,,,,,
3127.359,80.79,64.55,65.0,30.8,32.56,,,,,,,,,,,,,
3127.359,80.79,64.55,65.0,30.8,32.56,,,,,,,,,,,,,
3127.504,79.99,64.84,65.0,31.12,32.56,,,,,,,,,,,,,
3127.504,79.99,64.84,65.0,31.12,32.56,,,,,,,,,,,,,
3127.504,79.99,64.84,65.0,31.12,32.56,,,,,,,,,,,,,
3127.504,79.99,64.84,65.0,31.12,32.56,,,,,,,,,,,,,
3127.504,79.99,64.84,65.0,31.12,32.56,,,,,,,,,,,,,
3127.655,78.8,64.99,65.0,31.56,32.56,,,,,,,,,,,,,
3127.655,78.8,64.99,65.0,31.56,32.56,,,,,,,,,,,,,
3127.655,78.8,64.99,65.0,31.56,32.56,,,,,,,,,,,,,
3127.655,78.8,64.99,65.0,31.56,32.56,,,,,,,,,,,,,
3127.655,78.8,64.99,65.0,31.56,32.56,,,,,,,,,,,,,
3127.808,77.79,65.03,65.0,31.91,32.56,,,,,,,,,,,,,
3127.808,77.79,65.03,65.0,31.91,32.56,,,,,,,,,,,,,
3127.808,77.79,65.03,65.0,31.91,32.56,,,,,,,,,,,,,
3127.808,77.79,65.03,65.0,31.91,32.56,,,,,,,,,,,,,
3127.808,77.79,65.03,65.0,31.91,32.56,,,,,,,,,,,,,
3127.951,76.77,64.98,65.0,32.2,65.0,,,,,,,,,,,,,
3127.951,76.77,64.98,65.0,32.2,65.0,,,,,,,,,,,,,
3127.951,76.77,64.98,65.0,32.2,65.0,,,,,,,,,,,,,
3127.951,76.77,64.98,65.0,32.2,65.0,,,,,,,,,,,,,
3127.951,76.77,64.98,65.0,32.2,65.0,,,,,,,,,,,,,
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.043,,,,,,110.0,2168.0,569.0,118.0,758.0,2883.0,1062.0,162.0,146.0,3510.0,2.714689265536723,64.94,64.94
3128.101,75.82,64.86,65.0,32.44,65.0,,,,,,,,,,,,,
3128.101,75.82,64.86,65.0,32.44,65.0,,,,,,,,,,,,,
3128.101,75.82,64.86,65.0,32.44,65.0,,,,,,,,,,,,,
3128.101,75.82,64.86,65.0,32.44,65.0,,,,,,,,,,,,,
3128.101,75.82,64.86,65.0,32.44,65.0,,,,,,,,,,,,,
3128.251,74.82,64.68,65.0,32.65,65.0,,,,,,,,,,,,,
3128.251,74.82,64.68,65.0,32.65,65.0,,,,,,,,,,,,,
3128.251,74.82,64.68,65.0,32.65,65.0,,,,,,,,,,,,,
3128.251,74.82,64.68,65.0,32.65,65.0,,,,,,,,,,,,,
3128.251,74.82,64.68,65.0,32.65,65.0,,,,,,,,,,,,,
3128.401,74.28,64.51,65.0,32.75,65.0,,,,,,,,,,,,,
3128.401,74.28,64.51,65.0,32.75,65.0,,,,,,,,,,,,,
3128.401,74.28,64.51,65.0,32.75,65.0,,,,,,,,,,,,,
3128.401,74.28,64.51,65.0,32.75,65.0,,,,,,,,,,,,,
3128.401,74.28,64.51,65.0,32.75,65.0,,,,,,,,,,,,,
3128.551,73.9,64.35,65.0,32.81,65.0,,,,,,,,,,,,,
3128.551,73.9,64.35,65.0,32.81,65.0,,,,,,,,,,,,,
3128.551,73.9,64.35,65.0,32.81,65.0,,,,,,,,,,,,,
3128.551,73.9,64.35,65.0,32.81,65.0,,,,,,,,,,,,,
3128.551,73.9,64.35,65.0,32.81,65.0,,,,,,,,,,,,,
3128.701,73.56,64.21,65.0,32.82,65.0,,,,,,,,,,,,,
3128.701,73.56,64.21,65.0,32.82,65.0,,,,,,,,,,,,,
3128.701,73.56,64.21,65.0,32.82,65.0,,,,,,,,,,,,,
3128.701,73.56,64.21,65.0,32.82,65.0,,,,,,,,,,,,,
3128.701,73.56,64.21,65.0,32.82,65.0,,,,,,,,,,,,,
3128.851,73.42,64.12,65.0,32.82,65.0,,,,,,,,,,,,,
3128.851,73.42,64.12,65.0,32.82,65.0,,,,,,,,,,,,,
3128.851,73.42,64.12,65.0,32.82,65.0,,,,,,,,,,,,,
3128.851,73.42,64.12,65.0,32.82,65.0,,,,,,,,,,,,,
3128.851,73.42,64.12,65.0,32.82,65.0,,,,,,,,,,,,,
3129.001,73.35,64.06,65.0,32.79,65.0,,,,,,,,,,,,,
3129.001,73.35,64.06,65.0,32.79,65.0,,,,,,,,,,,,,
3129.001,73.35,64.06,65.0,32.79,65.0,,,,,,,,,,,,,
3129.001,73.35,64.06,65.0,32.79,65.0,,,,,,,,,,,,,
3129.001,73.35,64.06,65.0,32.79,65.0,,,,,,,,,,,,,
3129.151,73.33,64.03,65.0,32.75,65.0,,,,,,,,,,,,,
3129.151,73.33,64.03,65.0,32.75,65.0,,,,,,,,,,,,,
3129.151,73.33,64.03,65.0,32.75,65.0,,,,,,,,,,,,,
3129.151,73.33,64.03,65.0,32.75,65.0,,,,,,,,,,,,,
3129.151,73.33,64.03,65.0,32.75,65.0,,,,,,,,,,,,,
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.158,,,,,,110.0,2166.0,569.0,118.0,760.0,2893.0,1065.0,162.0,147.0,3511.0,2.716431924882629,64.03,64.03
3129.301,73.34,64.04,65.0,32.71,65.0,,,,,,,,,,,,,
3129.301,73.34,64.04,65.0,32.71,65.0,,,,,,,,,,,,,
3129.301,73.34,64.04,65.0,32.71,65.0,,,,,,,,,,,,,
3129.301,73.34,64.04,65.0,32.71,65.0,,,,,,,,,,,,,
3129.301,73.34,64.04,65.0,32.71,65.0,,,,,,,,,,,,,
3129.451,73.38,64.08,65.0,32.65,65.0,,,,,,,,,,,,,
3129.451,73.38,64.08,65.0,32.65,65.0,,,,,,,,,,,,,
3129.451,73.38,64.08,65.0,32.65,65.0,,,,,,,,,,,,,
3129.451,73.38,64.08,65.0,32.65,65.0,,,,,,,,,,,,,
3129.451,73.38,64.08,65.0,32.65,65.0,,,,,,,,,,,,,
3129.601,73.43,64.14,65.0,32.62,65.0,,,,,,,,,,,,,
3129.601,73.43,64.14,65.0,32.62,65.0,,,,,,,,,,,,,
3129.601,73.43,64.14,65.0,32.62,65.0,,,,,,,,,,,,,
3129.601,73.43,64.14,65.0,32.62,65.0,,,,,,,,,,,,,
