,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,7472.293,36.12,24.0,62.0,,36.42
1,7472.446,36.1,24.0,62.0,,36.42
2,7472.594,36.15,24.0,62.0,,36.41
3,7472.744,36.58,24.0,62.0,,36.38
4,7472.765,,,,22.64,
5,7472.894,37.33,24.0,62.0,,36.33
6,7473.044,38.1,24.0,62.0,,36.29
7,7473.194,39.28,24.0,62.0,,36.22
8,7473.305,,,,22.73,
9,7473.344,40.66,24.0,62.0,,36.14
10,7473.494,42.22,24.0,62.0,,36.06
11,7473.644,43.23,24.0,62.0,,36.01
12,7473.794,45.36,24.0,62.0,,35.9
13,7473.944,46.41,24.0,62.0,,35.85
14,7473.965,,,,22.83,
15,7474.094,48.03,24.0,62.0,,35.76
16,7474.244,48.99,24.0,62.0,,35.7
17,7474.394,51.13,24.0,62.0,,35.59
18,7474.544,52.47,24.0,62.0,,35.52
19,7474.562,,,,22.92,
20,7474.694,53.52,24.0,62.0,,35.48
21,7474.844,55.01,24.0,62.0,,35.4
22,7474.994,56.25,24.0,62.0,,35.34
23,7475.144,57.72,24.0,62.0,,35.26
24,7475.144,,,,23.02,
25,7475.294,59.1,24.0,62.0,,35.18
26,7475.444,60.04,24.0,62.0,,35.14
27,7475.594,61.79,24.0,62.0,,35.05
28,7475.744,62.89,24.0,62.0,,34.99
29,7475.744,,,,23.12,
30,7475.894,63.96,24.0,62.0,,34.93
31,7476.044,65.38,24.0,62.0,,34.86
32,7476.194,66.42,24.0,62.0,,34.81
33,7476.344,67.45,24.0,62.0,,34.76
34,7476.344,,,,23.23,
35,7476.494,68.77,24.0,62.0,,34.7
36,7476.644,69.74,24.0,62.0,,34.65
37,7476.794,70.69,24.0,62.0,,34.6
38,7476.944,71.97,24.0,62.0,,34.55
39,7476.944,,,,23.55,
40,7477.094,72.91,24.0,62.0,,34.5
41,7477.244,73.82,24.03,62.0,,34.45
42,7477.394,74.97,24.2,62.0,,34.38
43,7477.544,75.83,24.37,62.0,,34.34
44,7477.544,,,,24.27,
45,7477.694,76.66,24.54,62.0,,34.3
46,7477.844,77.8,24.73,62.0,,34.25
47,7477.994,78.62,24.92,62.0,,34.21
48,7478.144,79.42,25.11,62.0,,34.18
49,7478.144,,,,25.24,
50,7478.294,80.45,25.32,62.0,,34.12
51,7478.444,81.24,25.52,62.0,,34.08
52,7478.594,81.98,25.73,62.0,,34.04
53,7478.744,83.0,25.95,62.0,,33.99
54,7478.744,,,,26.17,
55,7478.894,83.74,26.17,62.0,,33.96
56,7479.044,84.46,26.39,62.0,,33.93
57,7479.194,85.36,26.62,62.0,,33.88
58,7479.344,86.08,26.85,62.0,,33.85
59,7479.344,,,,28.4,
60,7479.495,86.76,27.09,62.0,,33.82
61,7479.644,87.64,27.34,62.0,,33.78
62,7479.794,88.32,27.58,62.0,,33.76
63,7479.977,88.96,27.86,62.0,,33.73
64,7479.977,,,,28.83,
65,7480.124,89.75,28.12,62.0,,33.7
66,7480.274,90.64,28.39,62.0,,33.66
67,7480.424,91.29,28.65,62.0,,33.64
68,7480.574,91.91,28.91,62.0,,33.61
69,7480.638,,,,29.65,
70,7480.724,92.7,29.18,62.0,,33.58
71,7480.874,93.26,29.45,62.0,,33.54
72,7481.024,93.8,29.71,62.0,,33.51
73,7481.174,94.64,30.0,62.0,,33.49
74,7481.174,,,,30.5,
75,7481.324,95.17,30.27,62.0,,33.47
76,7481.474,95.74,30.55,62.0,,33.45
77,7481.624,96.41,30.84,62.0,,33.41
78,7481.775,96.97,31.12,62.0,,33.4
79,7481.775,,,,33.81,
80,7481.924,97.52,31.4,62.0,,33.39
81,7482.074,98.16,31.7,62.0,,33.36
82,7482.224,98.67,31.98,62.0,,33.34
83,7482.374,99.15,32.27,62.0,,33.33
84,7482.374,,,,34.45,
85,7482.524,99.83,32.58,62.0,,33.31
86,7482.674,100.28,32.87,62.0,,33.3
87,7482.824,100.77,33.16,62.0,,33.28
88,7482.974,101.38,33.47,62.0,,33.26
89,7482.974,,,,35.13,
90,7483.125,101.87,33.77,62.0,,33.25
91,7483.275,102.32,34.07,62.0,,33.23
92,7483.425,102.93,34.39,62.0,,33.22
93,7483.575,103.34,34.68,62.0,,33.2
94,7483.575,,,,36.26,
95,7483.725,103.76,34.98,62.0,,33.19
96,7483.875,104.35,35.31,62.0,,33.18
97,7484.025,104.74,35.61,62.0,,33.17
98,7484.175,105.19,35.91,62.0,,33.15
99,7484.175,,,,37.45,
100,7484.325,105.7,36.24,62.0,,33.14
101,7484.475,106.15,36.55,62.0,,33.14
