,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,1460577.0,29.01,24.0,62.0,,29.65
1,1460707.0,29.03,24.0,62.0,,29.64
2,1460853.0,29.17,24.0,62.0,,29.63
3,1461003.0,29.52,24.0,62.0,,29.61
4,1461157.0,30.32,24.0,62.0,,29.56
5,1461303.0,31.12,24.0,62.0,,29.51
6,1461452.0,32.04,24.0,62.0,,29.46
7,1461605.0,33.04,24.0,62.0,,29.4
8,1461.605,,,,24.61,
9,1461757.0,34.18,24.0,62.0,,29.34
10,1461903.0,35.78,24.0,62.0,,29.24
11,1462053.0,36.95,24.0,62.0,,29.17
12,1462207.0,38.13,24.0,62.0,,29.11
13,1462.207,,,,24.73,
14,1462354.0,39.71,24.0,62.0,,29.03
15,1462503.0,40.88,24.0,62.0,,28.96
16,1462658.0,42.06,24.0,62.0,,28.9
17,1462805.0,43.61,24.0,62.0,,28.81
18,1462955.0,44.77,24.0,62.0,,28.75
19,1463109.0,45.92,24.0,62.0,,28.69
20,1463255.0,47.42,24.0,62.0,,28.61
21,1463404.0,48.55,24.0,62.0,,28.56
22,1463559.0,49.66,24.0,62.0,,28.51
23,1463707.0,51.16,24.0,62.0,,28.43
24,1463856.0,52.26,24.0,62.0,,28.37
25,1464005.0,53.32,24.0,62.0,,28.32
26,1464.005,,,,24.78,
27,1464158.0,54.72,24.0,62.0,,28.25
28,1464307.0,55.73,24.0,62.0,,28.18
29,1464457.0,56.72,24.0,62.0,,28.13
30,1464609.0,58.05,24.0,62.0,,28.06
31,1464.609,,,,24.83,
32,1464758.0,59.02,24.0,62.0,,28.01
33,1464907.0,59.98,24.0,62.0,,27.97
34,1465060.0,61.24,24.0,62.0,,27.91
35,1465208.0,62.15,24.0,62.0,,27.87
36,1465.208,,,,24.95,
37,1465359.0,63.05,24.0,62.0,,27.82
38,1465511.0,64.24,24.07,62.0,,27.76
39,1465660.0,65.12,24.2,62.0,,27.72
40,1465810.0,65.98,24.34,62.0,,27.68
41,1465.81,,,,24.98,
42,1465962.0,67.11,24.49,62.0,,27.61
43,1466111.0,67.93,24.64,62.0,,27.57
44,1466261.0,68.74,24.79,62.0,,27.54
45,1466414.0,69.81,24.96,62.0,,27.49
46,1466.414,,,,25.19,
47,1466563.0,70.6,25.12,62.0,,27.45
48,1466713.0,71.38,25.29,62.0,,27.41
49,1466867.0,72.17,25.46,62.0,,27.38
50,1467013.0,73.17,25.65,62.0,,27.33
51,1467.078,,,,26.17,
52,1467163.0,73.9,25.83,62.0,,27.3
53,1467317.0,74.62,26.02,62.0,,27.26
54,1467464.0,75.55,26.22,62.0,,27.21
55,1467614.0,76.23,26.42,62.0,,27.18
56,1467.614,,,,27.38,
57,1467768.0,76.91,26.61,62.0,,27.15
58,1467914.0,77.8,26.83,62.0,,27.12
59,1468064.0,78.47,27.04,62.0,,27.09
60,1468218.0,79.1,27.24,62.0,,27.06
61,1468.23,,,,28.55,
62,1468364.0,79.96,27.47,62.0,,27.02
63,1468514.0,80.61,27.69,62.0,,27.0
64,1468668.0,81.21,27.91,62.0,,26.97
65,1468814.0,82.02,28.15,62.0,,26.94
66,1468.814,,,,29.46,
67,1468964.0,82.63,28.37,62.0,,26.92
68,1469118.0,83.22,28.6,62.0,,26.89
69,1469265.0,83.99,28.85,62.0,,26.85
70,1469415.0,84.54,29.08,62.0,,26.83
71,1469.415,,,,30.04,
72,1469569.0,85.1,29.32,62.0,,26.81
73,1469716.0,85.83,29.57,62.0,,26.77
74,1469866.0,86.38,29.82,62.0,,26.76
75,1470020.0,86.9,30.06,62.0,,26.73
76,1470.02,,,,30.53,
77,1470167.0,87.6,30.32,62.0,,26.71
78,1470317.0,88.14,30.57,62.0,,26.69
79,1470471.0,88.66,30.82,62.0,,26.67
80,1470618.0,89.32,31.1,62.0,,26.65
81,1470.618,,,,30.89,
82,1470768.0,89.82,31.35,62.0,,26.63
83,1470922.0,90.3,31.61,62.0,,26.61
84,1471069.0,90.95,31.89,62.0,,26.59
85,1471219.0,91.44,32.15,62.0,,26.57
86,1471.219,,,,31.69,
87,1471373.0,91.91,32.41,62.0,,26.56
88,1471520.0,92.52,32.69,62.0,,26.54
89,1471670.0,92.97,32.96,62.0,,26.52
90,1471824.0,93.41,33.22,62.0,,26.51
91,1471.824,,,,32.06,
92,1471971.0,93.99,33.51,62.0,,26.49
93,1472121.0,94.45,33.78,62.0,,26.48
94,1472275.0,94.88,34.05,62.0,,26.47
95,1472422.0,95.43,34.35,62.0,,26.45
96,1472.422,,,,32.49,
97,1472614.0,95.86,34.68,62.0,,26.45
98,1472764.0,96.4,34.97,62.0,,26.43
99,1472916.0,96.96,35.28,62.0,,26.42
100,1473065.0,97.35,35.55,62.0,,26.41
101,1473.065,,,,33.02,
102,1473215.0,97.74,35.83,62.0,,26.4
103,1473367.0,98.23,36.13,62.0,,26.39
104,1473516.0,98.6,36.4,62.0,,26.38
105,1473666.0,98.99,36.68,62.0,,26.38
106,1473.666,,,,33.82,
107,1473818.0,99.47,36.98,62.0,,26.36
108,1473967.0,99.85,37.27,62.0,,26.36
109,1474117.0,100.19,37.54,62.0,,26.35
110,1474269.0,100.65,37.85,62.0,,26.35
111,1474.269,,,,34.99,
112,1474418.0,100.98,38.13,62.0,,26.35
113,1474568.0,101.31,38.4,62.0,,26.34
114,1474720.0,101.79,38.72,62.0,,26.34
115,1474869.0,102.13,39.0,62.0,,26.33
116,1474.897,,,,36.21,
117,1475019.0,102.42,39.28,62.0,,26.32
118,1475171.0,102.85,39.59,62.0,,26.32
119,1475320.0,103.16,39.87,62.0,,26.33
120,1475470.0,103.49,40.16,62.0,,26.32
121,1475.47,,,,38.14,
122,1475623.0,103.92,40.47,62.0,,26.32
123,1475772.0,104.23,40.76,62.0,,26.32
124,1475923.0,104.52,41.04,62.0,,26.32
125,1476074.0,104.89,41.34,62.0,,26.32
126,1476.074,,,,39.42,
127,1476223.0,105.21,41.63,62.0,,26.32
128,1476373.0,105.48,41.91,62.0,,26.32
129,1476524.0,105.9,42.23,62.0,,26.32
130,1476673.0,106.18,42.52,62.0,,26.32
131,1476.673,,,,40.31,
132,1476823.0,106.48,42.81,62.0,,26.33
133,1476974.0,106.84,43.12,62.0,,26.33
134,1477123.0,107.13,43.41,62.0,,26.33
135,1477273.0,107.43,43.7,62.0,,26.34
136,1477.273,,,,41.4,
137,1477424.0,107.73,44.0,62.0,,26.34
138,1477573.0,108.01,44.28,62.0,,26.34
139,1477723.0,108.29,44.58,62.0,,26.34
140,1477873.0,108.63,44.89,62.0,,26.35
141,1477.873,,,,42.28,
142,1478023.0,108.87,45.17,62.0,,26.36
143,1478173.0,109.13,45.46,62.0,,26.36
144,1478324.0,109.49,45.77,62.0,,26.37
145,1478473.0,109.72,46.06,62.0,,26.37
146,1478.473,,,,43.17,
147,1478623.0,109.99,46.35,62.0,,26.39
148,1478775.0,110.25,46.64,62.0,,26.38
149,1478925.0,110.49,46.93,62.0,,26.39
150,1479074.0,110.75,47.22,62.0,,26.39
151,1479.074,,,,43.9,
152,1479224.0,111.08,47.54,62.0,,26.41
153,1479373.0,111.3,47.82,62.0,,26.41
154,1479523.0,111.51,48.1,62.0,,26.42
155,1479675.0,111.83,48.41,62.0,,26.43
156,1479.675,,,,44.6,
157,1479824.0,112.07,48.7,62.0,,26.44
158,1479974.0,112.27,48.98,62.0,,26.45
159,1480126.0,112.48,49.26,62.0,,26.46
160,1480275.0,112.67,49.54,62.0,,26.47
161,1480.275,,,,45.67,
162,1480425.0,112.82,49.8,62.0,,26.48
163,1480578.0,113.01,50.08,62.0,,26.5
164,1480727.0,113.11,50.32,62.0,,26.51
165,1480877.0,113.22,50.57,62.0,,26.52
166,1480.877,,,,47.02,
167,1481028.0,113.36,50.83,62.0,,26.54
168,1481177.0,113.44,51.06,62.0,,26.55
169,1481327.0,113.53,51.3,62.0,,26.57
170,1481478.0,113.57,51.53,62.0,,26.59
171,1481.478,,,,48.41,
172,1481627.0,113.6,51.74,62.0,,26.6
173,1481777.0,113.64,51.96,62.0,,26.62
