,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,73.148,28.87,24.0,62.0,,29.49
1,73.298,28.87,24.0,62.0,,29.49
2,73.298,,,,23.35,
3,73.448,29.01,24.0,62.0,,29.48
4,73.598,29.58,24.0,62.0,,29.46
5,73.748,30.31,24.0,62.0,,29.43
6,73.898,31.21,24.0,62.0,,29.39
7,73.898,,,,23.3,
8,74.048,32.62,24.0,62.0,,29.32
9,74.198,33.78,24.0,62.0,,29.26
10,74.348,34.99,24.0,62.0,,29.2
11,74.498,36.66,24.0,62.0,,29.1
12,74.498,,,,23.35,
13,74.648,37.93,24.0,62.0,,29.03
14,74.798,39.21,24.0,62.0,,28.96
15,74.948,40.91,24.0,62.0,,28.86
16,75.098,42.18,24.0,62.0,,28.78
17,75.098,,,,23.35,
18,75.248,43.43,24.0,62.0,,28.71
19,75.398,45.1,24.0,62.0,,28.62
20,75.548,46.34,24.0,62.0,,28.55
21,75.698,47.55,24.0,62.0,,28.48
22,75.698,,,,23.37,
23,75.848,49.15,24.0,62.0,,28.38
24,75.998,50.33,24.0,62.0,,28.31
25,76.148,51.48,24.0,62.0,,28.24
26,76.298,53.0,24.0,62.0,,28.15
27,76.298,,,,23.45,
28,76.448,54.14,24.0,62.0,,28.09
29,76.598,55.24,24.0,62.0,,28.02
30,76.748,56.69,24.0,62.0,,27.95
31,76.898,57.77,24.0,62.0,,27.88
32,76.898,,,,23.47,
33,77.048,58.83,24.0,62.0,,27.84
34,77.199,60.2,24.0,62.0,,27.76
35,77.349,61.22,24.0,62.0,,27.71
36,77.504,62.21,24.0,62.0,,27.65
37,77.504,,,,23.48,
38,77.649,63.51,24.0,62.0,,27.59
39,77.799,64.48,24.0,62.0,,27.53
40,77.949,65.43,24.0,62.0,,27.48
41,78.099,66.66,24.08,62.0,,27.43
42,78.099,,,,23.56,
43,78.249,67.57,24.22,62.0,,27.38
44,78.399,68.47,24.36,62.0,,27.33
45,78.549,69.65,24.52,62.0,,27.27
46,78.699,70.51,24.68,62.0,,27.23
47,78.699,,,,23.93,
48,78.849,71.36,24.84,62.0,,27.19
49,78.999,72.49,25.02,62.0,,27.13
50,79.149,73.32,25.19,62.0,,27.1
51,79.299,74.12,25.37,62.0,,27.06
52,79.299,,,,25.42,
53,79.449,75.17,25.56,62.0,,27.02
54,79.599,75.94,25.75,62.0,,26.99
55,79.754,76.72,25.95,62.0,,26.95
56,79.901,77.72,26.16,62.0,,26.91
57,79.901,,,,27.02,
58,80.051,78.46,26.36,62.0,,26.88
59,80.201,79.18,26.57,62.0,,26.85
60,80.351,80.13,26.79,62.0,,26.8
61,80.501,80.85,27.01,62.0,,26.77
62,80.501,,,,27.8,
63,80.651,81.53,27.22,62.0,,26.74
64,80.801,82.45,27.46,62.0,,26.71
65,80.951,83.12,27.69,62.0,,26.68
66,81.101,83.76,27.92,62.0,,26.66
67,81.101,,,,28.17,
68,81.251,84.61,28.17,62.0,,26.62
69,81.401,85.23,28.4,62.0,,26.6
70,81.551,85.86,28.64,62.0,,26.59
71,81.701,86.68,28.9,62.0,,26.55
72,81.701,,,,28.55,
73,81.851,87.28,29.15,62.0,,26.52
74,82.001,87.87,29.39,62.0,,26.5
75,82.151,88.65,29.66,62.0,,26.48
76,82.301,89.22,29.92,62.0,,26.46
77,82.301,,,,29.2,
78,82.451,89.8,30.17,62.0,,26.44
79,82.601,90.52,30.45,62.0,,26.42
80,82.751,91.1,30.71,62.0,,26.4
81,82.939,,,,29.89,
82,82.957,91.47,31.03,62.0,,26.39
83,83.111,92.29,31.33,62.0,,26.36
84,83.256,93.12,31.63,62.0,,26.35
85,83.406,93.63,31.9,62.0,,26.34
86,83.406,,,,30.66,
87,83.56,94.14,32.17,62.0,,26.33
88,83.706,94.8,32.47,62.0,,26.31
89,83.856,95.29,32.74,62.0,,26.3
90,84.011,95.77,33.02,62.0,,26.29
91,84.156,96.41,33.32,62.0,,26.28
92,84.156,,,,31.32,
93,84.306,96.87,33.6,62.0,,26.27
94,84.461,97.31,33.88,62.0,,26.26
95,84.607,97.92,34.19,62.0,,26.25
96,84.757,98.36,34.47,62.0,,26.25
97,84.757,,,,32.05,
98,84.911,98.79,34.75,62.0,,26.24
99,85.058,99.36,35.06,62.0,,26.23
100,85.208,99.79,35.35,62.0,,26.23
101,85.208,,,,32.69,
102,85.363,100.2,35.64,62.0,,26.22
103,85.508,100.77,35.96,62.0,,26.22
104,85.658,101.17,36.24,62.0,,26.22
105,85.828,101.58,36.54,62.0,,26.21
106,85.828,,,,34.8,
107,85.963,101.99,36.83,62.0,,26.2
108,86.111,102.52,37.15,62.0,,26.21
109,86.261,102.92,37.45,62.0,,26.21
110,86.416,103.29,37.74,62.0,,26.21
111,86.561,103.79,38.06,62.0,,26.21
112,86.561,,,,34.99,
113,86.71,104.17,38.36,62.0,,26.21
114,86.866,104.5,38.65,62.0,,26.2
115,87.013,104.99,38.98,62.0,,26.2
116,87.013,,,,35.97,
117,87.163,105.33,39.27,62.0,,26.21
118,87.318,105.67,39.57,62.0,,26.21
119,87.463,106.18,39.9,62.0,,26.21
120,87.613,106.53,40.2,62.0,,26.22
121,87.634,,,,36.07,
122,87.767,106.86,40.5,62.0,,26.22
123,87.913,107.3,40.83,62.0,,26.23
124,88.063,107.61,41.12,62.0,,26.23
125,88.217,107.93,41.42,62.0,,26.24
126,88.217,,,,37.29,
127,88.363,108.38,41.76,62.0,,26.24
128,88.513,108.66,42.05,62.0,,26.25
129,88.667,108.96,42.35,62.0,,26.25
130,88.812,109.38,42.68,62.0,,26.26
131,88.812,,,,37.67,
132,88.962,109.69,42.98,62.0,,26.27
133,89.117,109.97,43.28,62.0,,26.28
134,89.263,110.32,43.6,62.0,,26.29
135,89.413,110.56,43.89,62.0,,26.29
136,89.413,,,,38.89,
137,89.568,110.82,44.18,62.0,,26.3
138,89.713,111.1,44.48,62.0,,26.31
139,89.863,111.29,44.76,62.0,,26.33
140,90.018,111.45,45.03,62.0,,26.34
141,90.163,111.63,45.3,62.0,,26.35
142,90.163,,,,39.53,
143,90.313,111.76,45.56,62.0,,26.37
144,90.468,111.86,45.81,62.0,,26.38
145,90.613,111.99,46.07,62.0,,26.4
146,90.613,,,,40.57,
147,90.763,112.08,46.32,62.0,,26.41
148,90.918,112.13,46.55,62.0,,26.43
149,91.063,112.19,46.79,62.0,,26.45
150,91.213,112.26,47.03,62.0,,26.47
151,91.213,,,,41.54,
152,91.368,112.29,47.26,62.0,,26.49
153,91.514,112.32,47.49,62.0,,26.52
154,91.664,112.34,47.72,62.0,,26.54
155,91.819,112.37,47.94,62.0,,26.56
156,91.819,,,,42.61,
157,91.966,112.41,48.17,62.0,,26.58
158,92.116,112.43,48.39,62.0,,26.6
159,92.265,112.43,48.61,62.0,,26.62
