,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,2334675.0,36.22,24.0,62.0,,36.9
1,2334825.0,36.22,24.0,62.0,,36.89
2,2334975.0,36.4,24.0,62.0,,36.88
3,2335125.0,36.84,24.0,62.0,,36.85
4,2335.125,,,,26.96,
5,2335275.0,37.54,24.0,62.0,,36.82
6,2335425.0,38.76,24.0,62.0,,36.76
7,2335575.0,39.82,24.0,62.0,,36.71
8,2335725.0,40.98,24.0,62.0,,36.64
9,2335.725,,,,26.97,
10,2335877.0,42.6,24.0,62.0,,36.55
11,2336027.0,43.85,24.0,62.0,,36.48
12,2336177.0,45.12,24.0,62.0,,36.41
13,2336327.0,46.84,24.0,62.0,,36.3
14,2336.327,,,,27.1,
15,2336477.0,48.12,24.0,62.0,,36.22
16,2336627.0,49.41,24.0,62.0,,36.15
17,2336777.0,51.09,24.0,62.0,,36.04
18,2336927.0,52.34,24.0,62.0,,35.96
19,2336.939,,,,27.13,
20,2337077.0,53.58,24.0,62.0,,35.89
21,2337229.0,55.22,24.0,62.0,,35.78
22,2337379.0,56.42,24.0,62.0,,35.7
23,2337529.0,57.63,24.0,62.0,,35.64
24,2337.529,,,,27.23,
25,2337679.0,59.19,24.0,62.0,,35.55
26,2337829.0,60.34,24.0,62.0,,35.48
27,2337979.0,61.48,24.0,62.0,,35.42
28,2338134.0,62.58,24.0,62.0,,35.35
29,2338.134,,,,27.31,
30,2338279.0,64.07,24.0,62.0,,35.25
31,2338429.0,65.14,24.0,62.0,,35.19
32,2338584.0,66.2,24.0,62.0,,35.12
33,2338730.0,67.58,24.0,62.0,,35.04
34,2338.73,,,,27.34,
35,2338880.0,68.59,24.0,62.0,,34.98
36,2339035.0,69.59,24.0,62.0,,34.92
37,2339180.0,70.88,24.0,62.0,,34.84
38,2339330.0,71.85,24.0,62.0,,34.79
39,2339.33,,,,27.49,
40,2339484.0,72.81,24.0,62.0,,34.74
41,2339630.0,74.04,24.1,62.0,,34.67
42,2339780.0,74.95,24.27,62.0,,34.63
