timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug,Stage1 P Term,Stage1 I Term,Stage1 D Term,Stage1 FF Term,Stage1 Output,Stage1 Actual TEC Temp Rate,Stage1 Prior Target TEC Ramp Rate,PCR Temp,PCR Modeled TempC,PCR Expected TempC,PCR Target TempC,PCR Controlled Ramp Target,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,dataQPcrSlug,pcrModeledTempC,rawTECModel,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,Stage1 Error Time Ms,PCR Error Time Ms,Stage1 Target Rate,Stage1 TEC Rate,Stage1 Heatsink Rate,PCR Target Rate,PCR TEC Rate,PCR Heatsink Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
16519.991,28.38,28.38,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,50.0,,-0.016899,,,,,,,,,,,,,,,,,,
16519.991,28.38,28.38,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,50.0,,-0.016899,,,,,,,,,,,,,,,,,,
16519.991,28.38,28.38,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,50.0,,-0.016899,,,,,,,,,,,,,,,,,,
16519.991,28.38,28.38,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,50.0,,-0.016899,,,,,,,,,,,,,,,,,,
16519.991,28.38,28.38,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,50.0,,-0.016899,,,,,,,,,,,,,,,,,,
16519.991,28.38,28.38,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,50.0,,-0.016899,,,,,,,,,,,,,,,,,,
16519.991,28.38,28.38,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,50.0,,-0.016899,,,,,,,,,,,,,,,,,,
16520.142,28.39,28.39,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,200.0,,-0.016365,,,,,,,,,,,,,,,,,,
16520.142,28.39,28.39,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,200.0,,-0.016365,,,,,,,,,,,,,,,,,,
16520.142,28.39,28.39,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,200.0,,-0.016365,,,,,,,,,,,,,,,,,,
16520.142,28.39,28.39,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,200.0,,-0.016365,,,,,,,,,,,,,,,,,,
16520.142,28.39,28.39,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,200.0,,-0.016365,,,,,,,,,,,,,,,,,,
16520.142,28.39,28.39,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,200.0,,-0.016365,,,,,,,,,,,,,,,,,,
16520.142,28.39,28.39,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,200.0,,-0.016365,,,,,,,,,,,,,,,,,,
16520.292,28.79,28.79,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,350.0,,-0.000534,,,,,,,,,,,,,,,,,,
16520.292,28.79,28.79,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,350.0,,-0.000534,,,,,,,,,,,,,,,,,,
16520.292,28.79,28.79,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,350.0,,-0.000534,,,,,,,,,,,,,,,,,,
16520.292,28.79,28.79,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,350.0,,-0.000534,,,,,,,,,,,,,,,,,,
16520.292,28.79,28.79,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,350.0,,-0.000534,,,,,,,,,,,,,,,,,,
16520.292,28.79,28.79,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,350.0,,-0.000534,,,,,,,,,,,,,,,,,,
16520.292,28.79,28.79,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,350.0,,-0.000534,,,,,,,,,,,,,,,,,,
16520.442,29.53,29.53,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,500.0,,0.028648,,,,,,,,,,,,,,,,,,
16520.442,29.53,29.53,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,500.0,,0.028648,,,,,,,,,,,,,,,,,,
16520.442,29.53,29.53,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,500.0,,0.028648,,,,,,,,,,,,,,,,,,
16520.442,29.53,29.53,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,500.0,,0.028648,,,,,,,,,,,,,,,,,,
16520.442,29.53,29.53,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,500.0,,0.028648,,,,,,,,,,,,,,,,,,
16520.442,29.53,29.53,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,500.0,,0.028648,,,,,,,,,,,,,,,,,,
16520.442,29.53,29.53,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,500.0,,0.028648,,,,,,,,,,,,,,,,,,
16520.592,30.82,30.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,650.0,,0.079422,,,,,,,,,,,,,,,,,,
16520.592,30.82,30.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,650.0,,0.079422,,,,,,,,,,,,,,,,,,
16520.592,30.82,30.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,650.0,,0.079422,,,,,,,,,,,,,,,,,,
16520.592,30.82,30.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,650.0,,0.079422,,,,,,,,,,,,,,,,,,
16520.592,30.82,30.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,650.0,,0.079422,,,,,,,,,,,,,,,,,,
16520.592,30.82,30.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,650.0,,0.079422,,,,,,,,,,,,,,,,,,
16520.592,30.82,30.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,650.0,,0.079422,,,,,,,,,,,,,,,,,,
16520.742,32.48,32.48,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,800.0,,0.144501,,,,,,,,,,,,,,,,,,
16520.742,32.48,32.48,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,800.0,,0.144501,,,,,,,,,,,,,,,,,,
16520.742,32.48,32.48,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,800.0,,0.144501,,,,,,,,,,,,,,,,,,
16520.742,32.48,32.48,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,800.0,,0.144501,,,,,,,,,,,,,,,,,,
16520.742,32.48,32.48,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,800.0,,0.144501,,,,,,,,,,,,,,,,,,
16520.742,32.48,32.48,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,800.0,,0.144501,,,,,,,,,,,,,,,,,,
16520.742,32.48,32.48,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,800.0,,0.144501,,,,,,,,,,,,,,,,,,
16520.898,33.82,33.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,950.0,,0.196495,,,,,,,,,,,,,,,,,,
16520.898,33.82,33.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,950.0,,0.196495,,,,,,,,,,,,,,,,,,
16520.898,33.82,33.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,950.0,,0.196495,,,,,,,,,,,,,,,,,,
16520.898,33.82,33.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,950.0,,0.196495,,,,,,,,,,,,,,,,,,
16520.898,33.82,33.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,950.0,,0.196495,,,,,,,,,,,,,,,,,,
16520.898,33.82,33.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,950.0,,0.196495,,,,,,,,,,,,,,,,,,
16520.898,33.82,33.82,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,950.0,,0.196495,,,,,,,,,,,,,,,,,,
16520.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.0,18000.0,3904.0,445.0,852.0,574.0,1689.0,1101.0,335.0,18000.0,0.339846062759029,28.08,28.08
16520.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.0,18000.0,3904.0,445.0,852.0,574.0,1689.0,1101.0,335.0,18000.0,0.339846062759029,28.08,28.08
16520.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.0,18000.0,3904.0,445.0,852.0,574.0,1689.0,1101.0,335.0,18000.0,0.339846062759029,28.08,28.08
16520.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.0,18000.0,3904.0,445.0,852.0,574.0,1689.0,1101.0,335.0,18000.0,0.339846062759029,28.08,28.08
16520.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.0,18000.0,3904.0,445.0,852.0,574.0,1689.0,1101.0,335.0,18000.0,0.339846062759029,28.08,28.08
