,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,3176.141,40.82,40.67,55.0,,40.96
1,3176.29,40.82,40.67,55.0,,40.97
2,3176.29,,,,27.35,
3,3176.44,40.88,40.67,55.0,,40.96
4,3176.59,41.26,40.71,55.0,,40.9
5,3176.74,41.97,40.81,55.0,,40.82
6,3176.89,43.03,41.01,55.0,,40.72
7,3176.894,,,,27.42,
8,3177.041,44.3,41.32,55.0,,40.63
9,3177.19,45.81,41.74,55.0,,40.51
10,3177.34,47.37,42.25,55.0,,40.43
11,3177.49,49.03,42.85,55.0,,40.29
12,3177.551,,,,27.84,
13,3177.64,50.74,43.53,55.0,,40.2
14,3177.79,52.35,44.28,55.0,,40.12
15,3177.94,54.07,45.09,55.0,,40.03
16,3178.091,55.74,45.95,55.0,,39.95
17,3178.091,,,,28.27,
18,3178.24,57.42,46.84,55.0,,39.87
19,3178.39,59.05,47.77,55.0,,39.79
20,3178.54,60.68,48.72,55.0,,39.72
21,3178.69,62.32,49.7,55.0,,39.66
22,3178.69,,,,28.86,
23,3178.84,63.86,50.68,55.0,,39.58
24,3178.996,65.42,51.68,55.0,,39.53
25,3179.148,66.95,52.68,55.0,,39.48
26,3179.325,68.24,53.68,55.0,,39.45
27,3179.325,,,,30.09,
28,3179.475,69.07,54.63,55.0,,39.48
29,3179.626,69.3,55.46,55.0,,39.61
30,3179.776,69.07,56.13,55.0,,39.79
31,3179.922,68.42,56.64,55.0,,40.06
32,3179.922,,,,32.85,
33,3180.068,67.55,56.98,55.0,,40.33
34,3180.218,66.64,57.19,55.0,,40.61
35,3180.368,65.65,57.26,55.0,,40.86
36,3180.517,64.62,57.22,55.0,,41.11
37,3180.517,,,,40.58,
38,3180.669,63.7,57.11,55.0,,41.33
39,3180.82,62.88,56.95,55.0,,41.45
40,3180.968,62.18,56.75,55.0,,41.56
41,3181.118,61.55,56.54,55.0,,41.63
42,3181.118,,,,44.4,
43,3181.267,61.02,56.32,55.0,,41.68
44,3181.417,60.54,56.11,55.0,,41.72
45,3181.568,60.14,55.9,55.0,,41.74
46,3181.717,59.77,55.71,55.0,,41.74
47,3181.717,,,,46.05,
48,3181.867,59.45,55.53,55.0,,41.75
49,3182.019,59.19,55.37,55.0,,41.75
50,3182.169,58.94,55.23,55.0,,41.75
51,3182.317,58.72,55.1,55.0,,41.73
52,3182.317,,,,47.25,
53,3182.467,58.55,54.98,55.0,,41.72
54,3182.618,58.38,54.88,55.0,,41.71
55,3182.767,58.24,54.79,55.0,,41.68
56,3182.917,58.12,54.72,55.0,,41.66
57,3182.917,,,,48.17,
58,3183.067,57.99,54.66,55.0,,41.65
59,3183.217,57.9,54.6,55.0,,41.63
60,3183.367,57.79,54.56,55.0,,41.6
61,3183.517,57.69,54.52,55.0,,41.58
62,3183.517,,,,48.9,
63,3183.667,57.61,54.49,55.0,,41.56
64,3183.817,57.53,54.46,55.0,,41.55
65,3183.967,57.45,54.44,55.0,,41.52
66,3184.118,57.36,54.42,55.0,,41.5
67,3184.118,,,,49.42,
68,3184.268,57.31,54.4,55.0,,41.5
69,3184.418,57.25,54.39,55.0,,41.47
70,3184.569,57.2,54.38,55.0,,41.46
71,3184.717,57.15,54.38,55.0,,41.44
72,3184.717,,,,49.96,
73,3184.867,57.09,54.37,55.0,,41.43
74,3185.017,57.03,54.37,55.0,,41.4
75,3185.167,57.0,54.37,55.0,,41.39
76,3185.317,56.97,54.38,55.0,,41.37
77,3185.317,,,,50.38,
78,3185.469,56.92,54.38,55.0,,41.33
79,3185.617,56.89,54.39,55.0,,41.35
