timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
3313.244,31.06,31.06,70,100,,,,,30.49,22.96,
3313.244,31.06,31.06,70,100,,,,,30.49,22.96,
3313.244,31.06,31.06,70,100,,,,,30.49,22.96,
3313.244,31.06,31.06,70,100,,,,,30.49,22.96,
3313.394,31.19,31.19,70,100,,,,,30.49,22.96,
3313.394,31.19,31.19,70,100,,,,,30.49,22.96,
3313.394,31.19,31.19,70,100,,,,,30.49,22.96,
3313.394,31.19,31.19,70,100,,,,,30.49,22.96,
3313.544,31.82,31.82,70,100,,,,,30.49,22.96,
3313.544,31.82,31.82,70,100,,,,,30.49,22.96,
3313.544,31.82,31.82,70,100,,,,,30.49,22.96,
3313.544,31.82,31.82,70,100,,,,,30.49,22.96,
3313.562,,,,,,,,,30.49,22.96,
3313.562,,,,,,,,,30.49,22.96,
3313.699,32.86,32.86,70,100,,,,,,,
3313.699,32.86,32.86,70,100,,,,,,,
3313.699,32.86,32.86,70,100,,,,,,,
3313.699,32.86,32.86,70,100,,,,,,,
3313.849,34.5,34.5,70,100,,,,,,,
3313.849,34.5,34.5,70,100,,,,,,,
3313.849,34.5,34.5,70,100,,,,,,,
3313.849,34.5,34.5,70,100,,,,,,,
3313.999,36.1,36.1,70,100,,,,,,,
3313.999,36.1,36.1,70,100,,,,,,,
3313.999,36.1,36.1,70,100,,,,,,,
3313.999,36.1,36.1,70,100,,,,,,,
3314.15,37.76,37.76,70,100,,,,,,,
3314.15,37.76,37.76,70,100,,,,,,,
3314.15,37.76,37.76,70,100,,,,,,,
3314.15,37.76,37.76,70,100,,,,,,,
3314.299,39.58,39.58,70,100,,,,,,,
3314.299,39.58,39.58,70,100,,,,,,,
3314.299,39.58,39.58,70,100,,,,,,,
3314.299,39.58,39.58,70,100,,,,,,,
3314.449,41.13,41.13,70,100,,,,,,,
3314.449,41.13,41.13,70,100,,,,,,,
3314.449,41.13,41.13,70,100,,,,,,,
3314.449,41.13,41.13,70,100,,,,,,,
3314.599,42.84,42.84,70,100,,,,,30.43,22.93,
3314.599,42.84,42.84,70,100,,,,,30.43,22.93,
3314.599,42.84,42.84,70,100,,,,,30.43,22.93,
3314.599,42.84,42.84,70,100,,,,,30.43,22.93,
3314.599,42.84,42.84,70,100,,,,,30.43,22.93,
3314.599,42.84,42.84,70,100,,,,,30.43,22.93,
3314.749,44.51,44.51,70,100,,,,,,,
3314.749,44.51,44.51,70,100,,,,,,,
3314.749,44.51,44.51,70,100,,,,,,,
3314.749,44.51,44.51,70,100,,,,,,,
3314.899,46.17,46.17,70,100,,,,,,,
3314.899,46.17,46.17,70,100,,,,,,,
3314.899,46.17,46.17,70,100,,,,,,,
3314.899,46.17,46.17,70,100,,,,,,,
3315.049,47.78,47.78,70,100,,,,,,,
3315.049,47.78,47.78,70,100,,,,,,,
3315.049,47.78,47.78,70,100,,,,,,,
3315.049,47.78,47.78,70,100,,,,,,,
3315.199,49.38,49.38,70,100,,,,,,,
3315.199,49.38,49.38,70,100,,,,,,,
3315.199,49.38,49.38,70,100,,,,,,,
3315.199,49.38,49.38,70,100,,,,,,,
3315.349,50.94,50.94,70,100,,,,,,,
3315.349,50.94,50.94,70,100,,,,,,,
3315.349,50.94,50.94,70,100,,,,,,,
3315.349,50.94,50.94,70,100,,,,,,,
3315.499,52.46,52.46,70,100,,,,,,,
3315.499,52.46,52.46,70,100,,,,,,,
3315.499,52.46,52.46,70,100,,,,,,,
3315.499,52.46,52.46,70,100,,,,,,,
3315.649,53.96,53.96,70,100,,,,,30.47,22.95,
3315.649,53.96,53.96,70,100,,,,,30.47,22.95,
3315.649,53.96,53.96,70,100,,,,,30.47,22.95,
3315.649,53.96,53.96,70,100,,,,,30.47,22.95,
3315.649,53.96,53.96,70,100,,,,,30.47,22.95,
3315.649,53.96,53.96,70,100,,,,,30.47,22.95,
3315.799,55.43,55.43,70,100,,,,,,,
3315.799,55.43,55.43,70,100,,,,,,,
3315.799,55.43,55.43,70,100,,,,,,,
3315.799,55.43,55.43,70,100,,,,,,,
3315.949,56.87,56.87,70,100,,,,,,,
3315.949,56.87,56.87,70,100,,,,,,,
3315.949,56.87,56.87,70,100,,,,,,,
3315.949,56.87,56.87,70,100,,,,,,,
3316.099,58.27,58.27,70,100,,,,,,,
3316.099,58.27,58.27,70,100,,,,,,,
3316.099,58.27,58.27,70,100,,,,,,,
3316.099,58.27,58.27,70,100,,,,,,,
3316.249,59.66,59.66,70,100,,,,,,,
3316.249,59.66,59.66,70,100,,,,,,,
3316.249,59.66,59.66,70,100,,,,,,,
3316.249,59.66,59.66,70,100,,,,,,,
3316.399,61.05,61.05,70,100,,,,,,,
3316.399,61.05,61.05,70,100,,,,,,,
3316.399,61.05,61.05,70,100,,,,,,,
3316.399,61.05,61.05,70,100,,,,,,,
3316.549,62.38,62.38,70,100,,,,,30.5,22.93,
3316.549,62.38,62.38,70,100,,,,,30.5,22.93,
3316.549,62.38,62.38,70,100,,,,,30.5,22.93,
3316.549,62.38,62.38,70,100,,,,,30.5,22.93,
3316.549,62.38,62.38,70,100,,,,,30.5,22.93,
3316.549,62.38,62.38,70,100,,,,,30.5,22.93,
3316.699,63.71,63.71,70,100,,,,,,,
3316.699,63.71,63.71,70,100,,,,,,,
3316.699,63.71,63.71,70,100,,,,,,,
3316.699,63.71,63.71,70,100,,,,,,,
3316.849,64.99,64.99,70,100,,,,,,,
3316.849,64.99,64.99,70,100,,,,,,,
3316.849,64.99,64.99,70,100,,,,,,,
3316.849,64.99,64.99,70,100,,,,,,,
3316.999,66.23,66.23,70,100,,,,,,,
3316.999,66.23,66.23,70,100,,,,,,,
3316.999,66.23,66.23,70,100,,,,,,,
3316.999,66.23,66.23,70,100,,,,,,,
3317.149,67.47,67.47,70,100,,,,,,,
3317.149,67.47,67.47,70,100,,,,,,,
3317.149,67.47,67.47,70,100,,,,,,,
3317.149,67.47,67.47,70,100,,,,,,,
3317.299,68.66,68.66,70,100,,,,,,,
3317.299,68.66,68.66,70,100,,,,,,,
3317.299,68.66,68.66,70,100,,,,,,,
3317.299,68.66,68.66,70,100,,,,,,,
3317.452,69.85,69.85,70,100,,,,,,,
3317.452,69.85,69.85,70,100,,,,,,,
3317.452,69.85,69.85,70,100,,,,,,,
3317.452,69.85,69.85,70,100,,,,,,,
3317.599,71.03,71.03,70,100,,,,,30.42,23.01,
3317.599,71.03,71.03,70,100,,,,,30.42,23.01,
3317.599,71.03,71.03,70,100,,,,,30.42,23.01,
3317.599,71.03,71.03,70,100,,,,,30.42,23.01,
3317.599,71.03,71.03,70,100,,,,,30.42,23.01,
3317.599,71.03,71.03,70,100,,,,,30.42,23.01,
3317.749,72.15,72.15,70,100,,,,,,,
3317.749,72.15,72.15,70,100,,,,,,,
3317.749,72.15,72.15,70,100,,,,,,,
