timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
7650.959,31.09,31.09,30,60,,,,,26.35,25.43,
7650.959,31.09,31.09,30,60,,,,,26.35,25.43,
7650.959,31.09,31.09,30,60,,,,,26.35,25.43,
7650.959,31.09,31.09,30,60,,,,,26.35,25.43,
7651.109,31.2,31.2,30,60,,,,,26.35,25.43,
7651.109,31.2,31.2,30,60,,,,,26.35,25.43,
7651.109,31.2,31.2,30,60,,,,,26.35,25.43,
7651.109,31.2,31.2,30,60,,,,,26.35,25.43,
7651.197,,,,,,,,,26.35,25.43,
7651.197,,,,,,,,,26.35,25.43,
7651.259,31.83,31.83,30,60,,,,,,,
7651.259,31.83,31.83,30,60,,,,,,,
7651.259,31.83,31.83,30,60,,,,,,,
7651.259,31.83,31.83,30,60,,,,,,,
7651.45,32.78,32.78,30,60,,,,,,,
7651.45,32.78,32.78,30,60,,,,,,,
7651.45,32.78,32.78,30,60,,,,,,,
7651.45,32.78,32.78,30,60,,,,,,,
7651.592,34.68,34.68,30,60,,,,,,,
7651.592,34.68,34.68,30,60,,,,,,,
7651.592,34.68,34.68,30,60,,,,,,,
7651.592,34.68,34.68,30,60,,,,,,,
7651.742,36.24,36.24,30,60,,,,,,,
7651.742,36.24,36.24,30,60,,,,,,,
7651.742,36.24,36.24,30,60,,,,,,,
7651.742,36.24,36.24,30,60,,,,,,,
7651.892,38,38,30,60,,,,,,,
7651.892,38,38,30,60,,,,,,,
7651.892,38,38,30,60,,,,,,,
7651.892,38,38,30,60,,,,,,,
7652.042,39.84,39.84,30,60,,,,,,,
7652.042,39.84,39.84,30,60,,,,,,,
7652.042,39.84,39.84,30,60,,,,,,,
7652.042,39.84,39.84,30,60,,,,,,,
7652.192,41.42,41.42,30,60,,,,,,,
7652.192,41.42,41.42,30,60,,,,,,,
7652.192,41.42,41.42,30,60,,,,,,,
7652.192,41.42,41.42,30,60,,,,,,,
7652.248,,,,,,,,,26.35,25.32,
7652.248,,,,,,,,,26.35,25.32,
7652.342,43.16,43.16,30,60,,,,,,,
7652.342,43.16,43.16,30,60,,,,,,,
7652.342,43.16,43.16,30,60,,,,,,,
7652.342,43.16,43.16,30,60,,,,,,,
7652.494,44.8,44.8,30,60,,,,,,,
7652.494,44.8,44.8,30,60,,,,,,,
7652.494,44.8,44.8,30,60,,,,,,,
7652.494,44.8,44.8,30,60,,,,,,,
7652.644,46.51,46.51,30,60,,,,,,,
7652.644,46.51,46.51,30,60,,,,,,,
7652.644,46.51,46.51,30,60,,,,,,,
7652.644,46.51,46.51,30,60,,,,,,,
7652.794,48.11,48.11,30,60,,,,,,,
7652.794,48.11,48.11,30,60,,,,,,,
7652.794,48.11,48.11,30,60,,,,,,,
7652.794,48.11,48.11,30,60,,,,,,,
7652.944,49.85,49.85,30,60,,,,,,,
7652.944,49.85,49.85,30,60,,,,,,,
7652.944,49.85,49.85,30,60,,,,,,,
7652.944,49.85,49.85,30,60,,,,,,,
7653.094,51.43,51.43,30,60,,,,,,,
7653.094,51.43,51.43,30,60,,,,,,,
7653.094,51.43,51.43,30,60,,,,,,,
7653.094,51.43,51.43,30,60,,,,,,,
7653.244,52.96,52.96,30,60,,,,,26.4,25.41,
7653.244,52.96,52.96,30,60,,,,,26.4,25.41,
7653.244,52.96,52.96,30,60,,,,,26.4,25.41,
7653.244,52.96,52.96,30,60,,,,,26.4,25.41,
7653.244,52.96,52.96,30,60,,,,,26.4,25.41,
7653.244,52.96,52.96,30,60,,,,,26.4,25.41,
7653.394,54.49,54.49,30,60,,,,,,,
7653.394,54.49,54.49,30,60,,,,,,,
7653.394,54.49,54.49,30,60,,,,,,,
7653.394,54.49,54.49,30,60,,,,,,,
