timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
378.948,33.24,24.0,62.0,,32.99,100.0,,,,,,350.0,,,,,,,,,,,,,,,
379.098,33.46,24.0,62.0,,32.98,100.0,,,,,,500.0,,,,,,,,,,,,,,,
379.098,33.46,24.0,62.0,,32.98,100.0,,,,,,500.0,,,,,,,,,,,,,,,
379.098,33.46,24.0,62.0,,32.98,100.0,,,,,,500.0,,,,,,,,,,,,,,,
379.098,33.46,24.0,62.0,,32.98,100.0,,,,,,500.0,,,,,,,,,,,,,,,
379.098,33.46,24.0,62.0,,32.98,100.0,,,,,,500.0,,,,,,,,,,,,,,,
379.098,33.46,24.0,62.0,,32.98,100.0,,,,,,500.0,,,,,,,,,,,,,,,
379.26,33.92,24.0,62.0,,32.95,100.0,,,,,,650.0,,,,,,,,,,,,,,,
379.26,33.92,24.0,62.0,,32.95,100.0,,,,,,650.0,,,,,,,,,,,,,,,
379.26,33.92,24.0,62.0,,32.95,100.0,,,,,,650.0,,,,,,,,,,,,,,,
379.26,33.92,24.0,62.0,,32.95,100.0,,,,,,650.0,,,,,,,,,,,,,,,
379.26,33.92,24.0,62.0,,32.95,100.0,,,,,,650.0,,,,,,,,,,,,,,,
379.26,33.92,24.0,62.0,,32.95,100.0,,,,,,650.0,,,,,,,,,,,,,,,
379.273,,,,32.02,,,,,,,,,,,,,,,,,,,,,,,
379.41,34.7,24.0,62.0,,32.92,100.0,,,,,,800.0,,,,,,,,,,,,,,,
379.41,34.7,24.0,62.0,,32.92,100.0,,,,,,800.0,,,,,,,,,,,,,,,
379.41,34.7,24.0,62.0,,32.92,100.0,,,,,,800.0,,,,,,,,,,,,,,,
379.41,34.7,24.0,62.0,,32.92,100.0,,,,,,800.0,,,,,,,,,,,,,,,
379.41,34.7,24.0,62.0,,32.92,100.0,,,,,,800.0,,,,,,,,,,,,,,,
379.41,34.7,24.0,62.0,,32.92,100.0,,,,,,800.0,,,,,,,,,,,,,,,
379.562,35.66,24.0,62.0,,32.87,100.0,,,,,,950.0,,,,,,,,,,,,,,,
379.562,35.66,24.0,62.0,,32.87,100.0,,,,,,950.0,,,,,,,,,,,,,,,
379.562,35.66,24.0,62.0,,32.87,100.0,,,,,,950.0,,,,,,,,,,,,,,,
379.562,35.66,24.0,62.0,,32.87,100.0,,,,,,950.0,,,,,,,,,,,,,,,
379.562,35.66,24.0,62.0,,32.87,100.0,,,,,,950.0,,,,,,,,,,,,,,,
379.562,35.66,24.0,62.0,,32.87,100.0,,,,,,950.0,,,,,,,,,,,,,,,
379.711,36.86,24.0,62.0,,32.82,100.0,,,,,,1100.0,,,,,,,,,,,,,,,
379.711,36.86,24.0,62.0,,32.82,100.0,,,,,,1100.0,,,,,,,,,,,,,,,
379.711,36.86,24.0,62.0,,32.82,100.0,,,,,,1100.0,,,,,,,,,,,,,,,
379.711,36.86,24.0,62.0,,32.82,100.0,,,,,,1100.0,,,,,,,,,,,,,,,
379.711,36.86,24.0,62.0,,32.82,100.0,,,,,,1100.0,,,,,,,,,,,,,,,
379.711,36.86,24.0,62.0,,32.82,100.0,,,,,,1100.0,,,,,,,,,,,,,,,
379.862,38.04,24.0,62.0,,32.77,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
379.862,38.04,24.0,62.0,,32.77,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
379.862,38.04,24.0,62.0,,32.77,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
379.862,38.04,24.0,62.0,,32.77,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
379.862,38.04,24.0,62.0,,32.77,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
379.862,38.04,24.0,62.0,,32.77,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
379.879,,,,31.93,,,,,,,,,,,,,,,,,,,,,,,
380.011,39.41,24.0,62.0,,32.71,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
380.011,39.41,24.0,62.0,,32.71,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
380.011,39.41,24.0,62.0,,32.71,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
380.011,39.41,24.0,62.0,,32.71,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
380.011,39.41,24.0,62.0,,32.71,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
380.011,39.41,24.0,62.0,,32.71,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
380.18,40.72,24.0,62.0,,32.64,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
380.18,40.72,24.0,62.0,,32.64,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
380.18,40.72,24.0,62.0,,32.64,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
380.18,40.72,24.0,62.0,,32.64,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
380.18,40.72,24.0,62.0,,32.64,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
380.18,40.72,24.0,62.0,,32.64,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
380.327,42.09,24.0,62.0,,32.58,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
380.327,42.09,24.0,62.0,,32.58,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
380.327,42.09,24.0,62.0,,32.58,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
380.327,42.09,24.0,62.0,,32.58,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
380.327,42.09,24.0,62.0,,32.58,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
380.327,42.09,24.0,62.0,,32.58,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
380.46,,,,32.01,,,,,,,,,,,,,,,,,,,,,,,
380.477,43.46,24.0,62.0,,32.51,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
380.477,43.46,24.0,62.0,,32.51,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
380.477,43.46,24.0,62.0,,32.51,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
380.477,43.46,24.0,62.0,,32.51,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
380.477,43.46,24.0,62.0,,32.51,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
380.477,43.46,24.0,62.0,,32.51,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
380.644,45.29,24.0,62.0,,32.44,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
380.644,45.29,24.0,62.0,,32.44,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
380.644,45.29,24.0,62.0,,32.44,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
380.644,45.29,24.0,62.0,,32.44,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
380.644,45.29,24.0,62.0,,32.44,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
380.644,45.29,24.0,62.0,,32.44,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
380.794,46.72,24.0,62.0,,32.37,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
380.794,46.72,24.0,62.0,,32.37,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
380.794,46.72,24.0,62.0,,32.37,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
380.794,46.72,24.0,62.0,,32.37,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
380.794,46.72,24.0,62.0,,32.37,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
380.794,46.72,24.0,62.0,,32.37,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
380.967,48.08,24.0,62.0,,32.31,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
380.967,48.08,24.0,62.0,,32.31,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
380.967,48.08,24.0,62.0,,32.31,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
380.967,48.08,24.0,62.0,,32.31,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
380.967,48.08,24.0,62.0,,32.31,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
380.967,48.08,24.0,62.0,,32.31,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
381.041,,,,31.95,,,,,,,,,,,,,,,,,,,,,,,
381.117,49.47,24.0,62.0,,32.25,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
381.117,49.47,24.0,62.0,,32.25,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
381.117,49.47,24.0,62.0,,32.25,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
381.117,49.47,24.0,62.0,,32.25,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
381.117,49.47,24.0,62.0,,32.25,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
381.117,49.47,24.0,62.0,,32.25,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
381.267,50.69,24.0,62.0,,32.18,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
381.267,50.69,24.0,62.0,,32.18,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
381.267,50.69,24.0,62.0,,32.18,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
381.267,50.69,24.0,62.0,,32.18,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
381.267,50.69,24.0,62.0,,32.18,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
381.267,50.69,24.0,62.0,,32.18,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
381.417,52.27,24.0,62.0,,32.11,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
381.417,52.27,24.0,62.0,,32.11,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
381.417,52.27,24.0,62.0,,32.11,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
381.417,52.27,24.0,62.0,,32.11,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
381.417,52.27,24.0,62.0,,32.11,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
381.417,52.27,24.0,62.0,,32.11,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
381.567,53.43,24.0,62.0,32.02,32.06,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
381.567,53.43,24.0,62.0,32.02,32.06,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
381.567,53.43,24.0,62.0,32.02,32.06,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
381.567,53.43,24.0,62.0,32.02,32.06,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
381.567,53.43,24.0,62.0,32.02,32.06,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
381.567,53.43,24.0,62.0,32.02,32.06,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
381.567,53.43,24.0,62.0,32.02,32.06,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
381.717,54.58,24.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
381.717,54.58,24.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
381.717,54.58,24.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
381.717,54.58,24.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
381.717,54.58,24.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
381.717,54.58,24.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
381.867,56.08,24.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
381.867,56.08,24.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
381.867,56.08,24.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
381.867,56.08,24.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
381.867,56.08,24.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
381.867,56.08,24.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
382.017,57.2,24.0,62.0,,31.88,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
382.017,57.2,24.0,62.0,,31.88,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
382.017,57.2,24.0,62.0,,31.88,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
382.017,57.2,24.0,62.0,,31.88,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
382.017,57.2,24.0,62.0,,31.88,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
382.017,57.2,24.0,62.0,,31.88,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
382.167,58.3,24.0,62.0,32.01,31.84,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
382.167,58.3,24.0,62.0,32.01,31.84,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
382.167,58.3,24.0,62.0,32.01,31.84,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
382.167,58.3,24.0,62.0,32.01,31.84,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
382.167,58.3,24.0,62.0,32.01,31.84,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
382.167,58.3,24.0,62.0,32.01,31.84,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
382.167,58.3,24.0,62.0,32.01,31.84,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
382.317,59.74,24.0,62.0,,31.76,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
382.317,59.74,24.0,62.0,,31.76,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
382.317,59.74,24.0,62.0,,31.76,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
382.317,59.74,24.0,62.0,,31.76,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
382.317,59.74,24.0,62.0,,31.76,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
382.317,59.74,24.0,62.0,,31.76,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
382.467,60.8,24.0,62.0,,31.7,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
382.467,60.8,24.0,62.0,,31.7,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
382.467,60.8,24.0,62.0,,31.7,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
382.467,60.8,24.0,62.0,,31.7,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
382.467,60.8,24.0,62.0,,31.7,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
382.467,60.8,24.0,62.0,,31.7,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
382.617,61.84,24.0,62.0,,31.66,100.0,,,,,,3950.0,,,,,,,,,,,,,,,
382.617,61.84,24.0,62.0,,31.66,100.0,,,,,,3950.0,,,,,,,,,,,,,,,
382.617,61.84,24.0,62.0,,31.66,100.0,,,,,,3950.0,,,,,,,,,,,,,,,
382.617,61.84,24.0,62.0,,31.66,100.0,,,,,,3950.0,,,,,,,,,,,,,,,
382.617,61.84,24.0,62.0,,31.66,100.0,,,,,,3950.0,,,,,,,,,,,,,,,
382.617,61.84,24.0,62.0,,31.66,100.0,,,,,,3950.0,,,,,,,,,,,,,,,
382.767,63.2,24.0,62.0,,31.59,100.0,,,,,,4100.0,,,,,,,,,,,,,,,
382.767,63.2,24.0,62.0,,31.59,100.0,,,,,,4100.0,,,,,,,,,,,,,,,
382.767,63.2,24.0,62.0,,31.59,100.0,,,,,,4100.0,,,,,,,,,,,,,,,
382.767,63.2,24.0,62.0,,31.59,100.0,,,,,,4100.0,,,,,,,,,,,,,,,
382.767,63.2,24.0,62.0,,31.59,100.0,,,,,,4100.0,,,,,,,,,,,,,,,
382.767,63.2,24.0,62.0,,31.59,100.0,,,,,,4100.0,,,,,,,,,,,,,,,
382.917,64.2,24.0,62.0,32.01,31.54,100.0,,,,,,4250.0,,,,,,,,,,,,,,,
382.917,64.2,24.0,62.0,32.01,31.54,100.0,,,,,,4250.0,,,,,,,,,,,,,,,
382.917,64.2,24.0,62.0,32.01,31.54,100.0,,,,,,4250.0,,,,,,,,,,,,,,,
382.917,64.2,24.0,62.0,32.01,31.54,100.0,,,,,,4250.0,,,,,,,,,,,,,,,
382.917,64.2,24.0,62.0,32.01,31.54,100.0,,,,,,4250.0,,,,,,,,,,,,,,,
382.917,64.2,24.0,62.0,32.01,31.54,100.0,,,,,,4250.0,,,,,,,,,,,,,,,
382.917,64.2,24.0,62.0,32.01,31.54,100.0,,,,,,4250.0,,,,,,,,,,,,,,,
383.067,65.2,24.0,62.0,,31.49,100.0,,,,,,4400.0,,,,,,,,,,,,,,,
383.067,65.2,24.0,62.0,,31.49,100.0,,,,,,4400.0,,,,,,,,,,,,,,,
383.067,65.2,24.0,62.0,,31.49,100.0,,,,,,4400.0,,,,,,,,,,,,,,,
383.067,65.2,24.0,62.0,,31.49,100.0,,,,,,4400.0,,,,,,,,,,,,,,,
383.067,65.2,24.0,62.0,,31.49,100.0,,,,,,4400.0,,,,,,,,,,,,,,,
383.067,65.2,24.0,62.0,,31.49,100.0,,,,,,4400.0,,,,,,,,,,,,,,,
383.217,66.49,24.0,62.0,,31.42,100.0,,,,,,4550.0,,,,,,,,,,,,,,,
383.217,66.49,24.0,62.0,,31.42,100.0,,,,,,4550.0,,,,,,,,,,,,,,,
383.217,66.49,24.0,62.0,,31.42,100.0,,,,,,4550.0,,,,,,,,,,,,,,,
383.217,66.49,24.0,62.0,,31.42,100.0,,,,,,4550.0,,,,,,,,,,,,,,,
383.217,66.49,24.0,62.0,,31.42,100.0,,,,,,4550.0,,,,,,,,,,,,,,,
383.217,66.49,24.0,62.0,,31.42,100.0,,,,,,4550.0,,,,,,,,,,,,,,,
383.367,67.44,24.0,62.0,,31.38,100.0,,,,,,4700.0,,,,,,,,,,,,,,,
383.367,67.44,24.0,62.0,,31.38,100.0,,,,,,4700.0,,,,,,,,,,,,,,,
383.367,67.44,24.0,62.0,,31.38,100.0,,,,,,4700.0,,,,,,,,,,,,,,,
383.367,67.44,24.0,62.0,,31.38,100.0,,,,,,4700.0,,,,,,,,,,,,,,,
383.367,67.44,24.0,62.0,,31.38,100.0,,,,,,4700.0,,,,,,,,,,,,,,,
383.367,67.44,24.0,62.0,,31.38,100.0,,,,,,4700.0,,,,,,,,,,,,,,,
383.517,68.38,24.0,62.0,31.95,31.34,100.0,,,,,,4850.0,,,,,,,,,,,,,,,
383.517,68.38,24.0,62.0,31.95,31.34,100.0,,,,,,4850.0,,,,,,,,,,,,,,,
383.517,68.38,24.0,62.0,31.95,31.34,100.0,,,,,,4850.0,,,,,,,,,,,,,,,
383.517,68.38,24.0,62.0,31.95,31.34,100.0,,,,,,4850.0,,,,,,,,,,,,,,,
383.517,68.38,24.0,62.0,31.95,31.34,100.0,,,,,,4850.0,,,,,,,,,,,,,,,
383.517,68.38,24.0,62.0,31.95,31.34,100.0,,,,,,4850.0,,,,,,,,,,,,,,,
383.517,68.38,24.0,62.0,31.95,31.34,100.0,,,,,,4850.0,,,,,,,,,,,,,,,
383.667,69.61,24.11,62.0,,31.28,100.0,,,,,,5000.0,,,,,,,,,,,,,,,
383.667,69.61,24.11,62.0,,31.28,100.0,,,,,,5000.0,,,,,,,,,,,,,,,
383.667,69.61,24.11,62.0,,31.28,100.0,,,,,,5000.0,,,,,,,,,,,,,,,
383.667,69.61,24.11,62.0,,31.28,100.0,,,,,,5000.0,,,,,,,,,,,,,,,
383.667,69.61,24.11,62.0,,31.28,100.0,,,,,,5000.0,,,,,,,,,,,,,,,
383.667,69.61,24.11,62.0,,31.28,100.0,,,,,,5000.0,,,,,,,,,,,,,,,
383.817,70.51,24.26,62.0,,31.23,100.0,,,,,,5150.0,,,,,,,,,,,,,,,
383.817,70.51,24.26,62.0,,31.23,100.0,,,,,,5150.0,,,,,,,,,,,,,,,
383.817,70.51,24.26,62.0,,31.23,100.0,,,,,,5150.0,,,,,,,,,,,,,,,
383.817,70.51,24.26,62.0,,31.23,100.0,,,,,,5150.0,,,,,,,,,,,,,,,
383.817,70.51,24.26,62.0,,31.23,100.0,,,,,,5150.0,,,,,,,,,,,,,,,
383.817,70.51,24.26,62.0,,31.23,100.0,,,,,,5150.0,,,,,,,,,,,,,,,
383.967,71.41,24.42,62.0,,31.19,100.0,,,,,,5300.0,,,,,,,,,,,,,,,
383.967,71.41,24.42,62.0,,31.19,100.0,,,,,,5300.0,,,,,,,,,,,,,,,
383.967,71.41,24.42,62.0,,31.19,100.0,,,,,,5300.0,,,,,,,,,,,,,,,
383.967,71.41,24.42,62.0,,31.19,100.0,,,,,,5300.0,,,,,,,,,,,,,,,
383.967,71.41,24.42,62.0,,31.19,100.0,,,,,,5300.0,,,,,,,,,,,,,,,
383.967,71.41,24.42,62.0,,31.19,100.0,,,,,,5300.0,,,,,,,,,,,,,,,
384.117,72.58,24.58,62.0,32.04,31.14,100.0,,,,,,5450.0,,,,,,,,,,,,,,,
384.117,72.58,24.58,62.0,32.04,31.14,100.0,,,,,,5450.0,,,,,,,,,,,,,,,
384.117,72.58,24.58,62.0,32.04,31.14,100.0,,,,,,5450.0,,,,,,,,,,,,,,,
384.117,72.58,24.58,62.0,32.04,31.14,100.0,,,,,,5450.0,,,,,,,,,,,,,,,
384.117,72.58,24.58,62.0,32.04,31.14,100.0,,,,,,5450.0,,,,,,,,,,,,,,,
384.117,72.58,24.58,62.0,32.04,31.14,100.0,,,,,,5450.0,,,,,,,,,,,,,,,
384.117,72.58,24.58,62.0,32.04,31.14,100.0,,,,,,5450.0,,,,,,,,,,,,,,,
384.267,73.43,24.75,62.0,,31.1,100.0,,,,,,5600.0,,,,,,,,,,,,,,,
384.267,73.43,24.75,62.0,,31.1,100.0,,,,,,5600.0,,,,,,,,,,,,,,,
384.267,73.43,24.75,62.0,,31.1,100.0,,,,,,5600.0,,,,,,,,,,,,,,,
384.267,73.43,24.75,62.0,,31.1,100.0,,,,,,5600.0,,,,,,,,,,,,,,,
384.267,73.43,24.75,62.0,,31.1,100.0,,,,,,5600.0,,,,,,,,,,,,,,,
384.267,73.43,24.75,62.0,,31.1,100.0,,,,,,5600.0,,,,,,,,,,,,,,,
384.417,74.28,24.93,62.0,,31.05,100.0,,,,,,5750.0,,,,,,,,,,,,,,,
384.417,74.28,24.93,62.0,,31.05,100.0,,,,,,5750.0,,,,,,,,,,,,,,,
384.417,74.28,24.93,62.0,,31.05,100.0,,,,,,5750.0,,,,,,,,,,,,,,,
384.417,74.28,24.93,62.0,,31.05,100.0,,,,,,5750.0,,,,,,,,,,,,,,,
384.417,74.28,24.93,62.0,,31.05,100.0,,,,,,5750.0,,,,,,,,,,,,,,,
384.417,74.28,24.93,62.0,,31.05,100.0,,,,,,5750.0,,,,,,,,,,,,,,,
384.567,75.37,25.11,62.0,,31.0,100.0,,,,,,5900.0,,,,,,,,,,,,,,,
384.567,75.37,25.11,62.0,,31.0,100.0,,,,,,5900.0,,,,,,,,,,,,,,,
384.567,75.37,25.11,62.0,,31.0,100.0,,,,,,5900.0,,,,,,,,,,,,,,,
384.567,75.37,25.11,62.0,,31.0,100.0,,,,,,5900.0,,,,,,,,,,,,,,,
384.567,75.37,25.11,62.0,,31.0,100.0,,,,,,5900.0,,,,,,,,,,,,,,,
384.567,75.37,25.11,62.0,,31.0,100.0,,,,,,5900.0,,,,,,,,,,,,,,,
384.717,76.17,25.3,62.0,32.06,30.96,100.0,,,,,,6050.0,,,,,,,,,,,,,,,
384.717,76.17,25.3,62.0,32.06,30.96,100.0,,,,,,6050.0,,,,,,,,,,,,,,,
384.717,76.17,25.3,62.0,32.06,30.96,100.0,,,,,,6050.0,,,,,,,,,,,,,,,
384.717,76.17,25.3,62.0,32.06,30.96,100.0,,,,,,6050.0,,,,,,,,,,,,,,,
384.717,76.17,25.3,62.0,32.06,30.96,100.0,,,,,,6050.0,,,,,,,,,,,,,,,
384.717,76.17,25.3,62.0,32.06,30.96,100.0,,,,,,6050.0,,,,,,,,,,,,,,,
384.717,76.17,25.3,62.0,32.06,30.96,100.0,,,,,,6050.0,,,,,,,,,,,,,,,
384.867,76.98,25.49,62.0,,30.92,100.0,,,,,,6200.0,,,,,,,,,,,,,,,
384.867,76.98,25.49,62.0,,30.92,100.0,,,,,,6200.0,,,,,,,,,,,,,,,
384.867,76.98,25.49,62.0,,30.92,100.0,,,,,,6200.0,,,,,,,,,,,,,,,
384.867,76.98,25.49,62.0,,30.92,100.0,,,,,,6200.0,,,,,,,,,,,,,,,
384.867,76.98,25.49,62.0,,30.92,100.0,,,,,,6200.0,,,,,,,,,,,,,,,
384.867,76.98,25.49,62.0,,30.92,100.0,,,,,,6200.0,,,,,,,,,,,,,,,
385.017,78.02,25.69,62.0,,30.87,100.0,,,,,,6350.0,,,,,,,,,,,,,,,
385.017,78.02,25.69,62.0,,30.87,100.0,,,,,,6350.0,,,,,,,,,,,,,,,
385.017,78.02,25.69,62.0,,30.87,100.0,,,,,,6350.0,,,,,,,,,,,,,,,
385.017,78.02,25.69,62.0,,30.87,100.0,,,,,,6350.0,,,,,,,,,,,,,,,
385.017,78.02,25.69,62.0,,30.87,100.0,,,,,,6350.0,,,,,,,,,,,,,,,
385.017,78.02,25.69,62.0,,30.87,100.0,,,,,,6350.0,,,,,,,,,,,,,,,
385.167,78.78,25.89,62.0,,30.84,100.0,,,,,,6500.0,,,,,,,,,,,,,,,
385.167,78.78,25.89,62.0,,30.84,100.0,,,,,,6500.0,,,,,,,,,,,,,,,
