timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Ramp Set TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
11436.349,28.7,24.0,62.0,,28.12,100.0,,,,,,,550.0,,,,,,,,,,,,,,,
11436.349,28.7,24.0,62.0,,28.12,100.0,,,,,,,550.0,,,,,,,,,,,,,,,
11436.349,28.7,24.0,62.0,,28.12,100.0,,,,,,,550.0,,,,,,,,,,,,,,,
11436.349,28.7,24.0,62.0,,28.12,100.0,,,,,,,550.0,,,,,,,,,,,,,,,
11436.349,28.7,24.0,62.0,,28.12,100.0,,,,,,,550.0,,,,,,,,,,,,,,,
11436.499,29.35,24.0,62.0,25.26,28.1,100.0,,,,,,,700.0,,,,,,,,,,,,,,,
11436.499,29.35,24.0,62.0,25.26,28.1,100.0,,,,,,,700.0,,,,,,,,,,,,,,,
11436.499,29.35,24.0,62.0,25.26,28.1,100.0,,,,,,,700.0,,,,,,,,,,,,,,,
11436.499,29.35,24.0,62.0,25.26,28.1,100.0,,,,,,,700.0,,,,,,,,,,,,,,,
11436.499,29.35,24.0,62.0,25.26,28.1,100.0,,,,,,,700.0,,,,,,,,,,,,,,,
11436.499,29.35,24.0,62.0,25.26,28.1,100.0,,,,,,,700.0,,,,,,,,,,,,,,,
11436.499,29.35,24.0,62.0,25.26,28.1,100.0,,,,,,,700.0,,,,,,,,,,,,,,,
11436.649,30.57,24.0,62.0,,28.05,100.0,,,,,,,850.0,,,,,,,,,,,,,,,
11436.649,30.57,24.0,62.0,,28.05,100.0,,,,,,,850.0,,,,,,,,,,,,,,,
11436.649,30.57,24.0,62.0,,28.05,100.0,,,,,,,850.0,,,,,,,,,,,,,,,
11436.649,30.57,24.0,62.0,,28.05,100.0,,,,,,,850.0,,,,,,,,,,,,,,,
11436.649,30.57,24.0,62.0,,28.05,100.0,,,,,,,850.0,,,,,,,,,,,,,,,
11436.649,30.57,24.0,62.0,,28.05,100.0,,,,,,,850.0,,,,,,,,,,,,,,,
11436.799,31.63,24.0,62.0,,28.01,100.0,,,,,,,1000.0,,,,,,,,,,,,,,,
11436.799,31.63,24.0,62.0,,28.01,100.0,,,,,,,1000.0,,,,,,,,,,,,,,,
11436.799,31.63,24.0,62.0,,28.01,100.0,,,,,,,1000.0,,,,,,,,,,,,,,,
11436.799,31.63,24.0,62.0,,28.01,100.0,,,,,,,1000.0,,,,,,,,,,,,,,,
11436.799,31.63,24.0,62.0,,28.01,100.0,,,,,,,1000.0,,,,,,,,,,,,,,,
11436.799,31.63,24.0,62.0,,28.01,100.0,,,,,,,1000.0,,,,,,,,,,,,,,,
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.807,,,,,,,,,,,,,,,,272.0,8160.0,938.0,107.0,163.0,168.0,239.0,313.0,21.0,1533.0,0.702928870292887,28.99,28.99
11436.949,32.8,24.0,62.0,,27.97,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
11436.949,32.8,24.0,62.0,,27.97,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
11436.949,32.8,24.0,62.0,,27.97,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
11436.949,32.8,24.0,62.0,,27.97,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
11436.949,32.8,24.0,62.0,,27.97,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
11436.949,32.8,24.0,62.0,,27.97,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
11437.099,34.43,24.0,62.0,25.29,27.91,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
11437.099,34.43,24.0,62.0,25.29,27.91,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
11437.099,34.43,24.0,62.0,25.29,27.91,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
11437.099,34.43,24.0,62.0,25.29,27.91,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
11437.099,34.43,24.0,62.0,25.29,27.91,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
11437.099,34.43,24.0,62.0,25.29,27.91,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
11437.099,34.43,24.0,62.0,25.29,27.91,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
11437.249,35.68,24.0,62.0,,27.87,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
11437.249,35.68,24.0,62.0,,27.87,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
11437.249,35.68,24.0,62.0,,27.87,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
11437.249,35.68,24.0,62.0,,27.87,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
11437.249,35.68,24.0,62.0,,27.87,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
11437.249,35.68,24.0,62.0,,27.87,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
11437.399,36.96,24.0,62.0,,27.83,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
11437.399,36.96,24.0,62.0,,27.83,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
11437.399,36.96,24.0,62.0,,27.83,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
11437.399,36.96,24.0,62.0,,27.83,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
11437.399,36.96,24.0,62.0,,27.83,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
11437.399,36.96,24.0,62.0,,27.83,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
11437.549,38.68,24.0,62.0,,27.77,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
11437.549,38.68,24.0,62.0,,27.77,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
11437.549,38.68,24.0,62.0,,27.77,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
11437.549,38.68,24.0,62.0,,27.77,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
11437.549,38.68,24.0,62.0,,27.77,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
11437.549,38.68,24.0,62.0,,27.77,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
11437.699,39.94,24.0,62.0,25.23,27.71,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
11437.699,39.94,24.0,62.0,25.23,27.71,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
11437.699,39.94,24.0,62.0,25.23,27.71,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
11437.699,39.94,24.0,62.0,25.23,27.71,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
11437.699,39.94,24.0,62.0,25.23,27.71,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
11437.699,39.94,24.0,62.0,25.23,27.71,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
11437.699,39.94,24.0,62.0,25.23,27.71,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
11437.849,41.21,24.0,62.0,,27.67,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
11437.849,41.21,24.0,62.0,,27.67,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
11437.849,41.21,24.0,62.0,,27.67,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
11437.849,41.21,24.0,62.0,,27.67,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
11437.849,41.21,24.0,62.0,,27.67,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
11437.849,41.21,24.0,62.0,,27.67,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.915,,,,,,,,,,,,,,,,310.0,9000.0,1099.0,123.0,186.0,193.0,272.0,363.0,24.0,1742.0,0.7095588235294118,28.99,28.99
11437.999,42.88,24.0,62.0,,27.6,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
11437.999,42.88,24.0,62.0,,27.6,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
11437.999,42.88,24.0,62.0,,27.6,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
11437.999,42.88,24.0,62.0,,27.6,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
11437.999,42.88,24.0,62.0,,27.6,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
11437.999,42.88,24.0,62.0,,27.6,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
11438.149,44.11,24.0,62.0,,27.55,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
11438.149,44.11,24.0,62.0,,27.55,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
11438.149,44.11,24.0,62.0,,27.55,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
11438.149,44.11,24.0,62.0,,27.55,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
11438.149,44.11,24.0,62.0,,27.55,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
11438.149,44.11,24.0,62.0,,27.55,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
11438.299,45.34,24.0,62.0,25.24,27.51,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
11438.299,45.34,24.0,62.0,25.24,27.51,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
11438.299,45.34,24.0,62.0,25.24,27.51,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
11438.299,45.34,24.0,62.0,25.24,27.51,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
11438.299,45.34,24.0,62.0,25.24,27.51,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
11438.299,45.34,24.0,62.0,25.24,27.51,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
11438.299,45.34,24.0,62.0,25.24,27.51,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
11438.449,46.92,24.0,62.0,,27.43,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
11438.449,46.92,24.0,62.0,,27.43,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
11438.449,46.92,24.0,62.0,,27.43,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
11438.449,46.92,24.0,62.0,,27.43,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
11438.449,46.92,24.0,62.0,,27.43,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
11438.449,46.92,24.0,62.0,,27.43,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
11438.599,48.11,24.0,62.0,,27.39,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
11438.599,48.11,24.0,62.0,,27.39,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
11438.599,48.11,24.0,62.0,,27.39,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
11438.599,48.11,24.0,62.0,,27.39,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
11438.599,48.11,24.0,62.0,,27.39,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
11438.599,48.11,24.0,62.0,,27.39,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
11438.749,49.27,24.0,62.0,,27.34,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
11438.749,49.27,24.0,62.0,,27.34,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
11438.749,49.27,24.0,62.0,,27.34,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
11438.749,49.27,24.0,62.0,,27.34,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
11438.749,49.27,24.0,62.0,,27.34,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
11438.749,49.27,24.0,62.0,,27.34,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
11438.899,50.79,24.0,62.0,,27.28,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
11438.899,50.79,24.0,62.0,,27.28,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
11438.899,50.79,24.0,62.0,,27.28,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
11438.899,50.79,24.0,62.0,,27.28,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
11438.899,50.79,24.0,62.0,,27.28,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
11438.899,50.79,24.0,62.0,,27.28,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.027,,,,25.25,,,,,,,,,,,,352.0,9000.0,1283.0,137.0,209.0,217.0,297.0,412.0,26.0,1904.0,0.7306397306397306,28.98,28.98
11439.049,51.91,24.0,62.0,,27.24,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
11439.049,51.91,24.0,62.0,,27.24,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
11439.049,51.91,24.0,62.0,,27.24,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
11439.049,51.91,24.0,62.0,,27.24,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
11439.049,51.91,24.0,62.0,,27.24,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
11439.049,51.91,24.0,62.0,,27.24,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
11439.199,53.02,24.0,62.0,,27.19,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
11439.199,53.02,24.0,62.0,,27.19,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
11439.199,53.02,24.0,62.0,,27.19,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
11439.199,53.02,24.0,62.0,,27.19,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
11439.199,53.02,24.0,62.0,,27.19,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
11439.199,53.02,24.0,62.0,,27.19,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
11439.349,54.48,24.0,62.0,,27.13,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
11439.349,54.48,24.0,62.0,,27.13,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
11439.349,54.48,24.0,62.0,,27.13,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
11439.349,54.48,24.0,62.0,,27.13,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
11439.349,54.48,24.0,62.0,,27.13,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
11439.349,54.48,24.0,62.0,,27.13,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
11439.499,55.55,24.0,62.0,25.24,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
11439.499,55.55,24.0,62.0,25.24,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
11439.499,55.55,24.0,62.0,25.24,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
11439.499,55.55,24.0,62.0,25.24,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
11439.499,55.55,24.0,62.0,25.24,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
11439.499,55.55,24.0,62.0,25.24,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
11439.499,55.55,24.0,62.0,25.24,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
11439.649,56.61,24.0,62.0,,27.04,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
11439.649,56.61,24.0,62.0,,27.04,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
11439.649,56.61,24.0,62.0,,27.04,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
11439.649,56.61,24.0,62.0,,27.04,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
11439.649,56.61,24.0,62.0,,27.04,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
11439.649,56.61,24.0,62.0,,27.04,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
11439.799,57.99,24.0,62.0,,26.99,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
11439.799,57.99,24.0,62.0,,26.99,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
11439.799,57.99,24.0,62.0,,26.99,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
11439.799,57.99,24.0,62.0,,26.99,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
11439.799,57.99,24.0,62.0,,26.99,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
11439.799,57.99,24.0,62.0,,26.99,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
11439.949,59.01,24.0,62.0,,26.95,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
11439.949,59.01,24.0,62.0,,26.95,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
11439.949,59.01,24.0,62.0,,26.95,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
11439.949,59.01,24.0,62.0,,26.95,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
11439.949,59.01,24.0,62.0,,26.95,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
11439.949,59.01,24.0,62.0,,26.95,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
11440.099,60.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
11440.099,60.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
11440.099,60.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
11440.099,60.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
11440.099,60.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
11440.099,60.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
11440.128,,,,25.19,,,,,,,,,,,,351.0,9000.0,1276.0,137.0,209.0,216.0,297.0,412.0,27.0,1912.0,0.7272727272727273,28.98,28.98
11440.128,,,,25.19,,,,,,,,,,,,351.0,9000.0,1276.0,137.0,209.0,216.0,297.0,412.0,27.0,1912.0,0.7272727272727273,28.98,28.98
11440.128,,,,25.19,,,,,,,,,,,,351.0,9000.0,1276.0,137.0,209.0,216.0,297.0,412.0,27.0,1912.0,0.7272727272727273,28.98,28.98
11440.128,,,,25.19,,,,,,,,,,,,351.0,9000.0,1276.0,137.0,209.0,216.0,297.0,412.0,27.0,1912.0,0.7272727272727273,28.98,28.98
11440.128,,,,25.19,,,,,,,,,,,,351.0,9000.0,1276.0,137.0,209.0,216.0,297.0,412.0,27.0,1912.0,0.7272727272727273,28.98,28.98
11440.128,,,,25.19,,,,,,,,,,,,351.0,9000.0,1276.0,137.0,209.0,216.0,297.0,412.0,27.0,1912.0,0.7272727272727273,28.98,28.98
11440.128,,,,25.19,,,,,,,,,,,,351.0,9000.0,1276.0,137.0,209.0,216.0,297.0,412.0,27.0,1912.0,0.7272727272727273,28.98,28.98
11440.128,,,,25.19,,,,,,,,,,,,351.0,9000.0,1276.0,137.0,209.0,216.0,297.0,412.0,27.0,1912.0,0.7272727272727273,28.98,28.98
11440.128,,,,25.19,,,,,,,,,,,,351.0,9000.0,1276.0,137.0,209.0,216.0,297.0,412.0,27.0,1912.0,0.7272727272727273,28.98,28.98
11440.128,,,,25.19,,,,,,,,,,,,351.0,9000.0,1276.0,137.0,209.0,216.0,297.0,412.0,27.0,1912.0,0.7272727272727273,28.98,28.98
