timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Ramp Set TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
8373.793,32.49,24.0,62.0,24.73,28.37,100.0,,,,,,,1000.0,,,,,,,,,,,,,,,
8373.793,32.49,24.0,62.0,24.73,28.37,100.0,,,,,,,1000.0,,,,,,,,,,,,,,,
8373.793,32.49,24.0,62.0,24.73,28.37,100.0,,,,,,,1000.0,,,,,,,,,,,,,,,
8373.793,32.49,24.0,62.0,24.73,28.37,100.0,,,,,,,1000.0,,,,,,,,,,,,,,,
8373.943,33.79,24.0,62.0,,28.31,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
8373.943,33.79,24.0,62.0,,28.31,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
8373.943,33.79,24.0,62.0,,28.31,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
8373.943,33.79,24.0,62.0,,28.31,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
8373.943,33.79,24.0,62.0,,28.31,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
8373.943,33.79,24.0,62.0,,28.31,100.0,,,,,,,1150.0,,,,,,,,,,,,,,,
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8373.997,,,,,,,,,,,,,,,,1254.0,9000.0,9000.0,9000.0,6663.0,3286.0,2174.0,2002.0,1430.0,9000.0,1.5114995400183993,30.98,30.98
8374.094,35.57,24.0,62.0,,28.21,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
8374.094,35.57,24.0,62.0,,28.21,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
8374.094,35.57,24.0,62.0,,28.21,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
8374.094,35.57,24.0,62.0,,28.21,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
8374.094,35.57,24.0,62.0,,28.21,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
8374.094,35.57,24.0,62.0,,28.21,100.0,,,,,,,1300.0,,,,,,,,,,,,,,,
8374.243,36.93,24.0,62.0,,28.15,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
8374.243,36.93,24.0,62.0,,28.15,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
8374.243,36.93,24.0,62.0,,28.15,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
8374.243,36.93,24.0,62.0,,28.15,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
8374.243,36.93,24.0,62.0,,28.15,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
8374.243,36.93,24.0,62.0,,28.15,100.0,,,,,,,1450.0,,,,,,,,,,,,,,,
8374.393,38.3,24.0,62.0,24.65,28.07,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
8374.393,38.3,24.0,62.0,24.65,28.07,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
8374.393,38.3,24.0,62.0,24.65,28.07,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
8374.393,38.3,24.0,62.0,24.65,28.07,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
8374.393,38.3,24.0,62.0,24.65,28.07,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
8374.393,38.3,24.0,62.0,24.65,28.07,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
8374.393,38.3,24.0,62.0,24.65,28.07,100.0,,,,,,,1600.0,,,,,,,,,,,,,,,
8374.543,40.1,24.0,62.0,,27.98,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
8374.543,40.1,24.0,62.0,,27.98,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
8374.543,40.1,24.0,62.0,,27.98,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
8374.543,40.1,24.0,62.0,,27.98,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
8374.543,40.1,24.0,62.0,,27.98,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
8374.543,40.1,24.0,62.0,,27.98,100.0,,,,,,,1750.0,,,,,,,,,,,,,,,
8374.693,41.43,24.0,62.0,,27.91,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
8374.693,41.43,24.0,62.0,,27.91,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
8374.693,41.43,24.0,62.0,,27.91,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
8374.693,41.43,24.0,62.0,,27.91,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
8374.693,41.43,24.0,62.0,,27.91,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
8374.693,41.43,24.0,62.0,,27.91,100.0,,,,,,,1900.0,,,,,,,,,,,,,,,
8374.843,42.75,24.0,62.0,,27.85,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
8374.843,42.75,24.0,62.0,,27.85,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
8374.843,42.75,24.0,62.0,,27.85,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
8374.843,42.75,24.0,62.0,,27.85,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
8374.843,42.75,24.0,62.0,,27.85,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
8374.843,42.75,24.0,62.0,,27.85,100.0,,,,,,,2050.0,,,,,,,,,,,,,,,
8374.993,44.49,24.0,62.0,24.56,27.77,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
8374.993,44.49,24.0,62.0,24.56,27.77,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
8374.993,44.49,24.0,62.0,24.56,27.77,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
8374.993,44.49,24.0,62.0,24.56,27.77,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
8374.993,44.49,24.0,62.0,24.56,27.77,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
8374.993,44.49,24.0,62.0,24.56,27.77,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
8374.993,44.49,24.0,62.0,24.56,27.77,100.0,,,,,,,2200.0,,,,,,,,,,,,,,,
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.107,,,,,,,,,,,,,,,,1250.0,9000.0,9000.0,9000.0,6626.0,3277.0,2170.0,2010.0,1424.0,9000.0,1.5101382488479262,30.98,30.98
8375.144,45.77,24.0,62.0,,27.68,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
8375.144,45.77,24.0,62.0,,27.68,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
8375.144,45.77,24.0,62.0,,27.68,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
8375.144,45.77,24.0,62.0,,27.68,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
8375.144,45.77,24.0,62.0,,27.68,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
8375.144,45.77,24.0,62.0,,27.68,100.0,,,,,,,2350.0,,,,,,,,,,,,,,,
8375.293,47.01,24.0,62.0,,27.62,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
8375.293,47.01,24.0,62.0,,27.62,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
8375.293,47.01,24.0,62.0,,27.62,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
8375.293,47.01,24.0,62.0,,27.62,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
8375.293,47.01,24.0,62.0,,27.62,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
8375.293,47.01,24.0,62.0,,27.62,100.0,,,,,,,2500.0,,,,,,,,,,,,,,,
8375.443,48.66,24.0,62.0,,27.53,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
8375.443,48.66,24.0,62.0,,27.53,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
8375.443,48.66,24.0,62.0,,27.53,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
8375.443,48.66,24.0,62.0,,27.53,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
8375.443,48.66,24.0,62.0,,27.53,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
8375.443,48.66,24.0,62.0,,27.53,100.0,,,,,,,2650.0,,,,,,,,,,,,,,,
8375.593,49.87,24.0,62.0,24.72,27.47,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
8375.593,49.87,24.0,62.0,24.72,27.47,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
8375.593,49.87,24.0,62.0,24.72,27.47,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
8375.593,49.87,24.0,62.0,24.72,27.47,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
8375.593,49.87,24.0,62.0,24.72,27.47,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
8375.593,49.87,24.0,62.0,24.72,27.47,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
8375.593,49.87,24.0,62.0,24.72,27.47,100.0,,,,,,,2800.0,,,,,,,,,,,,,,,
8375.743,51.07,24.0,62.0,,27.41,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
8375.743,51.07,24.0,62.0,,27.41,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
8375.743,51.07,24.0,62.0,,27.41,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
8375.743,51.07,24.0,62.0,,27.41,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
8375.743,51.07,24.0,62.0,,27.41,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
8375.743,51.07,24.0,62.0,,27.41,100.0,,,,,,,2950.0,,,,,,,,,,,,,,,
8375.893,52.63,24.0,62.0,,27.33,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
8375.893,52.63,24.0,62.0,,27.33,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
8375.893,52.63,24.0,62.0,,27.33,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
8375.893,52.63,24.0,62.0,,27.33,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
8375.893,52.63,24.0,62.0,,27.33,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
8375.893,52.63,24.0,62.0,,27.33,100.0,,,,,,,3100.0,,,,,,,,,,,,,,,
8376.043,53.78,24.0,62.0,,27.27,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
8376.043,53.78,24.0,62.0,,27.27,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
8376.043,53.78,24.0,62.0,,27.27,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
8376.043,53.78,24.0,62.0,,27.27,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
8376.043,53.78,24.0,62.0,,27.27,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
8376.043,53.78,24.0,62.0,,27.27,100.0,,,,,,,3250.0,,,,,,,,,,,,,,,
8376.193,54.92,24.0,62.0,,27.22,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
8376.193,54.92,24.0,62.0,,27.22,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
8376.193,54.92,24.0,62.0,,27.22,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
8376.193,54.92,24.0,62.0,,27.22,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
8376.193,54.92,24.0,62.0,,27.22,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
8376.193,54.92,24.0,62.0,,27.22,100.0,,,,,,,3400.0,,,,,,,,,,,,,,,
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.212,,,,24.7,,,,,,,,,,,,1247.0,9000.0,9000.0,9000.0,6598.0,3261.0,2167.0,2013.0,1421.0,9000.0,1.504845408398708,30.97,30.97
8376.343,56.39,24.0,62.0,,27.15,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
8376.343,56.39,24.0,62.0,,27.15,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
8376.343,56.39,24.0,62.0,,27.15,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
8376.343,56.39,24.0,62.0,,27.15,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
8376.343,56.39,24.0,62.0,,27.15,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
8376.343,56.39,24.0,62.0,,27.15,100.0,,,,,,,3550.0,,,,,,,,,,,,,,,
8376.493,57.49,24.0,62.0,,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
8376.493,57.49,24.0,62.0,,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
8376.493,57.49,24.0,62.0,,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
8376.493,57.49,24.0,62.0,,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
8376.493,57.49,24.0,62.0,,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
8376.493,57.49,24.0,62.0,,27.09,100.0,,,,,,,3700.0,,,,,,,,,,,,,,,
8376.643,58.56,24.0,62.0,,27.06,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
8376.643,58.56,24.0,62.0,,27.06,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
8376.643,58.56,24.0,62.0,,27.06,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
8376.643,58.56,24.0,62.0,,27.06,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
8376.643,58.56,24.0,62.0,,27.06,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
8376.643,58.56,24.0,62.0,,27.06,100.0,,,,,,,3850.0,,,,,,,,,,,,,,,
8376.793,59.97,24.0,62.0,24.68,26.98,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
8376.793,59.97,24.0,62.0,24.68,26.98,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
8376.793,59.97,24.0,62.0,24.68,26.98,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
8376.793,59.97,24.0,62.0,24.68,26.98,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
8376.793,59.97,24.0,62.0,24.68,26.98,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
8376.793,59.97,24.0,62.0,24.68,26.98,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
8376.793,59.97,24.0,62.0,24.68,26.98,100.0,,,,,,,4000.0,,,,,,,,,,,,,,,
8376.943,60.99,24.0,62.0,,26.94,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
8376.943,60.99,24.0,62.0,,26.94,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
8376.943,60.99,24.0,62.0,,26.94,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
8376.943,60.99,24.0,62.0,,26.94,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
8376.943,60.99,24.0,62.0,,26.94,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
8376.943,60.99,24.0,62.0,,26.94,100.0,,,,,,,4150.0,,,,,,,,,,,,,,,
8377.094,62.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
8377.094,62.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
8377.094,62.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
8377.094,62.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
8377.094,62.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
8377.094,62.02,24.0,62.0,,26.9,100.0,,,,,,,4300.0,,,,,,,,,,,,,,,
8377.243,63.33,24.0,62.0,,26.82,100.0,,,,,,,4450.0,,,,,,,,,,,,,,,
8377.243,63.33,24.0,62.0,,26.82,100.0,,,,,,,4450.0,,,,,,,,,,,,,,,
8377.243,63.33,24.0,62.0,,26.82,100.0,,,,,,,4450.0,,,,,,,,,,,,,,,
8377.243,63.33,24.0,62.0,,26.82,100.0,,,,,,,4450.0,,,,,,,,,,,,,,,
8377.243,63.33,24.0,62.0,,26.82,100.0,,,,,,,4450.0,,,,,,,,,,,,,,,
8377.243,63.33,24.0,62.0,,26.82,100.0,,,,,,,4450.0,,,,,,,,,,,,,,,
8377.317,,,,,,,,,,,,,,,,1243.0,9000.0,9000.0,9000.0,6569.0,3242.0,2163.0,2013.0,1415.0,9000.0,1.498844197873324,30.97,30.97
8377.317,,,,,,,,,,,,,,,,1243.0,9000.0,9000.0,9000.0,6569.0,3242.0,2163.0,2013.0,1415.0,9000.0,1.498844197873324,30.97,30.97
8377.317,,,,,,,,,,,,,,,,1243.0,9000.0,9000.0,9000.0,6569.0,3242.0,2163.0,2013.0,1415.0,9000.0,1.498844197873324,30.97,30.97
