timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
5476.693,35.44,24.0,62.0,,34.96,100.0,,,,,,850.0,,,,,,,,,,,,,,,
5476.693,35.44,24.0,62.0,,34.96,100.0,,,,,,850.0,,,,,,,,,,,,,,,
5476.693,35.44,24.0,62.0,,34.96,100.0,,,,,,850.0,,,,,,,,,,,,,,,
5476.693,35.44,24.0,62.0,,34.96,100.0,,,,,,850.0,,,,,,,,,,,,,,,
5476.693,35.44,24.0,62.0,,34.96,100.0,,,,,,850.0,,,,,,,,,,,,,,,
5476.693,35.44,24.0,62.0,,34.96,100.0,,,,,,850.0,,,,,,,,,,,,,,,
5476.77,,,,22.93,,,,,,,,,,,,,,,,,,,,,,,
5476.86,36.51,24.0,62.0,,34.91,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
5476.86,36.51,24.0,62.0,,34.91,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
5476.86,36.51,24.0,62.0,,34.91,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
5476.86,36.51,24.0,62.0,,34.91,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
5476.86,36.51,24.0,62.0,,34.91,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
5476.86,36.51,24.0,62.0,,34.91,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
5477.01,37.74,24.0,62.0,,34.86,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
5477.01,37.74,24.0,62.0,,34.86,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
5477.01,37.74,24.0,62.0,,34.86,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
5477.01,37.74,24.0,62.0,,34.86,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
5477.01,37.74,24.0,62.0,,34.86,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
5477.01,37.74,24.0,62.0,,34.86,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
5477.177,39.03,24.0,62.0,,34.8,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
5477.177,39.03,24.0,62.0,,34.8,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
5477.177,39.03,24.0,62.0,,34.8,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
5477.177,39.03,24.0,62.0,,34.8,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
5477.177,39.03,24.0,62.0,,34.8,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
5477.177,39.03,24.0,62.0,,34.8,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
5477.327,40.41,24.0,62.0,,34.75,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
5477.327,40.41,24.0,62.0,,34.75,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
5477.327,40.41,24.0,62.0,,34.75,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
5477.327,40.41,24.0,62.0,,34.75,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
5477.327,40.41,24.0,62.0,,34.75,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
5477.327,40.41,24.0,62.0,,34.75,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
5477.349,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,
5477.496,42.29,24.0,62.0,,34.67,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
5477.496,42.29,24.0,62.0,,34.67,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
5477.496,42.29,24.0,62.0,,34.67,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
5477.496,42.29,24.0,62.0,,34.67,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
5477.496,42.29,24.0,62.0,,34.67,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
5477.496,42.29,24.0,62.0,,34.67,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
5477.646,43.31,24.0,62.0,,34.62,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
5477.646,43.31,24.0,62.0,,34.62,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
5477.646,43.31,24.0,62.0,,34.62,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
5477.646,43.31,24.0,62.0,,34.62,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
5477.646,43.31,24.0,62.0,,34.62,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
5477.646,43.31,24.0,62.0,,34.62,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
5477.825,45.21,24.0,62.0,,34.53,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
5477.825,45.21,24.0,62.0,,34.53,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
5477.825,45.21,24.0,62.0,,34.53,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
5477.825,45.21,24.0,62.0,,34.53,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
5477.825,45.21,24.0,62.0,,34.53,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
5477.825,45.21,24.0,62.0,,34.53,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
5477.974,46.71,24.0,62.0,,34.47,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
5477.974,46.71,24.0,62.0,,34.47,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
5477.974,46.71,24.0,62.0,,34.47,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
5477.974,46.71,24.0,62.0,,34.47,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
5477.974,46.71,24.0,62.0,,34.47,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
5477.974,46.71,24.0,62.0,,34.47,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
5477.977,,,,23.04,,,,,,,,,,,,,,,,,,,,,,,
5478.124,48.09,24.0,62.0,,34.4,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
5478.124,48.09,24.0,62.0,,34.4,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
5478.124,48.09,24.0,62.0,,34.4,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
5478.124,48.09,24.0,62.0,,34.4,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
5478.124,48.09,24.0,62.0,,34.4,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
5478.124,48.09,24.0,62.0,,34.4,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
5478.291,49.55,24.0,62.0,,34.34,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
5478.291,49.55,24.0,62.0,,34.34,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
5478.291,49.55,24.0,62.0,,34.34,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
5478.291,49.55,24.0,62.0,,34.34,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
5478.291,49.55,24.0,62.0,,34.34,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
5478.291,49.55,24.0,62.0,,34.34,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
5478.441,50.94,24.0,62.0,,34.28,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
5478.441,50.94,24.0,62.0,,34.28,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
5478.441,50.94,24.0,62.0,,34.28,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
5478.441,50.94,24.0,62.0,,34.28,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
5478.441,50.94,24.0,62.0,,34.28,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
5478.441,50.94,24.0,62.0,,34.28,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
5478.591,52.16,24.0,62.0,23.13,34.22,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
5478.591,52.16,24.0,62.0,23.13,34.22,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
5478.591,52.16,24.0,62.0,23.13,34.22,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
5478.591,52.16,24.0,62.0,23.13,34.22,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
5478.591,52.16,24.0,62.0,23.13,34.22,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
5478.591,52.16,24.0,62.0,23.13,34.22,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
5478.591,52.16,24.0,62.0,23.13,34.22,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
5478.741,53.75,24.0,62.0,,34.15,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
5478.741,53.75,24.0,62.0,,34.15,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
5478.741,53.75,24.0,62.0,,34.15,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
5478.741,53.75,24.0,62.0,,34.15,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
5478.741,53.75,24.0,62.0,,34.15,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
5478.741,53.75,24.0,62.0,,34.15,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
5478.891,54.92,24.0,62.0,,34.09,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
5478.891,54.92,24.0,62.0,,34.09,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
5478.891,54.92,24.0,62.0,,34.09,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
5478.891,54.92,24.0,62.0,,34.09,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
5478.891,54.92,24.0,62.0,,34.09,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
5478.891,54.92,24.0,62.0,,34.09,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
5479.041,56.07,24.0,62.0,,34.04,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
5479.041,56.07,24.0,62.0,,34.04,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
5479.041,56.07,24.0,62.0,,34.04,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
5479.041,56.07,24.0,62.0,,34.04,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
5479.041,56.07,24.0,62.0,,34.04,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
5479.041,56.07,24.0,62.0,,34.04,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
5479.191,57.58,24.0,62.0,23.16,33.97,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
5479.191,57.58,24.0,62.0,23.16,33.97,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
5479.191,57.58,24.0,62.0,23.16,33.97,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
5479.191,57.58,24.0,62.0,23.16,33.97,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
5479.191,57.58,24.0,62.0,23.16,33.97,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
5479.191,57.58,24.0,62.0,23.16,33.97,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
5479.191,57.58,24.0,62.0,23.16,33.97,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
5479.341,58.69,24.0,62.0,,33.92,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
5479.341,58.69,24.0,62.0,,33.92,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
5479.341,58.69,24.0,62.0,,33.92,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
5479.341,58.69,24.0,62.0,,33.92,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
5479.341,58.69,24.0,62.0,,33.92,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
5479.341,58.69,24.0,62.0,,33.92,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
5479.492,59.78,24.0,62.0,,33.87,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
5479.492,59.78,24.0,62.0,,33.87,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
5479.492,59.78,24.0,62.0,,33.87,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
5479.492,59.78,24.0,62.0,,33.87,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
5479.492,59.78,24.0,62.0,,33.87,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
5479.492,59.78,24.0,62.0,,33.87,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
5479.641,61.22,24.0,62.0,,33.8,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
5479.641,61.22,24.0,62.0,,33.8,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
5479.641,61.22,24.0,62.0,,33.8,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
5479.641,61.22,24.0,62.0,,33.8,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
5479.641,61.22,24.0,62.0,,33.8,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
5479.641,61.22,24.0,62.0,,33.8,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
5479.791,62.27,24.0,62.0,23.2,33.76,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
5479.791,62.27,24.0,62.0,23.2,33.76,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
5479.791,62.27,24.0,62.0,23.2,33.76,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
5479.791,62.27,24.0,62.0,23.2,33.76,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
5479.791,62.27,24.0,62.0,23.2,33.76,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
5479.791,62.27,24.0,62.0,23.2,33.76,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
5479.791,62.27,24.0,62.0,23.2,33.76,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
5479.941,63.31,24.0,62.0,,33.71,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
5479.941,63.31,24.0,62.0,,33.71,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
5479.941,63.31,24.0,62.0,,33.71,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
5479.941,63.31,24.0,62.0,,33.71,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
5479.941,63.31,24.0,62.0,,33.71,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
5479.941,63.31,24.0,62.0,,33.71,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
5480.091,64.67,24.0,62.0,,33.64,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
5480.091,64.67,24.0,62.0,,33.64,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
5480.091,64.67,24.0,62.0,,33.64,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
5480.091,64.67,24.0,62.0,,33.64,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
5480.091,64.67,24.0,62.0,,33.64,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
5480.091,64.67,24.0,62.0,,33.64,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
5480.241,65.67,24.0,62.0,,33.59,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
5480.241,65.67,24.0,62.0,,33.59,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
5480.241,65.67,24.0,62.0,,33.59,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
5480.241,65.67,24.0,62.0,,33.59,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
5480.241,65.67,24.0,62.0,,33.59,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
5480.241,65.67,24.0,62.0,,33.59,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
5480.391,66.66,24.0,62.0,23.26,33.55,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
5480.391,66.66,24.0,62.0,23.26,33.55,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
5480.391,66.66,24.0,62.0,23.26,33.55,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
5480.391,66.66,24.0,62.0,23.26,33.55,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
5480.391,66.66,24.0,62.0,23.26,33.55,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
5480.391,66.66,24.0,62.0,23.26,33.55,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
5480.391,66.66,24.0,62.0,23.26,33.55,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
5480.541,67.97,24.0,62.0,,33.48,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
5480.541,67.97,24.0,62.0,,33.48,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
5480.541,67.97,24.0,62.0,,33.48,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
5480.541,67.97,24.0,62.0,,33.48,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
5480.541,67.97,24.0,62.0,,33.48,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
5480.541,67.97,24.0,62.0,,33.48,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
5480.691,68.91,24.0,62.0,,33.44,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
5480.691,68.91,24.0,62.0,,33.44,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
5480.691,68.91,24.0,62.0,,33.44,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
5480.691,68.91,24.0,62.0,,33.44,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
5480.691,68.91,24.0,62.0,,33.44,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
5480.691,68.91,24.0,62.0,,33.44,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
5480.841,69.84,24.09,62.0,,33.39,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
5480.841,69.84,24.09,62.0,,33.39,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
5480.841,69.84,24.09,62.0,,33.39,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
5480.841,69.84,24.09,62.0,,33.39,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
5480.841,69.84,24.09,62.0,,33.39,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
5480.841,69.84,24.09,62.0,,33.39,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
5480.991,71.05,24.25,62.0,23.43,33.33,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
5480.991,71.05,24.25,62.0,23.43,33.33,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
5480.991,71.05,24.25,62.0,23.43,33.33,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
5480.991,71.05,24.25,62.0,23.43,33.33,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
5480.991,71.05,24.25,62.0,23.43,33.33,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
5480.991,71.05,24.25,62.0,23.43,33.33,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
5480.991,71.05,24.25,62.0,23.43,33.33,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
5481.141,71.97,24.41,62.0,,33.29,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
5481.141,71.97,24.41,62.0,,33.29,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
5481.141,71.97,24.41,62.0,,33.29,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
5481.141,71.97,24.41,62.0,,33.29,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
5481.141,71.97,24.41,62.0,,33.29,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
5481.141,71.97,24.41,62.0,,33.29,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
5481.292,72.86,24.57,62.0,,33.25,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
5481.292,72.86,24.57,62.0,,33.25,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
5481.292,72.86,24.57,62.0,,33.25,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
5481.292,72.86,24.57,62.0,,33.25,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
5481.292,72.86,24.57,62.0,,33.25,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
5481.292,72.86,24.57,62.0,,33.25,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
5481.441,74.02,24.75,62.0,,33.18,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
5481.441,74.02,24.75,62.0,,33.18,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
5481.441,74.02,24.75,62.0,,33.18,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
5481.441,74.02,24.75,62.0,,33.18,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
5481.441,74.02,24.75,62.0,,33.18,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
5481.441,74.02,24.75,62.0,,33.18,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
5481.591,74.89,24.92,62.0,23.57,33.15,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
5481.591,74.89,24.92,62.0,23.57,33.15,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
5481.591,74.89,24.92,62.0,23.57,33.15,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
5481.591,74.89,24.92,62.0,23.57,33.15,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
5481.591,74.89,24.92,62.0,23.57,33.15,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
5481.591,74.89,24.92,62.0,23.57,33.15,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
5481.591,74.89,24.92,62.0,23.57,33.15,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
5481.741,75.73,25.1,62.0,,33.11,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
5481.741,75.73,25.1,62.0,,33.11,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
5481.741,75.73,25.1,62.0,,33.11,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
5481.741,75.73,25.1,62.0,,33.11,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
5481.741,75.73,25.1,62.0,,33.11,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
5481.741,75.73,25.1,62.0,,33.11,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
5481.891,76.84,25.3,62.0,,33.06,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
5481.891,76.84,25.3,62.0,,33.06,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
5481.891,76.84,25.3,62.0,,33.06,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
5481.891,76.84,25.3,62.0,,33.06,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
5481.891,76.84,25.3,62.0,,33.06,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
5481.891,76.84,25.3,62.0,,33.06,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
5482.041,77.65,25.49,62.0,,33.02,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
5482.041,77.65,25.49,62.0,,33.02,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
5482.041,77.65,25.49,62.0,,33.02,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
5482.041,77.65,25.49,62.0,,33.02,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
5482.041,77.65,25.49,62.0,,33.02,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
5482.041,77.65,25.49,62.0,,33.02,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
5482.191,78.45,25.69,62.0,24.36,32.98,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
5482.191,78.45,25.69,62.0,24.36,32.98,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
5482.191,78.45,25.69,62.0,24.36,32.98,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
5482.191,78.45,25.69,62.0,24.36,32.98,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
5482.191,78.45,25.69,62.0,24.36,32.98,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
5482.191,78.45,25.69,62.0,24.36,32.98,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
5482.191,78.45,25.69,62.0,24.36,32.98,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
5482.341,79.49,25.9,62.0,,32.94,100.0,,,,,,6400.0,,,,,,,,,,,,,,,
5482.341,79.49,25.9,62.0,,32.94,100.0,,,,,,6400.0,,,,,,,,,,,,,,,
