Raw Data 		Experiment - 20210108 CF07 JW_3 (Run on LightScanner 32 1.0.0.33)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	470-530	470-640	470-705	
3	Sample 3	3	2	1	1539100	81.3900	12.9534	1.3916	1.0437
3	Sample 3	3	2	1	1540500	81.6500	12.3247	1.3672	1.0300
3	Sample 3	3	2	1	1541850	81.9300	11.8669	1.3489	1.0315
3	Sample 3	3	2	1	1543250	82.2200	11.5801	1.3397	1.0269
3	Sample 3	3	2	1	1544650	82.4800	11.3329	1.3260	1.0224
3	Sample 3	3	2	1	1546000	82.7700	11.0887	1.3153	1.0147
3	Sample 3	3	2	1	1547400	83.0500	10.8171	1.3031	1.0117
3	Sample 3	3	2	1	1548800	83.3600	10.4326	1.2879	1.0056
3	Sample 3	3	2	1	1550150	83.6400	9.8863	1.2696	1.0071
3	Sample 3	3	2	1	1551550	83.9500	9.0501	1.2375	1.0025
3	Sample 3	3	2	1	1552950	84.1700	8.2612	1.2085	0.9918
3	Sample 3	3	2	1	1554300	84.5000	7.3838	1.1704	0.9812
3	Sample 3	3	2	1	1555700	84.7800	6.1646	1.1231	0.9659
3	Sample 3	3	2	1	1557050	85.0400	4.8646	1.0681	0.9476
3	Sample 3	3	2	1	1558450	85.3400	3.7217	1.0285	0.9461
3	Sample 3	3	2	1	1559850	85.5700	3.2807	1.0071	0.9354
3	Sample 3	3	2	1	1561200	85.8500	3.2166	1.0040	0.9354
3	Sample 3	3	2	1	1562600	86.1100	3.1785	1.0010	0.9339
3	Sample 3	3	2	1	1563950	86.4600	3.1388	0.9995	0.9308
3	Sample 3	3	2	1	1565350	86.7400	3.1067	0.9995	0.9339
3	Sample 3	3	2	1	1566700	86.9700	3.0823	0.9918	0.9262
3	Sample 3	3	2	1	1568100	87.2400	3.0518	0.9934	0.9369
3	Sample 3	3	2	1	1569450	87.5100	3.0243	0.9903	0.9247
3	Sample 3	3	2	1	1570850	87.8000	2.9938	0.9857	0.9232
3	Sample 3	3	2	1	1572250	88.1100	2.9572	0.9842	0.9262
3	Sample 3	3	2	1	1573600	88.3700	2.9313	0.9812	0.9216
3	Sample 3	3	2	1	1575000	88.6500	2.8992	0.9796	0.9216
3	Sample 3	3	2	1	1576350	88.9400	2.8672	0.9796	0.9277
3	Sample 3	3	2	1	1577750	89.2200	2.8428	0.9751	0.9232
3	Sample 3	3	2	1	1579100	89.5000	2.8214	0.9705	0.9262
3	Sample 3	3	2	1	1580500	89.7400	2.7909	0.9735	0.9247
3	Sample 3	3	2	1	1581900	90.0200	2.7695	0.9659	0.9171
3	Sample 3	3	2	1	1583250	90.3400	2.7405	0.9705	0.9232
3	Sample 3	3	2	1	1584650	90.7000	2.7131	0.9689	0.9201
3	Sample 3	3	2	1	1586000	90.9400	2.6871	0.9613	0.9140
3	Sample 3	3	2	1	1587400	91.2600	2.6658	0.9598	0.9140
3	Sample 3	3	2	1	1588750	91.5500	2.6368	0.9598	0.9201
3	Sample 3	3	2	1	1590150	91.8000	2.6123	0.9537	0.9110
3	Sample 3	3	2	1	1591550	92.0900	2.5895	0.9522	0.9110
3	Sample 3	3	2	1	1592900	92.3700	2.5727	0.9522	0.9171
3	Sample 3	3	2	1	1594300	92.6300	2.5437	0.9476	0.9140
3	Sample 3	3	2	1	1595650	92.9200	2.5223	0.9461	0.9064
3	Sample 3	3	2	1	1597050	93.2200	2.5025	0.9461	0.9094
3	Sample 3	3	2	1	1598450	93.4200	2.4887	0.9461	0.9140
3	Sample 3	3	2	1	1599800	93.7500	2.4567	0.9400	0.9094
3	Sample 3	3	2	1	1601200	94.0200	2.4369	0.9400	0.9064
3	Sample 3	3	2	1	1602550	94.3300	2.4216	0.9384	0.9079
3	Sample 3	3	2	1	1603950	94.5300	2.4048	0.9384	0.9094
3	Sample 3	3	2	1	1605300	94.8300	2.3819	0.9339	0.9033
3	Sample 3	3	2	1	1606700	95.1100	2.3651	0.9369	0.9140
4	Sample 4	2	3	1	54350	71.7800	5.2598	1.1688	0.9812
4	Sample 4	2	3	2	87700	71.9700	5.3239	1.1749	0.9857
4	Sample 4	2	3	3	121300	71.9700	5.3895	1.1810	0.9857
4	Sample 4	2	3	4	155050	71.9800	5.4353	1.1841	0.9873
4	Sample 4	2	3	5	189050	72.0500	5.4902	1.1872	0.9873
4	Sample 4	2	3	6	223250	71.9500	5.5329	1.1887	0.9873
4	Sample 4	2	3	7	257800	72.0500	5.6001	1.1948	0.9949
4	Sample 4	2	3	8	292100	72.0600	5.6458	1.1933	0.9857
4	Sample 4	2	3	9	326650	72.0100	5.6809	1.1948	0.9873
4	Sample 4	2	3	10	361100	72.0000	5.7160	1.1948	0.9903
4	Sample 4	2	3	11	395600	71.9800	5.7755	1.2009	0.9873
4	Sample 4	2	3	12	430200	71.9800	5.7847	1.1963	0.9934
4	Sample 4	2	3	13	464800	72.0100	5.8061	1.1994	0.9903
4	Sample 4	2	3	14	499600	72.0200	5.8335	1.2009	0.9949
4	Sample 4	2	3	15	534150	72.0200	5.8564	1.2024	0.9873
4	Sample 4	2	3	16	568900	72.0900	5.8747	1.2039	0.9949
4	Sample 4	2	3	17	603600	72.1200	5.8854	1.2085	0.9964
4	Sample 4	2	3	18	638300	71.9400	5.9571	1.2146	0.9995
4	Sample 4	2	3	19	673000	72.0400	5.9449	1.2085	0.9934
4	Sample 4	2	3	20	707800	71.9600	5.9968	1.2085	0.9949
4	Sample 4	2	3	21	742500	71.9600	6.0075	1.2116	0.9979
4	Sample 4	2	3	22	777300	72.0200	6.0182	1.2116	0.9949
4	Sample 4	2	3	23	812200	72.0000	6.0426	1.2131	0.9979
4	Sample 4	2	3	24	847050	71.8700	6.0838	1.2192	1.0010
4	Sample 4	2	3	25	881950	71.9300	6.1158	1.2161	0.9934
4	Sample 4	2	3	26	916850	72.0300	6.1295	1.2222	0.9979
4	Sample 4	2	3	27	951700	72.0200	6.2303	1.2268	0.9979
4	Sample 4	2	3	28	986900	72.1600	6.2852	1.2284	1.0056
4	Sample 4	2	3	29	1022400	71.9700	6.5141	1.2390	1.0101
4	Sample 4	2	3	30	1057700	71.9900	6.7979	1.2497	1.0101
4	Sample 4	2	3	31	1093200	71.9500	7.3274	1.2787	1.0239
4	Sample 4	2	3	32	1128750	72.0300	8.2170	1.3138	1.0315
4	Sample 4	2	3	33	1164550	72.0200	9.7185	1.3687	1.0483
4	Sample 4	2	3	34	1200650	72.0100	12.1828	1.4649	1.0681
4	Sample 4	2	3	35	1236700	71.9800	16.0571	1.6129	1.1170
4	Sample 4	2	3	36	1272950	72.0100	21.7136	1.8235	1.1597
4	Sample 4	2	3	37	1309050	71.9700	29.2271	2.1057	1.2375
4	Sample 4	2	3	38	1345400	72.0500	37.4029	2.4079	1.3123
4	Sample 4	2	3	39	1381700	72.0000	45.1774	2.6902	1.3794
4	Sample 4	2	3	40	1418300	72.0100	51.2047	2.9068	1.4343
4	Sample 4	3	2	1	1429650	60.7600	79.7238	3.8712	1.6526
4	Sample 4	3	2	1	1431050	61.1400	79.9924	3.8514	1.6388
4	Sample 4	3	2	1	1432500	61.3300	80.8118	3.8666	1.6403
4	Sample 4	3	2	1	1433900	61.5000	81.1505	3.8651	1.6342
4	Sample 4	3	2	1	1435250	61.6800	81.4878	3.8727	1.6403
4	Sample 4	3	2	1	1436650	61.8900	81.2116	3.8514	1.6297
4	Sample 4	3	2	1	1438050	62.0400	81.8082	3.8727	1.6373
4	Sample 4	3	2	1	1439450	62.2300	81.8448	3.8727	1.6358
4	Sample 4	3	2	1	1440850	62.4200	82.1134	3.8804	1.6342
4	Sample 4	3	2	1	1442200	62.6300	81.9684	3.8712	1.6342
4	Sample 4	3	2	1	1443600	62.8800	81.6953	3.8621	1.6342
4	Sample 4	3	2	1	1445000	63.1000	81.7380	3.8575	1.6297
4	Sample 4	3	2	1	1446400	63.3000	81.5305	3.8544	1.6297
4	Sample 4	3	2	1	1447750	63.5500	81.3748	3.8499	1.6312
4	Sample 4	3	2	1	1449150	63.8000	80.9323	3.8300	1.6266
4	Sample 4	3	2	1	1450550	64.0300	80.8225	3.8270	1.6236
4	Sample 4	3	2	1	1451950	64.2900	80.4181	3.8148	1.6205
4	Sample 4	3	2	1	1453350	64.5000	80.1831	3.8071	1.6220
4	Sample 4	3	2	1	1454700	64.7300	79.6948	3.7873	1.6190
4	Sample 4	3	2	1	1456100	64.9300	79.4858	3.7842	1.6190
4	Sample 4	3	2	1	1457500	65.2000	79.0127	3.7705	1.6068
4	Sample 4	3	2	1	1458900	65.4600	78.5611	3.7537	1.6114
4	Sample 4	3	2	1	1460250	65.7400	77.8256	3.7263	1.6052
4	Sample 4	3	2	1	1461650	65.9900	77.5174	3.7217	1.6068
4	Sample 4	3	2	1	1463050	66.2000	76.9177	3.6957	1.5946
4	Sample 4	3	2	1	1464450	66.4700	76.3149	3.6759	1.5885
4	Sample 4	3	2	1	1465800	66.7500	75.7122	3.6576	1.5900
4	Sample 4	3	2	1	1467200	67.0900	74.9447	3.6332	1.5869
4	Sample 4	3	2	1	1468600	67.3200	74.4457	3.6149	1.5793
4	Sample 4	3	2	1	1470000	67.5100	73.9773	3.5981	1.5717
4	Sample 4	3	2	1	1471350	67.7700	73.4417	3.5828	1.5702
4	Sample 4	3	2	1	1472750	68.1100	72.5597	3.5508	1.5686
4	Sample 4	3	2	1	1474150	68.3300	72.1675	3.5401	1.5610
4	Sample 4	3	2	1	1475550	68.6500	71.3314	3.5142	1.5534
4	Sample 4	3	2	1	1476900	68.9700	70.5196	3.4821	1.5457
4	Sample 4	3	2	1	1478300	69.2500	69.9977	3.4638	1.5412
4	Sample 4	3	2	1	1479700	69.4800	69.4438	3.4501	1.5457
4	Sample 4	3	2	1	1481050	69.7100	68.8121	3.4257	1.5396
4	Sample 4	3	2	1	1482450	70.0400	67.9652	3.3997	1.5351
4	Sample 4	3	2	1	1483850	70.2500	67.3213	3.3738	1.5244
4	Sample 4	3	2	1	1485250	70.5800	66.6728	3.3585	1.5198
4	Sample 4	3	2	1	1486600	70.7800	66.1814	3.3402	1.5183
4	Sample 4	3	2	1	1488000	71.1200	65.3651	3.3082	1.5122
4	Sample 4	3	2	1	1489400	71.3500	64.9012	3.2959	1.5106
4	Sample 4	3	2	1	1490750	71.6100	64.3473	3.2731	1.5030
4	Sample 4	3	2	1	1492150	71.9700	63.4623	3.2441	1.4923
4	Sample 4	3	2	1	1493550	72.2200	62.7909	3.2242	1.4923
4	Sample 4	3	2	1	1494900	72.5100	62.3087	3.2059	1.4847
4	Sample 4	3	2	1	1496300	72.8500	61.4511	3.1785	1.4801
4	Sample 4	3	2	1	1497700	73.1100	60.7904	3.1556	1.4740
4	Sample 4	3	2	1	1499100	73.3700	60.3098	3.1388	1.4740
4	Sample 4	3	2	1	1500450	73.5700	59.9039	3.1281	1.4740
4	Sample 4	3	2	1	1501850	73.8300	59.0982	3.1006	1.4633
4	Sample 4	3	2	1	1503250	74.1400	58.4360	3.0732	1.4557
4	Sample 4	3	2	1	1504650	74.4300	57.9232	3.0610	1.4511
4	Sample 4	3	2	1	1506000	74.6800	57.1283	3.0259	1.4435
4	Sample 4	3	2	1	1507400	74.9200	56.7498	3.0198	1.4435
4	Sample 4	3	2	1	1508800	75.2700	55.9655	2.9877	1.4389
4	Sample 4	3	2	1	1510150	75.5600	55.3643	2.9725	1.4359
4	Sample 4	3	2	1	1511550	75.8500	54.9142	2.9587	1.4359
4	Sample 4	3	2	1	1512950	76.1400	54.0047	2.9221	1.4160
4	Sample 4	3	2	1	1514350	76.4100	53.4401	2.9038	1.4130
4	Sample 4	3	2	1	1515700	76.6400	53.0358	2.8885	1.4099
4	Sample 4	3	2	1	1517100	76.9000	52.4636	2.8687	1.4084
4	Sample 4	3	2	1	1518500	77.1800	51.7052	2.8428	1.3993
4	Sample 4	3	2	1	1519850	77.4700	51.1727	2.8214	1.3962
4	Sample 4	3	2	1	1521250	77.7500	50.5364	2.7985	1.3870
4	Sample 4	3	2	1	1522650	78.0700	49.8833	2.7787	1.3840
4	Sample 4	3	2	1	1524050	78.3400	49.3217	2.7619	1.3855
4	Sample 4	3	2	1	1525400	78.6200	48.4825	2.7298	1.3809
4	Sample 4	3	2	1	1526800	78.9000	47.7699	2.7054	1.3703
4	Sample 4	3	2	1	1528200	79.1700	46.8223	2.6688	1.3581
4	Sample 4	3	2	1	1529550	79.4600	45.4429	2.6169	1.3443
4	Sample 4	3	2	1	1530950	79.7200	43.8071	2.5605	1.3306
4	Sample 4	3	2	1	1532350	80.0000	41.6892	2.4811	1.3153
4	Sample 4	3	2	1	1533750	80.3000	39.4385	2.3987	1.2894
4	Sample 4	3	2	1	1535100	80.5700	37.4289	2.3301	1.2772
4	Sample 4	3	2	1	1536500	80.8700	35.8297	2.2644	1.2589
4	Sample 4	3	2	1	1537900	81.1200	34.8074	2.2263	1.2467
4	Sample 4	3	2	1	1539250	81.4200	33.7789	2.1851	1.2360
4	Sample 4	3	2	1	1540650	81.7000	33.0938	2.1592	1.2253
4	Sample 4	3	2	1	1542050	81.9700	32.5475	2.1408	1.2253
4	Sample 4	3	2	1	1543400	82.2600	31.8639	2.1149	1.2192
4	Sample 4	3	2	1	1544800	82.5200	31.1604	2.0905	1.2131
4	Sample 4	3	2	1	1546150	82.8000	30.3441	2.0600	1.2100
4	Sample 4	3	2	1	1547550	83.0800	29.1051	2.0111	1.1933
4	Sample 4	3	2	1	1548950	83.3900	27.3320	1.9440	1.1765
4	Sample 4	3	2	1	1550300	83.6700	24.5869	1.8387	1.1475
4	Sample 4	3	2	1	1551700	83.9700	20.6851	1.6831	1.1063
4	Sample 4	3	2	1	1553100	84.2200	16.4477	1.5274	1.0742
4	Sample 4	3	2	1	1554450	84.5600	11.4214	1.3336	1.0224
4	Sample 4	3	2	1	1555850	84.8300	7.3335	1.1719	0.9873
4	Sample 4	3	2	1	1557250	85.0900	5.2201	1.0880	0.9598
4	Sample 4	3	2	1	1558600	85.4000	4.3580	1.0529	0.9461
4	Sample 4	3	2	1	1560000	85.6400	4.2039	1.0452	0.9522
4	Sample 4	3	2	1	1561350	85.9000	4.1413	1.0437	0.9430
4	Sample 4	3	2	1	1562750	86.1600	4.0681	1.0391	0.9461
4	Sample 4	3	2	1	1564100	86.4800	3.9933	1.0346	0.9415
4	Sample 4	3	2	1	1565500	86.7500	3.9338	1.0300	0.9445
4	Sample 4	3	2	1	1566850	86.9900	3.8880	1.0285	0.9430
4	Sample 4	3	2	1	1568250	87.2700	3.8193	1.0224	0.9354
4	Sample 4	3	2	1	1569600	87.5300	3.7736	1.0224	0.9415
4	Sample 4	3	2	1	1571000	87.8400	3.7110	1.0178	0.9384
4	Sample 4	3	2	1	1572400	88.1500	3.6500	1.0117	0.9308
4	Sample 4	3	2	1	1573750	88.4100	3.6072	1.0117	0.9354
4	Sample 4	3	2	1	1575150	88.7100	3.5599	1.0086	0.9369
4	Sample 4	3	2	1	1576500	88.9800	3.5111	1.0010	0.9323
4	Sample 4	3	2	1	1577900	89.2600	3.4653	1.0010	0.9384
4	Sample 4	3	2	1	1579250	89.5300	3.4241	0.9964	0.9262
4	Sample 4	3	2	1	1580650	89.7900	3.3814	0.9949	0.9277
4	Sample 4	3	2	1	1582050	90.0500	3.3509	0.9949	0.9293
4	Sample 4	3	2	1	1583400	90.3300	3.3082	0.9888	0.9247
4	Sample 4	3	2	1	1584800	90.7100	3.2502	0.9873	0.9262
4	Sample 4	3	2	1	1586150	90.9800	3.2181	0.9827	0.9232
4	Sample 4	3	2	1	1587550	91.2800	3.1739	0.9781	0.9216
4	Sample 4	3	2	1	1588950	91.5900	3.1327	0.9751	0.9216
4	Sample 4	3	2	1	1590300	91.8500	3.1006	0.9751	0.9247
4	Sample 4	3	2	1	1591700	92.1300	3.0640	0.9735	0.9216
4	Sample 4	3	2	1	1593050	92.4200	3.0243	0.9674	0.9171
4	Sample 4	3	2	1	1594450	92.6800	2.9984	0.9674	0.9232
4	Sample 4	3	2	1	1595800	92.9700	2.9633	0.9659	0.9216
4	Sample 4	3	2	1	1597200	93.2500	2.9389	0.9628	0.9140
4	Sample 4	3	2	1	1598600	93.4400	2.9068	0.9613	0.9140
4	Sample 4	3	2	1	1599950	93.7800	2.8687	0.9598	0.9186
4	Sample 4	3	2	1	1601350	94.0500	2.8397	0.9567	0.9186
4	Sample 4	3	2	1	1602700	94.3400	2.8092	0.9537	0.9094
4	Sample 4	3	2	1	1604100	94.5700	2.7832	0.9522	0.9171
4	Sample 4	3	2	1	1605500	94.8400	2.7512	0.9491	0.9079
4	Sample 4	3	2	1	1606850	95.2100	2.7100	0.9476	0.9079
