timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Output
35.216,41.56,41.56,0,100,,100
35.216,41.56,41.56,0,100,,100
35.216,41.56,41.56,0,100,,100
35.367,43.21,43.21,0,100,,100
35.367,43.21,43.21,0,100,,100
35.367,43.21,43.21,0,100,,100
35.367,43.21,43.21,0,100,,100
35.367,43.21,43.21,0,100,,100
35.517,44.44,44.44,0,100,,100
35.517,44.44,44.44,0,100,,100
35.517,44.44,44.44,0,100,,100
35.517,44.44,44.44,0,100,,100
35.517,44.44,44.44,0,100,,100
35.666,45.65,45.65,0,100,23.42,100
35.666,45.65,45.65,0,100,23.42,100
35.666,45.65,45.65,0,100,23.42,100
35.666,45.65,45.65,0,100,23.42,100
35.666,45.65,45.65,0,100,23.42,100
35.666,45.65,45.65,0,100,23.42,100
35.817,47.23,47.23,0,100,,100
35.817,47.23,47.23,0,100,,100
35.817,47.23,47.23,0,100,,100
35.817,47.23,47.23,0,100,,100
35.817,47.23,47.23,0,100,,100
35.966,48.41,48.41,0,100,,100
35.966,48.41,48.41,0,100,,100
35.966,48.41,48.41,0,100,,100
35.966,48.41,48.41,0,100,,100
35.966,48.41,48.41,0,100,,100
36.117,49.57,49.57,0,100,,100
36.117,49.57,49.57,0,100,,100
36.117,49.57,49.57,0,100,,100
36.117,49.57,49.57,0,100,,100
36.117,49.57,49.57,0,100,,100
36.266,51.07,51.07,0,100,23.26,100
36.266,51.07,51.07,0,100,23.26,100
36.266,51.07,51.07,0,100,23.26,100
36.266,51.07,51.07,0,100,23.26,100
36.266,51.07,51.07,0,100,23.26,100
36.266,51.07,51.07,0,100,23.26,100
36.416,52.19,52.19,0,100,,100
36.416,52.19,52.19,0,100,,100
36.416,52.19,52.19,0,100,,100
36.416,52.19,52.19,0,100,,100
36.416,52.19,52.19,0,100,,100
36.567,53.29,53.29,0,100,,100
36.567,53.29,53.29,0,100,,100
36.567,53.29,53.29,0,100,,100
36.567,53.29,53.29,0,100,,100
36.567,53.29,53.29,0,100,,100
36.716,54.74,54.74,0,100,,100
36.716,54.74,54.74,0,100,,100
36.716,54.74,54.74,0,100,,100
36.716,54.74,54.74,0,100,,100
36.716,54.74,54.74,0,100,,100
36.867,55.79,55.79,0,100,23.42,100
36.867,55.79,55.79,0,100,23.42,100
36.867,55.79,55.79,0,100,23.42,100
36.867,55.79,55.79,0,100,23.42,100
36.867,55.79,55.79,0,100,23.42,100
36.867,55.79,55.79,0,100,23.42,100
37.016,56.83,56.83,0,100,,100
37.016,56.83,56.83,0,100,,100
37.016,56.83,56.83,0,100,,100
37.016,56.83,56.83,0,100,,100
37.016,56.83,56.83,0,100,,100
37.167,58.21,58.21,0,100,,100
37.167,58.21,58.21,0,100,,100
37.167,58.21,58.21,0,100,,100
37.167,58.21,58.21,0,100,,100
37.167,58.21,58.21,0,100,,100
37.316,59.23,59.23,0,100,,100
37.316,59.23,59.23,0,100,,100
37.316,59.23,59.23,0,100,,100
37.316,59.23,59.23,0,100,,100
37.316,59.23,59.23,0,100,,100
37.466,60.24,60.24,0,100,23.34,100
37.466,60.24,60.24,0,100,23.34,100
37.466,60.24,60.24,0,100,23.34,100
37.466,60.24,60.24,0,100,23.34,100
37.466,60.24,60.24,0,100,23.34,100
37.466,60.24,60.24,0,100,23.34,100
37.617,61.52,61.52,0,100,,100
37.617,61.52,61.52,0,100,,100
37.617,61.52,61.52,0,100,,100
37.617,61.52,61.52,0,100,,100
37.617,61.52,61.52,0,100,,100
37.766,62.48,62.48,0,100,,100
37.766,62.48,62.48,0,100,,100
37.766,62.48,62.48,0,100,,100
37.766,62.48,62.48,0,100,,100
37.766,62.48,62.48,0,100,,100
37.917,63.41,63.41,0,100,,100
37.917,63.41,63.41,0,100,,100
37.917,63.41,63.41,0,100,,100
37.917,63.41,63.41,0,100,,100
37.917,63.41,63.41,0,100,,100
38.066,64.64,64.64,0,100,23.45,100
38.066,64.64,64.64,0,100,23.45,100
38.066,64.64,64.64,0,100,23.45,100
38.066,64.64,64.64,0,100,23.45,100
38.066,64.64,64.64,0,100,23.45,100
38.066,64.64,64.64,0,100,23.45,100
38.216,65.56,65.56,0,100,,100
38.216,65.56,65.56,0,100,,100
38.216,65.56,65.56,0,100,,100
38.216,65.56,65.56,0,100,,100
38.216,65.56,65.56,0,100,,100
38.366,66.45,66.45,0,100,,100
38.366,66.45,66.45,0,100,,100
38.366,66.45,66.45,0,100,,100
38.366,66.45,66.45,0,100,,100
38.366,66.45,66.45,0,100,,100
38.516,67.61,67.61,0,100,,100
38.516,67.61,67.61,0,100,,100
38.516,67.61,67.61,0,100,,100
38.516,67.61,67.61,0,100,,100
38.516,67.61,67.61,0,100,,100
38.667,68.47,68.47,0,100,23.86,100
38.667,68.47,68.47,0,100,23.86,100
38.667,68.47,68.47,0,100,23.86,100
38.667,68.47,68.47,0,100,23.86,100
38.667,68.47,68.47,0,100,23.86,100
38.667,68.47,68.47,0,100,23.86,100
38.816,69.31,69.31,0,100,,100
38.816,69.31,69.31,0,100,,100
38.816,69.31,69.31,0,100,,100
38.816,69.31,69.31,0,100,,100
38.816,69.31,69.31,0,100,,100
38.967,70.43,70.43,0,100,,100
38.967,70.43,70.43,0,100,,100
38.967,70.43,70.43,0,100,,100
38.967,70.43,70.43,0,100,,100
38.967,70.43,70.43,0,100,,100
39.116,71.23,71.23,0,100,,100
39.116,71.23,71.23,0,100,,100
39.116,71.23,71.23,0,100,,100
39.116,71.23,71.23,0,100,,100
39.116,71.23,71.23,0,100,,100
39.267,72.05,72.05,0,100,26.37,100
39.267,72.05,72.05,0,100,26.37,100
39.267,72.05,72.05,0,100,26.37,100
39.267,72.05,72.05,0,100,26.37,100
39.267,72.05,72.05,0,100,26.37,100
39.267,72.05,72.05,0,100,26.37,100
39.416,73.1,73.1,0,100,,100
39.416,73.1,73.1,0,100,,100
39.416,73.1,73.1,0,100,,100
39.416,73.1,73.1,0,100,,100
39.416,73.1,73.1,0,100,,100
39.566,73.88,73.88,0,100,,100
39.566,73.88,73.88,0,100,,100
39.566,73.88,73.88,0,100,,100
39.566,73.88,73.88,0,100,,100
39.566,73.88,73.88,0,100,,100
39.717,74.63,74.63,0,100,,100
39.717,74.63,74.63,0,100,,100
39.717,74.63,74.63,0,100,,100
39.717,74.63,74.63,0,100,,100
39.717,74.63,74.63,0,100,,100
39.866,75.6,75.6,0,100,26.91,100
39.866,75.6,75.6,0,100,26.91,100
39.866,75.6,75.6,0,100,26.91,100
39.866,75.6,75.6,0,100,26.91,100
39.866,75.6,75.6,0,100,26.91,100
39.866,75.6,75.6,0,100,26.91,100
40.017,76.33,76.33,0,100,,100
40.017,76.33,76.33,0,100,,100
40.017,76.33,76.33,0,100,,100
40.017,76.33,76.33,0,100,,100
40.017,76.33,76.33,0,100,,100
40.166,77.05,77.05,0,100,,100
40.166,77.05,77.05,0,100,,100
40.166,77.05,77.05,0,100,,100
40.166,77.05,77.05,0,100,,100
40.166,77.05,77.05,0,100,,100
40.317,77.97,77.97,0,100,,100
40.317,77.97,77.97,0,100,,100
40.317,77.97,77.97,0,100,,100
40.317,77.97,77.97,0,100,,100
40.317,77.97,77.97,0,100,,100
40.466,78.67,78.67,0,100,26.34,100
40.466,78.67,78.67,0,100,26.34,100
40.466,78.67,78.67,0,100,26.34,100
40.466,78.67,78.67,0,100,26.34,100
40.466,78.67,78.67,0,100,26.34,100
40.466,78.67,78.67,0,100,26.34,100
40.616,79.35,79.35,0,100,,100
40.616,79.35,79.35,0,100,,100
40.616,79.35,79.35,0,100,,100
40.616,79.35,79.35,0,100,,100
40.616,79.35,79.35,0,100,,100
40.767,80.25,80.25,0,100,,100
40.767,80.25,80.25,0,100,,100
40.767,80.25,80.25,0,100,,100
40.767,80.25,80.25,0,100,,100
40.767,80.25,80.25,0,100,,100
40.916,80.93,80.93,0,100,,100
40.916,80.93,80.93,0,100,,100
40.916,80.93,80.93,0,100,,100
40.916,80.93,80.93,0,100,,100
40.916,80.93,80.93,0,100,,100
41.067,81.58,81.58,0,100,27.1,100
41.067,81.58,81.58,0,100,27.1,100
41.067,81.58,81.58,0,100,27.1,100
41.067,81.58,81.58,0,100,27.1,100
41.067,81.58,81.58,0,100,27.1,100
41.067,81.58,81.58,0,100,27.1,100
41.216,82.43,82.43,0,100,,100
41.216,82.43,82.43,0,100,,100
41.216,82.43,82.43,0,100,,100
41.216,82.43,82.43,0,100,,100
41.216,82.43,82.43,0,100,,100
41.367,83.06,83.06,0,100,,100
41.367,83.06,83.06,0,100,,100
41.367,83.06,83.06,0,100,,100
41.367,83.06,83.06,0,100,,100
41.367,83.06,83.06,0,100,,100
41.516,83.65,83.65,0,100,,100
41.516,83.65,83.65,0,100,,100
41.516,83.65,83.65,0,100,,100
41.516,83.65,83.65,0,100,,100
41.516,83.65,83.65,0,100,,100
41.667,84.46,84.46,0,100,28.7,100
41.667,84.46,84.46,0,100,28.7,100
41.667,84.46,84.46,0,100,28.7,100
41.667,84.46,84.46,0,100,28.7,100
41.667,84.46,84.46,0,100,28.7,100
41.667,84.46,84.46,0,100,28.7,100
41.817,85.02,85.02,0,100,,100
41.817,85.02,85.02,0,100,,100
41.817,85.02,85.02,0,100,,100
41.817,85.02,85.02,0,100,,100
41.817,85.02,85.02,0,100,,100
41.966,85.62,85.62,0,100,,100
41.966,85.62,85.62,0,100,,100
41.966,85.62,85.62,0,100,,100
41.966,85.62,85.62,0,100,,100
41.966,85.62,85.62,0,100,,100
42.117,86.37,86.37,0,100,,100
42.117,86.37,86.37,0,100,,100
42.117,86.37,86.37,0,100,,100
42.117,86.37,86.37,0,100,,100
42.117,86.37,86.37,0,100,,100
42.266,86.93,86.93,0,100,30.73,100
42.266,86.93,86.93,0,100,30.73,100
42.266,86.93,86.93,0,100,30.73,100
42.266,86.93,86.93,0,100,30.73,100
42.266,86.93,86.93,0,100,30.73,100
42.266,86.93,86.93,0,100,30.73,100
42.417,87.47,87.47,0,100,,100
42.417,87.47,87.47,0,100,,100
42.417,87.47,87.47,0,100,,100
42.417,87.47,87.47,0,100,,100
42.417,87.47,87.47,0,100,,100
42.566,88.21,88.21,0,100,,100
42.566,88.21,88.21,0,100,,100
42.566,88.21,88.21,0,100,,100
42.566,88.21,88.21,0,100,,100
42.566,88.21,88.21,0,100,,100
42.716,88.74,88.74,0,100,,100
42.716,88.74,88.74,0,100,,100
42.716,88.74,88.74,0,100,,100
42.716,88.74,88.74,0,100,,100
42.716,88.74,88.74,0,100,,100
42.867,89.25,89.25,0,100,31.56,100
42.867,89.25,89.25,0,100,31.56,100
42.867,89.25,89.25,0,100,31.56,100
42.867,89.25,89.25,0,100,31.56,100
42.867,89.25,89.25,0,100,31.56,100
42.867,89.25,89.25,0,100,31.56,100
43.016,89.94,89.94,0,100,,100
43.016,89.94,89.94,0,100,,100
43.016,89.94,89.94,0,100,,100
43.016,89.94,89.94,0,100,,100
43.016,89.94,89.94,0,100,,100
43.167,90.44,90.44,0,100,,100
43.167,90.44,90.44,0,100,,100
43.167,90.44,90.44,0,100,,100
43.167,90.44,90.44,0,100,,100
43.167,90.44,90.44,0,100,,100
43.316,90.98,90.98,0,100,,100
43.316,90.98,90.98,0,100,,100
43.316,90.98,90.98,0,100,,100
43.316,90.98,90.98,0,100,,100
43.316,90.98,90.98,0,100,,100
43.467,91.66,91.66,0,100,34.28,100
43.467,91.66,91.66,0,100,34.28,100
43.467,91.66,91.66,0,100,34.28,100
43.467,91.66,91.66,0,100,34.28,100
43.467,91.66,91.66,0,100,34.28,100
43.467,91.66,91.66,0,100,34.28,100
43.616,92.15,92.15,0,100,,100
43.616,92.15,92.15,0,100,,100
43.616,92.15,92.15,0,100,,100
43.616,92.15,92.15,0,100,,100
43.616,92.15,92.15,0,100,,100
43.766,92.63,92.63,0,100,,100
43.766,92.63,92.63,0,100,,100
43.766,92.63,92.63,0,100,,100
43.766,92.63,92.63,0,100,,100
43.766,92.63,92.63,0,100,,100
43.917,93.27,93.27,0,100,,100
43.917,93.27,93.27,0,100,,100
43.917,93.27,93.27,0,100,,100
43.917,93.27,93.27,0,100,,100
43.917,93.27,93.27,0,100,,100
44.066,93.73,93.73,0,100,,100
44.066,93.73,93.73,0,100,,100
44.066,93.73,93.73,0,100,,100
44.066,93.73,93.73,0,100,,100
44.066,93.73,93.73,0,100,,100
44.166,,,,,34.81,
44.22,94.18,94.18,100,100,,85.2
44.22,94.18,94.18,100,100,,85.2
44.22,94.18,94.18,100,100,,85.2
44.22,94.18,94.18,100,100,,85.2
44.22,94.18,94.18,100,100,,85.2
44.368,94.79,94.79,100,100,,92.5
44.368,94.79,94.79,100,100,,92.5
44.368,94.79,94.79,100,100,,92.5
44.368,94.79,94.79,100,100,,92.5
44.368,94.79,94.79,100,100,,92.5
44.519,95.24,95.24,100,100,,100
44.519,95.24,95.24,100,100,,100
44.519,95.24,95.24,100,100,,100
44.519,95.24,95.24,100,100,,100
44.519,95.24,95.24,100,100,,100
44.669,95.64,95.64,100,100,35.82,100
44.669,95.64,95.64,100,100,35.82,100
44.669,95.64,95.64,100,100,35.82,100
44.669,95.64,95.64,100,100,35.82,100
44.669,95.64,95.64,100,100,35.82,100
44.669,95.64,95.64,100,100,35.82,100
44.818,96.16,96.16,100,100,,100
44.818,96.16,96.16,100,100,,100
44.818,96.16,96.16,100,100,,100
44.818,96.16,96.16,100,100,,100
44.818,96.16,96.16,100,100,,100
44.969,96.5,96.5,100,100,,100
44.969,96.5,96.5,100,100,,100
44.969,96.5,96.5,100,100,,100
44.969,96.5,96.5,100,100,,100
44.969,96.5,96.5,100,100,,100
45.118,96.88,96.88,100,100,,100
45.118,96.88,96.88,100,100,,100
45.118,96.88,96.88,100,100,,100
45.118,96.88,96.88,100,100,,100
45.118,96.88,96.88,100,100,,100
45.268,97.37,97.37,100,100,36.61,100
45.268,97.37,97.37,100,100,36.61,100
45.268,97.37,97.37,100,100,36.61,100
45.268,97.37,97.37,100,100,36.61,100
45.268,97.37,97.37,100,100,36.61,100
45.268,97.37,97.37,100,100,36.61,100
45.418,97.74,97.74,100,100,,100
45.418,97.74,97.74,100,100,,100
45.418,97.74,97.74,100,100,,100
45.418,97.74,97.74,100,100,,100
45.418,97.74,97.74,100,100,,100
45.568,98.11,98.11,100,100,,100
45.568,98.11,98.11,100,100,,100
45.568,98.11,98.11,100,100,,100
45.568,98.11,98.11,100,100,,100
45.568,98.11,98.11,100,100,,100
45.718,98.63,98.63,100,100,,100
45.718,98.63,98.63,100,100,,100
45.718,98.63,98.63,100,100,,100
45.718,98.63,98.63,100,100,,100
45.718,98.63,98.63,100,100,,100
45.868,99.01,99.01,100,100,37.79,100
45.868,99.01,99.01,100,100,37.79,100
45.868,99.01,99.01,100,100,37.79,100
45.868,99.01,99.01,100,100,37.79,100
45.868,99.01,99.01,100,100,37.79,100
45.868,99.01,99.01,100,100,37.79,100
46.018,99.37,99.37,100,100,,100
46.018,99.37,99.37,100,100,,100
46.018,99.37,99.37,100,100,,100
46.018,99.37,99.37,100,100,,100
46.018,99.37,99.37,100,100,,100
46.168,99.88,99.88,100,100,,100
46.168,99.88,99.88,100,100,,100
46.168,99.88,99.88,100,100,,100
46.168,99.88,99.88,100,100,,100
46.168,99.88,99.88,100,100,,100
46.32,100.24,100.24,100,100,,100
46.32,100.24,100.24,100,100,,100
46.32,100.24,100.24,100,100,,100
46.32,100.24,100.24,100,100,,100
46.32,100.24,100.24,100,100,,100
46.47,100.63,100.63,100,100,37.62,100
46.47,100.63,100.63,100,100,37.62,100
46.47,100.63,100.63,100,100,37.62,100
46.47,100.63,100.63,100,100,37.62,100
46.47,100.63,100.63,100,100,37.62,100
46.47,100.63,100.63,100,100,37.62,100
46.62,101.1,101.1,100,100,,100
46.62,101.1,101.1,100,100,,100
46.62,101.1,101.1,100,100,,100
46.62,101.1,101.1,100,100,,100
46.62,101.1,101.1,100,100,,100
46.77,101.46,101.46,100,100,,100
46.77,101.46,101.46,100,100,,100
46.77,101.46,101.46,100,100,,100
46.77,101.46,101.46,100,100,,100
46.77,101.46,101.46,100,100,,100
46.92,101.84,101.84,100,100,,100
46.92,101.84,101.84,100,100,,100
46.92,101.84,101.84,100,100,,100
46.92,101.84,101.84,100,100,,100
46.92,101.84,101.84,100,100,,100
47.07,102.3,102.3,100,100,37.65,95.3
47.07,102.3,102.3,100,100,37.65,95.3
47.07,102.3,102.3,100,100,37.65,95.3
47.07,102.3,102.3,100,100,37.65,95.3
47.07,102.3,102.3,100,100,37.65,95.3
47.07,102.3,102.3,100,100,37.65,95.3
47.22,102.64,102.64,100,100,,96.5
47.22,102.64,102.64,100,100,,96.5
47.22,102.64,102.64,100,100,,96.5
47.22,102.64,102.64,100,100,,96.5
47.22,102.64,102.64,100,100,,96.5
47.371,102.99,102.99,100,100,,75.9
47.371,102.99,102.99,100,100,,75.9
47.371,102.99,102.99,100,100,,75.9
47.371,102.99,102.99,100,100,,75.9
47.371,102.99,102.99,100,100,,75.9
47.52,103.42,103.42,100,100,,85
47.52,103.42,103.42,100,100,,85
47.52,103.42,103.42,100,100,,85
47.52,103.42,103.42,100,100,,85
47.52,103.42,103.42,100,100,,85
47.67,103.74,103.74,100,100,38.52,72.2
47.67,103.74,103.74,100,100,38.52,72.2
47.67,103.74,103.74,100,100,38.52,72.2
47.67,103.74,103.74,100,100,38.52,72.2
47.67,103.74,103.74,100,100,38.52,72.2
47.67,103.74,103.74,100,100,38.52,72.2
47.82,104.02,104.02,100,100,,63.5
47.82,104.02,104.02,100,100,,63.5
47.82,104.02,104.02,100,100,,63.5
47.82,104.02,104.02,100,100,,63.5
47.82,104.02,104.02,100,100,,63.5
47.97,104.28,104.28,100,100,,57.7
47.97,104.28,104.28,100,100,,57.7
47.97,104.28,104.28,100,100,,57.7
47.97,104.28,104.28,100,100,,57.7
47.97,104.28,104.28,100,100,,57.7
48.12,104.37,104.37,100,100,,53.5
48.12,104.37,104.37,100,100,,53.5
48.12,104.37,104.37,100,100,,53.5
48.12,104.37,104.37,100,100,,53.5
48.12,104.37,104.37,100,100,,53.5
48.27,104.39,104.39,100,100,39.72,49.9
48.27,104.39,104.39,100,100,39.72,49.9
48.27,104.39,104.39,100,100,39.72,49.9
48.27,104.39,104.39,100,100,39.72,49.9
48.27,104.39,104.39,100,100,39.72,49.9
48.27,104.39,104.39,100,100,39.72,49.9
48.42,104.27,104.27,100,100,,49.2
48.42,104.27,104.27,100,100,,49.2
48.42,104.27,104.27,100,100,,49.2
48.42,104.27,104.27,100,100,,49.2
48.42,104.27,104.27,100,100,,49.2
48.57,104.06,104.06,100,100,,48.1
48.57,104.06,104.06,100,100,,48.1
48.57,104.06,104.06,100,100,,48.1
48.57,104.06,104.06,100,100,,48.1
48.57,104.06,104.06,100,100,,48.1
48.72,103.76,103.76,100,100,,47.7
48.72,103.76,103.76,100,100,,47.7
48.72,103.76,103.76,100,100,,47.7
48.72,103.76,103.76,100,100,,47.7
48.72,103.76,103.76,100,100,,47.7
48.87,103.24,103.24,100,100,40.68,48.1
48.87,103.24,103.24,100,100,40.68,48.1
48.87,103.24,103.24,100,100,40.68,48.1
48.87,103.24,103.24,100,100,40.68,48.1
48.87,103.24,103.24,100,100,40.68,48.1
48.87,103.24,103.24,100,100,40.68,48.1
49.02,102.78,102.78,100,100,,48.2
49.02,102.78,102.78,100,100,,48.2
49.02,102.78,102.78,100,100,,48.2
49.02,102.78,102.78,100,100,,48.2
49.02,102.78,102.78,100,100,,48.2
49.17,102.34,102.34,100,100,,48.1
49.17,102.34,102.34,100,100,,48.1
49.17,102.34,102.34,100,100,,48.1
49.17,102.34,102.34,100,100,,48.1
49.17,102.34,102.34,100,100,,48.1
49.32,101.7,101.7,100,100,,49.7
49.32,101.7,101.7,100,100,,49.7
49.32,101.7,101.7,100,100,,49.7
49.32,101.7,101.7,100,100,,49.7
49.32,101.7,101.7,100,100,,49.7
49.47,101.13,101.13,100,100,41.55,50.4
49.47,101.13,101.13,100,100,41.55,50.4
49.47,101.13,101.13,100,100,41.55,50.4
49.47,101.13,101.13,100,100,41.55,50.4
49.47,101.13,101.13,100,100,41.55,50.4
49.47,101.13,101.13,100,100,41.55,50.4
49.62,100.62,100.62,100,100,,51.2
49.62,100.62,100.62,100,100,,51.2
49.62,100.62,100.62,100,100,,51.2
49.62,100.62,100.62,100,100,,51.2
49.62,100.62,100.62,100,100,,51.2
49.768,99.94,99.94,100,100,,52.6
49.768,99.94,99.94,100,100,,52.6
49.768,99.94,99.94,100,100,,52.6
49.768,99.94,99.94,100,100,,52.6
49.768,99.94,99.94,100,100,,52.6
49.918,99.41,99.41,100,100,,54.5
49.918,99.41,99.41,100,100,,54.5
49.918,99.41,99.41,100,100,,54.5
49.918,99.41,99.41,100,100,,54.5
49.918,99.41,99.41,100,100,,54.5
50.068,98.92,98.92,100,100,42.4,55.7
50.068,98.92,98.92,100,100,42.4,55.7
50.068,98.92,98.92,100,100,42.4,55.7
50.068,98.92,98.92,100,100,42.4,55.7
50.068,98.92,98.92,100,100,42.4,55.7
50.068,98.92,98.92,100,100,42.4,55.7
50.218,98.29,98.29,100,100,,58.2
50.218,98.29,98.29,100,100,,58.2
50.218,98.29,98.29,100,100,,58.2
50.218,98.29,98.29,100,100,,58.2
50.218,98.29,98.29,100,100,,58.2
50.368,97.84,97.84,100,100,,60.8
50.368,97.84,97.84,100,100,,60.8
50.368,97.84,97.84,100,100,,60.8
50.368,97.84,97.84,100,100,,60.8
50.368,97.84,97.84,100,100,,60.8
50.518,97.41,97.41,100,100,,63.6
50.518,97.41,97.41,100,100,,63.6
50.518,97.41,97.41,100,100,,63.6
50.518,97.41,97.41,100,100,,63.6
50.518,97.41,97.41,100,100,,63.6
50.668,96.91,96.91,100,100,43.32,67.1
50.668,96.91,96.91,100,100,43.32,67.1
50.668,96.91,96.91,100,100,43.32,67.1
50.668,96.91,96.91,100,100,43.32,67.1
50.668,96.91,96.91,100,100,43.32,67.1
50.668,96.91,96.91,100,100,43.32,67.1
50.819,96.56,96.56,100,100,,71
50.819,96.56,96.56,100,100,,71
50.819,96.56,96.56,100,100,,71
50.819,96.56,96.56,100,100,,71
50.819,96.56,96.56,100,100,,71
50.969,96.26,96.26,100,100,,75.3
50.969,96.26,96.26,100,100,,75.3
50.969,96.26,96.26,100,100,,75.3
50.969,96.26,96.26,100,100,,75.3
50.969,96.26,96.26,100,100,,75.3
51.119,95.91,95.91,100,100,,80.6
51.119,95.91,95.91,100,100,,80.6
51.119,95.91,95.91,100,100,,80.6
51.119,95.91,95.91,100,100,,80.6
51.119,95.91,95.91,100,100,,80.6
51.269,95.68,95.68,100,100,44.29,88.2
51.269,95.68,95.68,100,100,44.29,88.2
51.269,95.68,95.68,100,100,44.29,88.2
51.269,95.68,95.68,100,100,44.29,88.2
51.269,95.68,95.68,100,100,44.29,88.2
51.269,95.68,95.68,100,100,44.29,88.2
51.418,95.53,95.53,100,100,,96.6
51.418,95.53,95.53,100,100,,96.6
51.418,95.53,95.53,100,100,,96.6
51.418,95.53,95.53,100,100,,96.6
51.418,95.53,95.53,100,100,,96.6
51.569,95.42,95.42,100,100,,100
51.569,95.42,95.42,100,100,,100
51.569,95.42,95.42,100,100,,100
51.569,95.42,95.42,100,100,,100
51.569,95.42,95.42,100,100,,100
51.718,95.44,95.44,100,100,,100
51.718,95.44,95.44,100,100,,100
51.718,95.44,95.44,100,100,,100
51.718,95.44,95.44,100,100,,100
51.718,95.44,95.44,100,100,,100
51.868,95.54,95.54,100,100,45.07,100
51.868,95.54,95.54,100,100,45.07,100
51.868,95.54,95.54,100,100,45.07,100
51.868,95.54,95.54,100,100,45.07,100
51.868,95.54,95.54,100,100,45.07,100
51.868,95.54,95.54,100,100,45.07,100
52.018,95.82,95.82,100,100,,100
52.018,95.82,95.82,100,100,,100
52.018,95.82,95.82,100,100,,100
52.018,95.82,95.82,100,100,,100
52.018,95.82,95.82,100,100,,100
52.168,96.12,96.12,100,100,,100
52.168,96.12,96.12,100,100,,100
52.168,96.12,96.12,100,100,,100
52.168,96.12,96.12,100,100,,100
52.168,96.12,96.12,100,100,,100
52.318,96.47,96.47,100,100,,100
52.318,96.47,96.47,100,100,,100
52.318,96.47,96.47,100,100,,100
52.318,96.47,96.47,100,100,,100
52.318,96.47,96.47,100,100,,100
52.468,96.96,96.96,100,100,45.91,100
52.468,96.96,96.96,100,100,45.91,100
52.468,96.96,96.96,100,100,45.91,100
