timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,dataQLiquidStg1
236.451,72.68,72.68,70,90.41
236.451,72.68,72.68,70,90.41
236.451,72.68,72.68,70,90.41
236.603,72.73,72.73,70,
236.603,72.73,72.73,70,
236.603,72.73,72.73,70,
236.752,72.77,72.77,70,
236.752,72.77,72.77,70,
236.752,72.77,72.77,70,
236.903,72.84,72.84,70,
236.903,72.84,72.84,70,
236.903,72.84,72.84,70,
237.053,72.87,72.87,70,90.34
237.053,72.87,72.87,70,90.34
237.053,72.87,72.87,70,90.34
237.053,72.87,72.87,70,90.34
237.203,72.93,72.93,70,
237.203,72.93,72.93,70,
237.203,72.93,72.93,70,
237.353,72.96,72.96,70,
237.353,72.96,72.96,70,
237.353,72.96,72.96,70,
237.503,73,73,70,
237.503,73,73,70,
237.503,73,73,70,
237.653,73.01,73.01,70,90.18
237.653,73.01,73.01,70,90.18
237.653,73.01,73.01,70,90.18
237.653,73.01,73.01,70,90.18
237.804,73.04,73.04,70,
237.804,73.04,73.04,70,
237.804,73.04,73.04,70,
237.954,73.1,73.1,70,
237.954,73.1,73.1,70,
237.954,73.1,73.1,70,
238.105,73.12,73.12,70,
238.105,73.12,73.12,70,
238.105,73.12,73.12,70,
238.255,73.16,73.16,70,89.93
238.255,73.16,73.16,70,89.93
238.255,73.16,73.16,70,89.93
238.255,73.16,73.16,70,89.93
238.406,73.17,73.17,70,
238.406,73.17,73.17,70,
238.406,73.17,73.17,70,
238.556,73.22,73.22,70,
238.556,73.22,73.22,70,
238.556,73.22,73.22,70,
238.706,73.26,73.26,70,
238.706,73.26,73.26,70,
238.706,73.26,73.26,70,
238.856,73.31,73.31,70,89.82
238.856,73.31,73.31,70,89.82
238.856,73.31,73.31,70,89.82
238.856,73.31,73.31,70,89.82
239.006,73.35,73.35,70,
239.006,73.35,73.35,70,
239.006,73.35,73.35,70,
239.156,73.38,73.38,70,
239.156,73.38,73.38,70,
239.156,73.38,73.38,70,
239.306,73.41,73.41,70,
239.306,73.41,73.41,70,
239.306,73.41,73.41,70,
239.456,73.44,73.44,70,89.62
239.456,73.44,73.44,70,89.62
239.456,73.44,73.44,70,89.62
239.456,73.44,73.44,70,89.62
239.606,73.46,73.46,70,
239.606,73.46,73.46,70,
239.606,73.46,73.46,70,
239.756,73.51,73.51,70,
239.756,73.51,73.51,70,
239.756,73.51,73.51,70,
239.906,73.54,73.54,70,
239.906,73.54,73.54,70,
239.906,73.54,73.54,70,
240.056,73.55,73.55,70,89.44
240.056,73.55,73.55,70,89.44
240.056,73.55,73.55,70,89.44
240.056,73.55,73.55,70,89.44
240.206,73.58,73.58,70,
240.206,73.58,73.58,70,
240.206,73.58,73.58,70,
240.356,73.6,73.6,70,
240.356,73.6,73.6,70,
240.356,73.6,73.6,70,
240.506,73.64,73.64,70,
240.506,73.64,73.64,70,
240.506,73.64,73.64,70,
240.656,73.66,73.66,70,89.29
240.656,73.66,73.66,70,89.29
240.656,73.66,73.66,70,89.29
240.656,73.66,73.66,70,89.29
240.806,73.69,73.69,70,
240.806,73.69,73.69,70,
240.806,73.69,73.69,70,
240.956,73.72,73.72,70,
240.956,73.72,73.72,70,
240.956,73.72,73.72,70,
241.106,73.75,73.75,70,
241.106,73.75,73.75,70,
241.106,73.75,73.75,70,
241.256,73.77,73.77,70,89.12
241.256,73.77,73.77,70,89.12
241.256,73.77,73.77,70,89.12
241.256,73.77,73.77,70,89.12
241.406,73.8,73.8,70,
241.406,73.8,73.8,70,
241.406,73.8,73.8,70,
241.557,73.84,73.84,70,
241.557,73.84,73.84,70,
241.557,73.84,73.84,70,
241.706,73.87,73.87,70,
241.706,73.87,73.87,70,
241.706,73.87,73.87,70,
241.856,73.89,73.89,70,
241.856,73.89,73.89,70,
241.856,73.89,73.89,70,
242.006,73.93,73.93,70,88.92
242.006,73.93,73.93,70,88.92
242.006,73.93,73.93,70,88.92
242.006,73.93,73.93,70,88.92
242.156,73.96,73.96,70,
242.156,73.96,73.96,70,
242.156,73.96,73.96,70,
242.306,73.99,73.99,70,
242.306,73.99,73.99,70,
242.306,73.99,73.99,70,
242.457,74,74,70,
242.457,74,74,70,
242.457,74,74,70,
242.607,74.01,74.01,70,88.63
242.607,74.01,74.01,70,88.63
242.607,74.01,74.01,70,88.63
242.607,74.01,74.01,70,88.63
242.757,74.05,74.05,70,
242.757,74.05,74.05,70,
242.757,74.05,74.05,70,
242.908,74.06,74.06,70,
242.908,74.06,74.06,70,
242.908,74.06,74.06,70,
243.059,74.08,74.08,70,
243.059,74.08,74.08,70,
243.059,74.08,74.08,70,
243.209,74.07,74.07,70,88.64
243.209,74.07,74.07,70,88.64
243.209,74.07,74.07,70,88.64
243.209,74.07,74.07,70,88.64
243.359,74.1,74.1,70,
243.359,74.1,74.1,70,
243.359,74.1,74.1,70,
243.509,74.13,74.13,70,
243.509,74.13,74.13,70,
243.509,74.13,74.13,70,
243.659,74.13,74.13,70,
243.659,74.13,74.13,70,
243.659,74.13,74.13,70,
243.809,74.17,74.17,70,88.35
243.809,74.17,74.17,70,88.35
243.809,74.17,74.17,70,88.35
243.809,74.17,74.17,70,88.35
243.959,74.17,74.17,70,
243.959,74.17,74.17,70,
243.959,74.17,74.17,70,
244.109,74.19,74.19,70,
244.109,74.19,74.19,70,
244.109,74.19,74.19,70,
244.259,74.22,74.22,70,
244.259,74.22,74.22,70,
244.259,74.22,74.22,70,
244.411,74.24,74.24,70,88.11
244.411,74.24,74.24,70,88.11
244.411,74.24,74.24,70,88.11
244.411,74.24,74.24,70,88.11
244.561,74.27,74.27,70,
244.561,74.27,74.27,70,
244.561,74.27,74.27,70,
244.712,74.27,74.27,70,
244.712,74.27,74.27,70,
244.712,74.27,74.27,70,
244.862,74.27,74.27,70,
244.862,74.27,74.27,70,
244.862,74.27,74.27,70,
245.012,74.31,74.31,70,88.18
245.012,74.31,74.31,70,88.18
245.012,74.31,74.31,70,88.18
245.012,74.31,74.31,70,88.18
245.163,74.34,74.34,70,
245.163,74.34,74.34,70,
245.163,74.34,74.34,70,
245.313,74.36,74.36,70,
245.313,74.36,74.36,70,
245.313,74.36,74.36,70,
245.464,74.38,74.38,70,
245.464,74.38,74.38,70,
245.464,74.38,74.38,70,
245.614,74.39,74.39,70,88.03
245.614,74.39,74.39,70,88.03
245.614,74.39,74.39,70,88.03
245.614,74.39,74.39,70,88.03
245.764,74.38,74.38,70,
245.764,74.38,74.38,70,
245.764,74.38,74.38,70,
245.914,74.42,74.42,70,
245.914,74.42,74.42,70,
245.914,74.42,74.42,70,
246.064,74.44,74.44,70,
246.064,74.44,74.44,70,
246.064,74.44,74.44,70,
246.215,74.46,74.46,70,87.78
246.215,74.46,74.46,70,87.78
246.215,74.46,74.46,70,87.78
246.215,74.46,74.46,70,87.78
246.365,74.47,74.47,70,
246.365,74.47,74.47,70,
246.365,74.47,74.47,70,
246.515,74.49,74.49,70,
246.515,74.49,74.49,70,
246.515,74.49,74.49,70,
246.665,74.5,74.5,70,
246.665,74.5,74.5,70,
246.665,74.5,74.5,70,
246.815,74.5,74.5,70,87.7
246.815,74.5,74.5,70,87.7
246.815,74.5,74.5,70,87.7
246.815,74.5,74.5,70,87.7
246.965,74.51,74.51,70,
246.965,74.51,74.51,70,
246.965,74.51,74.51,70,
247.115,74.52,74.52,70,
247.115,74.52,74.52,70,
247.115,74.52,74.52,70,
247.266,74.53,74.53,70,
247.266,74.53,74.53,70,
247.266,74.53,74.53,70,
247.416,74.55,74.55,70,87.43
247.416,74.55,74.55,70,87.43
247.416,74.55,74.55,70,87.43
247.416,74.55,74.55,70,87.43
247.566,74.56,74.56,70,
247.566,74.56,74.56,70,
247.566,74.56,74.56,70,
247.716,74.58,74.58,70,
247.716,74.58,74.58,70,
247.716,74.58,74.58,70,
247.866,74.61,74.61,70,
247.866,74.61,74.61,70,
247.866,74.61,74.61,70,
248.016,74.61,74.61,70,87.3
248.016,74.61,74.61,70,87.3
248.016,74.61,74.61,70,87.3
248.016,74.61,74.61,70,87.3
248.166,74.63,74.63,70,
248.166,74.63,74.63,70,
248.166,74.63,74.63,70,
248.317,74.62,74.62,70,
248.317,74.62,74.62,70,
248.317,74.62,74.62,70,
248.467,74.63,74.63,70,
248.467,74.63,74.63,70,
248.467,74.63,74.63,70,
248.617,74.65,74.65,70,87.16
248.617,74.65,74.65,70,87.16
248.617,74.65,74.65,70,87.16
248.617,74.65,74.65,70,87.16
248.767,74.69,74.69,70,
248.767,74.69,74.69,70,
248.767,74.69,74.69,70,
248.917,74.7,74.7,70,
248.917,74.7,74.7,70,
248.917,74.7,74.7,70,
249.067,74.71,74.71,70,
249.067,74.71,74.71,70,
249.067,74.71,74.71,70,
249.217,74.71,74.71,70,86.97
249.217,74.71,74.71,70,86.97
249.217,74.71,74.71,70,86.97
249.217,74.71,74.71,70,86.97
249.367,74.74,74.74,70,
249.367,74.74,74.74,70,
249.367,74.74,74.74,70,
249.517,74.73,74.73,70,
249.517,74.73,74.73,70,
249.517,74.73,74.73,70,
249.667,74.75,74.75,70,
249.667,74.75,74.75,70,
249.667,74.75,74.75,70,
249.817,74.78,74.78,70,86.84
249.817,74.78,74.78,70,86.84
249.817,74.78,74.78,70,86.84
249.817,74.78,74.78,70,86.84
249.967,74.79,74.79,70,
249.967,74.79,74.79,70,
249.967,74.79,74.79,70,
250.117,74.83,74.83,70,
250.117,74.83,74.83,70,
250.117,74.83,74.83,70,
250.268,74.83,74.83,70,
250.268,74.83,74.83,70,
250.268,74.83,74.83,70,
250.418,74.84,74.84,70,86.62
250.418,74.84,74.84,70,86.62
250.418,74.84,74.84,70,86.62
250.418,74.84,74.84,70,86.62
250.568,74.88,74.88,70,
250.568,74.88,74.88,70,
250.568,74.88,74.88,70,
250.718,74.88,74.88,70,
250.718,74.88,74.88,70,
250.718,74.88,74.88,70,
250.868,74.89,74.89,70,
250.868,74.89,74.89,70,
250.868,74.89,74.89,70,
251.019,74.9,74.9,70,86.54
251.019,74.9,74.9,70,86.54
251.019,74.9,74.9,70,86.54
251.019,74.9,74.9,70,86.54
251.169,74.9,74.9,70,
251.169,74.9,74.9,70,
251.169,74.9,74.9,70,
251.32,74.94,74.94,70,
251.32,74.94,74.94,70,
251.32,74.94,74.94,70,
251.47,74.94,74.94,70,
251.47,74.94,74.94,70,
251.47,74.94,74.94,70,
251.62,74.97,74.97,70,86.38
251.62,74.97,74.97,70,86.38
251.62,74.97,74.97,70,86.38
251.62,74.97,74.97,70,86.38
251.772,74.96,74.96,70,
251.772,74.96,74.96,70,
251.772,74.96,74.96,70,
251.922,74.98,74.98,70,
251.922,74.98,74.98,70,
251.922,74.98,74.98,70,
252.074,75.01,75.01,70,
252.074,75.01,75.01,70,
252.074,75.01,75.01,70,
252.222,75.02,75.02,70,86.27
252.222,75.02,75.02,70,86.27
252.222,75.02,75.02,70,86.27
252.222,75.02,75.02,70,86.27
252.373,75.01,75.01,70,
252.373,75.01,75.01,70,
252.373,75.01,75.01,70,
252.522,75.03,75.03,70,
252.522,75.03,75.03,70,
252.522,75.03,75.03,70,
252.672,75.04,75.04,70,
252.672,75.04,75.04,70,
252.672,75.04,75.04,70,
252.823,75.08,75.08,70,86.13
252.823,75.08,75.08,70,86.13
252.823,75.08,75.08,70,86.13
252.823,75.08,75.08,70,86.13
252.973,75.1,75.1,70,
252.973,75.1,75.1,70,
252.973,75.1,75.1,70,
253.123,75.11,75.11,70,
253.123,75.11,75.11,70,
253.123,75.11,75.11,70,
253.274,75.12,75.12,70,
253.274,75.12,75.12,70,
253.274,75.12,75.12,70,
253.424,75.11,75.11,70,85.89
253.424,75.11,75.11,70,85.89
253.424,75.11,75.11,70,85.89
253.424,75.11,75.11,70,85.89
253.574,75.11,75.11,70,
253.574,75.11,75.11,70,
253.574,75.11,75.11,70,
253.725,75.15,75.15,70,
253.725,75.15,75.15,70,
253.725,75.15,75.15,70,
253.875,75.16,75.16,70,
253.875,75.16,75.16,70,
253.875,75.16,75.16,70,
254.025,75.18,75.18,70,85.86
254.025,75.18,75.18,70,85.86
254.025,75.18,75.18,70,85.86
254.025,75.18,75.18,70,85.86
254.175,75.19,75.19,70,
254.175,75.19,75.19,70,
254.175,75.19,75.19,70,
254.326,75.21,75.21,70,
254.326,75.21,75.21,70,
254.326,75.21,75.21,70,
254.475,75.22,75.22,70,
254.475,75.22,75.22,70,
254.475,75.22,75.22,70,
254.625,75.23,75.23,70,85.71
254.625,75.23,75.23,70,85.71
254.625,75.23,75.23,70,85.71
254.625,75.23,75.23,70,85.71
254.775,75.26,75.26,70,
254.775,75.26,75.26,70,
254.775,75.26,75.26,70,
254.926,75.27,75.27,70,
254.926,75.27,75.27,70,
254.926,75.27,75.27,70,
255.076,75.29,75.29,70,
255.076,75.29,75.29,70,
255.076,75.29,75.29,70,
255.227,75.31,75.31,70,85.44
255.227,75.31,75.31,70,85.44
255.227,75.31,75.31,70,85.44
255.227,75.31,75.31,70,85.44
255.377,75.32,75.32,70,
255.377,75.32,75.32,70,
255.377,75.32,75.32,70,
255.528,75.33,75.33,70,
255.528,75.33,75.33,70,
255.528,75.33,75.33,70,
255.679,75.34,75.34,70,
255.679,75.34,75.34,70,
255.679,75.34,75.34,70,
255.828,75.35,75.35,70,85.43
255.828,75.35,75.35,70,85.43
255.828,75.35,75.35,70,85.43
255.828,75.35,75.35,70,85.43
255.979,75.37,75.37,70,
255.979,75.37,75.37,70,
255.979,75.37,75.37,70,
256.129,75.36,75.36,70,
256.129,75.36,75.36,70,
256.129,75.36,75.36,70,
256.28,75.38,75.38,70,
256.28,75.38,75.38,70,
256.28,75.38,75.38,70,
256.429,75.43,75.43,70,85.15
256.429,75.43,75.43,70,85.15
256.429,75.43,75.43,70,85.15
256.429,75.43,75.43,70,85.15
256.579,75.44,75.44,70,
256.579,75.44,75.44,70,
256.579,75.44,75.44,70,
256.73,75.46,75.46,70,
256.73,75.46,75.46,70,
256.73,75.46,75.46,70,
256.88,75.47,75.47,70,
256.88,75.47,75.47,70,
256.88,75.47,75.47,70,
257.031,75.47,75.47,70,85.1
257.031,75.47,75.47,70,85.1
257.031,75.47,75.47,70,85.1
257.031,75.47,75.47,70,85.1
257.181,75.49,75.49,70,
257.181,75.49,75.49,70,
257.181,75.49,75.49,70,
257.331,75.5,75.5,70,
257.331,75.5,75.5,70,
257.331,75.5,75.5,70,
257.481,75.51,75.51,70,
257.481,75.51,75.51,70,
257.481,75.51,75.51,70,
257.631,75.51,75.51,70,84.89
257.631,75.51,75.51,70,84.89
257.631,75.51,75.51,70,84.89
257.631,75.51,75.51,70,84.89
257.782,75.52,75.52,70,
257.782,75.52,75.52,70,
257.782,75.52,75.52,70,
257.932,75.51,75.51,70,
257.932,75.51,75.51,70,
257.932,75.51,75.51,70,
258.082,75.52,75.52,70,
258.082,75.52,75.52,70,
258.082,75.52,75.52,70,
258.231,75.49,75.49,70,84.79
258.231,75.49,75.49,70,84.79
258.231,75.49,75.49,70,84.79
258.231,75.49,75.49,70,84.79
258.381,75.32,75.32,70,
258.381,75.32,75.32,70,
258.381,75.32,75.32,70,
258.531,75,75,70,
258.531,75,75,70,
258.531,75,75,70,
258.681,74.61,74.61,70,
258.681,74.61,74.61,70,
258.681,74.61,74.61,70,
258.831,74.3,74.3,70,84.55
258.831,74.3,74.3,70,84.55
258.831,74.3,74.3,70,84.55
258.831,74.3,74.3,70,84.55
258.981,74.03,74.03,70,
258.981,74.03,74.03,70,
258.981,74.03,74.03,70,
259.13,73.72,73.72,70,
259.13,73.72,73.72,70,
259.13,73.72,73.72,70,
259.28,73.48,73.48,70,
259.28,73.48,73.48,70,
259.28,73.48,73.48,70,
259.43,73.25,73.25,70,84.44
259.43,73.25,73.25,70,84.44
259.43,73.25,73.25,70,84.44
259.43,73.25,73.25,70,84.44
259.581,73.06,73.06,70,
259.581,73.06,73.06,70,
259.581,73.06,73.06,70,
259.732,72.88,72.88,70,
259.732,72.88,72.88,70,
259.732,72.88,72.88,70,
259.882,72.7,72.7,70,
259.882,72.7,72.7,70,
259.882,72.7,72.7,70,
260.031,72.54,72.54,70,84.34
260.031,72.54,72.54,70,84.34
260.031,72.54,72.54,70,84.34
260.031,72.54,72.54,70,84.34
260.182,72.37,72.37,70,
260.182,72.37,72.37,70,
260.182,72.37,72.37,70,
260.331,72.23,72.23,70,
260.331,72.23,72.23,70,
260.331,72.23,72.23,70,
260.481,72.11,72.11,70,
260.481,72.11,72.11,70,
260.481,72.11,72.11,70,
260.634,71.95,71.95,70,84.22
260.634,71.95,71.95,70,84.22
260.634,71.95,71.95,70,84.22
260.634,71.95,71.95,70,84.22
260.784,71.8,71.8,70,
260.784,71.8,71.8,70,
260.784,71.8,71.8,70,
260.933,71.66,71.66,70,
260.933,71.66,71.66,70,
260.933,71.66,71.66,70,
261.084,71.53,71.53,70,
261.084,71.53,71.53,70,
261.084,71.53,71.53,70,
261.234,71.43,71.43,70,
261.234,71.43,71.43,70,
261.234,71.43,71.43,70,
261.384,71.29,71.29,70,84.02
261.384,71.29,71.29,70,84.02
261.384,71.29,71.29,70,84.02
261.384,71.29,71.29,70,84.02
261.535,71.2,71.2,70,
261.535,71.2,71.2,70,
261.535,71.2,71.2,70,
261.685,71.08,71.08,70,
261.685,71.08,71.08,70,
261.685,71.08,71.08,70,
261.835,70.97,70.97,70,83.91
261.835,70.97,70.97,70,83.91
261.835,70.97,70.97,70,83.91
261.835,70.97,70.97,70,83.91
261.985,70.85,70.85,70,
261.985,70.85,70.85,70,
261.985,70.85,70.85,70,
262.135,70.75,70.75,70,
262.135,70.75,70.75,70,
262.135,70.75,70.75,70,
262.286,70.65,70.65,70,
262.286,70.65,70.65,70,
262.286,70.65,70.65,70,
262.436,70.56,70.56,70,
262.436,70.56,70.56,70,
262.436,70.56,70.56,70,
262.587,70.47,70.47,70,83.87
262.587,70.47,70.47,70,83.87
262.587,70.47,70.47,70,83.87
262.587,70.47,70.47,70,83.87
262.737,70.36,70.36,70,
262.737,70.36,70.36,70,
262.737,70.36,70.36,70,
262.889,70.27,70.27,70,
262.889,70.27,70.27,70,
262.889,70.27,70.27,70,
263.039,70.18,70.18,70,83.52
263.039,70.18,70.18,70,83.52
263.039,70.18,70.18,70,83.52
263.039,70.18,70.18,70,83.52
263.189,70.11,70.11,70,
263.189,70.11,70.11,70,
263.189,70.11,70.11,70,
263.339,70.01,70.01,70,
263.339,70.01,70.01,70,
263.339,70.01,70.01,70,
263.488,69.94,69.94,70,
263.488,69.94,69.94,70,
263.488,69.94,69.94,70,
263.639,69.84,69.84,70,
263.639,69.84,69.84,70,
263.639,69.84,69.84,70,
263.789,69.76,69.76,70,83.64
263.789,69.76,69.76,70,83.64
263.789,69.76,69.76,70,83.64
263.789,69.76,69.76,70,83.64
263.938,69.7,69.7,70,
263.938,69.7,69.7,70,
263.938,69.7,69.7,70,
264.089,69.62,69.62,70,
264.089,69.62,69.62,70,
264.089,69.62,69.62,70,
264.238,69.55,69.55,70,
264.238,69.55,69.55,70,
264.238,69.55,69.55,70,
264.389,69.48,69.48,70,83.45
264.389,69.48,69.48,70,83.45
264.389,69.48,69.48,70,83.45
264.389,69.48,69.48,70,83.45
264.539,69.41,69.41,70,
264.539,69.41,69.41,70,
264.539,69.41,69.41,70,
264.689,69.35,69.35,70,
264.689,69.35,69.35,70,
264.689,69.35,69.35,70,
264.839,69.28,69.28,70,
264.839,69.28,69.28,70,
264.839,69.28,69.28,70,
264.99,69.23,69.23,70,83.2
264.99,69.23,69.23,70,83.2
264.99,69.23,69.23,70,83.2
264.99,69.23,69.23,70,83.2
265.139,69.19,69.19,70,
265.139,69.19,69.19,70,
265.139,69.19,69.19,70,
265.29,69.12,69.12,70,
265.29,69.12,69.12,70,
265.29,69.12,69.12,70,
265.441,69.08,69.08,70,
265.441,69.08,69.08,70,
265.441,69.08,69.08,70,
265.59,69.02,69.02,70,83.07
265.59,69.02,69.02,70,83.07
265.59,69.02,69.02,70,83.07
265.59,69.02,69.02,70,83.07
265.741,68.99,68.99,70,
265.741,68.99,68.99,70,
265.741,68.99,68.99,70,
265.89,68.94,68.94,70,
265.89,68.94,68.94,70,
265.89,68.94,68.94,70,
266.04,68.89,68.89,70,82.99
266.04,68.89,68.89,70,82.99
266.04,68.89,68.89,70,82.99
266.04,68.89,68.89,70,82.99
266.19,68.86,68.86,70,
266.19,68.86,68.86,70,
266.19,68.86,68.86,70,
266.341,68.82,68.82,70,
266.341,68.82,68.82,70,
266.341,68.82,68.82,70,
266.49,68.79,68.79,70,
266.49,68.79,68.79,70,
266.49,68.79,68.79,70,
266.64,68.78,68.78,70,82.89
266.64,68.78,68.78,70,82.89
266.64,68.78,68.78,70,82.89
266.64,68.78,68.78,70,82.89
266.79,68.75,68.75,70,
266.79,68.75,68.75,70,
266.79,68.75,68.75,70,
266.94,68.73,68.73,70,
266.94,68.73,68.73,70,
266.94,68.73,68.73,70,
267.091,68.73,68.73,70,
267.091,68.73,68.73,70,
267.091,68.73,68.73,70,
267.24,68.71,68.71,70,82.71
267.24,68.71,68.71,70,82.71
267.24,68.71,68.71,70,82.71
267.24,68.71,68.71,70,82.71
267.391,68.71,68.71,70,
267.391,68.71,68.71,70,
267.391,68.71,68.71,70,
267.541,68.69,68.69,70,
267.541,68.69,68.69,70,
267.541,68.69,68.69,70,
267.691,68.7,68.7,70,
267.691,68.7,68.7,70,
267.691,68.7,68.7,70,
267.841,68.69,68.69,70,82.51
267.841,68.69,68.69,70,82.51
267.841,68.69,68.69,70,82.51
267.841,68.69,68.69,70,82.51
267.991,68.69,68.69,70,
267.991,68.69,68.69,70,
267.991,68.69,68.69,70,
268.141,68.7,68.7,70,
268.141,68.7,68.7,70,
268.141,68.7,68.7,70,
268.29,68.72,68.72,70,
268.29,68.72,68.72,70,
268.29,68.72,68.72,70,
268.441,68.72,68.72,70,82.48
268.441,68.72,68.72,70,82.48
268.441,68.72,68.72,70,82.48
268.441,68.72,68.72,70,82.48
268.59,68.74,68.74,70,
268.59,68.74,68.74,70,
268.59,68.74,68.74,70,
268.74,68.78,68.78,70,
268.74,68.78,68.78,70,
268.74,68.78,68.78,70,
268.892,68.82,68.82,70,
268.892,68.82,68.82,70,
268.892,68.82,68.82,70,
269.042,68.85,68.85,70,82.47
269.042,68.85,68.85,70,82.47
269.042,68.85,68.85,70,82.47
269.042,68.85,68.85,70,82.47
269.192,68.89,68.89,70,
269.192,68.89,68.89,70,
269.192,68.89,68.89,70,
269.341,68.93,68.93,70,
269.341,68.93,68.93,70,
269.341,68.93,68.93,70,
269.491,68.98,68.98,70,
269.491,68.98,68.98,70,
269.491,68.98,68.98,70,
269.641,69.03,69.03,70,82.3
269.641,69.03,69.03,70,82.3
269.641,69.03,69.03,70,82.3
269.641,69.03,69.03,70,82.3
269.791,69.1,69.1,70,
269.791,69.1,69.1,70,
269.791,69.1,69.1,70,
269.941,69.13,69.13,70,
269.941,69.13,69.13,70,
269.941,69.13,69.13,70,
270.094,69.21,69.21,70,
270.094,69.21,69.21,70,
270.094,69.21,69.21,70,
270.243,69.26,69.26,70,82.09
270.243,69.26,69.26,70,82.09
270.243,69.26,69.26,70,82.09
270.243,69.26,69.26,70,82.09
270.394,69.32,69.32,70,
270.394,69.32,69.32,70,
270.394,69.32,69.32,70,
