,timeSineBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,1721.387,,,,28.58,
1,1721.911,,,,28.74,
2,1722.555,,,,28.8,
3,1723.191,,,,28.86,
4,1723.774,,,,28.93,
5,1724.261,,,,28.97,
6,1724.798,,,,29.14,
7,1725.463,,,,29.15,
8,1726.264,,,,29.28,
9,1726.848,,,,29.24,
10,1727.479,,,,29.37,
11,1728.02,,,,29.73,
12,1728.651,,,,29.96,
13,1726.011,39.49,39.42,90.0,,39.2
14,1729.851,,,,30.38,
15,1730.453,,,,31.1,
16,1726.151,39.49,39.42,90.0,,39.19
17,1731.574,,,,32.27,
18,1732.258,,,,33.94,
19,1732.842,,,,37.47,
20,1733.477,,,,47.39,
21,1734.063,,,,60.59,
22,1726.3,39.53,39.41,90.0,,39.18
23,1735.242,,,,69.18,
24,1735.864,,,,75.7,
25,1736.383,,,,80.57,
26,1737.011,,,,86.05,
27,1726.447,39.82,39.44,90.0,,39.14
28,1738.156,,,,89.57,
29,1726.597,40.29,39.51,90.0,,39.11
30,1726.747,41.04,39.65,90.0,,39.06
31,1726.897,42.07,39.87,90.0,,39.01
32,1727.052,43.58,40.2,90.0,,38.95
33,1727.223,44.84,40.64,90.0,,38.9
34,1727.364,46.37,41.16,90.0,,38.83
35,1727.519,47.82,41.76,90.0,,38.77
36,1727.668,49.8,42.44,90.0,,38.69
37,1727.817,51.41,43.19,90.0,,38.63
38,1727.966,52.98,44.01,90.0,,38.58
39,1728.116,54.48,44.86,90.0,,38.53
40,1728.267,55.97,45.73,90.0,,38.48
41,1728.421,57.63,46.63,90.0,,38.43
42,1728.569,59.64,47.62,90.0,,38.36
43,1728.719,61.08,48.59,90.0,,38.31
44,1728.893,62.62,49.57,90.0,,38.26
45,1729.042,64.67,50.59,90.0,,38.2
46,1729.188,66.11,51.63,90.0,89.28,38.16
47,1729.355,67.48,52.66,90.0,,38.12
48,1729.508,68.95,53.68,90.0,,38.08
49,1729.657,70.85,54.72,90.0,,38.01
50,1729.806,72.19,55.78,90.0,,37.98
51,1729.976,73.54,56.81,90.0,,37.94
52,1730.126,74.87,57.83,90.0,,37.9
53,1730.271,76.59,58.9,90.0,,37.85
54,1730.447,77.85,59.93,90.0,,37.82
55,1730.601,79.2,60.95,90.0,,37.78
56,1730.75,80.84,61.98,90.0,,37.74
57,1730.915,82.01,63.0,90.0,,37.71
58,1731.064,83.22,64.01,90.0,89.34,37.68
59,1731.219,84.35,65.0,90.0,,37.65
60,1731.366,85.81,66.0,90.0,,37.62
61,1731.531,86.88,66.98,90.0,,37.6
62,1731.685,87.96,67.93,90.0,,37.57
63,1731.835,89.34,68.88,90.0,,37.55
64,1732.006,90.31,69.83,90.0,,37.52
65,1760.589,,,,90.52,
66,1732.155,91.36,70.76,90.0,,37.51
67,1732.31,92.28,71.66,90.0,,37.49
68,1732.457,93.4,72.57,90.0,,37.46
69,1732.623,94.24,73.44,90.0,,37.44
70,1732.778,95.07,74.29,90.0,,37.43
71,1732.927,96.07,75.12,90.0,,37.4
72,1733.091,96.82,75.94,90.0,,37.39
73,1733.24,97.59,76.74,90.0,,37.38
74,1733.393,98.31,77.51,90.0,,37.37
75,1733.543,99.31,78.29,90.0,,37.35
76,1733.714,100.1,79.07,90.0,,37.34
77,1733.864,100.86,79.83,90.0,,37.33
78,1734.019,101.58,80.58,90.0,,37.32
79,1734.188,102.32,81.32,90.0,,37.31
80,1734.333,103.38,82.1,90.0,,37.31
81,1734.483,104.08,82.85,90.0,,37.3
82,1734.639,104.73,83.58,90.0,92.33,37.3
83,1734.802,105.64,84.32,90.0,,37.29
84,1734.957,106.41,85.06,90.0,,37.29
85,1735.111,107.04,85.78,90.0,,37.28
86,1735.284,107.65,86.48,90.0,,37.28
87,1735.432,108.25,87.17,90.0,,37.3
88,1735.578,108.46,87.81,90.0,,37.38
89,1735.729,108.2,88.36,90.0,,37.49
90,1735.904,107.33,88.77,90.0,,37.66
91,1776.359,,,,93.74,
92,1736.043,106.43,89.03,90.0,,37.83
93,1777.504,,,,94.57,
94,1736.193,105.37,89.18,90.0,,38.0
95,1736.35,104.2,89.21,90.0,,38.18
96,1736.499,102.91,89.13,90.0,,38.36
97,1736.645,101.32,88.92,90.0,,38.57
98,1736.795,100.42,88.69,90.0,,38.68
99,1736.942,99.77,88.46,90.0,,38.8
100,1737.091,99.23,88.24,90.0,,38.86
101,1737.24,99.08,88.08,90.0,,38.9
102,1737.39,99.1,87.98,90.0,,38.93
103,1737.544,99.24,87.94,90.0,94.53,38.95
104,1784.219,,,,94.04,
105,1737.69,99.58,87.99,90.0,,38.97
106,1785.325,,,,93.39,
107,1737.841,99.91,88.09,90.0,,38.98
108,1738.0,100.27,88.24,90.0,,38.98
109,1738.149,100.83,88.45,90.0,,38.98
110,1738.298,101.22,88.7,90.0,,38.98
111,1738.453,101.61,88.98,90.0,,38.98
112,1738.604,101.97,89.28,90.0,,38.98
113,1738.749,102.37,89.59,90.0,92.98,38.98
114,1738.899,102.59,89.91,90.0,,38.98
115,1739.054,102.75,90.21,90.0,,38.99
116,1739.199,102.84,90.5,90.0,,39.0
117,1739.349,102.82,90.76,90.0,92.48,39.0
