,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,71.444,24.77,25.02,55.0,,24.57
1,71.593,24.79,25.02,55.0,,24.57
2,71.631,,,,24.11,
3,71.743,24.99,25.07,55.0,,24.55
4,71.893,25.63,25.26,55.0,,24.5
5,72.043,26.67,25.65,55.0,,24.44
6,72.194,27.85,26.21,55.0,,24.37
7,72.343,29.7,27.01,55.0,,24.29
8,72.493,31.4,27.9,55.0,,24.22
9,72.643,33.21,28.9,55.0,,24.15
10,72.732,,,,25.48,
11,72.793,35.08,29.95,55.0,,24.09
12,72.943,36.95,31.04,55.0,,24.02
13,73.093,38.77,32.17,55.0,,23.97
14,73.243,40.63,33.31,55.0,,23.9
15,73.255,,,,26.05,
16,73.393,42.78,34.5,55.0,,23.83
17,73.543,44.6,35.64,55.0,,23.78
18,73.693,46.34,36.8,55.0,,23.72
19,73.843,48.04,37.91,55.0,,23.68
20,73.843,,,,26.52,
21,73.993,49.77,39.03,55.0,,23.61
22,74.143,51.35,40.13,55.0,,23.57
23,74.293,52.93,41.21,55.0,,23.52
24,74.293,,,,26.8,
25,74.443,54.76,42.31,55.0,,23.47
26,74.593,56.34,43.39,55.0,,23.43
27,74.743,57.89,44.47,55.0,,23.39
28,74.893,59.49,45.56,55.0,,23.35
29,74.893,,,,27.62,
30,75.044,61.06,46.68,55.0,,23.32
31,75.193,62.58,47.76,55.0,,23.29
32,75.343,64.42,48.9,55.0,,23.25
33,75.493,65.86,49.98,55.0,,23.22
34,75.493,,,,28.35,
35,75.643,67.32,51.06,55.0,,23.19
36,75.793,68.69,52.11,55.0,,23.17
37,75.95,70.07,53.16,55.0,,23.14
38,76.099,71.41,54.18,55.0,,23.12
39,76.099,,,,30.11,
40,76.25,72.82,55.19,55.0,,23.11
41,76.401,73.41,56.01,55.0,,23.17
42,76.553,73.4,56.54,55.0,,23.3
43,76.587,,,,34.47,
44,76.695,72.93,56.8,55.0,,23.49
45,76.843,72.09,56.79,55.0,,23.73
46,76.993,71.13,56.61,55.0,,23.94
47,77.176,70.17,56.35,55.0,,24.11
48,77.176,,,,43.88,
49,77.324,69.11,56.02,55.0,,24.25
50,77.473,68.24,55.73,55.0,,24.33
51,77.622,67.62,55.51,55.0,,24.38
52,77.772,67.04,55.33,55.0,,24.41
53,77.772,,,,47.8,
54,77.924,66.52,55.18,55.0,,24.45
55,78.072,66.04,55.05,55.0,,24.49
56,78.224,65.58,54.93,55.0,,24.5
57,78.264,,,,49.94,
58,78.375,65.08,54.82,55.0,,24.54
59,78.522,64.68,54.73,55.0,,24.56
60,78.672,64.3,54.66,55.0,,24.58
61,78.823,63.96,54.59,55.0,,24.59
62,78.823,,,,51.64,
63,78.972,63.64,54.53,55.0,,24.6
64,79.124,63.34,54.48,55.0,,24.61
65,79.272,62.99,54.42,55.0,,24.63
66,79.422,62.72,54.38,55.0,,24.64
67,79.422,,,,52.54,
68,79.572,62.48,54.36,55.0,,24.64
69,79.722,62.25,54.33,55.0,,24.64
70,79.872,62.05,54.32,55.0,,24.65
71,80.022,61.87,54.31,55.0,,24.66
72,80.022,,,,53.11,
73,80.172,61.7,54.31,55.0,,24.66
74,80.323,61.51,54.32,55.0,,24.66
75,80.473,61.37,54.33,55.0,,24.67
76,80.473,,,,53.38,
77,80.623,61.23,54.34,55.0,,24.66
78,80.772,61.1,54.36,55.0,,24.67
79,80.922,60.99,54.38,55.0,,24.66
80,81.073,60.89,54.41,55.0,,24.66
81,81.073,,,,53.66,
82,81.222,60.79,54.44,55.0,,24.67
83,81.372,60.68,54.46,55.0,,24.66
84,81.522,60.6,54.49,55.0,,24.66
85,81.672,60.51,54.52,55.0,,24.66
86,81.672,,,,53.91,
87,81.823,60.42,54.55,55.0,,24.66
88,81.972,60.36,54.59,55.0,,24.66
89,82.122,60.31,54.63,55.0,,24.66
90,82.272,60.24,54.66,55.0,,24.65
91,82.272,,,,54.12,
92,82.422,60.17,54.7,55.0,,24.65
93,82.573,60.11,54.74,55.0,,24.65
94,82.722,60.05,54.77,55.0,,24.65
95,82.722,,,,55.01,
96,82.872,59.99,54.8,55.0,,24.65
97,83.022,59.94,54.84,55.0,,24.65
98,83.172,59.88,54.87,55.0,,24.64
99,83.322,59.82,54.89,55.0,,24.64
100,83.322,,,,54.65,
101,83.472,59.75,54.92,55.0,,24.64
102,83.622,59.7,54.95,55.0,,24.64
103,83.772,59.65,54.98,55.0,,24.64
104,83.922,59.58,55.0,55.0,,24.64
105,83.922,,,,54.83,
106,84.072,59.53,55.03,55.0,,24.64
107,84.222,59.48,55.05,55.0,,24.65
108,84.372,59.41,55.07,55.0,,24.64
109,84.522,59.34,55.08,55.0,,24.64
110,84.522,,,,55.14,
111,84.672,59.27,55.09,55.0,,24.64
112,84.822,59.21,55.11,55.0,,24.64
113,84.972,59.14,55.12,55.0,,24.64
114,85.095,,,,56.46,
115,85.123,59.07,55.12,55.0,,24.64
116,85.273,59.01,55.13,55.0,,24.65
117,85.423,58.93,55.14,55.0,,24.65
118,85.573,58.87,55.14,55.0,,24.65
119,85.573,,,,55.12,
120,85.723,58.81,55.14,55.0,,24.65
121,85.873,58.75,55.15,55.0,,24.66
122,86.023,58.68,55.15,55.0,,24.66
123,86.175,58.6,55.15,55.0,,24.66
124,86.209,,,,56.61,
125,86.324,58.54,55.15,55.0,,24.66
126,86.474,58.46,55.14,55.0,,24.66
127,86.624,58.4,55.14,55.0,,24.66
128,86.774,58.35,55.14,55.0,,24.66
129,86.774,,,,55.18,
130,86.924,58.3,55.14,55.0,,24.67
131,87.074,58.24,55.14,55.0,,24.67
132,87.224,58.18,55.14,55.0,,24.67
133,87.315,,,,56.66,
134,87.374,58.13,55.14,55.0,,24.67
135,87.524,58.07,55.13,55.0,,24.67
136,87.674,58.01,55.13,55.0,,24.67
137,87.824,57.96,55.13,55.0,,24.68
138,87.824,,,,55.36,
139,87.974,57.91,55.12,55.0,,24.67
140,88.124,57.85,55.12,55.0,,24.67
141,88.274,57.79,55.11,55.0,,24.68
142,88.425,57.74,55.1,55.0,,24.68
143,88.428,,,,56.2,
144,88.574,57.7,55.1,55.0,,24.68
145,88.724,57.65,55.1,55.0,,24.68
146,88.874,57.62,55.09,55.0,,24.68
147,89.024,57.59,55.09,55.0,,24.69
148,89.024,,,,55.36,
149,89.193,57.54,55.09,55.0,,24.69
150,89.336,57.49,55.08,55.0,,24.69
151,89.486,57.45,55.08,55.0,,24.69
152,89.587,,,,56.42,
153,89.636,57.41,55.08,55.0,,24.69
154,89.786,57.37,55.07,55.0,,24.69
155,89.936,57.34,55.07,55.0,,24.69
156,90.086,57.32,55.07,55.0,,24.69
157,90.086,,,,55.21,
158,90.236,57.28,55.06,55.0,,24.69
159,90.386,57.25,55.06,55.0,,24.69
160,90.536,57.22,55.06,55.0,,24.69
161,90.686,57.19,55.06,55.0,,24.69
162,90.696,,,,56.24,
163,90.836,57.17,55.06,55.0,,24.69
164,90.986,57.14,55.05,55.0,,24.69
165,91.136,57.11,55.05,55.0,,24.69
166,91.136,,,,55.09,
167,91.286,57.08,55.05,55.0,,24.69
168,91.436,57.07,55.05,55.0,,24.69
169,91.586,57.04,55.05,55.0,,24.69
170,91.736,57.02,55.05,55.0,,24.7
171,91.802,,,,56.53,
172,91.886,57.0,55.04,55.0,,24.7
173,92.036,56.98,55.04,55.0,,24.7
174,92.186,56.96,55.04,55.0,,24.7
