,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,12451.873,31.76,24.0,62.0,,31.88
1,12451.998,31.75,24.0,62.0,,31.88
2,12452.148,31.75,24.0,62.0,,31.87
3,12452.298,31.96,24.0,62.0,,31.86
4,12452.448,32.41,24.0,62.0,,31.84
5,12452.448,,,,19.34,
6,12452.598,33.14,24.0,62.0,,31.81
7,12452.748,34.39,24.0,62.0,,31.76
8,12452.898,35.48,24.0,62.0,,31.72
9,12453.048,36.67,24.0,62.0,,31.68
10,12453.048,,,,19.54,
11,12453.198,37.91,24.0,62.0,,31.62
12,12453.348,39.6,24.0,62.0,,31.56
13,12453.498,40.87,24.0,62.0,,31.5
14,12453.648,42.14,24.0,62.0,,31.45
15,12453.648,,,,19.71,
16,12453.798,43.82,24.0,62.0,,31.39
17,12453.948,45.08,24.0,62.0,,31.34
18,12454.098,46.33,24.0,62.0,,31.29
19,12454.248,47.96,24.0,62.0,,31.23
20,12454.248,,,,20.08,
21,12454.398,49.17,24.0,62.0,,31.17
22,12454.548,50.37,24.0,62.0,,31.13
23,12454.698,51.92,24.0,62.0,,31.07
24,12454.848,53.07,24.0,62.0,,31.02
25,12454.909,,,,20.33,
26,12454.998,54.22,24.0,62.0,,30.97
27,12455.148,55.7,24.0,62.0,,30.9
28,12455.298,56.81,24.0,62.0,,30.86
29,12455.448,57.9,24.0,62.0,,30.81
30,12455.448,,,,20.53,
31,12455.598,59.33,24.0,62.0,,30.75
32,12455.748,60.36,24.0,62.0,,30.7
33,12455.898,61.38,24.0,62.0,,30.65
34,12456.048,62.71,24.0,62.0,,30.59
35,12456.048,,,,20.7,
36,12456.198,63.7,24.0,62.0,,30.55
37,12456.348,64.68,24.0,62.0,,30.5
38,12456.498,65.97,24.0,62.0,,30.45
39,12456.648,66.91,24.0,62.0,,30.4
40,12456.648,,,,20.97,
41,12456.798,67.84,24.0,62.0,,30.36
42,12456.948,69.02,24.08,62.0,,30.31
43,12457.098,69.92,24.23,62.0,,30.27
44,12457.248,70.78,24.38,62.0,,30.23
45,12457.248,,,,21.22,
46,12457.398,71.94,24.54,62.0,,30.18
47,12457.548,72.81,24.71,62.0,,30.13
48,12457.698,73.64,24.88,62.0,,30.09
49,12457.848,74.73,25.06,62.0,,30.05
50,12457.848,,,,21.94,
51,12457.998,75.52,25.24,62.0,,30.01
52,12458.148,76.29,25.43,62.0,,29.97
53,12458.298,77.32,25.63,62.0,,29.92
54,12458.448,78.09,25.83,62.0,,29.89
55,12458.515,,,,22.85,
56,12458.598,78.83,26.03,62.0,,29.85
57,12458.748,79.82,26.24,62.0,,29.8
58,12458.898,80.55,26.45,62.0,,29.77
59,12459.048,81.28,26.67,62.0,,29.74
60,12459.048,,,,23.7,
61,12459.204,82.21,26.9,62.0,,29.69
62,12459.348,82.9,27.12,62.0,,29.67
63,12459.498,83.59,27.35,62.0,,29.64
64,12459.648,84.49,27.59,62.0,,29.61
65,12459.648,,,,25.41,
66,12459.798,85.13,27.82,62.0,,29.58
67,12459.948,85.76,28.06,62.0,,29.55
68,12460.098,86.59,28.31,62.0,,29.5
69,12460.248,87.21,28.55,62.0,,29.48
70,12460.248,,,,26.52,
71,12460.398,87.85,28.8,62.0,,29.46
72,12460.548,88.65,29.07,62.0,,29.43
73,12460.698,89.23,29.32,62.0,,29.4
74,12460.848,89.84,29.57,62.0,,29.38
75,12460.848,,,,26.88,
76,12460.998,90.59,29.85,62.0,,29.34
77,12461.148,91.18,30.11,62.0,,29.33
78,12461.298,91.75,30.37,62.0,,29.3
79,12461.448,92.48,30.65,62.0,,29.27
80,12461.448,,,,27.57,
81,12461.598,93.01,30.92,62.0,,29.25
82,12461.748,93.54,31.19,62.0,,29.24
83,12461.898,94.25,31.48,62.0,,29.21
84,12462.048,94.76,31.75,62.0,,29.19
85,12462.048,,,,29.52,
86,12462.206,95.26,32.03,62.0,,29.17
87,12462.367,95.81,32.34,62.0,,29.14
88,12462.517,96.53,32.64,62.0,,29.12
89,12462.667,97.03,32.93,62.0,,29.11
90,12462.667,,,,31.8,
91,12462.817,97.48,33.2,62.0,,29.09
92,12462.967,98.11,33.51,62.0,,29.07
93,12463.117,98.57,33.8,62.0,,29.06
94,12463.267,98.99,34.08,62.0,,29.04
95,12463.267,,,,32.73,
96,12463.417,99.6,34.39,62.0,,29.02
97,12463.567,100.05,34.68,62.0,,29.01
98,12463.717,100.5,34.97,62.0,,29.0
99,12463.867,101.06,35.28,62.0,,28.98
100,12463.867,,,,33.91,
101,12464.017,101.5,35.58,62.0,,28.97
102,12464.167,101.91,35.87,62.0,,28.95
103,12464.317,102.45,36.19,62.0,,28.93
104,12464.467,102.84,36.48,62.0,,28.93
105,12464.467,,,,34.86,
106,12464.618,103.24,36.78,62.0,,28.92
107,12464.768,103.78,37.1,62.0,,28.91
108,12464.918,104.16,37.4,62.0,,28.9
109,12465.068,104.55,37.7,62.0,,28.89
110,12465.068,,,,35.78,
111,12465.218,105.05,38.02,62.0,,28.88
112,12465.368,105.42,38.32,62.0,,28.88
113,12465.518,105.79,38.62,62.0,,28.87
114,12465.668,106.36,38.97,62.0,,28.87
115,12465.668,,,,36.69,
116,12465.818,106.68,39.27,62.0,,28.85
117,12465.968,107.03,39.57,62.0,,28.85
118,12466.118,107.48,39.89,62.0,,28.85
119,12466.268,107.83,40.2,62.0,,28.84
120,12466.268,,,,37.65,
121,12466.418,108.17,40.5,62.0,,28.83
122,12466.568,108.61,40.83,62.0,,28.82
123,12466.718,108.93,41.13,62.0,,28.82
124,12466.869,109.23,41.43,62.0,,28.82
125,12466.869,,,,38.55,
126,12467.017,109.67,41.77,62.0,,28.81
127,12467.167,109.99,42.07,62.0,,28.81
128,12467.317,110.28,42.37,62.0,,28.81
129,12467.467,110.71,42.71,62.0,,28.81
130,12467.467,,,,39.63,
131,12467.617,110.99,43.01,62.0,,28.81
132,12467.767,111.25,43.31,62.0,,28.81
133,12467.917,111.58,43.62,62.0,,28.81
134,12468.067,111.81,43.91,62.0,,28.81
135,12468.067,,,,40.6,
136,12468.223,112.04,44.2,62.0,,28.81
137,12468.367,112.25,44.49,62.0,,28.82
138,12468.517,112.39,44.75,62.0,,28.82
139,12468.667,112.53,45.02,62.0,,28.82
140,12468.667,,,,41.68,
141,12468.817,112.67,45.29,62.0,,28.83
142,12468.967,112.79,45.55,62.0,,28.84
143,12469.117,112.86,45.79,62.0,,28.85
144,12469.267,112.94,46.04,62.0,,28.86
145,12469.267,,,,42.59,
146,12469.417,112.97,46.28,62.0,,28.86
147,12469.567,113.02,46.52,62.0,,28.87
148,12469.717,113.07,46.76,62.0,,28.87
149,12469.867,113.11,46.99,62.0,,28.88
150,12469.867,,,,43.57,
151,12470.017,113.16,47.23,62.0,,28.9
152,12470.167,113.18,47.46,62.0,,28.9
153,12470.317,113.21,47.69,62.0,,28.91
154,12470.467,113.22,47.91,62.0,,28.92
155,12470.467,,,,44.32,
156,12470.617,113.27,48.15,62.0,,28.93
157,12470.767,113.26,48.36,62.0,,28.94
158,12470.917,113.29,48.59,62.0,,28.95
159,12471.067,113.32,48.82,62.0,,28.97
160,12471.067,,,,45.28,
161,12471.237,113.31,49.04,62.0,,28.97
162,12471.39,113.35,49.29,62.0,,28.99
163,12471.54,113.39,49.52,62.0,,29.0
164,12471.54,,,,46.1,
165,12471.691,113.4,49.74,62.0,,29.02
166,12471.84,113.4,49.95,62.0,,29.03
