,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,4001.053,31.72,31.71,55.0,,31.38
1,4001.202,31.72,31.71,55.0,,31.38
2,4001.352,31.79,31.71,55.0,,31.37
3,4001.502,32.03,31.73,55.0,,31.34
4,4001.652,32.99,31.85,55.0,,31.25
5,4001.802,33.65,32.04,55.0,,31.2
6,4001.952,35.14,32.33,55.0,,31.1
7,4001.996,,,,30.67,
8,4002.102,36.71,32.76,55.0,,31.0
9,4002.252,38.38,33.29,55.0,,30.9
10,4002.402,40.4,33.92,55.0,,30.79
11,4002.552,42.05,34.66,55.0,,30.7
12,4002.552,,,,31.56,
13,4002.702,43.66,35.45,55.0,,30.63
14,4002.852,45.02,36.24,55.0,,30.56
15,4003.002,46.97,37.13,55.0,,30.47
16,4003.129,,,,33.05,
17,4003.152,49.12,38.08,55.0,,30.37
18,4003.31,50.47,39.02,55.0,,30.31
19,4003.452,52.38,40.04,55.0,,30.24
20,4003.602,53.95,41.07,55.0,,30.17
21,4003.753,54.97,42.06,55.0,,30.13
22,4003.795,,,,34.6,
23,4003.913,56.65,43.04,55.0,,30.07
24,4004.061,58.64,44.09,55.0,,30.0
25,4004.211,59.69,45.11,55.0,,29.96
26,4004.361,61.48,46.14,55.0,,29.89
27,4004.361,,,,37.26,
28,4004.511,63.41,47.2,55.0,,29.83
29,4004.661,64.73,48.26,55.0,,29.79
30,4004.817,66.04,49.3,55.0,,29.76
31,4004.967,67.3,50.32,55.0,,29.72
32,4004.967,,,,40.5,
33,4005.117,68.85,51.37,55.0,,29.69
34,4005.267,69.65,52.34,55.0,,29.74
35,4005.417,70.0,53.21,55.0,,29.87
36,4005.567,69.78,53.93,55.0,,30.13
37,4005.567,,,,45.07,
38,4005.718,69.24,54.5,55.0,,30.37
39,4005.868,68.49,54.91,55.0,,30.64
40,4006.014,67.26,55.13,55.0,,31.02
41,4006.164,66.23,55.24,55.0,,31.32
42,4006.164,,,,48.84,
43,4006.313,65.18,55.24,55.0,,31.6
44,4006.461,64.06,55.12,55.0,,31.88
45,4006.61,63.57,55.0,55.0,,31.99
46,4006.76,63.31,54.9,55.0,,32.07
47,4006.76,,,,54.55,
48,4006.91,63.17,54.83,55.0,,32.11
49,4007.06,63.13,54.79,55.0,,32.14
50,4007.21,63.1,54.78,55.0,,32.14
51,4007.36,63.02,54.79,55.0,,32.15
52,4007.36,,,,59.13,
53,4007.51,62.94,54.81,55.0,,32.15
54,4007.66,62.84,54.84,55.0,,32.14
55,4007.81,62.67,54.86,55.0,,32.14
56,4007.96,62.53,54.89,55.0,,32.14
57,4007.96,,,,59.28,
58,4008.11,62.37,54.92,55.0,,32.13
59,4008.26,62.17,54.94,55.0,,32.12
60,4008.41,62.01,54.96,55.0,,32.12
61,4008.56,61.85,54.98,55.0,,32.11
62,4008.56,,,,58.82,
63,4008.71,61.62,54.99,55.0,,32.09
64,4008.86,61.47,54.99,55.0,,32.09
65,4009.01,61.32,55.0,55.0,,32.08
66,4009.16,61.12,55.0,55.0,,32.07
67,4009.16,,,,58.15,
68,4009.31,60.95,55.0,55.0,,32.07
69,4009.46,60.81,55.0,55.0,,32.06
70,4009.61,60.63,55.0,55.0,,32.06
71,4009.76,60.5,55.0,55.0,,32.05
72,4009.76,,,,57.63,
73,4009.91,60.35,54.99,55.0,,32.04
74,4010.06,60.18,54.99,55.0,,32.04
75,4010.21,60.06,54.98,55.0,,32.03
76,4010.36,59.94,54.98,55.0,,32.02
77,4010.36,,,,57.15,
78,4010.51,59.8,54.97,55.0,,32.02
79,4010.66,59.68,54.97,55.0,,32.01
80,4010.81,59.58,54.97,55.0,,32.01
81,4010.96,59.43,54.96,55.0,,31.99
82,4010.96,,,,56.73,
83,4011.11,59.33,54.96,55.0,,31.99
84,4011.26,59.24,54.96,55.0,,31.99
85,4011.41,59.12,54.96,55.0,,31.98
86,4011.56,59.03,54.95,55.0,,31.97
87,4011.56,,,,56.46,
88,4011.71,58.93,54.95,55.0,,31.97
89,4011.86,58.81,54.95,55.0,,31.97
90,4012.01,58.73,54.95,55.0,,31.97
91,4012.16,58.65,54.94,55.0,,31.96
92,4012.16,,,,56.05,
93,4012.31,58.55,54.94,55.0,,31.95
94,4012.46,58.49,54.94,55.0,,31.95
95,4012.61,58.42,54.94,55.0,,31.95
96,4012.76,58.33,54.94,55.0,,31.95
97,4012.76,,,,55.84,
98,4012.91,58.26,54.95,55.0,,31.94
99,4013.06,58.19,54.95,55.0,,31.94
100,4013.21,58.11,54.95,55.0,,31.93
101,4013.36,58.05,54.95,55.0,,31.93
102,4013.36,,,,55.55,
103,4013.51,58.0,54.95,55.0,,31.92
104,4013.66,57.94,54.96,55.0,,31.92
105,4013.81,57.89,54.96,55.0,,31.92
106,4013.96,57.84,54.97,55.0,,31.92
107,4013.96,,,,55.45,
108,4014.11,57.77,54.97,55.0,,31.92
109,4014.26,57.72,54.97,55.0,,31.91
110,4014.41,57.67,54.98,55.0,,31.91
111,4014.56,57.6,54.98,55.0,,31.9
112,4014.56,,,,55.17,
113,4014.71,57.54,54.98,55.0,,31.9
114,4014.86,57.5,54.98,55.0,,31.9
115,4015.01,57.46,54.99,55.0,,31.9
116,4015.16,57.4,54.99,55.0,,31.89
117,4015.16,,,,55.07,
118,4015.31,57.35,54.99,55.0,,31.89
119,4015.46,57.32,54.99,55.0,,31.89
120,4015.61,57.27,54.99,55.0,,31.89
121,4015.76,57.24,55.0,55.0,,31.89
122,4015.76,,,,54.82,
123,4015.942,57.2,55.0,55.0,,31.89
124,4016.089,57.15,55.0,55.0,,31.88
125,4016.239,57.11,55.0,55.0,,31.88
126,4016.239,,,,54.69,
127,4016.389,57.06,55.01,55.0,,31.87
128,4016.539,57.03,55.01,55.0,,31.87
129,4016.689,57.0,55.01,55.0,,31.87
130,4016.839,56.97,55.01,55.0,,31.87
131,4016.839,,,,54.56,
132,4016.989,56.93,55.01,55.0,,31.87
133,4017.139,56.9,55.01,55.0,,31.87
134,4017.289,56.87,55.02,55.0,,31.86
135,4017.439,56.83,55.02,55.0,,31.86
136,4017.439,,,,54.43,
137,4017.589,56.8,55.02,55.0,,31.86
138,4017.739,56.78,55.02,55.0,,31.86
139,4017.889,56.75,55.03,55.0,,31.86
140,4018.039,56.72,55.03,55.0,,31.85
141,4018.039,,,,54.34,
142,4018.189,56.68,55.03,55.0,,31.85
143,4018.339,56.65,55.03,55.0,,31.85
144,4018.489,56.62,55.03,55.0,,31.84
145,4018.639,56.59,55.03,55.0,,31.84
146,4018.639,,,,54.26,
147,4018.789,56.56,55.03,55.0,,31.84
148,4018.939,56.54,55.03,55.0,,31.84
149,4019.089,56.52,55.03,55.0,,31.84
150,4019.239,56.5,55.03,55.0,,31.83
151,4019.239,,,,54.23,
152,4019.389,56.49,55.03,55.0,,31.84
153,4019.539,56.46,55.03,55.0,,31.83
154,4019.689,56.44,55.03,55.0,,31.83
155,4019.839,56.42,55.03,55.0,,31.83
156,4019.839,,,,54.16,
157,4019.989,56.39,55.03,55.0,,31.82
158,4020.139,56.36,55.03,55.0,,31.83
159,4020.289,56.33,55.03,55.0,,31.82
160,4020.439,56.3,55.03,55.0,,31.82
161,4020.54,,,,54.07,
162,4020.589,56.27,55.03,55.0,,31.82
163,4020.739,56.25,55.02,55.0,,31.82
164,4020.889,56.23,55.02,55.0,,31.82
165,4021.039,56.22,55.02,55.0,,31.81
166,4021.039,,,,54.01,
167,4021.189,56.2,55.02,55.0,,31.8
168,4021.339,56.18,55.02,55.0,,31.8
169,4021.489,56.17,55.01,55.0,,31.8
170,4021.639,56.16,55.01,55.0,,31.8
171,4021.644,,,,54.07,
172,4021.789,56.15,55.01,55.0,,31.8
173,4021.939,56.14,55.02,55.0,,31.79
174,4022.089,56.13,55.02,55.0,,31.79
175,4022.239,56.12,55.02,55.0,,31.79
176,4022.239,,,,53.9,
177,4022.389,56.1,55.02,55.0,,31.78
178,4022.539,56.1,55.02,55.0,,31.78
179,4022.689,56.08,55.02,55.0,,31.78
180,4022.839,56.08,55.02,55.0,,31.77
181,4022.839,,,,53.91,
182,4022.989,56.08,55.03,55.0,,31.78
183,4023.139,56.07,55.03,55.0,,31.77
184,4023.289,56.06,55.03,55.0,,31.77
185,4023.439,56.05,55.03,55.0,,31.77
186,4023.439,,,,53.79,
187,4023.589,56.03,55.03,55.0,,31.77
188,4023.739,56.02,55.03,55.0,,31.77
189,4023.889,56.01,55.04,55.0,,31.77
190,4024.039,56.0,55.04,55.0,,31.77
191,4024.039,,,,53.79,
192,4024.189,55.99,55.04,55.0,,31.77
193,4024.339,55.97,55.04,55.0,,31.77
194,4024.489,55.96,55.03,55.0,,31.77
195,4024.639,55.95,55.03,55.0,,31.77
196,4024.639,,,,53.68,
197,4024.789,55.93,55.03,55.0,,31.76
198,4024.939,55.91,55.03,55.0,,31.76
199,4025.089,55.9,55.03,55.0,,31.76
200,4025.239,55.9,55.02,55.0,,31.76
201,4025.239,,,,53.68,
202,4025.389,55.89,55.02,55.0,,31.76
203,4025.539,55.89,55.02,55.0,,31.76
204,4025.689,55.87,55.02,55.0,,31.75
205,4025.839,55.87,55.02,55.0,,31.75
206,4025.839,,,,53.7,
207,4025.989,55.86,55.02,55.0,,31.75
208,4026.139,55.86,55.02,55.0,,31.74
209,4026.289,55.85,55.02,55.0,,31.75
210,4026.439,55.86,55.02,55.0,,31.75
211,4026.439,,,,53.62,
212,4026.589,55.85,55.02,55.0,,31.75
213,4026.739,55.84,55.02,55.0,,31.74
214,4026.889,55.83,55.02,55.0,,31.74
215,4027.039,55.83,55.02,55.0,,31.74
216,4027.039,,,,53.67,
217,4027.189,55.82,55.02,55.0,,31.73
218,4027.339,55.81,55.02,55.0,,31.73
219,4027.489,55.8,55.02,55.0,,31.73
220,4027.639,55.79,55.02,55.0,,31.73
221,4027.639,,,,53.59,
222,4027.789,55.79,55.02,55.0,,31.73
223,4027.953,55.78,55.02,55.0,,31.73
224,4028.098,55.78,55.02,55.0,,31.73
225,4028.248,55.77,55.02,55.0,,31.72
226,4028.3,,,,53.57,
227,4028.398,55.77,55.02,55.0,,31.72
228,4028.548,55.77,55.02,55.0,,31.72
229,4028.698,55.77,55.02,55.0,,31.72
230,4028.848,55.76,55.02,55.0,,31.72
231,4028.848,,,,53.58,
232,4028.998,55.76,55.02,55.0,,31.72
233,4029.148,55.75,55.02,55.0,,31.71
234,4029.298,55.75,55.02,55.0,,31.71
235,4029.448,55.75,55.02,55.0,,31.71
236,4029.448,,,,53.68,
237,4029.598,55.74,55.02,55.0,,31.71
238,4029.748,55.73,55.02,55.0,,31.7
239,4029.898,55.73,55.01,55.0,,31.7
240,4030.048,55.73,55.01,55.0,,31.7
241,4030.048,,,,53.54,
242,4030.198,55.72,55.01,55.0,,31.7
243,4030.348,55.72,55.01,55.0,,31.7
244,4030.498,55.71,55.01,55.0,,31.69
245,4030.648,55.71,55.01,55.0,,31.7
246,4030.648,,,,53.63,
247,4030.798,55.71,55.01,55.0,,31.69
248,4030.948,55.7,55.01,55.0,,31.69
249,4031.098,55.7,55.01,55.0,,31.69
250,4031.248,55.7,55.01,55.0,,31.69
251,4031.248,,,,53.55,
252,4031.398,55.7,55.01,55.0,,31.68
253,4031.548,55.69,55.01,55.0,,31.68
254,4031.698,55.69,55.01,55.0,,31.69
255,4031.848,55.69,55.01,55.0,,31.68
256,4031.848,,,,53.56,
257,4031.998,55.69,55.01,55.0,,31.68
258,4032.148,55.69,55.01,55.0,,31.68
259,4032.298,55.69,55.01,55.0,,31.68
260,4032.448,55.68,55.01,55.0,,31.68
261,4032.448,,,,53.59,
262,4032.598,55.68,55.01,55.0,,31.67
263,4032.748,55.68,55.01,55.0,,31.68
264,4032.898,55.68,55.01,55.0,,31.67
265,4033.048,55.67,55.01,55.0,,31.67
266,4033.048,,,,53.58,
267,4033.198,55.68,55.01,55.0,,31.67
268,4033.348,55.68,55.01,55.0,,31.67
269,4033.498,55.67,55.01,55.0,,31.67
270,4033.648,55.67,55.01,55.0,,31.67
271,4033.648,,,,53.53,
272,4033.798,55.67,55.01,55.0,,31.66
273,4033.948,55.66,55.01,55.0,,31.67
274,4034.098,55.66,55.01,55.0,,31.67
275,4034.248,55.66,55.01,55.0,,31.66
