,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,1015.653,35.3,24.0,62.0,,33.7
1,1015.792,35.3,24.0,62.0,,33.69
2,1015.942,35.38,24.0,62.0,,33.68
3,1016.093,35.82,24.0,62.0,,33.67
4,1016.242,36.42,24.0,62.0,,33.62
5,1016.392,37.48,24.0,62.0,,33.54
6,1016.542,38.46,24.0,62.0,,33.46
7,1016.692,39.79,24.0,62.0,,33.36
8,1016.692,,,,41.33,
9,1016.842,40.98,24.0,62.0,,33.3
10,1016.992,42.41,24.0,62.0,,33.22
11,1017.142,43.63,24.0,62.0,,33.12
12,1017.292,45.17,24.0,62.0,,33.01
13,1017.292,,,,41.33,
14,1017.442,46.43,24.0,62.0,,32.94
15,1017.592,47.92,24.0,62.0,,32.85
16,1017.742,49.17,24.0,62.0,,32.77
17,1017.892,50.63,24.0,62.0,,32.67
18,1017.892,,,,41.29,
19,1018.042,51.85,24.0,62.0,,32.61
20,1018.193,53.3,24.0,62.0,,32.5
21,1018.342,54.51,24.0,62.0,,32.45
22,1018.492,55.92,24.0,62.0,,32.38
23,1018.492,,,,41.32,
24,1018.642,57.08,24.0,62.0,,32.29
25,1018.792,58.43,24.0,62.0,,32.21
26,1018.942,59.58,24.0,62.0,,32.14
27,1019.092,60.89,24.0,62.0,,32.1
28,1019.092,,,,41.22,
29,1019.242,61.99,24.0,62.0,,32.02
30,1019.392,63.28,24.0,62.0,,31.99
31,1019.542,64.31,24.0,62.0,,31.93
32,1019.692,65.58,24.0,62.0,,31.87
33,1019.692,,,,41.12,
34,1019.842,66.61,24.0,62.0,,31.82
35,1019.992,67.8,24.0,62.0,,31.72
36,1020.142,68.75,24.0,62.0,,31.66
37,1020.292,69.91,24.0,62.0,,31.64
38,1020.292,,,,41.1,
39,1020.443,70.85,24.0,62.0,,31.57
40,1020.592,71.98,24.03,62.0,,31.53
41,1020.742,72.9,24.19,62.0,,31.49
42,1020.892,73.95,24.36,62.0,,31.43
43,1020.892,,,,41.1,
44,1021.042,75.0,24.53,62.0,,31.39
45,1021.192,75.83,24.71,62.0,,31.33
46,1021.342,76.85,24.9,62.0,,31.3
47,1021.492,77.64,25.09,62.0,,31.25
48,1021.492,,,,41.06,
49,1021.642,78.66,25.29,62.0,,31.22
50,1021.792,79.42,25.49,62.0,,31.18
51,1021.942,80.43,25.7,62.0,,31.16
52,1022.092,81.21,25.91,62.0,,31.14
53,1022.092,,,,41.05,
54,1022.242,82.14,26.13,62.0,,31.07
55,1022.392,82.88,26.36,62.0,,31.04
56,1022.542,83.76,26.59,62.0,,31.0
57,1022.692,84.5,26.82,62.0,,30.96
58,1022.692,,,,41.1,
