,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,7556.869,,,,23.53,
1,7557.079,,,,23.64,
2,7557.745,,,,23.77,
3,7558.331,,,,23.87,
4,7558.725,,,,23.94,
5,7559.452,,,,23.91,
6,7560.184,,,,24.02,
7,7560.773,,,,24.12,
8,7561.405,,,,24.18,
9,7561.942,,,,24.16,
10,7562.604,,,,24.4,
11,7563.206,,,,24.59,
12,7563.742,,,,24.86,
13,7564.379,,,,25.31,
14,7564.962,,,,25.84,
15,7561.27,33.42,33.4,90.0,,33.44
16,7561.446,33.42,33.39,90.0,,33.43
17,7561.596,33.43,33.39,90.0,,33.43
18,7561.746,33.63,33.41,90.0,,33.42
19,7561.896,34.23,33.48,90.0,,33.38
20,7562.046,35.6,33.69,90.0,,33.31
21,7562.196,36.71,33.97,90.0,,33.25
22,7562.346,38.51,34.41,90.0,,33.17
23,7562.497,40.25,34.96,90.0,,33.09
24,7562.646,42.05,35.62,90.0,,33.02
25,7562.796,44.14,36.39,90.0,,32.94
26,7562.946,46.08,37.25,90.0,,32.86
27,7563.096,47.9,38.16,90.0,,32.79
28,7563.246,49.95,39.14,90.0,,32.72
29,7563.396,51.99,40.19,90.0,,32.63
30,7563.547,53.72,41.25,90.0,,32.57
31,7575.311,,,,26.71,
32,7563.696,55.48,42.32,90.0,,32.51
33,7563.846,57.54,43.42,90.0,,32.44
34,7563.996,59.4,44.57,90.0,,32.38
35,7564.154,61.04,45.72,90.0,,32.32
36,7564.296,62.3,46.8,90.0,,32.28
37,7564.446,64.16,47.92,90.0,,32.22
38,7564.596,66.22,49.09,90.0,,32.16
39,7564.746,67.21,50.22,90.0,,32.14
40,7564.896,68.92,51.33,90.0,,32.09
41,7565.046,70.97,52.47,90.0,,32.03
42,7565.196,72.35,53.61,90.0,,32.0
43,7565.346,73.68,54.72,90.0,,31.96
44,7583.113,,,,27.99,
45,7565.496,75.42,55.83,90.0,30.61,31.93
46,7565.646,76.71,56.94,90.0,,31.9
47,7565.796,77.97,58.02,90.0,,31.87
48,7565.946,79.6,59.1,90.0,,31.84
49,7566.096,80.83,60.18,90.0,42.52,31.82
50,7566.246,82.01,61.23,90.0,,31.79
51,7566.396,83.55,62.28,90.0,,31.75
52,7566.546,84.67,63.32,90.0,,31.73
53,7566.696,85.77,64.34,90.0,59.46,31.72
54,7566.846,87.19,65.35,90.0,,31.69
55,7566.996,88.24,66.35,90.0,,31.68
56,7567.146,89.25,67.33,90.0,,31.66
57,7567.296,90.54,68.29,90.0,67.82,31.64
58,7567.446,91.48,69.25,90.0,,31.63
59,7567.596,92.35,70.17,90.0,,31.62
60,7567.746,93.43,71.08,90.0,,31.6
61,7567.896,94.18,71.97,90.0,74.19,31.6
62,7568.046,94.92,72.82,90.0,,31.59
63,7568.196,95.89,73.66,90.0,,31.58
64,7568.346,96.62,74.48,90.0,,31.57
65,7568.496,97.34,75.28,90.0,,31.57
66,7596.462,,,,79.59,
67,7568.647,98.29,76.08,90.0,83.98,31.56
68,7568.796,98.99,76.86,90.0,,31.56
69,7568.946,99.72,77.63,90.0,,31.55
70,7569.096,100.66,78.41,90.0,88.39,31.55
71,7569.246,101.37,79.17,90.0,,31.55
72,7569.396,102.07,79.93,90.0,,31.56
73,7569.547,102.98,80.68,90.0,,31.55
74,7569.698,103.66,81.44,90.0,,31.55
75,7569.847,104.34,82.17,90.0,88.76,31.56
76,7569.997,105.21,82.91,90.0,,31.55
77,7570.147,105.9,83.65,90.0,,31.56
78,7570.297,106.6,84.38,90.0,,31.57
79,7570.447,107.46,85.11,90.0,89.2,31.57
80,7570.602,108.09,85.84,90.0,,31.58
81,7570.752,108.7,86.55,90.0,,31.59
82,7570.902,109.49,87.26,90.0,,31.6
83,7571.052,109.9,87.95,90.0,91.41,31.62
84,7571.203,109.9,88.56,90.0,,31.7
85,7571.353,109.17,89.06,90.0,,31.88
86,7571.499,108.14,89.38,90.0,,32.05
87,7571.647,106.83,89.55,90.0,93.03,32.26
88,7609.798,,,,93.9,
89,7571.801,104.79,89.54,90.0,,32.59
90,7571.95,103.33,89.38,90.0,,32.81
91,7572.1,102.16,89.15,90.0,,32.99
92,7572.252,101.25,88.9,90.0,94.26,33.16
93,7572.4,100.98,88.69,90.0,,33.25
94,7572.55,100.94,88.55,90.0,,33.31
95,7572.7,101.14,88.49,90.0,,33.37
96,7572.85,101.37,88.51,90.0,94.29,33.4
97,7573.001,101.64,88.59,90.0,,33.42
98,7573.15,101.95,88.72,90.0,,33.44
99,7573.3,102.12,88.89,90.0,,33.46
100,7573.45,102.25,89.07,90.0,94.13,33.46
101,7617.579,,,,94.1,
102,7573.6,102.35,89.26,90.0,,33.48
103,7573.75,102.37,89.46,90.0,,33.48
104,7573.9,102.35,89.65,90.0,,33.49
105,7574.05,102.26,89.82,90.0,93.42,33.5
106,7574.2,102.15,89.99,90.0,,33.5
107,7574.35,102.03,90.13,90.0,,33.52
108,7574.5,101.82,90.27,90.0,,33.53
109,7574.65,101.64,90.38,90.0,93.23,33.53
110,7574.8,101.44,90.48,90.0,,33.55
111,7574.95,101.16,90.55,90.0,,33.56
112,7575.1,100.96,90.62,90.0,,33.57
113,7575.25,100.73,90.67,90.0,,33.59
114,7575.4,100.41,90.71,90.0,,33.61
115,7575.55,100.18,90.74,90.0,,33.62
116,7575.695,99.93,90.75,90.0,,33.62
117,7575.845,99.6,90.76,90.0,92.77,33.64
118,7575.995,99.33,90.75,90.0,,33.65
119,7576.145,99.09,90.74,90.0,,33.67
120,7576.295,98.77,90.72,90.0,,33.68
121,7576.445,98.52,90.7,90.0,92.41,33.69
122,7576.595,98.29,90.67,90.0,,33.71
123,7630.948,,,,92.12,
124,7576.745,98.06,90.64,90.0,,33.72
125,7576.895,97.78,90.61,90.0,,33.73
126,7577.045,97.55,90.57,90.0,91.84,33.75
127,7577.195,97.35,90.54,90.0,,33.77
128,7577.345,97.08,90.49,90.0,,33.78
129,7577.495,96.88,90.46,90.0,,33.8
130,7577.645,96.68,90.42,90.0,90.63,33.8
131,7577.795,96.45,90.38,90.0,,33.82
132,7577.945,96.28,90.34,90.0,,33.83
133,7578.095,96.11,90.31,90.0,,33.85
134,7637.607,,,,87.55,
135,7578.245,95.88,90.27,90.0,84.15,33.85
136,7638.711,,,,81.24,
137,7578.395,95.71,90.23,90.0,,33.87
138,7578.545,95.58,90.2,90.0,,33.88
139,7578.695,95.38,90.16,90.0,,33.89
140,7578.845,95.26,90.13,90.0,80.34,33.89
141,7578.995,95.15,90.11,90.0,,33.9
142,7579.145,95.0,90.08,90.0,,33.91
143,7579.295,94.89,90.06,90.0,,33.92
144,7579.445,94.78,90.04,90.0,80.28,33.93
145,7579.596,94.65,90.02,90.0,,33.94
146,7579.746,94.55,90.0,90.0,,33.95
147,7579.896,94.44,89.99,90.0,,33.95
148,7580.042,94.36,89.98,80.0,80.39,33.96
149,7580.192,94.28,89.97,80.0,,33.96
150,7580.342,94.08,89.95,80.0,,33.98
151,7580.492,93.7,89.91,80.0,,34.03
152,7580.642,93.01,89.81,80.0,80.06,34.13
153,7580.792,92.04,89.63,80.0,,34.26
154,7580.942,90.48,89.31,80.0,,34.5
155,7581.092,89.18,88.92,80.0,,34.7
156,7581.242,87.84,88.45,80.0,79.9,34.92
157,7581.392,86.01,87.87,80.0,,35.23
158,7652.081,,,,79.72,
159,7581.542,84.64,87.24,80.0,,35.46
160,7581.692,83.27,86.58,80.0,,35.69
161,7581.842,81.48,85.83,80.0,79.52,36.01
162,7582.002,80.13,85.07,80.0,,36.26
163,7582.153,78.81,84.31,80.0,,36.5
164,7582.303,77.21,83.48,80.0,,36.8
165,7582.453,76.3,82.71,80.0,79.32,36.99
166,7582.603,75.74,82.0,80.0,,37.12
167,7582.752,75.45,81.37,80.0,,37.22
168,7582.902,75.46,80.86,80.0,,37.26
