,timeSineBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,1446.732,,,,28.64,
1,1447.021,,,,28.67,
2,1447.869,,,,28.76,
3,1448.439,,,,28.78,
4,1449.066,,,,28.82,
5,1449.696,,,,28.92,
6,1450.326,,,,28.92,
7,1450.872,,,,28.98,
8,1451.465,,,,29.0,
9,1452.168,,,,29.15,
10,1452.737,,,,29.13,
11,1453.359,,,,29.23,
12,1453.989,,,,29.41,
13,1451.432,37.52,37.51,90.0,,37.35
14,1451.584,37.51,37.51,90.0,,37.34
15,1451.732,37.52,37.5,90.0,,37.34
16,1451.882,37.65,37.51,90.0,,37.31
17,1452.05,38.09,37.55,90.0,,37.27
18,1452.199,38.92,37.68,90.0,,37.2
19,1452.367,40.01,37.9,90.0,,37.13
20,1452.516,41.32,38.23,90.0,,37.05
21,1452.666,43.24,38.72,90.0,,36.95
22,1452.832,44.35,39.27,90.0,,36.89
23,1460.559,,,,29.55,
24,1452.982,46.14,39.91,90.0,,36.82
25,1453.165,48.37,40.67,90.0,,36.71
26,1453.3,50.13,41.49,90.0,,36.63
27,1453.467,51.73,42.35,90.0,,36.57
28,1463.541,,,,29.76,
29,1453.616,53.44,43.25,90.0,,36.49
30,1453.766,55.13,44.19,90.0,,36.42
31,1453.937,57.24,45.2,90.0,,36.34
32,1454.083,58.95,46.23,90.0,,36.28
33,1454.233,60.47,47.26,90.0,,36.22
34,1467.191,,,,30.02,
35,1454.383,61.88,48.28,90.0,,36.16
36,1454.533,63.76,49.33,90.0,30.39,36.09
37,1454.683,65.15,50.37,90.0,,36.04
38,1454.833,66.53,51.4,90.0,,36.0
39,1454.983,68.31,52.45,90.0,,35.93
40,1455.133,69.65,53.49,90.0,30.58,35.89
41,1455.283,70.96,54.52,90.0,,35.84
42,1455.433,72.69,55.55,90.0,,35.79
43,1455.583,73.93,56.58,90.0,,35.75
44,1455.733,75.17,57.59,90.0,31.06,35.71
45,1473.821,,,,31.58,
46,1455.883,76.77,58.6,90.0,,35.67
47,1474.937,,,,32.28,
48,1456.033,77.96,59.62,90.0,,35.63
49,1456.183,79.12,60.61,90.0,,35.61
50,1456.334,80.69,61.6,90.0,33.31,35.57
51,1456.483,81.84,62.6,90.0,,35.53
52,1456.633,82.95,63.57,90.0,,35.5
53,1456.783,84.4,64.54,90.0,,35.47
54,1456.933,85.46,65.51,90.0,34.82,35.45
55,1457.083,86.51,66.46,90.0,,35.42
56,1457.233,87.89,67.41,90.0,,35.39
57,1457.383,88.93,68.36,90.0,,35.38
58,1457.533,89.94,69.28,90.0,36.94,35.36
59,1457.683,91.27,70.21,90.0,,35.33
60,1457.833,92.24,71.14,90.0,,35.31
61,1457.983,93.21,72.04,90.0,,35.3
62,1458.133,94.47,72.95,90.0,39.68,35.28
63,1458.283,95.37,73.85,90.0,,35.27
64,1458.433,96.28,74.73,90.0,,35.24
65,1458.583,97.44,75.61,90.0,,35.23
66,1458.733,98.29,76.48,90.0,45.18,35.22
67,1487.089,,,,54.44,
68,1458.883,99.13,77.34,90.0,,35.2
69,1459.033,100.26,78.19,90.0,,35.2
70,1459.183,101.09,79.04,90.0,,35.18
71,1459.335,101.91,79.87,90.0,62.61,35.18
72,1459.485,102.94,80.69,90.0,,35.16
73,1459.635,103.73,81.51,90.0,,35.16
74,1459.785,104.49,82.32,90.0,,35.16
75,1459.935,105.46,83.12,90.0,68.53,35.14
76,1460.085,106.23,83.92,90.0,,35.14
77,1460.234,106.95,84.7,90.0,,35.14
78,1460.383,107.86,85.47,90.0,,35.14
79,1460.533,108.57,86.25,90.0,,35.14
80,1460.683,109.2,87.0,90.0,,35.13
81,1460.839,110.07,87.74,90.0,,35.14
82,1495.95,,,,73.1,
83,1496.578,,,,76.22,
84,1460.989,110.69,88.48,90.0,,35.14
85,1461.139,111.26,89.2,90.0,78.97,35.15
86,1461.289,111.81,89.89,90.0,,35.18
87,1461.44,111.81,90.51,90.0,,35.26
88,1461.59,111.44,91.04,90.0,,35.39
89,1461.741,110.4,91.42,90.0,81.08,35.63
90,1461.89,109.27,91.64,90.0,,35.82
91,1462.039,108.0,91.72,90.0,,36.03
92,1462.188,106.26,91.65,90.0,,36.29
93,1462.337,105.05,91.48,90.0,83.08,36.43
94,1462.487,104.0,91.26,90.0,,36.55
95,1462.637,102.8,91.0,90.0,,36.66
96,1462.787,102.04,90.73,90.0,,36.72
97,1462.937,101.38,90.46,90.0,84.68,36.78
98,1463.087,100.59,90.2,90.0,,36.82
99,1463.237,100.12,89.96,90.0,,36.86
100,1463.382,99.68,89.75,90.0,,36.88
101,1463.532,99.15,89.55,90.0,,36.92
102,1463.682,98.8,89.37,90.0,,36.94
103,1463.832,98.5,89.22,90.0,,36.95
104,1509.224,,,,85.93,
105,1463.982,98.23,89.1,90.0,,36.96
106,1464.132,97.94,88.98,90.0,86.88,36.97
107,1464.282,97.75,88.9,90.0,,36.98
108,1464.432,97.59,88.84,90.0,,36.98
109,1464.582,97.41,88.79,90.0,,36.99
110,1464.732,97.29,88.76,90.0,87.68,36.99
111,1464.882,97.2,88.75,90.0,,36.98
112,1465.032,97.1,88.75,90.0,,36.98
113,1465.182,97.05,88.77,90.0,,36.97
114,1465.332,97.02,88.8,90.0,88.15,36.97
115,1465.482,97.01,88.85,90.0,,36.97
116,1465.632,97.01,88.91,90.0,,36.96
117,1465.782,97.01,88.97,90.0,,36.96
118,1465.932,97.04,89.05,90.0,88.39,36.95
119,1466.082,97.08,89.14,90.0,,36.95
120,1466.232,97.11,89.23,90.0,,36.94
121,1466.382,97.16,89.33,90.0,,36.94
122,1466.532,97.19,89.43,90.0,88.19,36.93
123,1466.682,97.2,89.53,90.0,,36.92
124,1466.832,97.25,89.63,90.0,,36.92
125,1466.982,97.24,89.74,90.0,,36.92
126,1522.484,,,,87.02,
127,1467.132,97.26,89.84,90.0,,36.92
128,1523.594,,,,85.17,
129,1467.282,97.23,89.94,90.0,,36.92
130,1467.432,97.21,90.03,90.0,,36.91
131,1467.582,97.18,90.12,90.0,,36.91
132,1467.732,97.1,90.2,90.0,82.73,36.92
133,1467.882,97.04,90.27,90.0,,36.93
134,1468.032,96.97,90.34,90.0,,36.93
135,1468.182,96.85,90.39,90.0,,36.93
136,1468.332,96.75,90.44,90.0,80.23,36.93
137,1468.482,96.64,90.48,90.0,,36.94
138,1468.632,96.47,90.51,90.0,,36.95
139,1530.22,,,,78.74,
140,1468.782,96.35,90.54,90.0,,36.95
141,1468.932,96.22,90.55,90.0,77.99,36.96
142,1469.082,96.03,90.56,90.0,,36.97
143,1469.232,95.88,90.56,90.0,,36.98
144,1469.382,95.73,90.56,90.0,,36.98
145,1469.532,95.53,90.54,90.0,77.95,36.99
146,1469.682,95.41,90.53,90.0,,37.0
147,1469.828,95.26,90.51,80.0,,37.01
148,1469.978,95.09,90.49,80.0,,37.02
149,1470.128,94.93,90.46,80.0,78.15,37.03
150,1470.278,94.64,90.42,80.0,,37.08
151,1470.428,93.87,90.32,80.0,,37.2
152,1470.578,93.05,90.15,80.0,,37.34
153,1470.728,92.07,89.92,80.0,78.26,37.51
154,1470.878,90.53,89.56,80.0,,37.75
155,1471.028,89.35,89.14,80.0,,37.95
156,1471.178,88.12,88.68,80.0,,38.16
157,1471.328,86.45,88.1,80.0,78.27,38.43
158,1471.478,85.19,87.5,80.0,,38.63
159,1471.628,83.94,86.87,80.0,,38.87
160,1471.778,82.29,86.17,80.0,,39.15
161,1543.485,,,,78.27,
162,1471.928,81.06,85.46,80.0,78.2,39.36
163,1544.585,,,,78.09,
164,1472.078,79.83,84.75,80.0,,39.58
165,1472.228,78.23,83.97,80.0,,39.86
166,1472.389,77.06,83.21,80.0,,40.07
167,1472.539,75.91,82.45,80.0,77.92,40.27
168,1472.689,74.43,81.65,80.0,,40.53
169,1472.839,73.45,80.89,80.0,,40.71
170,1472.989,72.72,80.16,80.0,,40.82
171,1473.136,72.2,79.5,80.0,77.88,40.89
172,1473.282,72.11,78.93,80.0,,40.92
173,1473.432,72.19,78.46,80.0,,40.93
174,1551.218,,,,77.79,
175,1473.582,72.56,78.11,80.0,,40.9
176,1473.732,73.04,77.86,80.0,,40.86
177,1473.882,73.66,77.71,80.0,,40.81
178,1474.032,74.63,77.68,80.0,,40.74
179,1474.182,75.42,77.73,80.0,,40.67
180,1474.332,76.22,77.86,80.0,77.71,40.6
181,1474.482,77.28,78.07,80.0,,40.52
182,1474.632,78.05,78.31,80.0,,40.46
183,1474.782,78.78,78.59,80.0,,40.4
184,1474.932,79.67,78.9,80.0,,40.33
185,1557.848,,,,77.62,
186,1475.082,80.27,79.22,80.0,,40.27
187,1475.232,80.78,79.53,80.0,,40.23
188,1475.382,81.35,79.84,80.0,,40.17
189,1475.532,81.66,80.13,80.0,77.11,40.13
190,1475.682,81.89,80.38,80.0,,40.09
191,1475.832,82.08,80.61,80.0,,40.05
192,1475.982,82.13,80.79,80.0,,40.03
193,1476.132,82.14,80.94,80.0,75.91,40.01
194,1476.282,82.07,81.05,80.0,,39.99
195,1476.432,82.0,81.13,80.0,,39.97
196,1564.478,,,,74.33,
197,1476.582,81.88,81.18,80.0,,39.96
198,1565.583,,,,72.02,
199,1476.732,81.74,81.2,80.0,69.68,39.94
200,1476.882,81.63,81.21,80.0,,39.93
201,1477.032,81.52,81.19,80.0,,39.91
202,1477.182,81.36,81.16,80.0,,39.88
203,1477.332,81.26,81.12,80.0,,39.86
204,1477.482,81.17,81.08,80.0,68.02,39.85
205,1477.632,81.06,81.02,80.0,,39.83
206,1477.782,80.98,80.97,80.0,,39.81
207,1477.932,80.91,80.92,80.0,,39.79
208,1478.082,80.83,80.86,80.0,67.27,39.78
209,1572.22,,,,66.98,
210,1478.232,80.78,80.81,80.0,,39.77
211,1478.382,80.73,80.75,80.0,,39.75
212,1478.532,80.66,80.7,80.0,,39.72
213,1478.682,80.61,80.65,80.0,67.07,39.7
214,1478.832,80.57,80.6,80.0,,39.69
215,1478.982,80.53,80.55,80.0,,39.67
216,1479.132,80.5,80.51,80.0,,39.66
217,1479.282,80.46,80.46,80.0,67.23,39.65
218,1479.432,80.42,80.42,80.0,,39.63
219,1479.582,80.4,80.38,80.0,,39.61
220,1578.9,,,,67.31,
221,1479.732,80.36,80.34,80.0,,39.6
222,1580.005,,,,67.4,
223,1479.882,80.34,80.3,80.0,67.35,39.57
224,1480.032,80.33,80.27,80.0,,39.55
225,1480.182,80.32,80.23,80.0,,39.54
226,1480.332,80.3,80.2,80.0,,39.52
227,1480.482,80.3,80.17,80.0,67.4,39.51
228,1480.632,80.28,80.14,80.0,,39.49
229,1480.782,80.29,80.12,80.0,,39.48
230,1480.932,80.29,80.1,80.0,,39.47
231,1481.082,80.3,80.08,80.0,67.37,39.45
232,1481.228,80.29,80.06,70.0,,39.42
233,1586.65,,,,67.37,
234,1481.378,80.29,80.04,70.0,,39.41
235,1481.528,80.28,80.02,70.0,,39.41
236,1481.678,80.04,79.98,70.0,67.5,39.44
237,1481.828,79.6,79.9,70.0,,39.52
238,1481.978,78.94,79.76,70.0,,39.63
239,1482.128,77.84,79.54,70.0,,39.82
240,1482.278,76.91,79.23,70.0,67.44,39.98
241,1482.428,75.9,78.87,70.0,,40.15
242,1482.578,74.53,78.43,70.0,,40.39
243,1482.728,73.48,77.93,70.0,,40.59
244,1593.287,,,,67.46,
245,1482.878,72.4,77.4,70.0,67.3,40.78
246,1483.028,70.97,76.81,70.0,,41.04
247,1483.178,69.92,76.19,70.0,,41.23
248,1483.328,68.88,75.55,70.0,,41.42
249,1483.478,67.53,74.89,70.0,66.47,41.68
250,1483.628,66.52,74.21,70.0,,41.87
251,1483.778,65.53,73.53,70.0,,42.06
252,1483.928,64.21,72.83,70.0,,42.31
253,1484.089,63.27,72.12,70.0,65.01,42.49
254,1484.239,62.34,71.42,70.0,,42.67
255,1599.917,,,,63.35,
256,1484.389,61.21,70.73,70.0,,42.88
257,1601.022,,,,61.41,
258,1484.539,60.62,70.05,70.0,,42.98
259,1484.686,60.29,69.44,70.0,59.31,43.02
260,1484.833,60.26,68.92,70.0,,43.05
261,1484.983,60.45,68.5,70.0,,43.03
262,1485.133,60.8,68.17,70.0,,43.01
263,1485.283,61.5,67.96,70.0,57.88,42.95
264,1485.433,62.16,67.84,70.0,,42.89
265,1485.583,62.89,67.81,70.0,,42.83
266,1606.555,,,,57.21,
267,1485.733,63.93,67.88,70.0,,42.73
268,1485.883,64.73,68.01,70.0,57.12,42.65
269,1486.033,65.5,68.19,70.0,,42.57
270,1486.183,66.46,68.42,70.0,,42.47
271,1486.333,67.14,68.68,70.0,,42.41
272,1486.483,67.74,68.95,70.0,57.12,42.34
273,1486.633,68.42,69.23,70.0,,42.26
274,1486.783,68.85,69.5,70.0,,42.21
275,1486.933,69.22,69.75,70.0,,42.16
276,1487.083,69.57,69.99,70.0,,42.09
277,1487.233,69.76,70.19,70.0,,42.05
278,1487.383,69.88,70.37,70.0,,42.02
279,1487.533,69.98,70.51,70.0,,41.97
280,1487.683,70.0,70.63,70.0,57.14,41.94
281,1487.833,70.01,70.71,70.0,,41.91
282,1487.983,69.99,70.78,70.0,,41.88
283,1488.133,69.94,70.81,70.0,,41.85
284,1488.283,69.9,70.83,70.0,57.16,41.82
285,1488.433,69.84,70.84,70.0,,41.78
286,1488.583,69.8,70.83,70.0,,41.75
287,1488.733,69.77,70.81,70.0,,41.73
288,1488.883,69.74,70.79,70.0,57.26,41.7
289,1489.033,69.72,70.76,70.0,,41.67
290,1620.912,,,,57.3,
291,1489.183,69.71,70.73,70.0,,41.64
292,1622.017,,,,57.31,
293,1489.333,69.7,70.7,70.0,,41.6
294,1489.483,69.69,70.67,70.0,57.29,41.57
295,1489.633,69.7,70.64,70.0,,41.56
296,1489.783,69.7,70.61,70.0,,41.52
297,1489.933,69.7,70.58,70.0,,41.49
298,1490.083,69.72,70.55,70.0,57.38,41.46
299,1490.233,69.72,70.52,70.0,,41.44
300,1490.383,69.72,70.5,70.0,,41.42
301,1490.533,69.73,70.47,70.0,,41.39
302,1490.683,69.75,70.45,70.0,57.51,41.37
303,1490.833,69.75,70.42,70.0,,41.34
304,1490.983,69.76,70.4,70.0,,41.31
305,1491.133,69.78,70.38,70.0,,41.28
306,1491.283,69.77,70.36,70.0,57.5,41.26
307,1631.094,,,,57.58,
308,1491.433,69.79,70.34,70.0,,41.24
309,1491.583,69.8,70.32,70.0,,41.22
310,1491.733,69.82,70.3,70.0,57.32,41.18
311,1491.883,69.83,70.28,70.0,,41.17
312,1492.033,69.85,70.26,70.0,,41.15
313,1492.183,69.87,70.25,70.0,,41.12
314,1635.277,,,,56.57,
315,1492.333,69.88,70.23,70.0,55.47,41.09
316,1492.483,69.9,70.22,70.0,,41.07
317,1492.633,69.92,70.21,70.0,,41.04
318,1492.78,69.94,70.2,60.0,,41.02
319,1492.929,69.95,70.18,60.0,,41.0
320,1493.079,69.96,70.17,60.0,53.75,40.99
321,1493.229,69.87,70.15,60.0,,40.99
322,1493.379,69.6,70.1,60.0,,41.04
323,1493.529,68.9,69.99,60.0,,41.16
324,1493.679,68.21,69.81,60.0,52.07,41.28
325,1493.829,67.42,69.58,60.0,,41.42
326,1493.979,66.25,69.25,60.0,,41.63
327,1494.129,65.33,68.88,60.0,,41.8
328,1494.279,64.39,68.46,60.0,50.27,41.96
329,1494.429,63.14,67.97,60.0,,42.2
330,1494.579,62.2,67.46,60.0,,42.37
331,1494.729,61.28,66.94,60.0,,42.55
332,1494.879,60.04,66.35,60.0,48.75,42.79
333,1495.029,59.13,65.77,60.0,,42.97
334,1495.179,58.23,65.18,60.0,,43.14
335,1647.935,,,,47.75,
336,1495.329,57.07,64.56,60.0,47.39,43.38
337,1495.479,56.2,63.94,60.0,,43.55
338,1649.7,,,,47.35,
339,1495.629,55.36,63.33,60.0,,43.72
340,1495.779,54.25,62.69,60.0,,43.95
341,1495.94,53.44,62.07,60.0,,44.12
342,1496.089,52.63,61.46,60.0,,44.28
343,1496.24,51.62,60.82,60.0,,44.49
344,1496.39,50.99,60.21,60.0,,44.62
345,1496.542,50.58,59.65,60.0,,44.7
346,1496.683,50.44,59.15,60.0,,44.75
347,1496.833,50.57,58.74,60.0,,44.73
348,1496.983,50.86,58.42,60.0,,44.7
349,1656.354,,,,47.2,
350,1497.133,51.47,58.2,60.0,,44.62
351,1497.283,52.07,58.07,60.0,47.17,44.55
352,1497.433,52.73,58.02,60.0,,44.48
353,1497.583,53.68,58.07,60.0,,44.38
354,1497.733,54.39,58.18,60.0,,44.29
355,1497.883,55.08,58.32,60.0,47.14,44.22
356,1498.033,55.93,58.53,60.0,,44.12
357,1498.183,56.51,58.74,60.0,,44.05
358,1498.333,57.03,58.96,60.0,,43.97
359,1498.483,57.62,59.2,60.0,47.06,43.9
360,1498.633,57.98,59.42,60.0,,43.83
361,1498.783,58.27,59.62,60.0,,43.77
362,1498.933,58.56,59.81,60.0,,43.71
363,1499.083,58.71,59.97,60.0,47.17,43.65
364,1499.233,58.81,60.1,60.0,,43.6
365,1499.383,58.92,60.21,60.0,,43.55
366,1499.533,58.96,60.3,60.0,,43.52
367,1499.683,58.98,60.36,60.0,47.25,43.48
368,1499.833,59.01,60.41,60.0,,43.43
369,1499.983,59.02,60.45,60.0,,43.4
370,1668.975,,,,47.22,
371,1500.133,59.03,60.47,60.0,,43.37
372,1500.283,59.03,60.47,60.0,47.4,43.32
373,1500.433,59.03,60.47,60.0,,43.28
374,1500.583,59.03,60.47,60.0,,43.26
375,1500.733,59.04,60.46,60.0,,43.22
376,1500.883,59.05,60.44,60.0,47.5,43.19
377,1501.033,59.06,60.43,60.0,,43.15
378,1501.183,59.07,60.41,60.0,,43.1
379,1501.333,59.09,60.39,60.0,,43.06
380,1501.483,59.12,60.37,60.0,47.6,43.03
381,1675.657,,,,47.69,
382,1501.633,59.14,60.35,60.0,,42.99
383,1676.757,,,,47.72,
384,1501.783,59.17,60.33,60.0,,42.96
385,1501.966,59.19,60.32,60.0,47.91,42.92
386,1502.116,59.22,60.3,60.0,,42.88
387,1502.266,59.27,60.29,60.0,,42.85
388,1502.416,59.3,60.27,60.0,,42.82
389,1502.566,59.33,60.26,60.0,,42.79
390,1502.716,59.37,60.25,60.0,48.02,42.76
391,1502.866,59.41,60.24,60.0,,42.73
392,1503.016,59.44,60.23,60.0,,42.7
393,1503.166,59.49,60.23,60.0,48.2,42.66
394,1503.316,59.52,60.22,60.0,,42.63
395,1503.466,59.54,60.22,60.0,,42.6
396,1503.616,59.59,60.21,60.0,,42.57
397,1503.766,59.62,60.21,60.0,,42.54
398,1503.916,59.64,60.2,60.0,48.52,42.52
399,1504.066,59.67,60.2,60.0,,42.48
400,1504.216,59.69,60.19,60.0,,42.45
401,1504.366,59.72,60.19,60.0,,42.44
402,1504.516,59.75,60.18,60.0,48.79,42.41
403,1504.666,59.78,60.18,60.0,,42.39
404,1504.812,59.79,60.17,50.0,,42.36
405,1504.962,59.82,60.17,50.0,,42.33
406,1505.112,59.79,60.16,50.0,49.01,42.31
407,1505.262,59.59,60.13,50.0,,42.34
408,1505.412,59.03,60.05,50.0,,42.42
409,1505.562,58.45,59.92,50.0,,42.52
410,1505.712,57.77,59.72,50.0,49.28,42.65
411,1505.862,56.75,59.46,50.0,,42.84
412,1506.012,55.96,59.14,50.0,,42.99
413,1694.829,,,,49.5,
414,1506.162,55.15,58.79,50.0,49.84,43.15
415,1506.312,54.04,58.38,50.0,,43.36
416,1506.462,53.22,57.94,50.0,,43.51
417,1506.612,52.4,57.47,50.0,,43.69
418,1506.762,51.33,56.98,50.0,50.13,43.91
419,1506.912,50.54,56.47,50.0,,44.08
420,1507.062,49.76,55.96,50.0,,44.24
421,1507.212,48.73,55.43,50.0,,44.46
422,1507.362,47.98,54.88,50.0,,44.63
423,1507.512,47.25,54.35,50.0,50.41,44.79
424,1507.662,46.29,53.8,50.0,,45.01
425,1507.812,45.58,53.25,50.0,,45.16
426,1507.962,44.88,52.71,50.0,50.64,45.3
427,1508.112,43.97,52.17,50.0,,45.51
428,1508.273,43.3,51.62,50.0,,45.66
429,1508.423,42.66,51.09,50.0,,45.81
430,1508.573,41.86,50.55,50.0,50.93,45.98
431,1508.722,41.44,50.04,50.0,,46.07
432,1508.872,41.27,49.58,50.0,,46.12
433,1509.016,41.36,49.2,50.0,,46.11
434,1707.444,,,,51.26,
435,1509.166,41.63,48.9,50.0,,46.09
436,1509.316,42.03,48.67,50.0,,46.05
437,1509.466,42.68,48.54,50.0,,45.96
438,1709.877,,,,51.55,
439,1509.616,43.24,48.49,50.0,,45.88
440,1509.766,43.83,48.49,50.0,51.73,45.81
441,1509.916,44.61,48.56,50.0,,45.71
442,1510.066,45.16,48.67,50.0,,45.62
443,1510.216,45.66,48.8,50.0,,45.55
444,1510.367,46.24,48.95,50.0,52.08,45.45
445,1714.077,,,,52.35,
446,1510.516,46.6,49.12,50.0,,45.39
447,1715.187,,,,52.59,
448,1510.666,46.92,49.27,50.0,,45.32
449,1510.816,47.25,49.42,50.0,,45.24
450,1510.966,47.45,49.56,50.0,52.81,45.19
451,1511.116,47.59,49.67,50.0,,45.14
452,1511.266,47.74,49.77,50.0,,45.07
453,1511.416,47.81,49.85,50.0,,45.03
454,1511.566,47.87,49.92,50.0,53.07,44.99
455,1511.716,47.91,49.96,50.0,,44.94
456,1511.866,47.93,50.0,50.0,,44.89
457,1512.016,47.95,50.02,50.0,,44.85
