,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,2642367.0,28.19,24.0,62.0,,28.34
1,2642516.0,28.2,24.0,62.0,,28.35
2,2642666.0,28.26,24.0,62.0,,28.34
3,2642823.0,28.71,24.0,62.0,,28.32
4,2642.885,,,,21.54,
5,2642967.0,29.4,24.0,62.0,,28.29
6,2643117.0,30.28,24.0,62.0,,28.25
7,2643271.0,31.33,24.0,62.0,,28.2
8,2643422.0,32.84,24.0,62.0,,28.12
9,2643.507,,,,21.49,
10,2643571.0,34.04,24.0,62.0,,28.07
11,2643721.0,35.25,24.0,62.0,,28.01
12,2643874.0,36.88,24.0,62.0,,27.93
13,2644023.0,38.12,24.0,62.0,,27.87
14,2644.116,,,,21.51,
15,2644173.0,39.37,24.0,62.0,,27.8
16,2644327.0,41.02,24.0,62.0,,27.72
17,2644473.0,42.23,24.0,62.0,,27.65
18,2644623.0,43.45,24.0,62.0,,27.58
19,2644778.0,44.65,24.0,62.0,,27.52
20,2644924.0,46.21,24.0,62.0,,27.44
21,2645074.0,47.41,24.0,62.0,,27.38
22,2645224.0,48.58,24.0,62.0,,27.33
23,2645.317,,,,21.58,
24,2645375.0,50.08,24.0,62.0,,27.25
25,2645524.0,51.17,24.0,62.0,,27.19
26,2645692.0,51.92,24.0,62.0,,27.17
27,2645834.0,53.3,24.0,62.0,,27.09
28,2645988.0,54.5,24.0,62.0,,27.03
29,2646133.0,55.97,24.0,62.0,,26.96
30,2646283.0,56.99,24.0,62.0,,26.91
31,2646438.0,57.98,24.0,62.0,,26.86
32,2646.547,,,,21.54,
33,2646584.0,59.29,24.0,62.0,,26.79
34,2646734.0,60.26,24.0,62.0,,26.75
35,2646889.0,61.21,24.0,62.0,,26.69
36,2647035.0,62.44,24.0,62.0,,26.64
37,2647.035,,,,21.55,
38,2647185.0,63.35,24.0,62.0,,26.61
39,2647339.0,64.25,24.05,62.0,,26.55
40,2647485.0,65.44,24.18,62.0,,26.5
41,2647635.0,66.32,24.32,62.0,,26.45
42,2647.635,,,,21.54,
43,2647790.0,67.17,24.46,62.0,,26.41
44,2647935.0,68.28,24.61,62.0,,26.37
45,2648085.0,69.1,24.77,62.0,,26.33
46,2648239.0,69.9,24.93,62.0,,26.28
47,2648.239,,,,21.61,
48,2648385.0,70.97,25.1,62.0,,26.25
49,2648535.0,71.77,25.27,62.0,,26.22
50,2648690.0,72.56,25.44,62.0,,26.2
51,2648837.0,73.57,25.63,62.0,,26.16
52,2648.837,,,,21.62,
53,2648987.0,74.32,25.82,62.0,,26.12
54,2649141.0,75.06,26.0,62.0,,26.08
55,2649287.0,76.0,26.21,62.0,,26.05
56,2649437.0,76.71,26.4,62.0,,26.02
57,2649.437,,,,22.0,
58,2649592.0,77.4,26.6,62.0,,25.99
59,2649737.0,78.3,26.82,62.0,,25.96
60,2649887.0,78.98,27.03,62.0,,25.94
61,2650042.0,79.66,27.24,62.0,,25.91
62,2650.042,,,,23.39,
63,2650188.0,80.55,27.47,62.0,,25.89
64,2650338.0,81.19,27.69,62.0,,25.86
65,2650493.0,81.83,27.92,62.0,,25.84
66,2650638.0,82.64,28.16,62.0,,25.81
67,2650.638,,,,24.5,
68,2650788.0,83.25,28.38,62.0,,25.79
69,2650943.0,83.86,28.62,62.0,,25.76
70,2651088.0,84.65,28.87,62.0,,25.74
71,2651238.0,85.21,29.1,62.0,,25.72
72,2651.238,,,,25.73,
73,2651393.0,85.79,29.34,62.0,,25.7
74,2651538.0,86.53,29.6,62.0,,25.68
75,2651688.0,87.09,29.85,62.0,,25.67
76,2651843.0,87.64,30.09,62.0,,25.64
77,2651.957,,,,26.98,
78,2651989.0,88.38,30.37,62.0,,25.63
79,2652139.0,88.9,30.62,62.0,,25.61
80,2652294.0,89.42,30.87,62.0,,25.6
81,2652439.0,90.11,31.15,62.0,,25.59
82,2652.439,,,,28.7,
83,2652589.0,90.61,31.4,62.0,,25.57
84,2652743.0,91.14,31.67,62.0,,25.57
85,2652890.0,91.8,31.95,62.0,,25.55
86,2653040.0,92.26,32.21,62.0,,25.55
87,2653.061,,,,30.28,
88,2653191.0,92.76,32.48,62.0,,25.53
89,2653340.0,93.41,32.77,62.0,,25.53
90,2653490.0,93.89,33.04,62.0,,25.52
91,2653640.0,94.34,33.31,62.0,,25.51
92,2653790.0,94.93,33.61,62.0,,25.49
93,2653.79,,,,31.65,
94,2653940.0,95.37,33.88,62.0,,25.49
95,2654090.0,95.8,34.15,62.0,,25.48
96,2654240.0,96.38,34.45,62.0,,25.47
97,2654390.0,96.8,34.73,62.0,,25.47
98,2654.39,,,,32.84,
99,2654540.0,97.2,35.0,62.0,,25.47
100,2654690.0,97.75,35.3,62.0,,25.46
101,2654840.0,98.15,35.58,62.0,,25.45
102,2654990.0,98.56,35.86,62.0,,25.46
103,2654.99,,,,33.83,
104,2655140.0,99.06,36.16,62.0,,25.46
105,2655290.0,99.45,36.44,62.0,,25.46
106,2655440.0,99.84,36.73,62.0,,25.45
107,2655595.0,100.2,37.01,62.0,,25.45
108,2655.595,,,,34.89,
109,2655741.0,100.69,37.32,62.0,,25.45
110,2655891.0,101.07,37.61,62.0,,25.45
111,2656046.0,101.43,37.89,62.0,,25.46
112,2656191.0,101.94,38.21,62.0,,25.46
113,2656.191,,,,35.96,
114,2656341.0,102.28,38.49,62.0,,25.46
115,2656495.0,102.62,38.78,62.0,,25.46
116,2656641.0,103.09,39.09,62.0,,25.46
117,2656791.0,103.4,39.38,62.0,,25.48
118,2656.791,,,,36.84,
119,2656947.0,103.75,39.67,62.0,,25.47
120,2657092.0,104.19,39.98,62.0,,25.47
121,2657242.0,104.5,40.27,62.0,,25.48
122,2657396.0,104.82,40.56,62.0,,25.49
123,2657.396,,,,37.76,
124,2657543.0,105.24,40.87,62.0,,25.49
125,2657738.0,105.55,41.22,62.0,,25.49
126,2657867.0,106.01,41.53,62.0,,25.5
127,2658017.0,106.34,41.82,62.0,,25.51
128,2658.017,,,,38.79,
129,2658169.0,106.64,42.12,62.0,,25.52
130,2658321.0,106.97,42.41,62.0,,25.53
131,2658468.0,107.38,42.74,62.0,,25.54
132,2658618.0,107.65,43.03,62.0,,25.55
133,2658.618,,,,39.82,
134,2658773.0,107.92,43.31,62.0,,25.55
135,2658918.0,108.3,43.63,62.0,,25.57
136,2659068.0,108.57,43.92,62.0,,25.58
137,2659223.0,108.84,44.21,62.0,,25.58
138,2659.223,,,,40.77,
139,2659368.0,109.19,44.53,62.0,,25.6
140,2659519.0,109.45,44.81,62.0,,25.6
141,2659673.0,109.71,45.11,62.0,,25.62
142,2659820.0,110.05,45.42,62.0,,25.63
143,2659.82,,,,41.77,
144,2659968.0,110.28,45.7,62.0,,25.63
145,2660119.0,110.55,46.0,62.0,,25.65
146,2660273.0,110.83,46.3,62.0,,25.66
147,2660419.0,111.19,46.62,62.0,,25.67
148,2660.419,,,,42.74,
149,2660569.0,111.42,46.91,62.0,,25.69
150,2660731.0,111.63,47.19,62.0,,25.71
151,2660869.0,111.92,47.49,62.0,,25.73
152,2661019.0,112.11,47.77,62.0,,25.75
153,2661.019,,,,43.63,
154,2661174.0,112.28,48.04,62.0,,25.77
155,2661319.0,112.43,48.3,62.0,,25.78
156,2661469.0,112.56,48.56,62.0,,25.8
157,2661624.0,112.67,48.81,62.0,,25.81
158,2661.624,,,,44.5,
159,2661769.0,112.78,49.06,62.0,,25.83
160,2661919.0,112.84,49.29,62.0,,25.85
161,2662074.0,112.9,49.52,62.0,,25.87
162,2662219.0,112.97,49.76,62.0,,25.9
163,2662.219,,,,45.45,
164,2662369.0,113.01,49.98,62.0,,25.92
165,2662524.0,113.05,50.21,62.0,,25.94
166,2662669.0,113.06,50.42,62.0,,25.96
167,2662819.0,113.07,50.64,62.0,,25.97
168,2662.819,,,,46.37,
169,2662974.0,113.11,50.86,62.0,,26.0
170,2663119.0,113.13,51.07,62.0,,26.03
171,2663269.0,113.17,51.29,62.0,,26.05
172,2663424.0,113.2,51.51,62.0,,26.08
173,2663.424,,,,47.22,
174,2663569.0,113.22,51.72,62.0,,26.1
175,2663719.0,113.24,51.94,62.0,,26.12
176,2663874.0,113.27,52.15,62.0,,26.14
177,2664019.0,113.26,52.35,62.0,,26.17
178,2664.019,,,,48.17,
179,2664169.0,113.29,52.56,62.0,,26.19
180,2664325.0,113.27,52.76,62.0,,26.21
181,2664469.0,113.29,52.97,62.0,,26.24
182,2664619.0,113.3,53.17,62.0,,26.26
183,2664.619,,,,48.97,
184,2664774.0,113.33,53.38,62.0,,26.28
185,2664919.0,113.34,53.58,62.0,,26.31
186,2665069.0,113.32,53.77,62.0,,26.32
187,2665224.0,113.32,53.97,62.0,,26.34
188,2665.237,,,,49.67,
189,2665369.0,113.34,54.18,62.0,,26.37
190,2665519.0,113.34,54.37,62.0,,26.39
191,2665674.0,113.39,54.59,62.0,,26.42
192,2665819.0,113.4,54.78,62.0,,26.44
193,2665.819,,,,50.43,
194,2665969.0,113.42,54.99,62.0,,26.46
195,2666124.0,113.43,55.18,62.0,,26.49
196,2666269.0,113.44,55.38,62.0,,26.53
197,2666419.0,113.45,55.57,62.0,,26.54
198,2666.419,,,,51.3,
199,2666569.0,113.46,55.77,62.0,,26.57
200,2666720.0,113.49,55.97,62.0,,26.6
201,2666895.0,113.51,56.19,62.0,,26.61
202,2667045.0,113.52,56.37,62.0,,26.64
203,2667.045,,,,52.09,
204,2667195.0,113.53,56.54,62.0,,26.66
205,2667350.0,113.52,56.72,62.0,,26.69
206,2667496.0,113.51,56.89,62.0,,26.73
207,2667647.0,113.52,57.06,62.0,,26.74
208,2667.647,,,,52.61,
209,2667796.0,113.53,57.23,62.0,,26.76
210,2667946.0,113.56,57.41,62.0,,26.8
211,2668096.0,113.55,57.58,62.0,,26.82
212,2668251.0,113.56,57.75,62.0,,26.84
213,2668.251,,,,53.36,
214,2668399.0,113.56,57.92,62.0,,26.87
215,2668549.0,113.56,58.08,62.0,,26.89
216,2668698.0,113.57,58.25,62.0,,26.92
217,2668849.0,113.6,58.42,62.0,,26.94
218,2668.849,,,,54.0,
219,2668998.0,113.61,58.59,62.0,,26.97
220,2669148.0,113.62,58.75,62.0,,26.99
221,2669299.0,113.64,58.92,62.0,,27.02
222,2669448.0,113.64,59.09,62.0,,27.03
223,2669.448,,,,54.77,
224,2669598.0,113.65,59.25,62.0,,27.06
225,2669749.0,113.67,59.42,62.0,,27.08
226,2669898.0,113.65,59.58,62.0,,27.1
227,2670048.0,113.67,59.74,62.0,,27.12
228,2670.048,,,,55.45,
229,2670201.0,113.68,59.91,62.0,,27.15
230,2670350.0,113.69,60.07,62.0,,27.18
231,2670500.0,113.71,60.23,62.0,,27.2
232,2670651.0,113.71,60.39,62.0,,27.23
233,2670.651,,,,56.06,
234,2670800.0,113.63,60.55,62.0,,27.25
235,2670950.0,113.3,60.71,62.0,,27.29
236,2671101.0,112.44,60.87,62.0,,27.39
237,2671251.0,111.47,61.02,62.0,,27.5
238,2671.251,,,,56.79,
239,2671400.0,110.34,61.17,62.0,,27.65
240,2671551.0,108.65,61.31,62.0,,27.89
241,2671700.0,107.3,61.44,62.0,,28.09
242,2671850.0,105.92,61.57,62.0,,28.33
243,2671.85,,,,57.51,
244,2672003.0,104.02,61.7,62.0,,28.65
245,2672152.0,102.65,61.81,62.0,,28.9
246,2672302.0,101.25,61.92,62.0,,29.15
247,2672453.0,99.43,62.03,62.0,,29.5
248,2672.453,,,,58.02,
249,2672602.0,98.09,62.13,62.0,,29.77
250,2672752.0,96.77,62.22,62.0,,30.04
251,2672903.0,95.03,62.31,62.0,,30.4
