,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,14608022.0,31.6,24.0,62.0,,32.22
1,14608170.0,31.6,24.0,62.0,,32.22
2,14608320.0,31.63,24.0,62.0,,32.22
3,14608.442,,,,26.62,
4,14608470.0,31.98,24.0,62.0,,32.2
5,14608620.0,32.63,24.0,62.0,,32.17
6,14608770.0,33.54,24.0,62.0,,32.12
7,14608920.0,35.04,24.0,62.0,,32.06
8,14608.92,,,,26.64,
9,14609070.0,36.3,24.0,62.0,,31.99
10,14609221.0,37.62,24.0,62.0,,31.92
11,14609370.0,38.97,24.0,62.0,,31.85
12,14609520.0,40.79,24.0,62.0,,31.76
13,14609.52,,,,26.6,
14,14609670.0,42.15,24.0,62.0,,31.69
15,14609820.0,43.49,24.0,62.0,,31.62
16,14609970.0,45.27,24.0,62.0,,31.52
17,14610120.0,46.58,24.0,62.0,,31.45
18,14610270.0,47.87,24.0,62.0,,31.39
19,14610420.0,49.58,24.0,62.0,,31.3
20,14610570.0,50.83,24.0,62.0,,31.23
21,14610720.0,52.06,24.0,62.0,,31.17
22,14610.72,,,,26.6,
23,14610870.0,53.67,24.0,62.0,,31.08
24,14611020.0,54.86,24.0,62.0,,31.03
25,14611170.0,56.02,24.0,62.0,,30.96
26,14611320.0,57.56,24.0,62.0,,30.89
27,14611.394,,,,26.62,
28,14611470.0,58.67,24.0,62.0,,30.83
29,14611620.0,59.79,24.0,62.0,,30.77
30,14611770.0,61.23,24.0,62.0,,30.72
31,14611920.0,62.3,24.0,62.0,,30.66
32,14612070.0,63.34,24.0,62.0,,30.6
33,14612220.0,64.73,24.0,62.0,,30.54
34,14612370.0,65.74,24.0,62.0,,30.49
35,14612521.0,66.71,24.0,62.0,,30.45
36,14612.521,,,,26.71,
37,14612670.0,68.01,24.0,62.0,,30.38
38,14612820.0,68.97,24.0,62.0,,30.35
39,14612970.0,69.91,24.0,62.0,,30.31
40,14613120.0,71.13,24.1,62.0,,30.24
41,14613.12,,,,26.85,
42,14613270.0,72.02,24.26,62.0,,30.2
43,14613420.0,72.92,24.42,62.0,,30.17
44,14613570.0,74.07,24.59,62.0,,30.12
45,14613720.0,74.92,24.76,62.0,,30.09
46,14613.72,,,,28.07,
47,14613870.0,75.76,24.94,62.0,,30.05
48,14614020.0,76.86,25.13,62.0,,30.01
49,14614170.0,77.66,25.32,62.0,,29.97
50,14614320.0,78.44,25.52,62.0,,29.94
51,14614470.0,79.48,25.73,62.0,,29.9
52,14614.47,,,,29.73,
53,14614620.0,80.24,25.93,62.0,,29.87
54,14614771.0,80.99,26.14,62.0,,29.84
55,14614946.0,81.75,26.39,62.0,,29.81
56,14614.946,,,,30.19,
57,14615095.0,82.93,26.62,62.0,,29.77
58,14615245.0,83.65,26.85,62.0,,29.74
59,14615395.0,84.34,27.07,62.0,,29.72
60,14615545.0,85.24,27.32,62.0,,29.69
61,14615.545,,,,30.14,
62,14615695.0,85.93,27.55,62.0,,29.67
63,14615846.0,86.6,27.79,62.0,,29.65
64,14615996.0,87.46,28.05,62.0,,29.62
65,14616145.0,88.1,28.29,62.0,,29.61
66,14616.145,,,,31.36,
67,14616296.0,88.72,28.54,62.0,,29.58
68,14616445.0,89.54,28.8,62.0,,29.55
69,14616596.0,90.12,29.05,62.0,,29.54
70,14616745.0,90.73,29.31,62.0,,29.52
71,14616.745,,,,33.72,
72,14616896.0,91.54,29.59,62.0,,29.49
73,14617046.0,92.11,29.85,62.0,,29.48
74,14617196.0,92.67,30.12,62.0,,29.46
75,14617346.0,93.47,30.4,62.0,,29.46
76,14617.346,,,,34.7,
77,14617495.0,94.02,30.67,62.0,,29.45
78,14617646.0,94.55,30.95,62.0,,29.44
79,14617796.0,95.23,31.24,62.0,,29.42
80,14617946.0,95.8,31.52,62.0,,29.4
81,14617.946,,,,35.49,
82,14618096.0,96.33,31.8,62.0,,29.4
83,14618245.0,96.86,32.08,62.0,,29.39
84,14618396.0,97.5,32.38,62.0,,29.39
85,14618545.0,97.98,32.66,62.0,,29.36
86,14618.545,,,,36.11,
87,14618696.0,98.46,32.94,62.0,,29.36
88,14618845.0,99.09,33.25,62.0,,29.35
89,14618996.0,99.55,33.54,62.0,,29.35
90,14619145.0,100.01,33.83,62.0,,29.34
91,14619.218,,,,37.07,
92,14619296.0,100.64,34.14,62.0,,29.34
93,14619445.0,101.1,34.44,62.0,,29.32
94,14619596.0,101.56,34.74,62.0,,29.32
95,14619745.0,102.17,35.06,62.0,,29.32
96,14619.745,,,,38.57,
97,14619895.0,102.57,35.35,62.0,,29.32
98,14620046.0,102.99,35.64,62.0,,29.32
99,14620196.0,103.53,35.97,62.0,,29.32
100,14620347.0,103.92,36.26,62.0,,29.32
101,14620496.0,104.36,36.57,62.0,,29.31
102,14620.496,,,,38.97,
103,14620646.0,104.87,36.89,62.0,,29.32
104,14620797.0,105.29,37.2,62.0,,29.31
105,14620946.0,105.7,37.5,62.0,,29.32
106,14621096.0,106.27,37.84,62.0,,29.33
107,14621.096,,,,42.09,
108,14621246.0,106.61,38.14,62.0,,29.32
109,14621397.0,107.03,38.46,62.0,,29.32
110,14621546.0,107.47,38.78,62.0,,29.33
111,14621696.0,107.86,39.09,62.0,,29.34
112,14621.696,,,,41.95,
113,14621846.0,108.2,39.39,62.0,,29.34
114,14621996.0,108.68,39.73,62.0,,29.35
115,14622146.0,109.01,40.03,62.0,,29.35
116,14622297.0,109.32,40.33,62.0,,29.36
117,14622.297,,,,42.43,
118,14622446.0,109.8,40.67,62.0,,29.37
119,14622596.0,110.14,40.99,62.0,,29.37
120,14622746.0,110.48,41.3,62.0,,29.38
121,14622896.0,110.95,41.64,62.0,,29.39
122,14622.896,,,,43.24,
123,14623046.0,111.21,41.94,62.0,,29.4
124,14623196.0,111.46,42.23,62.0,,29.4
125,14623345.0,111.76,42.54,62.0,,29.43
126,14623496.0,111.98,42.83,62.0,,29.43
127,14623.496,,,,43.77,
128,14623646.0,112.18,43.12,62.0,,29.44
129,14623796.0,112.37,43.4,62.0,,29.46
130,14623945.0,112.5,43.66,62.0,,29.47
131,14624096.0,112.66,43.94,62.0,,29.49
132,14624.096,,,,44.38,
133,14624246.0,112.75,44.2,62.0,,29.51
134,14624397.0,112.85,44.46,62.0,,29.53
135,14624546.0,112.92,44.71,62.0,,29.55
136,14624697.0,113.04,44.97,62.0,,29.57
137,14624.77,,,,45.34,
138,14624846.0,113.11,45.22,62.0,,29.59
139,14624996.0,113.13,45.45,62.0,,29.6
