,timeSineBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,49.691,,,,24.08,
1,50.377,,,,23.96,
2,50.994,,,,24.15,
3,51.189,,,,24.04,
4,52.067,,,,24.11,
5,52.601,,,,24.17,
6,53.397,,,,24.18,
7,53.959,,,,24.29,
8,54.546,,,,24.28,
9,55.187,,,,24.54,
10,55.772,,,,24.69,
11,56.355,,,,24.99,
12,56.99,,,,25.31,
13,53.699,30.32,30.38,90.0,,30.23
14,53.845,30.32,30.38,90.0,,30.23
15,53.997,30.36,30.38,90.0,,30.22
16,54.147,30.52,30.39,90.0,,30.2
17,59.962,,,,26.23,
18,54.302,30.89,30.44,90.0,,30.17
19,61.23,,,,27.13,
20,61.766,,,,28.66,
21,62.402,,,,30.94,
22,63.034,,,,35.42,
23,63.667,,,,47.07,
24,54.452,31.5,30.56,90.0,,30.12
25,54.618,32.49,30.75,90.0,,30.06
26,54.761,34.07,31.06,90.0,,29.99
27,54.907,35.33,31.48,90.0,,29.93
28,55.08,36.75,31.98,90.0,,29.86
29,55.235,38.36,32.57,90.0,,29.8
30,55.385,39.79,33.23,90.0,,29.74
31,55.534,41.35,33.97,90.0,,29.69
32,55.689,43.03,34.76,90.0,,29.62
33,55.835,45.16,35.64,90.0,,29.55
34,70.24,,,,57.88,
35,55.985,46.65,36.52,90.0,,29.5
36,56.157,48.66,37.45,90.0,,29.44
37,56.306,50.37,38.4,90.0,,29.38
38,56.455,51.86,39.4,90.0,,29.34
39,56.62,53.3,40.4,90.0,,29.29
40,56.772,54.86,41.4,90.0,,29.25
41,56.922,56.83,42.43,90.0,,29.19
42,57.071,58.22,43.48,90.0,,29.15
43,57.242,59.64,44.51,90.0,,29.11
44,57.391,61.03,45.53,90.0,,29.07
45,57.541,62.88,46.59,90.0,65.35,29.02
46,57.716,64.32,47.63,90.0,,28.98
47,78.074,,,,70.78,
48,57.866,65.78,48.68,90.0,,28.94
49,58.021,67.02,49.72,90.0,,28.92
50,58.185,68.66,50.76,90.0,74.29,28.87
51,58.332,70.07,51.78,90.0,,28.84
52,58.481,71.3,52.82,90.0,,28.82
53,58.631,72.45,53.82,90.0,,28.79
54,58.802,74.02,54.85,90.0,77.87,28.76
55,58.946,75.19,55.86,90.0,,28.73
56,59.096,76.26,56.84,90.0,,28.71
57,59.277,77.32,57.79,90.0,,28.69
58,59.425,78.97,58.76,90.0,83.75,28.66
59,59.571,80.04,59.75,90.0,,28.64
60,85.973,,,,89.13,
61,59.721,81.05,60.7,90.0,,28.62
