,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,95.705,28.05,28.11,55.0,,27.59
1,95.854,28.04,28.11,55.0,,27.59
2,96.004,28.31,28.17,55.0,,27.58
3,96.154,29.07,28.4,55.0,,27.55
4,96.304,30.17,28.84,55.0,,27.53
5,96.454,31.64,29.47,55.0,,27.48
6,96.604,33.21,30.25,55.0,,27.43
7,96.754,34.82,31.13,55.0,,27.39
8,96.904,36.46,32.09,55.0,,27.34
9,97.054,38.5,33.14,55.0,,27.28
10,97.204,40.19,34.16,55.0,,27.22
11,97.204,,,,29.25,
12,97.354,41.88,35.21,55.0,,27.18
13,97.504,43.55,36.28,55.0,,27.12
14,97.654,45.62,37.41,55.0,,27.06
15,97.804,47.32,38.49,55.0,,27.01
16,97.954,48.95,39.6,55.0,,26.96
17,98.104,50.57,40.67,55.0,,26.91
18,98.254,52.48,41.79,55.0,,26.86
19,98.254,,,,29.45,
20,98.405,54.06,42.85,55.0,,26.81
21,98.554,55.6,43.94,55.0,,26.76
22,98.704,57.14,45.0,55.0,,26.71
23,98.854,58.93,46.09,55.0,,26.66
24,98.854,,,,29.71,
25,99.004,60.4,47.14,55.0,,26.62
26,99.154,61.79,48.18,55.0,,26.59
27,99.304,63.48,49.24,55.0,,26.54
28,99.454,64.83,50.25,55.0,,26.5
29,99.454,,,,31.85,
30,99.604,66.19,51.27,55.0,,26.47
31,99.754,67.77,52.31,55.0,,26.43
32,99.911,69.03,53.28,55.0,,26.39
33,99.911,,,,35.97,
34,100.06,70.27,54.25,55.0,,26.36
35,100.211,71.25,55.14,55.0,,26.33
36,100.363,71.67,55.83,55.0,,26.32
37,100.508,71.34,56.19,55.0,,26.37
38,100.548,,,,47.01,
39,100.654,70.61,56.26,55.0,,26.45
40,100.805,69.61,56.1,55.0,,26.56
41,100.956,68.5,55.81,55.0,,26.69
42,101.105,67.73,55.54,55.0,,26.79
43,101.105,,,,50.43,
