,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,3615811.0,32.51,24.0,62.0,,32.93
1,3615961.0,32.51,24.0,62.0,,32.93
2,3616111.0,32.55,24.0,62.0,,32.92
3,3616261.0,32.93,24.0,62.0,,32.9
4,3616.261,,,,25.51,
5,3616411.0,33.55,24.0,62.0,,32.88
6,3616561.0,34.44,24.0,62.0,,32.85
7,3616711.0,35.9,24.0,62.0,,32.8
8,3616861.0,37.13,24.0,62.0,,32.75
9,3616.861,,,,25.62,
10,3617011.0,38.42,24.0,62.0,,32.7
11,3617161.0,40.17,24.0,62.0,,32.64
12,3617311.0,41.5,24.0,62.0,,32.58
13,3617461.0,42.8,24.0,62.0,,32.53
14,3617.461,,,,25.63,
15,3617611.0,44.55,24.0,62.0,,32.46
16,3617761.0,45.85,24.0,62.0,,32.41
17,3617911.0,47.13,24.0,62.0,,32.36
18,3618062.0,48.83,24.0,62.0,,32.28
19,3618.062,,,,25.72,
20,3618211.0,50.08,24.0,62.0,,32.23
21,3618361.0,51.32,24.0,62.0,,32.17
22,3618511.0,52.94,24.0,62.0,,32.1
23,3618661.0,54.15,24.0,62.0,,32.05
24,3618.661,,,,25.8,
25,3618811.0,55.33,24.0,62.0,,32.0
26,3618961.0,56.88,24.0,62.0,,31.94
27,3619111.0,58.02,24.0,62.0,,31.9
28,3619261.0,59.15,24.0,62.0,,31.85
29,3619.261,,,,25.92,
30,3619411.0,60.61,24.0,62.0,,31.77
31,3619561.0,61.69,24.0,62.0,,31.71
32,3619711.0,62.75,24.0,62.0,,31.66
33,3619861.0,64.15,24.0,62.0,,31.6
34,3619.913,,,,25.87,
35,3620011.0,65.18,24.0,62.0,,31.55
36,3620161.0,66.2,24.0,62.0,,31.49
37,3620311.0,67.53,24.0,62.0,,31.43
38,3620461.0,68.49,24.0,62.0,,31.37
39,3620.461,,,,25.99,
40,3620611.0,69.45,24.0,62.0,,31.34
41,3620761.0,70.71,24.0,62.0,,31.29
42,3620911.0,71.64,24.15,62.0,,31.24
43,3621061.0,72.55,24.31,62.0,,31.21
44,3621.061,,,,26.08,
45,3621211.0,73.75,24.48,62.0,,31.15
46,3621362.0,74.62,24.65,62.0,,31.12
47,3621511.0,75.47,24.83,62.0,,31.07
48,3621661.0,76.57,25.02,62.0,,31.02
49,3621.661,,,,26.16,
50,3621811.0,77.41,25.2,62.0,,30.98
51,3621961.0,78.22,25.4,62.0,,30.94
52,3622111.0,79.28,25.6,62.0,,30.89
53,3622261.0,80.06,25.81,62.0,,30.85
54,3622.261,,,,26.56,
55,3622411.0,80.84,26.02,62.0,,30.82
56,3622561.0,81.87,26.24,62.0,,30.78
57,3622711.0,82.6,26.46,62.0,,30.74
58,3622861.0,83.33,26.68,62.0,,30.71
59,3622.861,,,,27.64,
60,3623011.0,84.29,26.91,62.0,,30.68
61,3623161.0,84.97,27.14,62.0,,30.64
62,3623311.0,85.65,27.37,62.0,,30.61
63,3623461.0,86.56,27.63,62.0,,30.57
64,3623.461,,,,29.08,
65,3623612.0,87.23,27.87,62.0,,30.54
66,3623761.0,87.89,28.11,62.0,,30.51
67,3623911.0,88.75,28.37,62.0,,30.48
68,3624061.0,89.39,28.62,62.0,,30.45
69,3624.061,,,,30.57,
70,3624211.0,90.02,28.88,62.0,,30.43
71,3624361.0,90.84,29.15,62.0,,30.4
72,3624511.0,91.47,29.41,62.0,,30.37
73,3624661.0,92.04,29.67,62.0,,30.34
74,3624.679,,,,32.22,
75,3624811.0,92.82,29.96,62.0,,30.32
76,3624961.0,93.41,30.22,62.0,,30.3
77,3625111.0,93.97,30.49,62.0,,30.28
78,3625261.0,94.73,30.79,62.0,,30.26
79,3625.261,,,,33.63,
80,3625411.0,95.27,31.06,62.0,,30.24
81,3625561.0,95.77,31.34,62.0,,30.21
82,3625711.0,96.5,31.64,62.0,,30.19
83,3625861.0,97.01,31.92,62.0,,30.16
84,3625.861,,,,34.82,
85,3626060.0,97.52,32.2,62.0,,30.15
86,3626185.0,98.1,32.53,62.0,,30.14
87,3626335.0,98.66,32.82,62.0,,30.12
88,3626485.0,99.3,33.13,62.0,,30.09
89,3626.485,,,,36.1,
90,3626635.0,99.79,33.42,62.0,,30.08
91,3626785.0,100.26,33.71,62.0,,30.06
92,3626935.0,100.88,34.03,62.0,,30.04
93,3627085.0,101.33,34.32,62.0,,30.03
94,3627.085,,,,37.18,
95,3627235.0,101.8,34.62,62.0,,30.03
96,3627385.0,102.38,34.94,62.0,,30.0
97,3627536.0,102.8,35.23,62.0,,29.99
98,3627686.0,103.24,35.53,62.0,,29.99
99,3627.686,,,,38.29,
100,3627836.0,103.81,35.86,62.0,,29.96
101,3627986.0,104.22,36.16,62.0,,29.97
102,3628136.0,104.64,36.46,62.0,,29.96
103,3628286.0,105.15,36.79,62.0,,29.95
104,3628.286,,,,39.23,
105,3628436.0,105.56,37.09,62.0,,29.94
106,3628586.0,106.0,37.41,62.0,,29.94
107,3628736.0,106.53,37.74,62.0,,29.93
108,3628886.0,106.91,38.04,62.0,,29.92
109,3628.886,,,,40.36,
110,3629036.0,107.29,38.35,62.0,,29.92
111,3629187.0,107.77,38.68,62.0,,29.92
112,3629336.0,108.16,39.0,62.0,,29.91
113,3629486.0,108.53,39.31,62.0,,29.91
114,3629.486,,,,41.34,
115,3629637.0,108.98,39.64,62.0,,29.91
116,3629785.0,109.34,39.95,62.0,,29.91
117,3629935.0,109.67,40.25,62.0,,29.9
118,3630085.0,110.11,40.59,62.0,,29.9
119,3630.085,,,,42.36,
120,3630235.0,110.45,40.9,62.0,,29.9
121,3630385.0,110.79,41.21,62.0,,29.9
122,3630535.0,111.2,41.54,62.0,,29.9
123,3630685.0,111.46,41.84,62.0,,29.91
124,3630.685,,,,43.5,
125,3630835.0,111.7,42.14,62.0,,29.91
126,3630985.0,111.99,42.44,62.0,,29.91
127,3631135.0,112.17,42.72,62.0,,29.91
128,3631285.0,112.31,42.99,62.0,,29.92
129,3631.285,,,,44.47,
130,3631436.0,112.47,43.27,62.0,,29.93
131,3631585.0,112.59,43.53,62.0,,29.93
132,3631735.0,112.66,43.78,62.0,,29.94
133,3631885.0,112.76,44.04,62.0,,29.95
134,3631.885,,,,45.64,
135,3632035.0,112.82,44.29,62.0,,29.96
136,3632185.0,112.86,44.53,62.0,,29.97
137,3632335.0,112.92,44.78,62.0,,29.98
138,3632485.0,112.92,45.01,62.0,,29.99
139,3632.503,,,,46.65,
140,3632635.0,112.95,45.25,62.0,,29.99
141,3632785.0,112.98,45.49,62.0,,30.01
142,3632935.0,113.04,45.73,62.0,,30.02
143,3633085.0,113.07,45.97,62.0,,30.03
144,3633.085,,,,47.67,
145,3633235.0,113.11,46.2,62.0,,30.04
146,3633385.0,113.12,46.43,62.0,,30.05
147,3633535.0,113.16,46.67,62.0,,30.07
148,3633685.0,113.18,46.9,62.0,,30.08
149,3633.685,,,,48.78,
150,3633835.0,113.17,47.12,62.0,,30.09
151,3633986.0,113.16,47.34,62.0,,30.1
152,3634135.0,113.18,47.57,62.0,,30.12
153,3634285.0,113.23,47.8,62.0,,30.13
154,3634.285,,,,49.78,
155,3634435.0,113.25,48.03,62.0,,30.15
156,3634585.0,113.28,48.26,62.0,,30.17
157,3634736.0,113.29,48.48,62.0,,30.18
158,3634885.0,113.31,48.71,62.0,,30.2
159,3634.885,,,,50.69,
160,3635035.0,113.34,48.93,62.0,,30.22
161,3635185.0,113.35,49.15,62.0,,30.24
162,3635335.0,113.34,49.36,62.0,,30.25
163,3635485.0,113.39,49.59,62.0,,30.27
164,3635.485,,,,51.72,
165,3635635.0,113.41,49.82,62.0,,30.28
166,3635786.0,113.41,50.03,62.0,,30.29
167,3635935.0,113.39,50.23,62.0,,30.31
168,3636085.0,113.41,50.45,62.0,,30.33
169,3636.085,,,,52.6,
170,3636235.0,113.4,50.66,62.0,,30.34
171,3636385.0,113.4,50.87,62.0,,30.35
172,3636535.0,113.42,51.08,62.0,,30.36
173,3636685.0,113.43,51.3,62.0,,30.38
174,3636.685,,,,53.56,
175,3636835.0,113.44,51.51,62.0,,30.4
176,3636986.0,113.46,51.72,62.0,,30.41
177,3637135.0,113.48,51.93,62.0,,30.42
178,3637285.0,113.49,52.14,62.0,,30.45
179,3637.285,,,,54.46,
180,3637435.0,113.49,52.35,62.0,,30.45
181,3637585.0,113.51,52.56,62.0,,30.47
182,3637735.0,113.52,52.76,62.0,,30.49
183,3637885.0,113.53,52.97,62.0,,30.51
184,3637.885,,,,55.25,
185,3638040.0,113.53,53.17,62.0,,30.52
186,3638210.0,113.54,53.41,62.0,,30.54
187,3638360.0,113.57,53.62,62.0,,30.56
188,3638.36,,,,56.04,
189,3638510.0,113.57,53.82,62.0,,30.57
190,3638660.0,113.58,54.02,62.0,,30.59
191,3638810.0,113.57,54.21,62.0,,30.62
192,3638960.0,113.6,54.42,62.0,,30.64
193,3638.96,,,,56.7,
194,3639110.0,113.6,54.62,62.0,,30.65
195,3639260.0,113.61,54.82,62.0,,30.66
196,3639410.0,113.64,55.02,62.0,,30.68
197,3639560.0,113.63,55.21,62.0,,30.7
198,3639.56,,,,57.63,
199,3639710.0,113.65,55.41,62.0,,30.72
200,3639860.0,113.65,55.61,62.0,,30.73
201,3640010.0,113.66,55.8,62.0,,30.75
202,3640160.0,113.66,55.99,62.0,,30.77
203,3640.16,,,,58.36,
204,3640311.0,113.66,56.17,62.0,,30.79
205,3640460.0,113.69,56.35,62.0,,30.8
206,3640610.0,113.71,56.52,62.0,,30.82
207,3640760.0,113.72,56.7,62.0,,30.83
208,3640.76,,,,59.15,
209,3640910.0,113.74,56.87,62.0,,30.85
210,3641064.0,113.75,57.05,62.0,,30.87
211,3641210.0,113.75,57.22,62.0,,30.89
212,3641360.0,113.77,57.39,62.0,,30.9
213,3641.425,,,,59.74,
214,3641510.0,113.76,57.56,62.0,,30.92
215,3641660.0,113.77,57.73,62.0,,30.94
216,3641810.0,113.8,57.9,62.0,,30.96
217,3641960.0,113.8,58.07,62.0,,30.98
218,3641.96,,,,60.42,
219,3642110.0,113.8,58.24,62.0,,31.0
220,3642260.0,113.81,58.41,62.0,,31.01
221,3642410.0,113.79,58.58,62.0,,31.04
222,3642560.0,113.81,58.75,62.0,,31.06
223,3642.56,,,,61.1,
224,3642710.0,113.84,58.91,62.0,,31.08
225,3642860.0,113.88,59.08,62.0,,31.1
226,3643010.0,113.86,59.25,62.0,,31.11
227,3643160.0,113.87,59.41,62.0,,31.12
228,3643.16,,,,61.76,
229,3643310.0,113.88,59.58,62.0,,31.14
230,3643460.0,113.88,59.74,62.0,,31.15
231,3643610.0,113.9,59.91,62.0,,31.17
232,3643760.0,113.91,60.07,62.0,,31.2
233,3643.76,,,,62.43,
234,3643910.0,113.9,60.23,62.0,,31.21
235,3644060.0,113.9,60.39,62.0,,31.22
236,3644210.0,113.73,60.55,62.0,,31.25
237,3644360.0,113.29,60.71,62.0,,31.29
238,3644510.0,112.54,60.87,62.0,,31.36
239,3644.51,,,,63.01,
240,3644660.0,111.19,61.02,62.0,,31.51
241,3644810.0,109.96,61.17,62.0,,31.64
242,3644960.0,108.67,61.31,62.0,,31.8
243,3645110.0,106.89,61.44,62.0,,32.01
244,3645.11,,,,63.67,
245,3645260.0,105.48,61.57,62.0,,32.18
246,3645410.0,104.09,61.69,62.0,,32.37
247,3645560.0,102.27,61.81,62.0,,32.63
248,3645710.0,100.89,61.92,62.0,,32.83
249,3645.71,,,,64.32,
250,3645860.0,99.57,62.02,62.0,,33.04
251,3646010.0,97.84,62.12,62.0,,33.34
252,3646160.0,96.56,62.21,62.0,,33.57
