,timeSineBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,5449.89,,,,32.16,
1,5450.332,,,,32.23,
2,5451.1,,,,32.24,
3,5451.641,,,,32.19,
4,5452.36,,,,32.3,
5,5452.945,,,,32.25,
6,5453.213,,,,32.34,
7,5454.097,,,,32.25,
8,5454.465,35.11,35.02,90.0,,34.64
9,5455.366,,,,32.27,
10,5455.915,,,,32.33,
11,5456.544,,,,32.45,
12,5457.132,,,,32.73,
13,5457.76,,,,32.96,
14,5458.345,,,,33.24,
15,5458.975,,,,33.57,
16,5454.62,35.1,35.02,90.0,,34.63
17,5460.052,,,,33.86,
18,5460.728,,,,34.29,
19,5454.765,35.23,35.03,90.0,34.87,34.63
20,5454.915,35.66,35.08,90.0,,34.61
21,5455.072,36.46,35.2,90.0,,34.57
22,5455.226,37.66,35.43,90.0,,34.52
23,5463.759,,,,35.47,
24,5455.373,39.5,35.84,90.0,,34.44
25,5464.954,,,,36.32,
26,5455.55,40.93,36.32,90.0,,34.38
27,5455.706,42.64,36.91,90.0,,34.31
28,5455.855,44.37,37.58,90.0,,34.23
29,5456.005,46.68,38.37,90.0,,34.13
30,5456.17,47.87,39.17,90.0,,34.09
31,5456.315,50.28,40.13,90.0,,33.99
32,5456.465,51.83,41.08,90.0,,33.93
33,5456.643,53.37,42.05,90.0,,33.87
34,5456.788,55.64,43.07,90.0,,33.78
35,5456.934,57.17,44.12,90.0,,33.72
36,5457.084,58.63,45.16,90.0,,33.67
37,5457.256,60.21,46.2,90.0,,33.61
38,5457.401,62.21,47.31,90.0,,33.55
39,5457.551,63.58,48.37,90.0,,33.49
40,5457.724,65.03,49.43,90.0,,33.45
41,5457.873,66.94,50.52,90.0,,33.39
42,5458.019,68.29,51.59,90.0,,33.35
43,5458.186,69.63,52.65,90.0,,33.3
44,5458.341,70.94,53.68,90.0,,33.26
45,5458.486,72.69,54.76,90.0,,33.21
46,5458.639,74.01,55.79,90.0,,33.17
47,5458.788,75.3,56.83,90.0,,33.14
48,5458.938,76.46,57.84,90.0,,33.11
49,5459.088,77.65,58.83,90.0,,33.08
50,5459.242,79.27,59.83,90.0,,33.04
51,5459.388,80.37,60.83,90.0,,33.01
52,5459.568,81.53,61.81,90.0,37.46,32.99
53,5459.714,82.76,62.78,90.0,,32.96
54,5459.863,84.2,63.76,90.0,,32.94
55,5460.027,85.27,64.73,90.0,,32.92
56,5483.649,,,,38.95,
57,5460.177,86.36,65.69,90.0,,32.9
58,5460.331,87.34,66.63,90.0,,32.88
59,5460.5,88.71,67.59,90.0,,32.86
60,5460.649,89.78,68.53,90.0,,32.84
61,5460.804,90.77,69.45,90.0,,32.83
62,5460.953,92.04,70.38,90.0,,32.81
63,5461.099,92.97,71.29,90.0,,32.8
64,5461.249,93.85,72.18,90.0,40.79,32.8
65,5461.403,95.02,73.07,90.0,,32.78
66,5461.549,95.88,73.95,90.0,,32.77
67,5490.283,,,,43.11,
68,5461.699,96.71,74.81,90.0,,32.76
69,5461.853,97.78,75.66,90.0,46.36,32.76
70,5461.999,98.58,76.5,90.0,,32.76
71,5462.149,99.39,77.33,90.0,,32.75
72,5462.303,100.44,78.15,90.0,,32.74
73,5462.449,101.19,78.97,90.0,51.41,32.74
74,5462.601,101.94,79.77,90.0,,32.74
75,5462.754,102.67,80.55,90.0,,32.74
76,5462.905,103.68,81.33,90.0,,32.73
77,5463.05,104.4,82.12,90.0,58.6,32.73
78,5463.201,105.09,82.88,90.0,,32.73
79,5463.354,106.05,83.65,90.0,,32.74
80,5463.5,106.72,84.41,90.0,,32.74
81,5463.65,107.37,85.16,90.0,,32.75
82,5463.803,108.23,85.9,90.0,,32.75
83,5463.955,108.86,86.63,90.0,,32.75
84,5464.109,109.46,87.35,90.0,,32.76
85,5464.259,109.99,88.04,90.0,69.04,32.78
86,5464.406,109.82,88.65,90.0,,32.83
87,5502.448,,,,76.89,
88,5464.561,109.21,89.14,90.0,,32.92
89,5464.706,107.82,89.45,90.0,,33.12
90,5464.85,106.52,89.58,90.0,,33.32
91,5465.012,105.07,89.58,90.0,,33.53
92,5465.157,103.39,89.45,90.0,,33.81
93,5465.305,102.54,89.28,90.0,,33.98
94,5465.454,102.06,89.1,90.0,81.6,34.09
95,5465.609,101.8,88.96,90.0,,34.18
96,5465.759,101.66,88.87,90.0,,34.25
97,5465.905,101.56,88.82,90.0,,34.33
98,5509.077,,,,84.02,
99,5466.055,101.52,88.81,90.0,85.59,34.36
100,5466.21,101.5,88.84,90.0,,34.38
101,5466.356,101.43,88.89,90.0,,34.4
102,5466.506,101.37,88.96,90.0,,34.41
103,5466.661,101.34,89.04,90.0,86.43,34.42
104,5466.806,101.28,89.14,90.0,,34.42
105,5466.956,101.23,89.24,90.0,,34.42
106,5467.111,101.19,89.35,90.0,,34.43
107,5467.256,101.12,89.46,90.0,86.96,34.42
108,5467.406,101.07,89.58,90.0,,34.42
109,5515.707,,,,87.36,
110,5467.561,101.02,89.7,90.0,,34.42
111,5516.829,,,,87.69,
112,5467.706,100.91,89.81,90.0,,34.42
113,5467.856,100.83,89.92,90.0,88.18,34.43
114,5468.011,100.74,90.03,90.0,,34.43
115,5468.156,100.58,90.12,90.0,,34.43
116,5468.306,100.45,90.21,90.0,,34.44
117,5468.461,100.33,90.3,90.0,88.01,34.44
118,5468.607,100.14,90.37,90.0,,34.45
119,5468.752,99.98,90.44,90.0,,34.45
120,5522.337,,,,88.16,
121,5468.906,99.81,90.5,90.0,,34.46
122,5523.442,,,,88.2,
123,5469.054,99.56,90.54,90.0,,34.47
124,5469.204,99.35,90.58,90.0,87.12,34.48
125,5469.353,99.15,90.61,90.0,,34.49
126,5469.505,98.88,90.62,90.0,,34.5
127,5469.653,98.69,90.63,90.0,,34.51
128,5469.804,98.49,90.64,90.0,84.51,34.52
129,5469.958,98.31,90.64,90.0,,34.53
130,5470.105,98.01,90.63,90.0,,34.55
131,5470.255,97.83,90.62,90.0,,34.56
132,5470.409,97.62,90.61,90.0,81.71,34.57
133,5470.556,97.35,90.58,90.0,,34.59
134,5470.706,97.17,90.56,90.0,,34.6
135,5470.859,96.98,90.54,90.0,,34.62
136,5471.01,96.78,90.51,90.0,79.16,34.63
137,5471.157,96.5,90.48,90.0,,34.64
138,5471.306,96.34,90.44,90.0,,34.65
139,5471.457,96.16,90.41,90.0,,34.66
140,5471.611,95.99,90.38,90.0,78.4,34.68
141,5471.758,95.76,90.34,90.0,,34.69
142,5535.599,,,,78.26,
143,5471.908,95.61,90.31,90.0,,34.7
144,5472.06,95.46,90.28,90.0,,34.71
145,5472.209,95.28,90.24,90.0,78.26,34.72
146,5472.357,95.16,90.21,90.0,,34.73
147,5472.508,95.04,90.19,90.0,,34.74
148,5472.662,94.92,90.16,90.0,,34.75
149,5472.81,94.78,90.14,90.0,78.75,34.76
150,5472.959,94.66,90.12,90.0,,34.77
151,5473.106,94.56,90.1,80.0,,34.78
152,5473.256,94.44,90.08,80.0,,34.79
153,5542.227,,,,78.29,
154,5473.406,94.28,90.05,80.0,78.4,34.8
155,5473.556,93.89,90.01,80.0,,34.82
156,5473.707,92.92,89.87,80.0,,34.91
157,5473.856,91.92,89.66,80.0,,35.03
158,5474.006,90.77,89.37,80.0,78.23,35.19
159,5474.156,89.13,88.95,80.0,,35.43
160,5474.306,87.86,88.48,80.0,,35.62
161,5474.456,86.58,87.95,80.0,,35.84
162,5547.756,,,,78.26,
163,5474.606,84.88,87.32,80.0,78.17,36.13
164,5474.756,83.62,86.68,80.0,,36.35
165,5474.906,82.35,86.01,80.0,,36.57
166,5475.056,80.68,85.28,80.0,,36.87
167,5475.217,79.45,84.54,80.0,78.11,37.11
168,5475.372,78.25,83.8,80.0,,37.33
169,5475.522,77.16,83.06,80.0,,37.54
170,5475.67,76.19,82.34,80.0,,37.79
171,5475.82,75.86,81.7,80.0,78.08,37.91
172,5475.973,75.74,81.16,80.0,,37.98
173,5554.382,,,,78.12,
174,5476.123,75.78,80.71,80.0,,38.02
175,5476.271,75.93,80.35,80.0,,38.03
176,5476.426,76.1,80.07,80.0,78.04,38.02
177,5476.576,76.38,79.85,80.0,,37.99
178,5476.713,76.63,79.7,80.0,,37.96
179,5476.862,76.89,79.6,80.0,,37.93
180,5477.017,77.23,79.53,80.0,78.01,37.88
181,5477.163,77.48,79.51,80.0,,37.85
182,5477.313,77.73,79.51,80.0,,37.81
183,5477.467,78.05,79.53,80.0,,37.74
184,5477.612,78.27,79.56,80.0,78.46,37.7
185,5477.762,78.48,79.61,80.0,,37.66
186,5477.916,78.72,79.66,80.0,,37.61
187,5478.062,78.88,79.72,80.0,,37.57
188,5478.213,79.04,79.78,80.0,77.49,37.53
189,5478.366,79.22,79.83,80.0,,37.48
190,5478.517,79.31,79.88,80.0,,37.46
191,5478.664,79.46,79.94,80.0,,37.43
192,5478.814,79.56,79.99,80.0,75.25,37.4
193,5478.968,79.68,80.03,80.0,,37.36
194,5479.114,79.75,80.07,80.0,,37.34
195,5567.642,,,,72.68,
196,5479.264,79.82,80.11,80.0,,37.32
197,5479.416,79.88,80.14,80.0,70.02,37.3
198,5479.568,79.93,80.17,80.0,,37.28
199,5479.714,79.99,80.19,80.0,,37.24
200,5479.865,80.03,80.21,80.0,,37.22
201,5480.019,80.07,80.22,80.0,68.31,37.19
202,5480.165,80.1,80.23,80.0,,37.18
203,5480.315,80.13,80.24,80.0,,37.17
204,5480.469,80.14,80.24,80.0,,37.16
205,5480.616,80.17,80.24,80.0,68.02,37.14
206,5574.294,,,,68.05,
207,5480.766,80.2,80.24,80.0,,37.12
208,5480.916,80.23,80.24,80.0,,37.11
209,5481.066,80.22,80.24,80.0,,37.09
210,5481.216,80.23,80.23,80.0,68.14,37.07
211,5481.366,80.24,80.23,80.0,,37.06
212,5481.517,80.25,80.22,80.0,,37.04
213,5481.666,80.26,80.21,80.0,,37.03
214,5481.816,80.27,80.2,80.0,68.54,37.02
215,5481.97,80.27,80.19,80.0,,37.01
216,5482.117,80.28,80.18,80.0,,36.99
217,5580.924,,,,68.23,
218,5482.267,80.29,80.16,80.0,,36.99
219,5582.03,,,,68.32,
220,5482.42,80.29,80.15,80.0,68.17,36.98
221,5482.571,80.29,80.14,80.0,,36.98
222,5482.718,80.3,80.12,80.0,,36.97
223,5482.867,80.31,80.11,80.0,,36.97
224,5483.021,80.32,80.1,80.0,68.2,36.96
225,5483.172,80.34,80.09,80.0,,36.94
226,5483.318,80.35,80.08,80.0,,36.92
227,5483.468,80.36,80.07,80.0,,36.92
228,5483.621,80.37,80.06,80.0,,36.92
229,5483.774,80.38,80.05,80.0,,36.91
230,5483.92,80.39,80.04,80.0,,36.9
231,5484.07,80.4,80.04,80.0,,36.89
232,5484.223,80.41,80.03,80.0,68.03,36.88
233,5484.376,80.42,80.02,80.0,,36.87
234,5484.522,80.43,80.01,80.0,,36.86
235,5484.671,80.45,80.01,80.0,,36.85
236,5484.822,80.46,80.0,70.0,68.09,36.84
237,5484.968,80.47,79.99,70.0,,36.82
238,5485.119,80.41,79.98,70.0,,36.82
239,5594.189,,,,67.98,
240,5485.273,79.91,79.93,70.0,,36.87
241,5485.418,79.22,79.8,70.0,68.0,36.94
242,5485.568,78.35,79.6,70.0,,37.06
243,5485.723,77.05,79.31,70.0,,37.25
244,5485.869,76.01,78.93,70.0,,37.42
245,5486.018,74.94,78.5,70.0,68.05,37.6
246,5486.169,73.85,78.02,70.0,,37.79
247,5486.319,72.37,77.46,70.0,,38.06
248,5486.469,71.26,76.86,70.0,,38.26
249,5486.619,70.19,76.25,70.0,68.04,38.47
250,5600.814,,,,68.32,
251,5486.769,68.78,75.58,70.0,,38.74
252,5486.919,67.77,74.91,70.0,,38.96
253,5487.085,66.75,74.24,70.0,,39.14
254,5487.23,65.42,73.53,70.0,66.42,39.41
255,5487.381,64.47,72.83,70.0,,39.6
256,5487.535,63.74,72.16,70.0,,39.77
257,5487.681,63.23,71.54,70.0,,39.94
258,5487.83,63.16,71.0,70.0,64.4,40.01
259,5487.985,63.22,70.55,70.0,,40.05
260,5488.132,63.48,70.2,70.0,,40.07
261,5607.45,,,,61.65,
262,5488.283,63.72,69.92,70.0,,40.06
263,5488.433,64.0,69.71,70.0,59.62,40.05
264,5488.574,64.42,69.57,70.0,,40.02
265,5488.724,64.73,69.48,70.0,,39.99
266,5488.878,65.08,69.42,70.0,,39.96
