,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,2456.225,,,,27.68,
1,2456.501,,,,28.06,
2,2457.065,,,,28.25,
3,2457.755,,,,28.52,
4,2458.327,,,,28.76,
5,2458.987,,,,28.9,
6,2459.465,,,,29.09,
7,2460.137,,,,29.33,
8,2460.755,,,,29.51,
9,2461.357,,,,29.85,
10,2461.965,,,,31.41,
11,2462.564,,,,33.03,
12,2463.127,,,,33.84,
13,2460.512,36.85,36.78,55.0,,36.94
14,2460.659,36.86,36.78,55.0,,36.94
15,2460.809,36.92,36.78,55.0,,36.92
16,2460.959,37.27,36.81,55.0,,36.87
17,2461.109,37.8,36.89,55.0,,36.83
18,2461.259,38.78,37.07,55.0,,36.74
19,2461.409,40.23,37.37,55.0,,36.66
20,2461.56,41.27,37.76,55.0,,36.6
21,2468.635,,,,35.84,
22,2461.709,43.01,38.24,55.0,,36.52
23,2461.859,44.92,38.85,55.0,,36.43
24,2462.009,46.15,39.5,55.0,,36.37
25,2462.159,48.16,40.25,55.0,,36.28
26,2462.309,49.32,41.02,55.0,,36.23
27,2472.259,,,,38.06,
28,2462.459,51.29,41.86,55.0,,36.15
29,2462.609,53.05,42.76,55.0,,36.07
30,2462.759,55.06,43.72,55.0,,35.99
31,2462.909,56.21,44.69,55.0,,35.94
32,2463.059,57.94,45.65,55.0,,35.88
33,2463.209,59.72,46.65,55.0,,35.82
34,2463.359,61.55,47.66,55.0,,35.75
35,2463.514,63.24,48.73,55.0,,35.69
36,2463.665,64.3,49.72,55.0,,35.65
37,2463.814,66.04,50.76,55.0,40.08,35.6
38,2478.91,,,,43.47,
39,2463.964,67.2,51.77,55.0,,35.6
40,2464.115,67.9,52.7,55.0,,35.71
41,2464.264,67.95,53.51,55.0,,35.85
42,2481.293,,,,45.48,
43,2464.416,67.66,54.16,55.0,52.55,36.01
44,2464.567,66.9,54.65,55.0,,36.25
45,2464.717,66.16,54.98,55.0,,36.45
46,2464.862,65.28,55.18,55.0,,36.66
47,2465.014,64.02,55.24,55.0,55.58,36.95
48,2465.157,63.09,55.19,55.0,,37.14
49,2465.307,62.36,55.09,55.0,,37.27
50,2465.458,61.72,54.96,55.0,,37.38
51,2465.608,61.44,54.83,55.0,56.61,37.43
52,2465.758,61.25,54.73,55.0,,37.46
