timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Alternate1 Thermocouple TempC
8906.614,48.28,24,60,62,,25.66,
8906.764,49.84,24,60,62,24.33,25.57,26.25
8906.764,49.84,24,60,62,24.33,25.57,26.25
8906.764,49.84,24,60,62,24.33,25.57,26.25
8906.764,49.84,24,60,62,24.33,25.57,26.25
8906.764,49.84,24,60,62,24.33,25.57,26.25
8906.764,49.84,24,60,62,24.33,25.57,26.25
8906.764,49.84,24,60,62,24.33,25.57,26.25
8906.914,50.98,24,60,62,,25.51,
8906.914,50.98,24,60,62,,25.51,
8906.914,50.98,24,60,62,,25.51,
8906.914,50.98,24,60,62,,25.51,
8906.914,50.98,24,60,62,,25.51,
8907.064,52.11,24,60,62,,25.46,
8907.064,52.11,24,60,62,,25.46,
8907.064,52.11,24,60,62,,25.46,
8907.064,52.11,24,60,62,,25.46,
8907.064,52.11,24,60,62,,25.46,
8907.214,53.58,24,60,62,,25.39,
8907.214,53.58,24,60,62,,25.39,
8907.214,53.58,24,60,62,,25.39,
8907.214,53.58,24,60,62,,25.39,
8907.214,53.58,24,60,62,,25.39,
8907.364,54.68,24,60,62,24.27,25.34,26.23
8907.364,54.68,24,60,62,24.27,25.34,26.23
8907.364,54.68,24,60,62,24.27,25.34,26.23
8907.364,54.68,24,60,62,24.27,25.34,26.23
8907.364,54.68,24,60,62,24.27,25.34,26.23
8907.364,54.68,24,60,62,24.27,25.34,26.23
8907.364,54.68,24,60,62,24.27,25.34,26.23
8907.514,55.76,24,60,62,,25.29,
8907.514,55.76,24,60,62,,25.29,
8907.514,55.76,24,60,62,,25.29,
8907.514,55.76,24,60,62,,25.29,
8907.514,55.76,24,60,62,,25.29,
8907.665,57.16,24,60,62,,25.23,
8907.665,57.16,24,60,62,,25.23,
8907.665,57.16,24,60,62,,25.23,
8907.665,57.16,24,60,62,,25.23,
8907.665,57.16,24,60,62,,25.23,
8907.815,58.2,24,60,62,,25.17,
8907.815,58.2,24,60,62,,25.17,
8907.815,58.2,24,60,62,,25.17,
8907.815,58.2,24,60,62,,25.17,
8907.815,58.2,24,60,62,,25.17,
8907.965,59.23,24,60,62,24.25,25.11,26.25
8907.965,59.23,24,60,62,24.25,25.11,26.25
8907.965,59.23,24,60,62,24.25,25.11,26.25
8907.965,59.23,24,60,62,24.25,25.11,26.25
8907.965,59.23,24,60,62,24.25,25.11,26.25
8907.965,59.23,24,60,62,24.25,25.11,26.25
8907.965,59.23,24,60,62,24.25,25.11,26.25
8908.115,60.56,24,60,62,,25.02,
8908.115,60.56,24,60,62,,25.02,
8908.115,60.56,24,60,62,,25.02,
8908.115,60.56,24,60,62,,25.02,
8908.115,60.56,24,60,62,,25.02,
8908.265,61.54,24,60,62,,24.96,
8908.265,61.54,24,60,62,,24.96,
8908.265,61.54,24,60,62,,24.96,
8908.265,61.54,24,60,62,,24.96,
8908.265,61.54,24,60,62,,24.96,
8908.415,62.52,24,60,62,,24.9,
8908.415,62.52,24,60,62,,24.9,
8908.415,62.52,24,60,62,,24.9,
8908.415,62.52,24,60,62,,24.9,
8908.415,62.52,24,60,62,,24.9,
8908.565,63.78,24,60,62,24.2,24.84,26.32
8908.565,63.78,24,60,62,24.2,24.84,26.32
8908.565,63.78,24,60,62,24.2,24.84,26.32
8908.565,63.78,24,60,62,24.2,24.84,26.32
8908.565,63.78,24,60,62,24.2,24.84,26.32
8908.565,63.78,24,60,62,24.2,24.84,26.32
8908.565,63.78,24,60,62,24.2,24.84,26.32
8908.715,64.71,24.05,60,62,,24.79,
8908.715,64.71,24.05,60,62,,24.79,
8908.715,64.71,24.05,60,62,,24.79,
8908.715,64.71,24.05,60,62,,24.79,
8908.715,64.71,24.05,60,62,,24.79,
8908.865,65.64,24.18,60,62,,24.75,
8908.865,65.64,24.18,60,62,,24.75,
8908.865,65.64,24.18,60,62,,24.75,
8908.865,65.64,24.18,60,62,,24.75,
8908.865,65.64,24.18,60,62,,24.75,
8909.015,66.85,24.32,60,62,,24.71,
8909.015,66.85,24.32,60,62,,24.71,
8909.015,66.85,24.32,60,62,,24.71,
8909.015,66.85,24.32,60,62,,24.71,
8909.015,66.85,24.32,60,62,,24.71,
8909.165,67.74,24.47,60,62,,24.67,
8909.165,67.74,24.47,60,62,,24.67,
8909.165,67.74,24.47,60,62,,24.67,
8909.165,67.74,24.47,60,62,,24.67,
8909.165,67.74,24.47,60,62,,24.67,
8909.233,,,,,24.2,,26.36
8909.233,,,,,24.2,,26.36
8909.315,68.6,24.62,60,62,,24.64,
8909.315,68.6,24.62,60,62,,24.64,
8909.315,68.6,24.62,60,62,,24.64,
8909.315,68.6,24.62,60,62,,24.64,
8909.315,68.6,24.62,60,62,,24.64,
8909.465,69.75,24.78,60,62,,24.59,
8909.465,69.75,24.78,60,62,,24.59,
8909.465,69.75,24.78,60,62,,24.59,
8909.465,69.75,24.78,60,62,,24.59,
8909.465,69.75,24.78,60,62,,24.59,
8909.615,70.59,24.94,60,62,,24.56,
8909.615,70.59,24.94,60,62,,24.56,
8909.615,70.59,24.94,60,62,,24.56,
8909.615,70.59,24.94,60,62,,24.56,
8909.615,70.59,24.94,60,62,,24.56,
8909.765,71.43,25.11,60,62,24.21,24.52,26.56
8909.765,71.43,25.11,60,62,24.21,24.52,26.56
8909.765,71.43,25.11,60,62,24.21,24.52,26.56
8909.765,71.43,25.11,60,62,24.21,24.52,26.56
8909.765,71.43,25.11,60,62,24.21,24.52,26.56
8909.765,71.43,25.11,60,62,24.21,24.52,26.56
8909.765,71.43,25.11,60,62,24.21,24.52,26.56
8909.915,72.53,25.29,60,62,,24.47,
8909.915,72.53,25.29,60,62,,24.47,
8909.915,72.53,25.29,60,62,,24.47,
8909.915,72.53,25.29,60,62,,24.47,
8909.915,72.53,25.29,60,62,,24.47,
8910.065,73.33,25.47,60,62,,24.44,
8910.065,73.33,25.47,60,62,,24.44,
8910.065,73.33,25.47,60,62,,24.44,
8910.065,73.33,25.47,60,62,,24.44,
8910.065,73.33,25.47,60,62,,24.44,
8910.215,74.13,25.65,60,62,,24.42,
8910.215,74.13,25.65,60,62,,24.42,
8910.215,74.13,25.65,60,62,,24.42,
8910.215,74.13,25.65,60,62,,24.42,
8910.215,74.13,25.65,60,62,,24.42,
8910.398,74.99,25.88,60,62,,24.38,
8910.398,74.99,25.88,60,62,,24.38,
8910.398,74.99,25.88,60,62,,24.38,
8910.398,74.99,25.88,60,62,,24.38,
8910.398,74.99,25.88,60,62,,24.38,
8910.405,,,,,24.13,,26.51
8910.405,,,,,24.13,,26.51
8910.547,76.04,26.08,60,62,,24.34,
8910.547,76.04,26.08,60,62,,24.34,
8910.547,76.04,26.08,60,62,,24.34,
8910.547,76.04,26.08,60,62,,24.34,
8910.547,76.04,26.08,60,62,,24.34,
8910.699,77.03,26.29,60,62,,24.31,
8910.699,77.03,26.29,60,62,,24.31,
8910.699,77.03,26.29,60,62,,24.31,
8910.699,77.03,26.29,60,62,,24.31,
8910.699,77.03,26.29,60,62,,24.31,
8910.848,77.76,26.49,60,62,,24.27,
8910.848,77.76,26.49,60,62,,24.27,
8910.848,77.76,26.49,60,62,,24.27,
8910.848,77.76,26.49,60,62,,24.27,
8910.848,77.76,26.49,60,62,,24.27,
8910.998,78.48,26.7,60,62,24.16,24.25,26.74
8910.998,78.48,26.7,60,62,24.16,24.25,26.74
8910.998,78.48,26.7,60,62,24.16,24.25,26.74
8910.998,78.48,26.7,60,62,24.16,24.25,26.74
8910.998,78.48,26.7,60,62,24.16,24.25,26.74
8910.998,78.48,26.7,60,62,24.16,24.25,26.74
8910.998,78.48,26.7,60,62,24.16,24.25,26.74
8911.15,79.43,26.93,60,62,,24.22,
8911.15,79.43,26.93,60,62,,24.22,
8911.15,79.43,26.93,60,62,,24.22,
8911.15,79.43,26.93,60,62,,24.22,
8911.15,79.43,26.93,60,62,,24.22,
8911.299,80.13,27.14,60,62,,24.2,
8911.299,80.13,27.14,60,62,,24.2,
8911.299,80.13,27.14,60,62,,24.2,
8911.299,80.13,27.14,60,62,,24.2,
8911.299,80.13,27.14,60,62,,24.2,
8911.449,80.83,27.36,60,62,,24.17,
8911.449,80.83,27.36,60,62,,24.17,
8911.449,80.83,27.36,60,62,,24.17,
8911.449,80.83,27.36,60,62,,24.17,
8911.449,80.83,27.36,60,62,,24.17,
8911.601,81.73,27.6,60,62,24.08,24.14,26.76
8911.601,81.73,27.6,60,62,24.08,24.14,26.76
8911.601,81.73,27.6,60,62,24.08,24.14,26.76
8911.601,81.73,27.6,60,62,24.08,24.14,26.76
8911.601,81.73,27.6,60,62,24.08,24.14,26.76
8911.601,81.73,27.6,60,62,24.08,24.14,26.76
8911.601,81.73,27.6,60,62,24.08,24.14,26.76
8911.75,82.39,27.82,60,62,,24.12,
8911.75,82.39,27.82,60,62,,24.12,
8911.75,82.39,27.82,60,62,,24.12,
8911.75,82.39,27.82,60,62,,24.12,
8911.75,82.39,27.82,60,62,,24.12,
8911.9,83.05,28.05,60,62,,24.1,
8911.9,83.05,28.05,60,62,,24.1,
8911.9,83.05,28.05,60,62,,24.1,
8911.9,83.05,28.05,60,62,,24.1,
8911.9,83.05,28.05,60,62,,24.1,
8912.052,83.9,28.3,60,62,,24.08,
8912.052,83.9,28.3,60,62,,24.08,
8912.052,83.9,28.3,60,62,,24.08,
8912.052,83.9,28.3,60,62,,24.08,
8912.052,83.9,28.3,60,62,,24.08,
8912.201,84.52,28.53,60,62,24.16,24.06,26.91
8912.201,84.52,28.53,60,62,24.16,24.06,26.91
8912.201,84.52,28.53,60,62,24.16,24.06,26.91
8912.201,84.52,28.53,60,62,24.16,24.06,26.91
8912.201,84.52,28.53,60,62,24.16,24.06,26.91
8912.201,84.52,28.53,60,62,24.16,24.06,26.91
8912.201,84.52,28.53,60,62,24.16,24.06,26.91
8912.351,85.13,28.77,60,62,,24.05,
8912.351,85.13,28.77,60,62,,24.05,
8912.351,85.13,28.77,60,62,,24.05,
8912.351,85.13,28.77,60,62,,24.05,
8912.351,85.13,28.77,60,62,,24.05,
8912.503,85.94,29.03,60,62,,24.03,
8912.503,85.94,29.03,60,62,,24.03,
8912.503,85.94,29.03,60,62,,24.03,
8912.503,85.94,29.03,60,62,,24.03,
8912.503,85.94,29.03,60,62,,24.03,
8912.652,86.55,29.27,60,62,,24.01,
8912.652,86.55,29.27,60,62,,24.01,
8912.652,86.55,29.27,60,62,,24.01,
8912.652,86.55,29.27,60,62,,24.01,
8912.652,86.55,29.27,60,62,,24.01,
8912.802,87.14,29.52,60,62,24.08,23.99,27.14
8912.802,87.14,29.52,60,62,24.08,23.99,27.14
8912.802,87.14,29.52,60,62,24.08,23.99,27.14
8912.802,87.14,29.52,60,62,24.08,23.99,27.14
8912.802,87.14,29.52,60,62,24.08,23.99,27.14
8912.802,87.14,29.52,60,62,24.08,23.99,27.14
8912.802,87.14,29.52,60,62,24.08,23.99,27.14
8912.955,87.91,29.79,60,62,,23.97,
8912.955,87.91,29.79,60,62,,23.97,
8912.955,87.91,29.79,60,62,,23.97,
8912.955,87.91,29.79,60,62,,23.97,
8912.955,87.91,29.79,60,62,,23.97,
8913.104,88.49,30.04,60,62,,23.96,
8913.104,88.49,30.04,60,62,,23.96,
8913.104,88.49,30.04,60,62,,23.96,
8913.104,88.49,30.04,60,62,,23.96,
8913.104,88.49,30.04,60,62,,23.96,
8913.254,89.04,30.29,60,62,,23.94,
8913.254,89.04,30.29,60,62,,23.94,
8913.254,89.04,30.29,60,62,,23.94,
8913.254,89.04,30.29,60,62,,23.94,
8913.254,89.04,30.29,60,62,,23.94,
8913.408,89.6,30.55,60,62,24.06,23.94,27.3
8913.408,89.6,30.55,60,62,24.06,23.94,27.3
8913.408,89.6,30.55,60,62,24.06,23.94,27.3
8913.408,89.6,30.55,60,62,24.06,23.94,27.3
8913.408,89.6,30.55,60,62,24.06,23.94,27.3
8913.408,89.6,30.55,60,62,24.06,23.94,27.3
8913.408,89.6,30.55,60,62,24.06,23.94,27.3
8913.556,90.34,30.83,60,62,,23.92,
8913.556,90.34,30.83,60,62,,23.92,
8913.556,90.34,30.83,60,62,,23.92,
8913.556,90.34,30.83,60,62,,23.92,
8913.556,90.34,30.83,60,62,,23.92,
8913.706,90.88,31.09,60,62,,23.91,
8913.706,90.88,31.09,60,62,,23.91,
8913.706,90.88,31.09,60,62,,23.91,
8913.706,90.88,31.09,60,62,,23.91,
8913.706,90.88,31.09,60,62,,23.91,
8913.86,91.42,31.36,60,62,,23.9,
8913.86,91.42,31.36,60,62,,23.9,
8913.86,91.42,31.36,60,62,,23.9,
8913.86,91.42,31.36,60,62,,23.9,
8913.86,91.42,31.36,60,62,,23.9,
8914.007,92.12,31.65,60,62,24.92,23.89,27.62
8914.007,92.12,31.65,60,62,24.92,23.89,27.62
8914.007,92.12,31.65,60,62,24.92,23.89,27.62
8914.007,92.12,31.65,60,62,24.92,23.89,27.62
8914.007,92.12,31.65,60,62,24.92,23.89,27.62
8914.007,92.12,31.65,60,62,24.92,23.89,27.62
8914.007,92.12,31.65,60,62,24.92,23.89,27.62
8914.157,92.63,31.91,60,62,,23.88,
8914.157,92.63,31.91,60,62,,23.88,
8914.157,92.63,31.91,60,62,,23.88,
8914.157,92.63,31.91,60,62,,23.88,
8914.157,92.63,31.91,60,62,,23.88,
8914.311,93.13,32.18,60,62,,23.87,
8914.311,93.13,32.18,60,62,,23.87,
8914.311,93.13,32.18,60,62,,23.87,
8914.311,93.13,32.18,60,62,,23.87,
8914.311,93.13,32.18,60,62,,23.87,
8914.458,93.78,32.47,60,62,,23.86,
8914.458,93.78,32.47,60,62,,23.86,
8914.458,93.78,32.47,60,62,,23.86,
8914.458,93.78,32.47,60,62,,23.86,
8914.458,93.78,32.47,60,62,,23.86,
8914.608,94.27,32.75,60,62,25.16,23.86,27.73
8914.608,94.27,32.75,60,62,25.16,23.86,27.73
8914.608,94.27,32.75,60,62,25.16,23.86,27.73
8914.608,94.27,32.75,60,62,25.16,23.86,27.73
8914.608,94.27,32.75,60,62,25.16,23.86,27.73
8914.608,94.27,32.75,60,62,25.16,23.86,27.73
8914.608,94.27,32.75,60,62,25.16,23.86,27.73
8914.762,94.74,33.02,60,62,,23.85,
8914.762,94.74,33.02,60,62,,23.85,
8914.762,94.74,33.02,60,62,,23.85,
8914.762,94.74,33.02,60,62,,23.85,
8914.762,94.74,33.02,60,62,,23.85,
8914.909,95.37,33.32,60,62,,23.84,
8914.909,95.37,33.32,60,62,,23.84,
8914.909,95.37,33.32,60,62,,23.84,
8914.909,95.37,33.32,60,62,,23.84,
8914.909,95.37,33.32,60,62,,23.84,
8915.059,95.83,33.59,60,62,,23.84,
8915.059,95.83,33.59,60,62,,23.84,
8915.059,95.83,33.59,60,62,,23.84,
8915.059,95.83,33.59,60,62,,23.84,
8915.059,95.83,33.59,60,62,,23.84,
8915.213,96.29,33.87,60,62,25.42,23.84,28.1
8915.213,96.29,33.87,60,62,25.42,23.84,28.1
8915.213,96.29,33.87,60,62,25.42,23.84,28.1
8915.213,96.29,33.87,60,62,25.42,23.84,28.1
8915.213,96.29,33.87,60,62,25.42,23.84,28.1
8915.213,96.29,33.87,60,62,25.42,23.84,28.1
8915.213,96.29,33.87,60,62,25.42,23.84,28.1
8915.36,96.88,34.17,60,62,,23.83,
8915.36,96.88,34.17,60,62,,23.83,
8915.36,96.88,34.17,60,62,,23.83,
8915.36,96.88,34.17,60,62,,23.83,
8915.36,96.88,34.17,60,62,,23.83,
8915.51,97.31,34.45,60,62,,23.83,
8915.51,97.31,34.45,60,62,,23.83,
8915.51,97.31,34.45,60,62,,23.83,
8915.51,97.31,34.45,60,62,,23.83,
8915.51,97.31,34.45,60,62,,23.83,
8915.664,97.74,34.73,60,62,,23.83,
8915.664,97.74,34.73,60,62,,23.83,
8915.664,97.74,34.73,60,62,,23.83,
8915.664,97.74,34.73,60,62,,23.83,
8915.664,97.74,34.73,60,62,,23.83,
8915.811,98.3,35.04,60,62,25.53,23.82,28.29
8915.811,98.3,35.04,60,62,25.53,23.82,28.29
8915.811,98.3,35.04,60,62,25.53,23.82,28.29
8915.811,98.3,35.04,60,62,25.53,23.82,28.29
8915.811,98.3,35.04,60,62,25.53,23.82,28.29
8915.811,98.3,35.04,60,62,25.53,23.82,28.29
8915.811,98.3,35.04,60,62,25.53,23.82,28.29
8915.961,98.73,35.32,60,62,,23.83,
8915.961,98.73,35.32,60,62,,23.83,
8915.961,98.73,35.32,60,62,,23.83,
8915.961,98.73,35.32,60,62,,23.83,
8915.961,98.73,35.32,60,62,,23.83,
8916.115,99.14,35.6,60,62,,23.83,
8916.115,99.14,35.6,60,62,,23.83,
8916.115,99.14,35.6,60,62,,23.83,
8916.115,99.14,35.6,60,62,,23.83,
8916.115,99.14,35.6,60,62,,23.83,
8916.261,99.71,35.92,60,62,,23.82,
8916.261,99.71,35.92,60,62,,23.82,
8916.261,99.71,35.92,60,62,,23.82,
8916.261,99.71,35.92,60,62,,23.82,
8916.261,99.71,35.92,60,62,,23.82,
8916.411,100.1,36.2,60,62,25.84,23.82,28.76
8916.411,100.1,36.2,60,62,25.84,23.82,28.76
8916.411,100.1,36.2,60,62,25.84,23.82,28.76
8916.411,100.1,36.2,60,62,25.84,23.82,28.76
8916.411,100.1,36.2,60,62,25.84,23.82,28.76
8916.411,100.1,36.2,60,62,25.84,23.82,28.76
8916.411,100.1,36.2,60,62,25.84,23.82,28.76
8916.565,100.5,36.49,60,62,,23.83,
8916.565,100.5,36.49,60,62,,23.83,
8916.565,100.5,36.49,60,62,,23.83,
8916.565,100.5,36.49,60,62,,23.83,
8916.565,100.5,36.49,60,62,,23.83,
8916.712,101.02,36.8,60,62,,23.83,
8916.712,101.02,36.8,60,62,,23.83,
8916.712,101.02,36.8,60,62,,23.83,
8916.712,101.02,36.8,60,62,,23.83,
8916.712,101.02,36.8,60,62,,23.83,
8916.862,101.42,37.09,60,62,26.09,23.83,28.94
8916.862,101.42,37.09,60,62,26.09,23.83,28.94
8916.862,101.42,37.09,60,62,26.09,23.83,28.94
8916.862,101.42,37.09,60,62,26.09,23.83,28.94
8916.862,101.42,37.09,60,62,26.09,23.83,28.94
8916.862,101.42,37.09,60,62,26.09,23.83,28.94
8916.862,101.42,37.09,60,62,26.09,23.83,28.94
8917.016,101.81,37.38,60,62,,23.83,
8917.016,101.81,37.38,60,62,,23.83,
8917.016,101.81,37.38,60,62,,23.83,
8917.016,101.81,37.38,60,62,,23.83,
8917.016,101.81,37.38,60,62,,23.83,
8917.163,102.3,37.7,60,62,,23.84,
8917.163,102.3,37.7,60,62,,23.84,
8917.163,102.3,37.7,60,62,,23.84,
8917.163,102.3,37.7,60,62,,23.84,
8917.163,102.3,37.7,60,62,,23.84,
8917.313,102.68,37.99,60,62,,23.84,
8917.313,102.68,37.99,60,62,,23.84,
8917.313,102.68,37.99,60,62,,23.84,
8917.313,102.68,37.99,60,62,,23.84,
8917.313,102.68,37.99,60,62,,23.84,
8917.467,103.04,38.28,60,62,26.66,23.85,29.38
8917.467,103.04,38.28,60,62,26.66,23.85,29.38
8917.467,103.04,38.28,60,62,26.66,23.85,29.38
8917.467,103.04,38.28,60,62,26.66,23.85,29.38
8917.467,103.04,38.28,60,62,26.66,23.85,29.38
8917.467,103.04,38.28,60,62,26.66,23.85,29.38
8917.467,103.04,38.28,60,62,26.66,23.85,29.38
8917.614,103.51,38.6,60,62,,23.85,
8917.614,103.51,38.6,60,62,,23.85,
8917.614,103.51,38.6,60,62,,23.85,
8917.614,103.51,38.6,60,62,,23.85,
8917.614,103.51,38.6,60,62,,23.85,
8917.764,103.88,38.9,60,62,,23.86,
8917.764,103.88,38.9,60,62,,23.86,
8917.764,103.88,38.9,60,62,,23.86,
8917.764,103.88,38.9,60,62,,23.86,
8917.764,103.88,38.9,60,62,,23.86,
8917.918,104.23,39.19,60,62,,23.87,
8917.918,104.23,39.19,60,62,,23.87,
8917.918,104.23,39.19,60,62,,23.87,
8917.918,104.23,39.19,60,62,,23.87,
8917.918,104.23,39.19,60,62,,23.87,
8918.065,104.7,39.51,60,62,,23.87,
8918.065,104.7,39.51,60,62,,23.87,
8918.065,104.7,39.51,60,62,,23.87,
8918.065,104.7,39.51,60,62,,23.87,
8918.065,104.7,39.51,60,62,,23.87,
8918.187,,,,,26.86,,29.62
8918.187,,,,,26.86,,29.62
8918.215,105.03,39.8,60,62,,23.88,
8918.215,105.03,39.8,60,62,,23.88,
8918.215,105.03,39.8,60,62,,23.88,
8918.215,105.03,39.8,60,62,,23.88,
8918.215,105.03,39.8,60,62,,23.88,
8918.369,105.35,40.09,60,62,,23.88,
8918.369,105.35,40.09,60,62,,23.88,
8918.369,105.35,40.09,60,62,,23.88,
8918.369,105.35,40.09,60,62,,23.88,
8918.369,105.35,40.09,60,62,,23.88,
8918.516,105.84,40.43,60,62,,23.89,
8918.516,105.84,40.43,60,62,,23.89,
8918.516,105.84,40.43,60,62,,23.89,
8918.516,105.84,40.43,60,62,,23.89,
8918.516,105.84,40.43,60,62,,23.89,
8918.666,106.2,40.73,60,62,27.55,23.9,30.18
8918.666,106.2,40.73,60,62,27.55,23.9,30.18
8918.666,106.2,40.73,60,62,27.55,23.9,30.18
8918.666,106.2,40.73,60,62,27.55,23.9,30.18
8918.666,106.2,40.73,60,62,27.55,23.9,30.18
8918.666,106.2,40.73,60,62,27.55,23.9,30.18
8918.666,106.2,40.73,60,62,27.55,23.9,30.18
8918.82,106.52,41.03,60,62,,23.91,
8918.82,106.52,41.03,60,62,,23.91,
8918.82,106.52,41.03,60,62,,23.91,
8918.82,106.52,41.03,60,62,,23.91,
8918.82,106.52,41.03,60,62,,23.91,
8918.968,106.93,41.34,60,62,,23.91,
8918.968,106.93,41.34,60,62,,23.91,
8918.968,106.93,41.34,60,62,,23.91,
8918.968,106.93,41.34,60,62,,23.91,
8918.968,106.93,41.34,60,62,,23.91,
8919.118,107.23,41.64,60,62,,23.93,
8919.118,107.23,41.64,60,62,,23.93,
8919.118,107.23,41.64,60,62,,23.93,
8919.118,107.23,41.64,60,62,,23.93,
8919.118,107.23,41.64,60,62,,23.93,
8919.273,107.54,41.94,60,62,,23.93,
8919.273,107.54,41.94,60,62,,23.93,
8919.273,107.54,41.94,60,62,,23.93,
8919.273,107.54,41.94,60,62,,23.93,
8919.273,107.54,41.94,60,62,,23.93,
8919.325,,,,,27.93,,30.39
8919.325,,,,,27.93,,30.39
8919.417,107.95,42.26,60,62,,23.95,
