***Stage1 ON***
[9]TC TEC set to 50°C
(1692335) _setStage1TecTempC: TEC Set Temp 50.000000
(1692336) _resetThermalControlState: RESET Peltier 0 control state
(1692340) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(1692347) _setThermalControlState: thermalControl-0: changing state 3->1
(1692354) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(1692362) thermalControlSetEnable: Enabling Peltier 0
(1692426) TC: TC-0 = 21.14, modeled = 13.15, target = 50.00, heatSink = -87.15, output = 100.0, timeout = 50, exptTempC = 50.00, TecRate = 0.165
(1692571) TC: TC-0 = 21.16, modeled = 13.18, target = 50.00, heatSink = -87.07, output = 100.0, timeout = 200, exptTempC = 50.00, TecRate = 0.165
(1692722) TC: TC-0 = 21.18, modeled = 13.20, target = 50.00, heatSink = -86.79, output = 100.0, timeout = 350, exptTempC = 50.00, TecRate = 0.164
(1692871) TC: TC-0 = 21.20, modeled = 13.23, target = 50.00, heatSink = -87.44, output = 100.0, timeout = 500, exptTempC = 50.00, TecRate = 0.164
(1693021) TC: TC-0 = 21.22, modeled = 13.25, target = 50.00, heatSink = -87.19, output = 100.0, timeout = 650, exptTempC = 50.00, TecRate = 0.164
(1693172) TC: TC-0 = 21.24, modeled = 13.28, target = 50.00, heatSink = -87.03, output = 100.0, timeout = 800, exptTempC = 50.00, TecRate = 0.164
(1693329) TC: TC-0 = 21.26, modeled = 13.30, target = 50.00, heatSink = -87.53, output = 100.0, timeout = 950, exptTempC = 50.00, TecRate = 0.164
(1693475) TC: TC-0 = 21.28, modeled = 13.33, target = 50.00, heatSink = -87.11, output = 100.0, timeout = 1100, exptTempC = 50.00, TecRate = 0.163
(1693625) TC: TC-0 = 21.31, modeled = 13.35, target = 50.00, heatSink = -86.79, output = 100.0, timeout = 1250, exptTempC = 50.00, TecRate = 0.163
(1693775) TC: TC-0 = 21.36, modeled = 13.38, target = 50.00, heatSink = -86.95, output = 100.0, timeout = 1400, exptTempC = 50.00, TecRate = 0.164
(1693925) TC: TC-0 = 21.40, modeled = 13.40, target = 50.00, heatSink = -87.31, output = 100.0, timeout = 1550, exptTempC = 50.00, TecRate = 0.164
(1694075) TC: TC-0 = 21.44, modeled = 13.42, target = 50.00, heatSink = -87.07, output = 100.0, timeout = 1700, exptTempC = 50.00, TecRate = 0.164
(1694229) TC: TC-0 = 21.51, modeled = 13.45, target = 50.00, heatSink = -87.49, output = 100.0, timeout = 1850, exptTempC = 50.00, TecRate = 0.165
(1694375) TC: TC-0 = 21.74, modeled = 13.47, target = 50.00, heatSink = -87.27, output = 100.0, timeout = 2000, exptTempC = 50.00, TecRate = 0.168
(1694524) TC: TC-0 = 22.70, modeled = 13.50, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 2150, exptTempC = 50.00, TecRate = 0.186
(1694675) TC: TC-0 = 24.40, modeled = 13.53, target = 50.00, heatSink = -87.11, output = 100.0, timeout = 2300, exptTempC = 50.00, TecRate = 0.218
(1694826) TC: TC-0 = 26.78, modeled = 13.57, target = 50.00, heatSink = -87.11, output = 100.0, timeout = 2450, exptTempC = 50.00, TecRate = 0.263
(1694975) TC: TC-0 = 29.51, modeled = 13.61, target = 50.00, heatSink = -86.94, output = 100.0, timeout = 2600, exptTempC = 50.00, TecRate = 0.315
(1695129) TC: TC-0 = 32.38, modeled = 13.67, target = 50.00, heatSink = -87.28, output = 100.0, timeout = 2750, exptTempC = 50.00, TecRate = 0.371
(1695275) TC: TC-0 = 34.54, modeled = 13.73, target = 50.00, heatSink = -87.15, output = 100.0, timeout = 2900, exptTempC = 50.00, TecRate = 0.412
(1695425) TC: TC-0 = 38.14, modeled = 13.79, target = 50.00, heatSink = -86.67, output = 100.0, timeout = 3050, exptTempC = 50.00, TecRate = 0.483
(1695576) TC: TC-0 = 41.90, modeled = 13.87, target = 50.00, heatSink = -87.07, output = 100.0, timeout = 3200, exptTempC = 50.00, TecRate = 0.557
(1695726) TC: TC-0 = 45.82, modeled = 13.97, target = 50.00, heatSink = -87.28, output = 100.0, timeout = 3350, exptTempC = 50.00, TecRate = 0.635
(1695878) TC: TC-0 = 49.72, modeled = 14.07, target = 50.00, heatSink = -87.19, output = 100.0, timeout = 3500, exptTempC = 50.00, TecRate = 0.714
(1696032) TC: TC-0 = 52.10, modeled = 14.18, target = 50.00, heatSink = -87.31, output = 100.0, timeout = 3650, exptTempC = 50.00, TecRate = 0.761
(1696177) TC: TC-0 = 55.52, modeled = 14.30, target = 50.00, heatSink = -86.98, output = 100.0, timeout = 3800, exptTempC = 50.00, TecRate = 0.830
(1696327) TC: TC-0 = 58.77, modeled = 14.43, target = 50.00, heatSink = -86.47, output = 100.0, timeout = 3950, exptTempC = 50.00, TecRate = 0.897
(1696477) TC: TC-0 = 61.75, modeled = 14.57, target = 50.00, heatSink = -87.23, output = 100.0, timeout = 4100, exptTempC = 50.00, TecRate = 0.958
(1696626) TC: TC-0 = 64.63, modeled = 14.72, target = 50.00, heatSink = -86.99, output = 100.0, timeout = 4250, exptTempC = 50.00, TecRate = 1.017
(1696779) TC: TC-0 = 67.43, modeled = 14.88, target = 50.00, heatSink = -87.15, output = 100.0, timeout = 4400, exptTempC = 50.00, TecRate = 1.075
(1696933) TC: TC-0 = 69.22, modeled = 15.05, target = 50.00, heatSink = -87.23, output = 100.0, timeout = 4550, exptTempC = 50.00, TecRate = 1.110
(1697078) TC: TC-0 = 71.81, modeled = 15.22, target = 50.00, heatSink = -87.03, output = 100.0, timeout = 4700, exptTempC = 50.00, TecRate = 1.164
(1697228) TC: TC-0 = 74.26, modeled = 15.40, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 4850, exptTempC = 50.00, TecRate = 1.215
(1697378) TC: TC-0 = 76.41, modeled = 15.58, target = 50.00, heatSink = -87.15, output = 100.0, timeout = 5000, exptTempC = 50.00, TecRate = 1.259
(1697528) TC: TC-0 = 78.39, modeled = 15.78, target = 50.00, heatSink = -86.98, output = 100.0, timeout = 5150, exptTempC = 50.00, TecRate = 1.299
(1697680) TC: TC-0 = 80.26, modeled = 15.98, target = 50.00, heatSink = -87.06, output = 100.0, timeout = 5300, exptTempC = 50.00, TecRate = 1.337
(1697835) TC: TC-0 = 81.43, modeled = 16.18, target = 50.00, heatSink = -87.19, output = 100.0, timeout = 5450, exptTempC = 50.00, TecRate = 1.359
(1697981) TC: TC-0 = 83.07, modeled = 16.39, target = 50.00, heatSink = -87.11, output = 100.0, timeout = 5600, exptTempC = 50.00, TecRate = 1.392
(1698131) TC: TC-0 = 84.58, modeled = 16.60, target = 50.00, heatSink = -86.87, output = 100.0, timeout = 5750, exptTempC = 50.00, TecRate = 1.422
(1698280) TC: TC-0 = 85.94, modeled = 16.81, target = 50.00, heatSink = -86.99, output = 100.0, timeout = 5900, exptTempC = 50.00, TecRate = 1.448
(1698430) TC: TC-0 = 87.22, modeled = 17.03, target = 50.00, heatSink = -87.27, output = 100.0, timeout = 6050, exptTempC = 50.00, TecRate = 1.473
(1698585) TC: TC-0 = 88.42, modeled = 17.26, target = 50.00, heatSink = -86.99, output = 100.0, timeout = 6200, exptTempC = 50.00, TecRate = 1.495
(1698731) TC: TC-0 = 89.11, modeled = 17.48, target = 50.00, heatSink = -86.98, output = 100.0, timeout = 6350, exptTempC = 50.00, TecRate = 1.506
(1698881) TC: TC-0 = 90.08, modeled = 17.71, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 6500, exptTempC = 50.00, TecRate = 1.524
(1699032) TC: TC-0 = 91.03, modeled = 17.94, target = 50.00, heatSink = -86.87, output = 100.0, timeout = 6650, exptTempC = 50.00, TecRate = 1.540
(1699181) TC: TC-0 = 91.88, modeled = 18.17, target = 50.00, heatSink = -86.99, output = 100.0, timeout = 6800, exptTempC = 50.00, TecRate = 1.555
(1699331) TC: TC-0 = 92.67, modeled = 18.41, target = 50.00, heatSink = -87.15, output = 100.0, timeout = 6950, exptTempC = 50.00, TecRate = 1.568
(1699486) TC: TC-0 = 93.40, modeled = 18.64, target = 50.00, heatSink = -87.40, output = 100.0, timeout = 7100, exptTempC = 50.00, TecRate = 1.580
(1699632) TC: TC-0 = 93.86, modeled = 18.88, target = 50.00, heatSink = -87.19, output = 100.0, timeout = 7250, exptTempC = 50.00, TecRate = 1.585
(1699782) TC: TC-0 = 94.49, modeled = 19.12, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 7400, exptTempC = 50.00, TecRate = 1.594
(1699932) TC: TC-0 = 95.07, modeled = 19.36, target = 50.00, heatSink = -86.75, output = 100.0, timeout = 7550, exptTempC = 50.00, TecRate = 1.602
(1700082) TC: TC-0 = 95.61, modeled = 19.60, target = 50.00, heatSink = -87.15, output = 100.0, timeout = 7700, exptTempC = 50.00, TecRate = 1.610
(1700232) TC: TC-0 = 96.12, modeled = 19.84, target = 50.00, heatSink = -86.98, output = 100.0, timeout = 7850, exptTempC = 50.00, TecRate = 1.616
(1700386) TC: TC-0 = 96.58, modeled = 20.09, target = 50.00, heatSink = -87.19, output = 100.0, timeout = 8000, exptTempC = 50.00, TecRate = 1.621
(1700532) TC: TC-0 = 96.88, modeled = 20.33, target = 50.00, heatSink = -87.15, output = 100.0, timeout = 8150, exptTempC = 50.00, TecRate = 1.622
(1700682) TC: TC-0 = 97.30, modeled = 20.57, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 8300, exptTempC = 50.00, TecRate = 1.627
(1700833) TC: TC-0 = 97.66, modeled = 20.82, target = 50.00, heatSink = -86.95, output = 100.0, timeout = 8450, exptTempC = 50.00, TecRate = 1.630
(1700982) TC: TC-0 = 98.00, modeled = 21.06, target = 50.00, heatSink = -87.19, output = 100.0, timeout = 8600, exptTempC = 50.00, TecRate = 1.632
(1701132) TC: TC-0 = 98.33, modeled = 21.31, target = 50.00, heatSink = -87.15, output = 100.0, timeout = 8750, exptTempC = 50.00, TecRate = 1.634
