X,1: 12-13 0.5uM+,X,2: 12-13 0.2uM+,X,3: 14-15 0.5uM+,X,4: 14-15 0.2uM+,X,5: 12-13 0.5uM-,X,6: 12-13 0.2uM-,X,7: 14-15 0.5uM-,X,8: 14-15 0.2uM-
60.65,0.771995964508234,60.65,-0.137994811074859,60.65,-0.0038326163537353,60.65,-0.734662715123416,60.65,-0.746622404314975,60.65,0.308114538053178,60.65,-0.787224319202592,60.65,0.496296510763882
61.2306779661017,0.771995964508234,61.2306779661017,-0.137994811074859,61.2306779661017,-0.0038326163537353,61.2306779661017,-0.734662715123416,61.2306779661017,-0.746622404314975,61.2306779661017,0.308114538053178,61.2306779661017,-0.787224319202592,61.2306779661017,0.496296510763882
61.8113559322034,1.69422199238367,61.8113559322034,0.813594439049717,61.8113559322034,-0.0250042203776572,61.8113559322034,-0.070416858357657,61.8113559322034,-0.131628805693297,61.8113559322034,0.459496336096557,61.8113559322034,0.171931024575029,61.8113559322034,0.549148008492686
62.3920338983051,2.25233658917305,62.3920338983051,1.56400768133295,62.3920338983051,-0.0602989509129935,62.3920338983051,0.518348386026764,62.3920338983051,0.395508834747336,62.3920338983051,0.562836084232639,62.3920338983051,0.970804409631478,62.3920338983051,0.579360082784213
62.9727118644068,2.46034205856189,62.9727118644068,1.99431208372304,62.9727118644068,-0.0853614053523389,62.9727118644068,0.897639537870793,62.9727118644068,0.744475143546637,62.9727118644068,0.597950645548353,62.9727118644068,1.46124296138877,62.9727118644068,0.576386587606995
63.5533898305085,2.49099035525045,63.5533898305085,2.13450390986154,63.5533898305085,-0.031915851810494,63.5533898305085,1.0930783988741,63.5533898305085,0.969109759573498,63.5533898305085,0.586483381776004,63.5533898305085,1.71558994127929,63.5533898305085,0.553087302776847
64.1340677966102,2.47435534013321,64.1340677966102,2.11513369747764,64.1340677966102,0.229208777447784,64.1340677966102,1.18709778878118,64.1340677966102,1.15295832057966,64.1340677966102,0.554686907509983,64.1340677966102,1.83327482040328,64.1340677966102,0.520547402518852
64.7147457627119,2.42849333437959,64.7147457627119,2.10338408861113,64.7147457627119,0.833375705027104,64.7147457627119,1.24053994866447,64.7147457627119,1.29612318769106,64.7147457627119,0.520617066321125,64.7147457627119,1.87173185217957,64.7147457627119,0.495980075978502
65.2954237288136,2.33187620349564,65.2954237288136,2.14151610667029,65.2954237288136,1.73376191913785,65.2954237288136,1.27862488117934,65.2954237288136,1.37745920074818,65.2954237288136,0.491834721629479,65.2954237288136,1.8607611252482,65.2954237288136,0.48152369481446
65.8761016949153,2.25339195847594,65.8761016949153,2.13855720532846,65.8761016949153,2.56727005795598,65.8761016949153,1.3047299194791,65.8761016949153,1.40578844073791,65.8761016949153,0.463714925789417,65.8761016949153,1.82619028437927,65.8761016949153,0.457675993498705
66.4567796610169,2.31388972714568,66.4567796610169,2.08649855573684,66.4567796610169,3.00927964676904,66.4567796610169,1.3198418180933,66.4567796610169,1.41325532113592,66.4567796610169,0.438069095508431,66.4567796610169,1.80667661711343,66.4567796610169,0.425983101268467
67.0374576271186,2.42548916785664,67.0374576271186,2.07529394964818,67.0374576271186,3.15071975171771,67.0374576271186,1.32846408778333,67.0374576271186,1.4370664498273,67.0374576271186,0.423861227051065,67.0374576271186,1.83057491853938,67.0374576271186,0.408469953231507
67.6181355932203,2.4083509132224,67.6181355932203,2.09106782058771,67.6181355932203,3.13694880509559,67.6181355932203,1.33914849605142,67.6181355932203,1.46469963602,67.6181355932203,0.415929512418394,67.6181355932203,1.86045434214815,67.6181355932203,0.403096599697749
68.198813559322,2.28266565176844,68.198813559322,2.08510334691656,68.198813559322,3.00920088729076,68.198813559322,1.32923130134675,68.198813559322,1.45942639757915,68.198813559322,0.40253307167838,68.198813559322,1.83211554519676,68.198813559322,0.389480337396444
68.7794915254237,2.20009551723581,68.7794915254237,2.03664044559911,68.7794915254237,2.8869729372536,68.7794915254237,1.29219779880597,68.7794915254237,1.42911635934991,68.7794915254237,0.383874406858651,68.7794915254237,1.76443621655593,68.7794915254237,0.368857898199247
69.3601694915254,2.21654956078036,69.3601694915254,1.97698171340512,69.3601694915254,2.83465035639872,69.3601694915254,1.27197797297746,69.3601694915254,1.39669505543986,69.3601694915254,0.364971111090915,69.3601694915254,1.71632856530411,69.3601694915254,0.349916506753446
69.9408474576271,2.26359757827413,69.9408474576271,1.96317377514366,69.9408474576271,2.83297364171411,69.9408474576271,1.28093015175239,69.9408474576271,1.37263777022492,69.9408474576271,0.348598290667179,69.9408474576271,1.70805282847587,69.9408474576271,0.336732157445795
70.5215254237288,2.3156497859263,70.5215254237288,1.9660905063986,70.5215254237288,2.87274770948896,70.5215254237288,1.28826578148684,70.5215254237288,1.34945632236321,70.5215254237288,0.334905967791531,70.5215254237288,1.71543495967973,70.5215254237288,0.331484019548705
71.1022033898305,2.33675993280973,71.1022033898305,1.95538555785378,71.1022033898305,2.93382476008529,71.1022033898305,1.28384553101687,71.1022033898305,1.32475400060972,71.1022033898305,0.322576758638689,71.1022033898305,1.70571222828394,71.1022033898305,0.324784500730273
71.6828813559322,2.28144125758631,71.6828813559322,1.89133262129639,71.6828813559322,2.97904664628317,71.6828813559322,1.28803731123775,71.6828813559322,1.30890854139295,71.6828813559322,0.310723237280316,71.6828813559322,1.67771014224655,71.6828813559322,0.311227009136768
72.2635593220339,2.24123631069849,72.2635593220339,1.78968993974502,72.2635593220339,2.97003502742263,72.2635593220339,1.30090567273577,72.2635593220339,1.29680379480998,72.2635593220339,0.299887281636293,72.2635593220339,1.64216391417644,72.2635593220339,0.298917874731236
72.8442372881356,2.22527498139973,72.8442372881356,1.75495539642642,72.8442372881356,2.84282525973844,72.8442372881356,1.30366722648476,72.8442372881356,1.27059087653241,72.8442372881356,0.28964263264885,72.8442372881356,1.59790663377771,72.8442372881356,0.289499115753205
73.4249152542373,2.17288031792912,73.4249152542373,1.78230180789653,73.4249152542373,2.63640768166917,73.4249152542373,1.29156102650902,73.4249152542373,1.2352567903135,73.4249152542373,0.280183682850377,73.4249152542373,1.55267323344239,73.4249152542373,0.28022072035447
74.005593220339,2.13116110078628,74.005593220339,1.79940075079643,74.005593220339,2.54067347202582,74.005593220339,1.27032050006581,74.005593220339,1.2084910529987,74.005593220339,0.271167973795913,74.005593220339,1.52829712585435,74.005593220339,0.27299960150194
74.5862711864407,2.13691512504344,74.5862711864407,1.77749120828442,74.5862711864407,2.5862047064933,74.5862711864407,1.23229495345014,74.5862711864407,1.20079189988443,74.5862711864407,0.261496038890036,74.5862711864407,1.52001235742136,74.5862711864407,0.271589266317236
75.1669491525424,2.14066419740172,75.1669491525424,1.7184773234466,75.1669491525424,2.62969108143436,75.1669491525424,1.19809656128184,75.1669491525424,1.19631277723868,75.1669491525424,0.251398083041012,75.1669491525424,1.51213498712484,75.1669491525424,0.267642058261429
75.7476271186441,2.09720202577493,75.7476271186441,1.67191321392986,75.7476271186441,2.60492553325669,75.7476271186441,1.19461025207842,75.7476271186441,1.16918682504804,75.7476271186441,0.241631859198654,75.7476271186441,1.5086111177009,75.7476271186441,0.254739334471506
76.3283050847458,2.00876516239404,76.3283050847458,1.65631647244259,76.3283050847458,2.54312643513266,76.3283050847458,1.1923772966515,76.3283050847458,1.12954901529018,76.3283050847458,0.230550448973311,76.3283050847458,1.49687959267487,76.3283050847458,0.236596280668514
76.9089830508475,1.9142036751085,76.9089830508475,1.64286244171338,76.9089830508475,2.49309011325203,76.9089830508475,1.16850718639145,76.9089830508475,1.09700982201561,76.9089830508475,0.220927134731345,76.9089830508475,1.45398661551014,76.9089830508475,0.218278302967082
77.4896610169492,1.84900468722975,77.4896610169492,1.60296313638908,77.4896610169492,2.45981526613294,77.4896610169492,1.13779223112945,77.4896610169492,1.07101075625173,77.4896610169492,0.217033758417408,77.4896610169492,1.36810766519506,77.4896610169492,0.207411433757269
78.0703389830508,1.85139325500455,78.0703389830508,1.55312769654574,78.0703389830508,2.42071852913084,78.0703389830508,1.09876104457726,78.0703389830508,1.05115594885963,78.0703389830508,0.21442185239037,78.0703389830508,1.24828966546203,78.0703389830508,0.203285002291572
78.6510169491526,1.92493457516106,78.6510169491526,1.5328163644437,78.6510169491526,2.33677011066622,78.6510169491526,1.03862819691682,78.6510169491526,1.04096160824049,78.6510169491526,0.207636998556254,78.6510169491526,1.14677348487387,78.6510169491526,0.200476841469499
79.2316949152542,2.00191543898765,79.2316949152542,1.53717595342794,79.2316949152542,2.16905959678844,79.2316949152542,0.974694185946223,79.2316949152542,1.03024556802371,79.2316949152542,0.197969917379507,79.2316949152542,1.16266435210539,79.2316949152542,0.202684520404339
79.8123728813559,2.03750749988814,79.8123728813559,1.5295701290832,79.8123728813559,1.99558277586238,79.8123728813559,0.926631061368363,79.8123728813559,1.01204430096879,79.8123728813559,0.190580079580028,79.8123728813559,1.50551627800954,79.8123728813559,0.229226659698311
80.3930508474576,1.993281836569,80.3930508474576,1.49524190285212,80.3930508474576,2.09948760513081,80.3930508474576,0.940185797668708,80.3930508474576,0.995724099173697,80.3930508474576,0.186364272381111,80.3930508474576,2.55685511341585,80.3930508474576,0.302834259574155
80.9737288135593,1.87438009476977,80.9737288135593,1.45550534107114,80.9737288135593,2.93510372717808,80.9737288135593,1.16441643944199,80.9737288135593,0.986132497013646,80.9737288135593,0.183460529318563,80.9737288135593,4.62619790465526,80.9737288135593,0.432176558483279
81.554406779661,1.78524890550318,81.554406779661,1.41788176544239,81.554406779661,5.02930172175771,81.554406779661,1.80767423513343,81.554406779661,0.977193022677841,81.554406779661,0.179401443517242,81.554406779661,7.38057089557073,81.554406779661,0.596630105361802
82.1350847457627,1.76950732078716,82.1350847457627,1.38649901823688,82.1350847457627,8.61593557412438,82.1350847457627,2.9871944796589,82.1350847457627,0.962796048762149,82.1350847457627,0.174164499203411,82.1350847457627,9.57649092602706,82.1350847457627,0.736558949894123
82.7157627118644,1.74743450863439,82.7157627118644,1.36589277445106,82.7157627118644,12.9890830844256,82.7157627118644,4.53515086785129,82.7157627118644,0.937494385925611,82.7157627118644,0.169977100964571,82.7157627118644,9.85209277451397,82.7157627118644,0.764387568908265
83.2964406779661,1.70771757314385,83.2964406779661,1.34139573746369,83.2964406779661,16.4166851502164,83.2964406779661,5.94556795744477,83.2964406779661,0.89728240654301,83.2964406779661,0.167324510409403,83.2964406779661,7.93694380135337,83.2964406779661,0.626086465245212
83.8771186440678,1.66421040799866,83.8771186440678,1.30132853515269,83.8771186440678,17.029098719892,83.8771186440678,6.54310167904378,83.8771186440678,0.846685660716276,83.8771186440678,0.164108278800238,83.8771186440678,4.89209238034438,83.8771186440678,0.385774804767827
84.4577966101695,1.60901574527553,84.4577966101695,1.24831115552027,84.4577966101695,14.123034716471,84.4577966101695,5.79013115158782,84.4577966101695,0.811097233780987,84.4577966101695,0.158958065167513,84.4577966101695,2.18535822215578,84.4577966101695,0.176294466451139
85.0384745762712,1.63347185743331,85.0384745762712,1.18515525800386,85.0384745762712,9.05686677067366,85.0384745762712,3.88158912521867,85.0384745762712,0.857311371653515,85.0384745762712,0.15725166507563,85.0384745762712,0.585243773592054,85.0384745762712,0.0647115800334525
85.6191525423729,1.9428988007075,85.6191525423729,1.20378511828629,85.6191525423729,4.28559443489819,85.6191525423729,1.85795176576409,85.6191525423729,1.12834297689225,85.6191525423729,0.171591275315773,85.6191525423729,-0.0279896519047201,85.6191525423729,0.0389081578985807
86.1998305084746,3.01607119197333,86.1998305084746,1.48672175860955,86.1998305084746,1.31632068389127,86.1998305084746,0.570203202985725,86.1998305084746,1.83294363779354,86.1998305084746,0.2135198211089,86.1998305084746,-0.10578572424216,86.1998305084746,0.0601797247606019
86.7805084745763,5.40570815310832,86.7805084745763,2.2724218752811,86.7805084745763,0.0868102324990692,86.7805084745763,0.047485237487614,86.7805084745763,3.05108590348249,86.7805084745763,0.28513262881641,86.7805084745763,-0.00807031567580237,86.7805084745763,0.091037545840933
87.361186440678,8.92169858556881,87.361186440678,3.74144807779754,87.361186440678,-0.161107585145954,87.361186440678,-0.047980518304888,87.361186440678,4.47424075556699,87.361186440678,0.372740605555582,87.361186440678,0.0877787746409848,87.361186440678,0.103172913321358
87.9418644067797,12.1266681711012,87.9418644067797,5.70473779235198,87.9418644067797,-0.0504960036146759,87.9418644067797,0.0105486571776661,87.9418644067797,5.32880985367865,87.9418644067797,0.451131193605797,87.9418644067797,0.134882702720753,87.9418644067797,0.0908104078477995
88.5225423728814,12.9436121925183,88.5225423728814,7.3647108840851,88.5225423728814,0.103711229067296,88.5225423728814,0.0845353471150703,88.5225423728814,4.93210811261788,88.5225423728814,0.476605729061284,88.5225423728814,0.145111432471503,88.5225423728814,0.0715732187617989
89.1032203389831,10.5427414811917,89.1032203389831,7.64316385696643,89.1032203389831,0.198843032839002,89.1032203389831,0.12762875096302,89.1032203389831,3.43734168693328,89.1032203389831,0.403649021404103,89.1032203389831,0.139448958067708,89.1032203389831,0.0598140922506233
89.6838983050847,6.38998162731481,89.6838983050847,6.12150578658494,89.6838983050847,0.232929863945255,89.6838983050847,0.1412466864924,89.6838983050847,1.72169813230753,89.6838983050847,0.262275014889582,89.6838983050847,0.130072852738433,89.6838983050847,0.0564183291564917
90.2645762711865,2.74742095978814,90.2645762711865,3.62631988876595,90.2645762711865,0.230194275492637,90.2645762711865,0.138635333293085,90.2645762711865,0.546490912778715,90.2645762711865,0.139359708973914,90.2645762711865,0.121680415582424,90.2645762711865,0.0567487583423743
