,channel,metric,mean diff,sig diff mean,std diff,sig diff std,config 0 std of means,config 0 std of stds,config 1 std of means,config 1 std of stds
0,415,cq,-0.19428571428570862,False,-0.4676747759036267,True,0.6224949798994361,0.40503213251028386,0.5045749878534874,0.43188272189148663
1,415,fmax,-0.9071428571428548,False,-5.240432006137168,True,3.2999999999999994,2.915209451682843,1.6107736764470342,1.213189510295486
2,415,mean pcr,-14.530476190476186,True,-15.112900607577252,True,11.784161163230397,6.338296208497521,2.3364344363870773,0.9811954239739232
3,415,melt range,-0.7428571428571438,False,-3.51177446675094,True,1.8138357147217055,1.4081702314454863,1.2860317068487883,0.3762567723863369
4,415,melt start,-14.142857142857139,True,-15.424136585238095,True,11.880235687897779,6.098362622178728,2.8818928020398307,1.5244757490249767
5,415,melt stop,-13.400000000000006,True,-12.456330685564463,True,11.006361796706486,5.854432754364076,3.231983026829548,1.3020780235995042
6,415,pcr min,-14.164285714285718,True,-14.188664209423802,True,11.13687568396092,6.502203019699709,2.428214259449918,1.0048224262096679
7,415,pcr start,-15.55357142857143,True,-14.581509722281288,True,11.5362201348622,6.947052941450187,2.306954879560182,0.8687818855746398
8,415,pcr stop,-15.042857142857144,True,-18.50321797890608,True,13.162351613598537,6.970078418888705,2.7187744838212597,1.5551676355071373
9,415,reverse cq,-0.028571428571430246,False,0.4051491142884718,False,1.640312470232425,1.470589755176593,1.265717510476382,1.1086184427586645
10,445,cq,1.869642857142857,True,-0.9315077965725824,False,1.3795266398297639,1.397019124015221,1.1132059787031354,0.6189384934902608
11,445,fmax,-1.6892857142857167,False,-39.5835846261466,True,43.80849660739341,46.25666017949829,12.178133632684041,10.13657955711831
12,445,mean pcr,-255.09928571428566,True,-242.20077052347773,True,271.79971369580846,94.19236796444878,147.40897452024623,153.78141773586208
13,445,melt range,-11.300000000000004,False,-25.212630071693432,True,20.202908206493444,12.42962990107721,4.963077962025467,3.053819891010163
14,445,melt start,-246.2928571428571,True,-235.96868621512806,True,265.821476747083,80.00163897303854,150.01175056015595,157.83098714752774
15,445,melt stop,-234.99285714285713,True,-205.79967078246128,True,250.1018592493866,72.16387011598503,152.90264976815294,162.9733234097265
16,445,pcr min,-249.03214285714307,True,-234.95968189277585,True,266.327485203837,97.66202572725828,141.179499292242,142.68478341193497
17,445,pcr start,-291.0392857142857,True,-254.9033775228464,True,284.9395451231717,116.81332868301944,140.76960587703408,138.791974539676
18,445,pcr stop,-259.21428571428567,True,-259.92449090279194,True,280.32480714342785,87.765419062187,147.64051591204733,157.5185774129134
19,445,reverse cq,0.9559523809523824,False,-0.6360867709572346,False,1.8369471957571342,1.5216790011334493,2.339370227480997,1.3010936366231796
20,480,cq,-0.12035714285714505,False,-0.5732461764387098,True,0.5643525050887954,0.4030250086284061,0.374193009238903,0.3189873633221153
21,480,fmax,-96.10000000000014,False,-274.7670647127112,True,174.3135393479233,135.66096024549182,67.81639077054203,54.81487445027947
22,480,mean pcr,-328.089126984127,True,-173.79284358966146,True,151.5916993303531,80.63222643959122,51.162989688173965,42.6686114432645
23,480,melt range,-38.564285714285575,False,-161.3885183384017,True,93.90477889862687,73.13636851689444,45.70571794711494,24.110790870130856
24,480,melt start,-338.29999999999995,True,-240.10692470704132,True,180.2170288846201,104.59982633985021,61.356411936441354,50.27941879910063
25,480,melt stop,-299.7357142857143,True,-95.30801383855402,True,112.40293590471737,61.88281421887107,68.2655252581822,33.51751133149091
26,480,pcr min,-312.47142857142876,True,-132.69802618738612,True,126.94266422286874,74.9236583924034,58.17180746438493,33.75064466750205
27,480,pcr start,-334.63571428571436,True,-140.74739190280934,True,134.99247201233112,81.13038913317077,55.266947719265985,35.70470532583975
28,480,pcr stop,-408.3178571428573,True,-407.31923586832545,True,274.5873802180283,167.279312345524,87.52454524536628,62.7547212314941
29,480,reverse cq,0.7616071428571427,False,0.9278233227494184,False,1.2131352144798664,0.790901373643012,1.9344179458213382,1.4781236327764118
30,515,cq,-0.13428571428571345,False,-0.5844278599101097,True,0.5822370651203844,0.401876459324225,0.36260396116570703,0.3323103264352249
31,515,fmax,-51.046428571428464,False,-195.83274754603985,True,109.52095404533326,111.90566119802472,43.42714635819772,27.387118842875324
32,515,mean pcr,-23.34238095238095,False,-68.17905688216672,True,39.020172307584424,35.26222306516411,18.01551712535694,11.287585045959998
33,515,melt range,-19.714285714285722,False,-117.5253652551865,True,56.53016893659525,62.48716807138345,28.530856908238267,8.916678695582707
34,515,melt start,-28.41071428571422,False,-125.0460616834757,True,60.95961265460927,65.1735902519842,29.35051367627532,10.242632447765127
35,515,melt stop,-8.69642857142857,True,-9.752135631996403,True,5.208106661734186,3.927989504660149,1.2290696664135679,1.492876940776796
36,515,pcr min,-17.22142857142859,True,-35.89356582549584,True,21.15744549798014,18.274677411681743,8.090508422257043,7.104772745178757
37,515,pcr start,-20.16428571428574,True,-32.92825623203147,True,25.75533925227932,20.345086692956183,10.051073655717238,8.240905605982475
38,515,pcr stop,-68.35714285714312,False,-246.4682773793232,True,123.51573786364226,118.55798180790295,63.16450420795477,29.217520580059926
39,515,reverse cq,1.2913690476190478,True,1.575036798046837,True,0.7256193475232039,0.47966618452173815,1.474557468493906,0.865290949720928
40,555,cq,-0.15107142857143074,False,-0.5903571463336503,True,0.5820169671066296,0.389386980450641,0.3514634129070128,0.3179834294547046
41,555,fmax,-23.010714285714215,False,-61.14305253379019,True,35.80173703886447,34.11522539188452,13.200398107787574,7.471807123396533
