,channel,metric,mean diff,sig diff mean,std diff,sig diff std,config 0 std of means,config 0 std of stds,config 1 std of means,config 1 std of stds
0,415,cq,1.2033333333333367,True,-0.5145383685634007,False,0.08379870059984461,0.2522638389181674,0.2699999999999978,0.11281993220464007
1,415,fmax,-7.033333333333335,True,-9.162570103643972,True,2.6948510575210323,1.3995430646518963,0.5,0.3527703804518372
2,415,mean pcr,-21.501481481481484,True,-27.79896312140363,True,6.561086262902318,1.648863758074076,4.957777777777778,0.9813081924079694
3,415,melt range,-4.9,True,-5.651695788006794,True,1.4142135623730951,0.4948526130517397,1.0999999999999996,0.09289321881345236
4,415,melt start,-22.499999999999993,True,-28.18201595025875,True,7.101173611922653,1.8789798483043254,4.899999999999999,1.0053941950639782
5,415,melt stop,-17.6,True,-24.393067128898483,True,6.389574842402791,1.473813668361809,6.000000000000002,1.1084562875921575
6,415,pcr min,-19.566666666666663,True,-26.76015198831159,True,6.483483288754246,1.4819502709220307,4.700000000000001,1.113945861512246
7,415,pcr start,-20.566666666666663,True,-27.045094705996362,True,7.047142841054255,1.1603684490289676,4.700000000000003,1.0944684866761054
8,415,pcr stop,-26.433333333333344,True,-32.43476288139618,True,7.519456245116546,2.6049312604362758,4.300000000000004,0.4934700754565644
9,415,reverse cq,-1.0666666666666682,False,0.6814504188003943,False,0.9809292646374775,0.9371216006880108,2.5,0.0
10,445,cq,2.9633333333333383,True,-0.9555795304610677,False,0.13199326582148893,0.6335783912684116,1.1499999999999986,0.5414035504981565
11,445,fmax,-32.633333333333326,False,-79.76539676257202,True,37.95061117938535,35.92360295545059,2.3000000000000043,6.108448648834159
12,445,mean pcr,-223.69629629629628,False,-398.53387150022155,True,150.16176545168395,45.36852311978609,296.4844444444444,12.961425510282709
13,445,melt range,-48.43333333333334,True,-29.248464699172033,True,3.4922135609890113,8.04173757772352,8.100000000000001,4.287076880770744
14,445,melt start,-218.5666666666666,False,-377.92325376637643,True,153.37773270226975,49.296640465397346,299.90000000000003,7.859670697188221
15,445,melt stop,-170.13333333333333,False,-325.14198637527954,True,151.89200842118788,42.560909805136426,308.0,1.888320053492066
16,445,pcr min,-217.83333333333337,False,-393.73705617628815,True,142.03195258657666,34.53908841975489,282.30000000000007,8.66824585495317
17,445,pcr start,-256.60000000000014,False,-430.26155876953726,True,157.7325161996304,24.25894842585945,283.2,7.953017629897403
18,445,pcr stop,-254.10000000000002,False,-421.2106750439008,True,158.23248718262641,56.40995334553179,299.30000000000007,13.360588179738158
19,445,reverse cq,3.341666666666667,False,-1.1674866653194682,False,1.5520595635763756,1.5052010002998129,2.375,0.14474894611290545
20,480,cq,1.2099999999999973,True,-0.5382165597917089,True,0.19866219234335292,0.17154796148194879,0.19000000000000128,0.0760383295684737
21,480,fmax,-403.60000000000014,True,-464.887548513487,True,157.31988643101243,69.31195211846361,10.199999999999932,3.870141408992204
22,480,mean pcr,-342.49481481481496,True,-345.55831068967717,True,84.87521242036392,32.396518546924746,118.14666666666665,2.8421238986932025
23,480,melt range,-224.83333333333337,True,-276.50655039086945,True,51.51267373720331,17.376115885231442,9.5,3.3288555376438183
24,480,melt start,-417.10000000000014,True,-443.2749066281667,True,111.14423061949734,38.74653833283155,111.5,4.772315568490569
25,480,melt stop,-192.26666666666665,False,-228.69489054911497,True,75.06394311222634,13.993073317965761,120.99999999999997,12.164986411337104
26,480,pcr min,-255.79999999999995,False,-282.80694693068193,True,81.49323080272782,17.217737568744305,118.59999999999997,6.219193709911345
27,480,pcr start,-275.4666666666666,False,-289.28565352136513,True,90.69514258706964,14.4484688330935,121.40000000000003,5.172457325333696
28,480,pcr stop,-657.4333333333334,True,-710.9534604613075,True,147.93442991932446,58.62304199589194,103.10000000000002,7.692605160252796
29,480,reverse cq,2.333333333333333,False,1.3431046998845502,False,0.5892556509887896,0.0,2.0,2.209130103668989
30,515,cq,1.1699999999999982,True,-0.5299577621856157,True,0.2747119703738215,0.15085260336741257,0.1700000000000017,0.11101020514433681
31,515,fmax,-226.19999999999993,False,-333.0597137996782,True,107.14824621367666,67.70746379491705,1.3999999999999773,6.424729849556222
