,channel,metric,mean diff,sig diff mean,std diff,sig diff std,config 0 std of means,config 0 std of stds,config 1 std of means,config 1 std of stds
28,480,pcr stop,-1082.142857142857,True,-55.41899455487359,False,91.84815719213881,52.39950969111425,66.58439806986718,40.9478170570605
29,480,reverse cq,1.9254761904761892,True,1.8394659411603111,True,0.6469930447848724,0.8786821961699927,0.5834102961862645,0.49750393149171585
30,515,cq,0.23976190476189885,True,-0.08355362525650256,False,0.09206114871128114,0.20020051203136963,0.17963674292981108,0.07483398609013402
31,515,fmax,-224.90000000000003,True,-38.66319859648061,True,25.68613439192437,23.30264448841492,24.2628316566719,17.148079222907857
32,515,mean pcr,-133.70431216931212,True,-24.67313397990842,True,37.02694409875075,9.068640890729247,18.8749111172609,8.650918154610542
33,515,melt range,-122.87738095238092,True,-18.86222644207986,True,18.109493366739997,12.303374260602515,9.045978391345479,8.258942903976365
34,515,melt start,-139.86071428571432,True,-20.289195122265063,True,19.79292802998081,11.842608881321077,9.038139143854421,8.375093669363489
35,515,melt stop,-16.98333333333332,True,-2.649057508819827,False,3.1951134565144943,2.46831433625828,3.7190761995121555,1.4557970962917257
36,515,pcr min,-96.68452380952385,True,-21.47238285877434,True,29.96146121542248,14.856050837585013,18.646216552516925,8.92500116869905
37,515,pcr start,-124.28452380952388,True,-33.746231599205956,True,41.24406512655202,19.327910042555747,23.69621418905189,10.827909567883873
38,515,pcr stop,-321.7285714285713,True,-44.593233992127296,True,57.77444994395474,23.092762611972834,22.34199509663269,14.441646200545954
39,515,reverse cq,1.4785714285714286,True,1.5835086071389741,True,0.4511040877216516,0.8398265740247595,0.9529120542945998,1.0764436792994896
40,555,cq,0.2805952380952341,True,-0.004581202166960341,False,0.11834638713090799,0.1982927115814438,0.19494519260016122,0.06452852751343527
41,555,fmax,-68.55833333333334,True,-5.597262095512413,False,6.646431450064624,6.886407787547892,7.422301994221471,4.873736856198281
42,555,mean pcr,-58.2587301587302,True,-5.7769267406526374,False,12.014303036391212,6.1583504012636965,7.536962612988015,3.273727325852069
43,555,melt range,-40.64047619047619,True,-1.9788586680220472,False,5.670868540179714,3.5501374950739355,2.817146640262764,2.4978697437999617
44,555,melt start,-59.83928571428572,True,-4.1637766479345615,False,6.780595813926438,4.957323259185141,3.897975010652769,3.080925157045098
45,555,melt stop,-19.198809523809516,True,-4.653417722200324,True,3.0862681381254227,1.663254978676995,2.550962981213031,0.5770647827121923
46,555,pcr min,-46.70833333333334,True,-7.860775580828214,True,10.34043849976136,7.065634652420514,7.23531392364534,2.9428129102063223
47,555,pcr start,-55.39047619047619,True,-11.816425376364338,True,13.188773635179277,8.919373603740032,9.072528835912184,3.123138478548345
48,555,pcr stop,-115.4238095238095,True,-3.4159858596672983,False,17.236357367672625,5.259833246980741,8.117204615566557,5.239929253731768
49,555,reverse cq,1.58,True,0.8237778895524239,False,0.9129454462097405,0.9707944678690045,0.9579144011862437,0.8584639248965148
50,590,cq,0.25821428571428484,True,-0.041009385248922614,False,0.09508052441193655,0.21005095100815804,0.17499052452481326,0.04889546842645861
51,590,fmax,-25.58214285714287,True,-5.297325668684188,True,2.918086631996511,3.100142543163251,2.5603282235379314,1.9717332746362082
52,590,mean pcr,-52.44727513227514,True,-7.804090736146601,True,5.913984064975663,4.853619228448292,4.04616492744468,2.5858356835326366
53,590,melt range,-16.03452380952381,True,-1.9717172499940787,False,2.348941359464744,1.9835026191715825,1.4731602924208673,1.0960937524976966
54,590,melt start,-50.775000000000006,True,-8.219457089772849,True,5.89286147185988,5.438086946200248,2.9210618002391397,2.237520112199849
55,590,melt stop,-34.74047619047619,True,-8.640664608161119,True,5.194232476546286,3.5786090920534495,2.1160880884750384,1.2927976689075227
56,590,pcr min,-47.66071428571429,True,-8.76125628625184,True,5.924981701513119,4.687477706285785,3.7574823312143137,2.2942086054972726
57,590,pcr start,-53.57738095238095,True,-9.979595378462282,True,6.494002334964981,4.411234274226687,4.223830662426302,1.8115472633806287
58,590,pcr stop,-73.40833333333332,True,-7.53470093218796,True,6.618461347794132,5.743570672288686,4.618965696377101,3.3630805500687346
59,590,reverse cq,3.480952380952381,True,2.1563582378880355,True,1.1091571538049665,1.3471828372846644,1.1789345280019545,0.31882231419813745
60,630,cq,0.24095238095237903,False,-0.016736457828455786,False,0.26284209972482675,0.28033437343277584,0.14256090316461514,0.16529082089834715
61,630,fmax,-14.730952380952381,True,-3.514322453255607,True,1.608467707896848,1.9456331711534247,1.8786476235377492,1.4751151548105295
62,630,mean pcr,-119.70126984126985,True,-22.39858350948117,True,11.676141744139056,6.025148859646587,4.819943761178352,2.674530381979962
63,630,melt range,-12.515476190476189,True,-3.3238760597347685,True,2.1072820777252486,1.225174745918886,0.927300717844645,0.6484887780859943
64,630,melt start,-115.54047619047618,True,-21.527679623751798,True,11.668493904527697,7.7841967973382395,4.299294621256238,2.195481621855823
65,630,melt stop,-103.025,True,-23.65170878060676,True,11.84128349875803,8.170016695527579,3.619085604437245,1.5311260619022309
66,630,pcr min,-115.78809523809525,True,-23.109021907625078,True,11.990268162649445,5.942360125224867,4.620801704252486,2.44526749081265
67,630,pcr start,-122.98214285714286,True,-24.375743585752698,True,10.66051028759115,5.144487899300025,4.969195927236649,2.2222206616012663
68,630,pcr stop,-130.93809523809523,True,-18.796105008528684,True,10.903835217435175,8.18102432630928,5.439847832839117,3.2786349490107782
69,630,reverse cq,1.9707142857142852,True,0.9826576538919496,False,0.762514636861858,1.1282095202748028,1.636257551704561,1.4179489631393742
70,680,cq,0.3473809523809521,False,-0.5634916394833397,True,0.4514412859873112,0.4677888121918095,0.2158608116881697,0.3082386069335001
71,680,fmax,-10.878571428571423,True,-3.404817774798058,True,1.636065152637103,1.1097557334258723,1.7852856628447966,0.9334411862198094
72,680,mean pcr,-67.03526455026456,True,-15.092447795715128,True,9.30475123406536,5.075360879737475,4.602750176869493,2.9017200575723647
73,680,melt range,-7.1059523809523775,True,-2.051033132772906,True,1.9911987467301178,0.3148370600533846,0.38584286510610555,0.4822656470306609
74,680,melt start,-65.02261904761906,True,-14.559505039409151,True,9.502568127638346,4.254463763429286,4.105753042973557,2.6514277139546034
75,680,melt stop,-57.91666666666667,True,-15.701466038229297,True,10.34619495273504,3.2537226958767445,3.911876503390384,1.7712464582269964
76,680,pcr min,-64.07380952380953,True,-16.140105150356987,True,9.556934655003142,5.13396579687596,4.4486360619622936,2.6649935814219283
77,680,pcr start,-68.7904761904762,True,-17.949086744944186,True,9.561768846264156,4.60884058981993,4.535452435886186,2.475735415248823
78,680,pcr stop,-75.09761904761903,True,-11.852824718712757,True,7.951650772009546,4.98646560152602,4.90820123287581,3.819114276611784
79,680,reverse cq,3.6571428571428575,True,1.5397266083027845,False,1.0728984626287388,1.0692100757551153,1.1396383242959502,1.1654456840500758
80,NIR,cq,0.25809523809523327,False,0.018680401321011786,False,0.22896060618297098,0.2489795152168179,0.16460700122597322,0.11181345505181421
81,NIR,fmax,-3.922619047619051,True,-0.8372013309484299,False,0.8173501235638229,1.1586051380425528,1.0403045516052993,0.3660704329151129
82,NIR,mean pcr,-8.154761904761905,True,-0.30562519475033145,False,1.6047555068718324,0.5823474140316484,0.9750280858537241,0.5417074457561188
83,NIR,melt range,-1.961904761904762,True,-0.47246843249389436,False,0.588430114796991,0.6345694024169771,0.364456853668498,0.1740748241536245
84,NIR,melt start,-7.810714285714283,True,-0.1771210365150906,False,1.0138454779014523,0.620587243582478,0.5878662557877237,0.45683203101814857
85,NIR,melt stop,-5.848809523809521,True,-1.0567808143333917,True,1.1069700325940286,0.5088312159186568,0.4498456525421927,0.25970140489539756
86,NIR,pcr min,-7.2988095238095205,True,-0.49944717892158996,False,1.5056017848999375,0.4824408197634751,0.943383090440357,0.3566444282256595
87,NIR,pcr start,-8.792857142857144,True,-0.5467814092263965,False,1.7073146954758383,0.7027558213564684,1.1753527477453962,0.37673023028419134
88,NIR,pcr stop,-11.253571428571426,True,-0.07068766447936436,False,1.7291616465790582,1.912904251896991,1.0308011546404878,0.7222503767473973
89,NIR,reverse cq,2.015714285714285,True,0.23496216818165427,False,1.150920217451573,0.5955301194826199,1.6252371883412422,0.8832290859005492
90,CLR,cq,0.43690476190475636,False,-0.41272276262441776,True,0.4918644246587659,0.3894182814240677,0.21511361233811316,0.09286816292364597
91,CLR,fmax,-125.69166666666672,True,-22.542933958014984,False,35.760745495128404,33.688638840310816,25.480543575579965,12.20426161306761
92,CLR,mean pcr,-1384.319470899471,True,-183.50174554190264,True,141.87302135900032,100.55848712047,54.99396392226181,51.8241943840005
93,CLR,melt range,-89.6738095238095,True,-38.460789627119674,True,24.366526261262933,24.76644686379827,7.074203199444411,12.589561449204925
94,CLR,melt start,-1320.5607142857143,True,-196.78418270091515,True,119.86203325201075,89.86553554088422,43.22925006548796,43.49220455081858
95,CLR,melt stop,-1230.8869047619046,True,-237.96326152069787,True,121.00854424631449,85.15130835773876,42.12376561774355,36.1363911669108
96,CLR,pcr min,-1328.4761904761904,True,-187.89351009249594,True,133.9818081810713,90.4063883850609,52.61701671366218,47.39262851131834
97,CLR,pcr start,-1475.8190476190475,True,-198.0986673519189,True,159.00314582627936,113.77148868354364,61.135102400052084,53.42496004332497
98,CLR,pcr stop,-1456.7809523809524,True,-163.82785991556503,True,135.07028480289327,117.79009171777759,55.34672656737122,57.48377016322123
99,CLR,reverse cq,-1.378571428571429,True,-0.6075963669743052,False,1.009735770650229,1.3634644766245394,0.6324555320336759,1.818954026356906
