timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug,Stage1 P Term,Stage1 I Term,Stage1 D Term,Stage1 FF Term,Stage1 Output,Stage1 Actual TEC Temp Rate,Stage1 Prior Target TEC Ramp Rate,PCR Temp,PCR Modeled TempC,PCR Expected TempC,PCR Target TempC,PCR Controlled Ramp Target,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,dataQPcrSlug,pcrModeledTempC,rawTECModel,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,Stage1 Error Time Ms,PCR Error Time Ms,Stage1 Target Rate,Stage1 TEC Rate,Stage1 Heatsink Rate,PCR Target Rate,PCR TEC Rate,PCR Heatsink Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
9885.045,41.8,41.8,115.0,115.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,0.0,,-0.218124,,,,,,,,,,,,,,,,,,
9885.045,41.8,41.8,115.0,115.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,0.0,,-0.218124,,,,,,,,,,,,,,,,,,
9885.045,41.8,41.8,115.0,115.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,0.0,,-0.218124,,,,,,,,,,,,,,,,,,
9885.045,41.8,41.8,115.0,115.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,0.0,,-0.218124,,,,,,,,,,,,,,,,,,
9885.045,41.8,41.8,115.0,115.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,0.0,,-0.218124,,,,,,,,,,,,,,,,,,
9885.045,41.8,41.8,115.0,115.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,0.0,,-0.218124,,,,,,,,,,,,,,,,,,
9885.045,41.8,41.8,115.0,115.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,0.0,,-0.218124,,,,,,,,,,,,,,,,,,
9885.217,41.8,41.8,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,150.0,,-0.216751,,,,,,,,,,,,,,,,,,
9885.217,41.8,41.8,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,150.0,,-0.216751,,,,,,,,,,,,,,,,,,
9885.217,41.8,41.8,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,150.0,,-0.216751,,,,,,,,,,,,,,,,,,
9885.217,41.8,41.8,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,150.0,,-0.216751,,,,,,,,,,,,,,,,,,
9885.217,41.8,41.8,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,150.0,,-0.216751,,,,,,,,,,,,,,,,,,
9885.217,41.8,41.8,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,150.0,,-0.216751,,,,,,,,,,,,,,,,,,
9885.217,41.8,41.8,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,150.0,,-0.216751,,,,,,,,,,,,,,,,,,
9885.368,42.02,42.02,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,300.0,,-0.206833,,,,,,,,,,,,,,,,,,
9885.368,42.02,42.02,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,300.0,,-0.206833,,,,,,,,,,,,,,,,,,
9885.368,42.02,42.02,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,300.0,,-0.206833,,,,,,,,,,,,,,,,,,
9885.368,42.02,42.02,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,300.0,,-0.206833,,,,,,,,,,,,,,,,,,
9885.368,42.02,42.02,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,300.0,,-0.206833,,,,,,,,,,,,,,,,,,
9885.368,42.02,42.02,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,300.0,,-0.206833,,,,,,,,,,,,,,,,,,
9885.368,42.02,42.02,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,300.0,,-0.206833,,,,,,,,,,,,,,,,,,
9885.517,42.85,42.85,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,450.0,,-0.172882,,,,,,,,,,,,,,,,,,
9885.517,42.85,42.85,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,450.0,,-0.172882,,,,,,,,,,,,,,,,,,
9885.517,42.85,42.85,115.0,115.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,450.0,,-0.172882,,,,,,,,,,,,,,,,,,
