timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
18116.286,29.29,29.29,30,60,,,,,30.07,24.64,
18116.286,29.29,29.29,30,60,,,,,30.07,24.64,
18116.286,29.29,29.29,30,60,,,,,30.07,24.64,
18116.286,29.29,29.29,30,60,,,,,30.07,24.64,
18116.4,,,,,,,,,30.07,24.64,
18116.4,,,,,,,,,30.07,24.64,
18116.451,29.38,29.38,30,60,,,,,,,
18116.451,29.38,29.38,30,60,,,,,,,
18116.451,29.38,29.38,30,60,,,,,,,
18116.451,29.38,29.38,30,60,,,,,,,
18116.601,29.94,29.94,30,60,,,,,,,
18116.601,29.94,29.94,30,60,,,,,,,
18116.601,29.94,29.94,30,60,,,,,,,
18116.601,29.94,29.94,30,60,,,,,,,
18116.751,30.94,30.94,30,60,,,,,,,
18116.751,30.94,30.94,30,60,,,,,,,
18116.751,30.94,30.94,30,60,,,,,,,
18116.751,30.94,30.94,30,60,,,,,,,
18116.901,32.31,32.31,30,60,,,,,,,
18116.901,32.31,32.31,30,60,,,,,,,
18116.901,32.31,32.31,30,60,,,,,,,
18116.901,32.31,32.31,30,60,,,,,,,
18117.062,34.03,34.03,30,60,,,,,,,
18117.062,34.03,34.03,30,60,,,,,,,
18117.062,34.03,34.03,30,60,,,,,,,
18117.062,34.03,34.03,30,60,,,,,,,
18117.201,35.7,35.7,30,60,,,,,,,
18117.201,35.7,35.7,30,60,,,,,,,
18117.201,35.7,35.7,30,60,,,,,,,
18117.201,35.7,35.7,30,60,,,,,,,
18117.332,,,,,,,,,29.98,24.53,
18117.332,,,,,,,,,29.98,24.53,
18117.351,37.43,37.43,30,60,,,,,,,
18117.351,37.43,37.43,30,60,,,,,,,
18117.351,37.43,37.43,30,60,,,,,,,
18117.351,37.43,37.43,30,60,,,,,,,
18117.501,38.87,38.87,30,60,,,,,,,
18117.501,38.87,38.87,30,60,,,,,,,
18117.501,38.87,38.87,30,60,,,,,,,
18117.501,38.87,38.87,30,60,,,,,,,
18117.651,40.73,40.73,30,60,,,,,,,
