timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
192.369,29.76,29.76,0,60,,,,,30.26,22.7,
192.369,29.76,29.76,0,60,,,,,30.26,22.7,
192.369,29.76,29.76,0,60,,,,,30.26,22.7,
192.369,29.76,29.76,0,60,,,,,30.26,22.7,
192.511,29.76,29.76,0,60,,,,,30.26,22.7,
192.511,29.76,29.76,0,60,,,,,30.26,22.7,
192.511,29.76,29.76,0,60,,,,,30.26,22.7,
192.511,29.76,29.76,0,60,,,,,30.26,22.7,
192.661,29.99,29.99,0,60,,,,,30.26,22.7,
192.661,29.99,29.99,0,60,,,,,30.26,22.7,
192.661,29.99,29.99,0,60,,,,,30.26,22.7,
192.661,29.99,29.99,0,60,,,,,30.26,22.7,
192.811,30.78,30.78,0,60,,,,,30.26,22.7,
192.811,30.78,30.78,0,60,,,,,30.26,22.7,
192.811,30.78,30.78,0,60,,,,,30.26,22.7,
192.811,30.78,30.78,0,60,,,,,30.26,22.7,
192.896,,,,,,,,,30.26,22.7,
192.896,,,,,,,,,30.26,22.7,
192.96,31.96,31.96,0,60,,,,,,,
192.96,31.96,31.96,0,60,,,,,,,
192.96,31.96,31.96,0,60,,,,,,,
192.96,31.96,31.96,0,60,,,,,,,
193.111,33.52,33.52,0,60,,,,,,,
193.111,33.52,33.52,0,60,,,,,,,
193.111,33.52,33.52,0,60,,,,,,,
193.111,33.52,33.52,0,60,,,,,,,
193.261,35.08,35.08,0,60,,,,,,,
193.261,35.08,35.08,0,60,,,,,,,
193.261,35.08,35.08,0,60,,,,,,,
193.261,35.08,35.08,0,60,,,,,,,
193.411,36.72,36.72,0,60,,,,,,,
193.411,36.72,36.72,0,60,,,,,,,
193.411,36.72,36.72,0,60,,,,,,,
193.411,36.72,36.72,0,60,,,,,,,
193.562,38.39,38.39,0,60,,,,,,,
193.562,38.39,38.39,0,60,,,,,,,
193.562,38.39,38.39,0,60,,,,,,,
193.562,38.39,38.39,0,60,,,,,,,
193.712,40.31,40.31,0,60,,,,,,,
193.712,40.31,40.31,0,60,,,,,,,
193.712,40.31,40.31,0,60,,,,,,,
193.712,40.31,40.31,0,60,,,,,,,
193.862,42.02,42.02,0,60,,,,,30.32,22.84,
193.862,42.02,42.02,0,60,,,,,30.32,22.84,
193.862,42.02,42.02,0,60,,,,,30.32,22.84,
193.862,42.02,42.02,0,60,,,,,30.32,22.84,
193.862,42.02,42.02,0,60,,,,,30.32,22.84,
193.862,42.02,42.02,0,60,,,,,30.32,22.84,
194.012,43.69,43.69,0,60,,,,,,,
194.012,43.69,43.69,0,60,,,,,,,
194.012,43.69,43.69,0,60,,,,,,,
194.012,43.69,43.69,0,60,,,,,,,
194.162,45.35,45.35,0,60,,,,,,,
194.162,45.35,45.35,0,60,,,,,,,
194.162,45.35,45.35,0,60,,,,,,,
194.162,45.35,45.35,0,60,,,,,,,
