DATAQ: | Stg1ThermoTempC = 79.59 | stg1AltThermoTempC2 = 67.46 | stg1AltThermoTempC3 = 70.15  |
DATAQ: | Stg1ThermoTempC = 79.84 | stg1AltThermoTempC2 = 67.57 | stg1AltThermoTempC3 = 70.43  |
DATAQ: | Stg1ThermoTempC = 80.26 | stg1AltThermoTempC2 = 68.12 | stg1AltThermoTempC3 = 70.94  |
DATAQ: | Stg1ThermoTempC = 80.57 | stg1AltThermoTempC2 = 68.44 | stg1AltThermoTempC3 = 71.29  |
DATAQ: | Stg1ThermoTempC = 80.85 | stg1AltThermoTempC2 = 68.78 | stg1AltThermoTempC3 = 71.52  |
DATAQ: | Stg1ThermoTempC = 81.26 | stg1AltThermoTempC2 = 69.24 | stg1AltThermoTempC3 = 72.06  |
DATAQ: | Stg1ThermoTempC = 81.43 | stg1AltThermoTempC2 = 69.54 | stg1AltThermoTempC3 = 72.2  |
DATAQ: | Stg1ThermoTempC = 82.11 | stg1AltThermoTempC2 = 69.86 | stg1AltThermoTempC3 = 72.64  |
DATAQ: | Stg1ThermoTempC = 81.95 | stg1AltThermoTempC2 = 70.07 | stg1AltThermoTempC3 = 72.78  |
DATAQ: | Stg1ThermoTempC = 82.5 | stg1AltThermoTempC2 = 70.45 | stg1AltThermoTempC23= 73.22  |
DATAQ: | Stg1ThermoTempC = 82.81 | stg1AltThermoTempC2 = 70.7 | stg1AltThermoTempC23= 73.33  |
DATAQ: | Stg1ThermoTempC = 83.09 | stg1AltThermoTempC2 = 71.04 | stg1AltThermoTempC3 = 73.7  |
DATAQ: | Stg1ThermoTempC = 83.24 | stg1AltThermoTempC2 = 71.29 | stg1AltThermoTempC3 = 73.85  |
DATAQ: | Stg1ThermoTempC = 83.56 | stg1AltThermoTempC2 = 71.67 | stg1AltThermoTempC3 = 74.19  |
DATAQ: | Stg1ThermoTempC = 83.79 | stg1AltThermoTempC2 = 71.86 | stg1AltThermoTempC3 = 74.3  |
DATAQ: | Stg1ThermoTempC = 84.04 | stg1AltThermoTempC2 = 72.27 | stg1AltThermoTempC3 = 74.6  |
DATAQ: | Stg1ThermoTempC = 84.22 | stg1AltThermoTempC2 = 72.55 | stg1AltThermoTempC3 = 74.72  |
DATAQ: | Stg1ThermoTempC = 84.36 | stg1AltThermoTempC2 = 72.89 | stg1AltThermoTempC3 = 75.12  |
DATAQ: | Stg1ThermoTempC = 84.32 | stg1AltThermoTempC2 = 72.95 | stg1AltThermoTempC3 = 75.13  |
DATAQ: | Stg1ThermoTempC = 84.33 | stg1AltThermoTempC2 = 73.34 | stg1AltThermoTempC3 = 75.39  |
DATAQ: | Stg1ThermoTempC = 84.33 | stg1AltThermoTempC2 = 73.46 | stg1AltThermoTempC3 = 75.42  |
DATAQ: | Stg1ThermoTempC = 84.31 | stg1AltThermoTempC2 = 73.79 | stg1AltThermoTempC3 = 75.69  |
DATAQ: | Stg1ThermoTempC = 84.21 | stg1AltThermoTempC2 = 73.87 | stg1AltThermoTempC3 = 75.69  |
DATAQ: | Stg1ThermoTempC = 84.31 | stg1AltThermoTempC2 = 74.19 | stg1AltThermoTempC3 = 75.86  |
DATAQ: | Stg1ThermoTempC = 84.21 | stg1AltThermoTempC2 = 74.33 | stg1AltThermoTempC3 = 75.89  |
DATAQ: | Stg1ThermoTempC = 84.12 | stg1AltThermoTempC2 = 74.36 | stg1AltThermoTempC3 = 75.89  |
DATAQ: | Stg1ThermoTempC = 84.1 | stg1AltThermoTempC2 = 74.62 | stg1AltThermoTempC23= 75.9  |
DATAQ: | Stg1ThermoTempC = 84.03 | stg1AltThermoTempC2 = 74.85 | stg1AltThermoTempC3 = 75.96  |
DATAQ: | Stg1ThermoTempC = 84.0 | stg1AltThermoTempC2 = 74.95 | stg1AltThermoTempC23= 76.0  |
DATAQ: | Stg1ThermoTempC = 83.92 | stg1AltThermoTempC2 = 75.17 | stg1AltThermoTempC3 = 76.0  |
DATAQ: | Stg1ThermoTempC = 83.88 | stg1AltThermoTempC2 = 75.2 | stg1AltThermoTempC23= 75.89  |
DATAQ: | Stg1ThermoTempC = 83.77 | stg1AltThermoTempC2 = 75.38 | stg1AltThermoTempC3 = 75.91  |
DATAQ: | Stg1ThermoTempC = 83.69 | stg1AltThermoTempC2 = 75.46 | stg1AltThermoTempC3 = 75.87  |
DATAQ: | Stg1ThermoTempC = 83.74 | stg1AltThermoTempC2 = 75.59 | stg1AltThermoTempC3 = 75.82  |
DATAQ: | Stg1ThermoTempC = 83.78 | stg1AltThermoTempC2 = 75.79 | stg1AltThermoTempC3 = 75.8  |
DATAQ: | Stg1ThermoTempC = 83.67 | stg1AltThermoTempC2 = 75.79 | stg1AltThermoTempC3 = 75.69  |
DATAQ: | Stg1ThermoTempC = 83.78 | stg1AltThermoTempC2 = 76.0 | stg1AltThermoTempC23= 75.71  |
DATAQ: | Stg1ThermoTempC = 83.72 | stg1AltThermoTempC2 = 76.09 | stg1AltThermoTempC3 = 75.69  |
DATAQ: | Stg1ThermoTempC = 83.66 | stg1AltThermoTempC2 = 76.14 | stg1AltThermoTempC3 = 75.68  |
DATAQ: | Stg1ThermoTempC = 83.76 | stg1AltThermoTempC2 = 76.33 | stg1AltThermoTempC3 = 75.76  |
DATAQ: | Stg1ThermoTempC = 83.73 | stg1AltThermoTempC2 = 76.38 | stg1AltThermoTempC3 = 75.69  |
DATAQ: | Stg1ThermoTempC = 83.68 | stg1AltThermoTempC2 = 76.45 | stg1AltThermoTempC3 = 75.63  |
DATAQ: | Stg1ThermoTempC = 83.69 | stg1AltThermoTempC2 = 76.54 | stg1AltThermoTempC3 = 75.66  |
DATAQ: | Stg1ThermoTempC = 83.67 | stg1AltThermoTempC2 = 76.61 | stg1AltThermoTempC3 = 75.57  |
DATAQ: | Stg1ThermoTempC = 83.8 | stg1AltThermoTempC2 = 76.7 | stg1AltThermoTempC2 3 75.7  |
DATAQ: | Stg1ThermoTempC = 83.76 | stg1AltThermoTempC2 = 76.78 | stg1AltThermoTempC3 = 75.62  |
DATAQ: | Stg1ThermoTempC = 83.76 | stg1AltThermoTempC2 = 76.8 | stg1AltThermoTempC23= 75.67  |
DATAQ: | Stg1ThermoTempC = 83.76 | stg1AltThermoTempC2 = 76.88 | stg1AltThermoTempC3 = 75.75  |
DATAQ: | Stg1ThermoTempC = 83.76 | stg1AltThermoTempC2 = 76.97 | stg1AltThermoTempC3 = 75.69  |
DATAQ: | Stg1ThermoTempC = 83.78 | stg1AltThermoTempC2 = 77.09 | stg1AltThermoTempC3 = 75.8  |
DATAQ: | Stg1ThermoTempC = 83.76 | stg1AltThermoTempC2 = 77.11 | stg1AltThermoTempC3 = 75.78  |
DATAQ: | Stg1ThermoTempC = 83.79 | stg1AltThermoTempC2 = 77.11 | stg1AltThermoTempC3 = 75.81  |
DATAQ: | Stg1ThermoTempC = 83.81 | stg1AltThermoTempC2 = 77.24 | stg1AltThermoTempC3 = 75.8  |
DATAQ: | Stg1ThermoTempC = 83.79 | stg1AltThermoTempC2 = 77.21 | stg1AltThermoTempC3 = 75.79  |
DATAQ: | Stg1ThermoTempC = 83.85 | stg1AltThermoTempC2 = 77.29 | stg1AltThermoTempC3 = 75.84  |
DATAQ: | Stg1ThermoTempC = 83.89 | stg1AltThermoTempC2 = 77.39 | stg1AltThermoTempC3 = 75.95  |
DATAQ: | Stg1ThermoTempC = 83.91 | stg1AltThermoTempC2 = 77.47 | stg1AltThermoTempC3 = 75.86  |
DATAQ: | Stg1ThermoTempC = 83.89 | stg1AltThermoTempC2 = 77.48 | stg1AltThermoTempC3 = 75.87  |
DATAQ: | Stg1ThermoTempC = 83.88 | stg1AltThermoTempC2 = 77.52 | stg1AltThermoTempC3 = 75.97  |
DATAQ: | Stg1ThermoTempC = 83.89 | stg1AltThermoTempC2 = 77.56 | stg1AltThermoTempC3 = 75.96  |
DATAQ: | Stg1ThermoTempC = 83.91 | stg1AltThermoTempC2 = 77.65 | stg1AltThermoTempC3 = 76.0  |
DATAQ: | Stg1ThermoTempC = 83.9 | stg1AltThermoTempC2 = 77.69 | stg1AltThermoTempC23= 76.05  |
DATAQ: | Stg1ThermoTempC = 83.87 | stg1AltThermoTempC2 = 77.66 | stg1AltThermoTempC3 = 76.01  |
DATAQ: | Stg1ThermoTempC = 84.02 | stg1AltThermoTempC2 = 77.83 | stg1AltThermoTempC3 = 76.11  |
DATAQ: | Stg1ThermoTempC = 83.86 | stg1AltThermoTempC2 = 77.74 | stg1AltThermoTempC3 = 76.11  |
DATAQ: | Stg1ThermoTempC = 83.99 | stg1AltThermoTempC2 = 77.88 | stg1AltThermoTempC3 = 76.13  |
DATAQ: | Stg1ThermoTempC = 83.95 | stg1AltThermoTempC2 = 77.81 | stg1AltThermoTempC3 = 76.09  |
DATAQ: | Stg1ThermoTempC = 84.0 | stg1AltThermoTempC2 = 77.92 | stg1AltThermoTempC23= 76.11  |
DATAQ: | Stg1ThermoTempC = 84.02 | stg1AltThermoTempC2 = 77.94 | stg1AltThermoTempC3 = 76.15  |
DATAQ: | Stg1ThermoTempC = 84.02 | stg1AltThermoTempC2 = 78.01 | stg1AltThermoTempC3 = 76.22  |
DATAQ: | Stg1ThermoTempC = 84.04 | stg1AltThermoTempC2 = 78.03 | stg1AltThermoTempC3 = 76.17  |
DATAQ: | Stg1ThermoTempC = 84.06 | stg1AltThermoTempC2 = 78.03 | stg1AltThermoTempC3 = 76.2  |
DATAQ: | Stg1ThermoTempC = 84.05 | stg1AltThermoTempC2 = 78.09 | stg1AltThermoTempC3 = 76.12  |
DATAQ: | Stg1ThermoTempC = 84.08 | stg1AltThermoTempC2 = 78.15 | stg1AltThermoTempC3 = 76.24  |
DATAQ: | Stg1ThermoTempC = 84.08 | stg1AltThermoTempC2 = 78.17 | stg1AltThermoTempC3 = 76.21  |
DATAQ: | Stg1ThermoTempC = 84.04 | stg1AltThermoTempC2 = 78.16 | stg1AltThermoTempC3 = 76.17  |
DATAQ: | Stg1ThermoTempC = 84.08 | stg1AltThermoTempC2 = 78.26 | stg1AltThermoTempC3 = 76.33  |
DATAQ: | Stg1ThermoTempC = 84.13 | stg1AltThermoTempC2 = 78.28 | stg1AltThermoTempC3 = 76.33  |
DATAQ: | Stg1ThermoTempC = 84.14 | stg1AltThermoTempC2 = 78.31 | stg1AltThermoTempC3 = 76.4  |
DATAQ: | Stg1ThermoTempC = 84.06 | stg1AltThermoTempC2 = 78.27 | stg1AltThermoTempC3 = 76.33  |
DATAQ: | Stg1ThermoTempC = 84.15 | stg1AltThermoTempC2 = 78.34 | stg1AltThermoTempC3 = 76.24  |
DATAQ: | Stg1ThermoTempC = 84.13 | stg1AltThermoTempC2 = 78.35 | stg1AltThermoTempC3 = 76.43  |
DATAQ: | Stg1ThermoTempC = 84.22 | stg1AltThermoTempC2 = 78.4 | stg1AltThermoTempC23= 76.38  |
DATAQ: | Stg1ThermoTempC = 84.17 | stg1AltThermoTempC2 = 78.47 | stg1AltThermoTempC3 = 76.45  |
DATAQ: | Stg1ThermoTempC = 84.17 | stg1AltThermoTempC2 = 78.45 | stg1AltThermoTempC3 = 76.46  |
DATAQ: | Stg1ThermoTempC = 84.19 | stg1AltThermoTempC2 = 78.43 | stg1AltThermoTempC3 = 76.43  |
DATAQ: | Stg1ThermoTempC = 84.22 | stg1AltThermoTempC2 = 78.49 | stg1AltThermoTempC3 = 76.45  |
DATAQ: | Stg1ThermoTempC = 84.23 | stg1AltThermoTempC2 = 78.56 | stg1AltThermoTempC3 = 76.52  |
DATAQ: | Stg1ThermoTempC = 84.3 | stg1AltThermoTempC2 = 78.56 | stg1AltThermoTempC23= 76.56  |
DATAQ: | Stg1ThermoTempC = 84.19 | stg1AltThermoTempC2 = 78.57 | stg1AltThermoTempC3 = 76.56  |
DATAQ: | Stg1ThermoTempC = 84.34 | stg1AltThermoTempC2 = 78.65 | stg1AltThermoTempC3 = 76.54  |
DATAQ: | Stg1ThermoTempC = 84.32 | stg1AltThermoTempC2 = 78.62 | stg1AltThermoTempC3 = 76.54  |
DATAQ: | Stg1ThermoTempC = 84.24 | stg1AltThermoTempC2 = 78.61 | stg1AltThermoTempC3 = 76.49  |
DATAQ: | Stg1ThermoTempC = 84.24 | stg1AltThermoTempC2 = 78.72 | stg1AltThermoTempC3 = 76.57  |
DATAQ: | Stg1ThermoTempC = 84.33 | stg1AltThermoTempC2 = 78.69 | stg1AltThermoTempC3 = 76.54  |
DATAQ: | Stg1ThermoTempC = 84.31 | stg1AltThermoTempC2 = 78.71 | stg1AltThermoTempC3 = 76.63  |
DATAQ: | Stg1ThermoTempC = 84.31 | stg1AltThermoTempC2 = 78.73 | stg1AltThermoTempC3 = 76.65  |
DATAQ: | Stg1ThermoTempC = 84.33 | stg1AltThermoTempC2 = 78.77 | stg1AltThermoTempC3 = 76.6  |
DATAQ: | Stg1ThermoTempC = 84.34 | stg1AltThermoTempC2 = 78.8 | stg1AltThermoTempC23= 76.66  |
DATAQ: | Stg1ThermoTempC = 84.35 | stg1AltThermoTempC2 = 78.84 | stg1AltThermoTempC3 = 76.68  |
DATAQ: | Stg1ThermoTempC = 84.34 | stg1AltThermoTempC2 = 78.83 | stg1AltThermoTempC3 = 76.69  |
DATAQ: | Stg1ThermoTempC = 84.43 | stg1AltThermoTempC2 = 78.87 | stg1AltThermoTempC3 = 76.69  |
DATAQ: | Stg1ThermoTempC = 84.38 | stg1AltThermoTempC2 = 78.85 | stg1AltThermoTempC3 = 76.67  |
DATAQ: | Stg1ThermoTempC = 84.44 | stg1AltThermoTempC2 = 78.86 | stg1AltThermoTempC3 = 76.7  |
DATAQ: | Stg1ThermoTempC = 84.45 | stg1AltThermoTempC2 = 78.93 | stg1AltThermoTempC3 = 76.78  |
DATAQ: | Stg1ThermoTempC = 84.42 | stg1AltThermoTempC2 = 78.93 | stg1AltThermoTempC3 = 76.75  |
DATAQ: | Stg1ThermoTempC = 84.36 | stg1AltThermoTempC2 = 78.91 | stg1AltThermoTempC3 = 76.8  |
DATAQ: | Stg1ThermoTempC = 84.44 | stg1AltThermoTempC2 = 78.99 | stg1AltThermoTempC3 = 76.79  |
DATAQ: | Stg1ThermoTempC = 84.4 | stg1AltThermoTempC2 = 78.94 | stg1AltThermoTempC23= 76.74  |
DATAQ: | Stg1ThermoTempC = 84.46 | stg1AltThermoTempC2 = 78.98 | stg1AltThermoTempC3 = 76.76  |
DATAQ: | Stg1ThermoTempC = 84.48 | stg1AltThermoTempC2 = 78.96 | stg1AltThermoTempC3 = 76.8  |
DATAQ: | Stg1ThermoTempC = 84.5 | stg1AltThermoTempC2 = 79.04 | stg1AltThermoTempC23= 76.83  |
DATAQ: | Stg1ThermoTempC = 84.48 | stg1AltThermoTempC2 = 79.08 | stg1AltThermoTempC3 = 76.85  |
DATAQ: | Stg1ThermoTempC = 84.44 | stg1AltThermoTempC2 = 79.02 | stg1AltThermoTempC3 = 76.83  |
DATAQ: | Stg1ThermoTempC = 84.45 | stg1AltThermoTempC2 = 79.12 | stg1AltThermoTempC3 = 76.82  |
DATAQ: | Stg1ThermoTempC = 84.53 | stg1AltThermoTempC2 = 79.13 | stg1AltThermoTempC3 = 76.89  |
DATAQ: | Stg1ThermoTempC = 84.5 | stg1AltThermoTempC2 = 79.07 | stg1AltThermoTempC23= 76.87  |
DATAQ: | Stg1ThermoTempC = 84.52 | stg1AltThermoTempC2 = 79.16 | stg1AltThermoTempC3 = 76.9  |
DATAQ: | Stg1ThermoTempC = 84.52 | stg1AltThermoTempC2 = 79.15 | stg1AltThermoTempC3 = 76.88  |
DATAQ: | Stg1ThermoTempC = 84.54 | stg1AltThermoTempC2 = 79.15 | stg1AltThermoTempC3 = 76.89  |
DATAQ: | Stg1ThermoTempC = 84.57 | stg1AltThermoTempC2 = 79.21 | stg1AltThermoTempC3 = 77.01  |
DATAQ: | Stg1ThermoTempC = 84.56 | stg1AltThermoTempC2 = 79.19 | stg1AltThermoTempC3 = 76.98  |
DATAQ: | Stg1ThermoTempC = 84.59 | stg1AltThermoTempC2 = 79.27 | stg1AltThermoTempC3 = 76.95  |
DATAQ: | Stg1ThermoTempC = 84.56 | stg1AltThermoTempC2 = 79.24 | stg1AltThermoTempC3 = 76.96  |
DATAQ: | Stg1ThermoTempC = 84.59 | stg1AltThermoTempC2 = 79.25 | stg1AltThermoTempC3 = 77.03  |
DATAQ: | Stg1ThermoTempC = 84.58 | stg1AltThermoTempC2 = 79.23 | stg1AltThermoTempC3 = 77.05  |
DATAQ: | Stg1ThermoTempC = 84.63 | stg1AltThermoTempC2 = 79.29 | stg1AltThermoTempC3 = 76.97  |
DATAQ: | Stg1ThermoTempC = 84.56 | stg1AltThermoTempC2 = 79.27 | stg1AltThermoTempC3 = 77.0  |
DATAQ: | Stg1ThermoTempC = 84.61 | stg1AltThermoTempC2 = 79.34 | stg1AltThermoTempC3 = 77.03  |
DATAQ: | Stg1ThermoTempC = 84.67 | stg1AltThermoTempC2 = 79.35 | stg1AltThermoTempC3 = 77.06  |
DATAQ: | Stg1ThermoTempC = 84.62 | stg1AltThermoTempC2 = 79.36 | stg1AltThermoTempC3 = 77.06  |
DATAQ: | Stg1ThermoTempC = 84.6 | stg1AltThermoTempC2 = 79.31 | stg1AltThermoTempC23= 77.07  |
DATAQ: | Stg1ThermoTempC = 84.69 | stg1AltThermoTempC2 = 79.42 | stg1AltThermoTempC3 = 77.11  |
DATAQ: | Stg1ThermoTempC = 84.68 | stg1AltThermoTempC2 = 79.41 | stg1AltThermoTempC3 = 77.09  |
DATAQ: | Stg1ThermoTempC = 84.69 | stg1AltThermoTempC2 = 79.45 | stg1AltThermoTempC3 = 77.16  |
DATAQ: | Stg1ThermoTempC = 84.7 | stg1AltThermoTempC2 = 79.44 | stg1AltThermoTempC23= 77.13  |
DATAQ: | Stg1ThermoTempC = 84.62 | stg1AltThermoTempC2 = 79.43 | stg1AltThermoTempC3 = 77.09  |
DATAQ: | Stg1ThermoTempC = 84.7 | stg1AltThermoTempC2 = 79.4 | stg1AltThermoTempC2 3 77.13  |
DATAQ: | Stg1ThermoTempC = 84.71 | stg1AltThermoTempC2 = 79.44 | stg1AltThermoTempC3 = 77.16  |
DATAQ: | Stg1ThermoTempC = 84.77 | stg1AltThermoTempC2 = 79.5 | stg1AltThermoTempC23= 77.19  |
DATAQ: | Stg1ThermoTempC = 84.7 | stg1AltThermoTempC2 = 79.47 | stg1AltThermoTempC23= 77.15  |
DATAQ: | Stg1ThermoTempC = 84.73 | stg1AltThermoTempC2 = 79.48 | stg1AltThermoTempC3 = 77.14  |
DATAQ: | Stg1ThermoTempC = 84.75 | stg1AltThermoTempC2 = 79.49 | stg1AltThermoTempC3 = 77.16  |
DATAQ: | Stg1ThermoTempC = 84.75 | stg1AltThermoTempC2 = 79.46 | stg1AltThermoTempC3 = 77.15  |
DATAQ: | Stg1ThermoTempC = 84.72 | stg1AltThermoTempC2 = 79.51 | stg1AltThermoTempC3 = 77.14  |
DATAQ: | Stg1ThermoTempC = 84.77 | stg1AltThermoTempC2 = 79.53 | stg1AltThermoTempC3 = 77.22  |
DATAQ: | Stg1ThermoTempC = 84.74 | stg1AltThermoTempC2 = 79.58 | stg1AltThermoTempC3 = 77.23  |
DATAQ: | Stg1ThermoTempC = 84.77 | stg1AltThermoTempC2 = 79.61 | stg1AltThermoTempC3 = 77.27  |
DATAQ: | Stg1ThermoTempC = 84.84 | stg1AltThermoTempC2 = 79.64 | stg1AltThermoTempC3 = 77.27  |
DATAQ: | Stg1ThermoTempC = 84.73 | stg1AltThermoTempC2 = 79.58 | stg1AltThermoTempC3 = 77.19  |
DATAQ: | Stg1ThermoTempC = 84.79 | stg1AltThermoTempC2 = 79.66 | stg1AltThermoTempC3 = 77.25  |
DATAQ: | Stg1ThermoTempC = 84.77 | stg1AltThermoTempC2 = 79.57 | stg1AltThermoTempC3 = 77.27  |
DATAQ: | Stg1ThermoTempC = 84.82 | stg1AltThermoTempC2 = 79.6 | stg1AltThermoTempC23= 77.3  |
DATAQ: | Stg1ThermoTempC = 84.78 | stg1AltThermoTempC2 = 79.6 | stg1AltThermoTempC23= 77.26  |
DATAQ: | Stg1ThermoTempC = 84.8 | stg1AltThermoTempC2 = 79.65 | stg1AltThermoTempC23= 77.3  |
DATAQ: | Stg1ThermoTempC = 84.84 | stg1AltThermoTempC2 = 79.69 | stg1AltThermoTempC3 = 77.28  |
DATAQ: | Stg1ThermoTempC = 84.8 | stg1AltThermoTempC2 = 79.65 | stg1AltThermoTempC23= 77.28  |
DATAQ: | Stg1ThermoTempC = 84.82 | stg1AltThermoTempC2 = 79.6 | stg1AltThermoTempC23= 77.3  |
DATAQ: | Stg1ThermoTempC = 84.89 | stg1AltThermoTempC2 = 79.67 | stg1AltThermoTempC3 = 77.24  |
DATAQ: | Stg1ThermoTempC = 84.85 | stg1AltThermoTempC2 = 79.68 | stg1AltThermoTempC3 = 77.34  |
DATAQ: | Stg1ThermoTempC = 84.8 | stg1AltThermoTempC2 = 79.68 | stg1AltThermoTempC23= 77.3  |
DATAQ: | Stg1ThermoTempC = 84.9 | stg1AltThermoTempC2 = 79.66 | stg1AltThermoTempC23= 77.31  |
DATAQ: | Stg1ThermoTempC = 84.85 | stg1AltThermoTempC2 = 79.68 | stg1AltThermoTempC3 = 77.33  |
DATAQ: | Stg1ThermoTempC = 84.79 | stg1AltThermoTempC2 = 79.72 | stg1AltThermoTempC3 = 77.34  |
DATAQ: | Stg1ThermoTempC = 84.87 | stg1AltThermoTempC2 = 79.78 | stg1AltThermoTempC3 = 77.31  |
DATAQ: | Stg1ThermoTempC = 84.88 | stg1AltThermoTempC2 = 79.73 | stg1AltThermoTempC3 = 77.37  |
DATAQ: | Stg1ThermoTempC = 84.89 | stg1AltThermoTempC2 = 79.71 | stg1AltThermoTempC3 = 77.35  |
DATAQ: | Stg1ThermoTempC = 84.87 | stg1AltThermoTempC2 = 79.76 | stg1AltThermoTempC3 = 77.38  |
DATAQ: | Stg1ThermoTempC = 84.86 | stg1AltThermoTempC2 = 79.75 | stg1AltThermoTempC3 = 77.41  |
DATAQ: | Stg1ThermoTempC = 84.87 | stg1AltThermoTempC2 = 79.78 | stg1AltThermoTempC3 = 77.4  |
DATAQ: | Stg1ThermoTempC = 84.86 | stg1AltThermoTempC2 = 79.79 | stg1AltThermoTempC3 = 77.32  |
DATAQ: | Stg1ThermoTempC = 84.9 | stg1AltThermoTempC2 = 79.76 | stg1AltThermoTempC23= 77.41  |
DATAQ: | Stg1ThermoTempC = 84.87 | stg1AltThermoTempC2 = 79.79 | stg1AltThermoTempC3 = 77.41  |
DATAQ: | Stg1ThermoTempC = 84.91 | stg1AltThermoTempC2 = 79.79 | stg1AltThermoTempC3 = 77.43  |
DATAQ: | Stg1ThermoTempC = 84.91 | stg1AltThermoTempC2 = 79.79 | stg1AltThermoTempC3 = 77.41  |
DATAQ: | Stg1ThermoTempC = 84.85 | stg1AltThermoTempC2 = 79.85 | stg1AltThermoTempC3 = 77.37  |
DATAQ: | Stg1ThermoTempC = 84.89 | stg1AltThermoTempC2 = 79.9 | stg1AltThermoTempC23= 77.44  |
DATAQ: | Stg1ThermoTempC = 84.89 | stg1AltThermoTempC2 = 79.89 | stg1AltThermoTempC3 = 77.48  |
DATAQ: | Stg1ThermoTempC = 84.94 | stg1AltThermoTempC2 = 79.83 | stg1AltThermoTempC3 = 77.44  |
DATAQ: | Stg1ThermoTempC = 85.0 | stg1AltThermoTempC2 = 79.9 | stg1AltThermoTempC2 3 77.46  |
DATAQ: | Stg1ThermoTempC = 84.99 | stg1AltThermoTempC2 = 79.9 | stg1AltThermoTempC23= 77.49  |
DATAQ: | Stg1ThermoTempC = 84.99 | stg1AltThermoTempC2 = 79.9 | stg1AltThermoTempC23= 77.48  |
DATAQ: | Stg1ThermoTempC = 84.99 | stg1AltThermoTempC2 = 79.86 | stg1AltThermoTempC3 = 77.42  |
DATAQ: | Stg1ThermoTempC = 84.94 | stg1AltThermoTempC2 = 79.83 | stg1AltThermoTempC3 = 77.46  |
DATAQ: | Stg1ThermoTempC = 85.04 | stg1AltThermoTempC2 = 79.93 | stg1AltThermoTempC3 = 77.49  |
DATAQ: | Stg1ThermoTempC = 84.95 | stg1AltThermoTempC2 = 79.94 | stg1AltThermoTempC3 = 77.49  |
DATAQ: | Stg1ThermoTempC = 84.94 | stg1AltThermoTempC2 = 79.88 | stg1AltThermoTempC3 = 77.51  |
DATAQ: | Stg1ThermoTempC = 84.99 | stg1AltThermoTempC2 = 79.94 | stg1AltThermoTempC3 = 77.52  |
DATAQ: | Stg1ThermoTempC = 84.99 | stg1AltThermoTempC2 = 79.9 | stg1AltThermoTempC23= 77.54  |
DATAQ: | Stg1ThermoTempC = 85.05 | stg1AltThermoTempC2 = 80.02 | stg1AltThermoTempC3 = 77.55  |
DATAQ: | Stg1ThermoTempC = 85.0 | stg1AltThermoTempC2 = 79.9 | stg1AltThermoTempC2 3 77.52  |
DATAQ: | Stg1ThermoTempC = 85.06 | stg1AltThermoTempC2 = 79.98 | stg1AltThermoTempC3 = 77.57  |
DATAQ: | Stg1ThermoTempC = 85.04 | stg1AltThermoTempC2 = 79.95 | stg1AltThermoTempC3 = 77.55  |
DATAQ: | Stg1ThermoTempC = 85.01 | stg1AltThermoTempC2 = 80.01 | stg1AltThermoTempC3 = 77.52  |
DATAQ: | Stg1ThermoTempC = 85.01 | stg1AltThermoTempC2 = 79.93 | stg1AltThermoTempC3 = 77.56  |
DATAQ: | Stg1ThermoTempC = 85.01 | stg1AltThermoTempC2 = 79.97 | stg1AltThermoTempC3 = 77.56  |
DATAQ: | Stg1ThermoTempC = 84.99 | stg1AltThermoTempC2 = 80.01 | stg1AltThermoTempC3 = 77.58  |
DATAQ: | Stg1ThermoTempC = 85.0 | stg1AltThermoTempC2 = 79.96 | stg1AltThermoTempC23= 77.63  |
DATAQ: | Stg1ThermoTempC = 85.04 | stg1AltThermoTempC2 = 79.95 | stg1AltThermoTempC3 = 77.54  |
DATAQ: | Stg1ThermoTempC = 84.95 | stg1AltThermoTempC2 = 79.91 | stg1AltThermoTempC3 = 77.55  |
DATAQ: | Stg1ThermoTempC = 85.01 | stg1AltThermoTempC2 = 80.02 | stg1AltThermoTempC3 = 77.62  |
DATAQ: | Stg1ThermoTempC = 85.1 | stg1AltThermoTempC2 = 80.01 | stg1AltThermoTempC23= 77.63  |
DATAQ: | Stg1ThermoTempC = 85.05 | stg1AltThermoTempC2 = 80.02 | stg1AltThermoTempC3 = 77.63  |
DATAQ: | Stg1ThermoTempC = 85.04 | stg1AltThermoTempC2 = 80.0 | stg1AltThermoTempC23= 77.62  |
DATAQ: | Stg1ThermoTempC = 85.03 | stg1AltThermoTempC2 = 80.02 | stg1AltThermoTempC3 = 77.62  |
DATAQ: | Stg1ThermoTempC = 85.07 | stg1AltThermoTempC2 = 80.05 | stg1AltThermoTempC3 = 77.67  |
DATAQ: | Stg1ThermoTempC = 85.06 | stg1AltThermoTempC2 = 80.05 | stg1AltThermoTempC3 = 77.69  |
DATAQ: | Stg1ThermoTempC = 85.12 | stg1AltThermoTempC2 = 80.1 | stg1AltThermoTempC23= 77.72  |
DATAQ: | Stg1ThermoTempC = 85.09 | stg1AltThermoTempC2 = 80.06 | stg1AltThermoTempC3 = 77.67  |
DATAQ: | Stg1ThermoTempC = 85.1 | stg1AltThermoTempC2 = 80.0 | stg1AltThermoTempC2 3 77.7  |
DATAQ: | Stg1ThermoTempC = 85.02 | stg1AltThermoTempC2 = 80.01 | stg1AltThermoTempC3 = 77.66  |
DATAQ: | Stg1ThermoTempC = 85.12 | stg1AltThermoTempC2 = 80.12 | stg1AltThermoTempC3 = 77.69  |
