,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,3615.811,32.51,24.0,62.0,,32.93
1,3615.961,32.51,24.0,62.0,,32.93
2,3616.111,32.55,24.0,62.0,,32.92
3,3616.261,32.93,24.0,62.0,,32.9
4,3616.261,,,,25.51,
5,3616.411,33.55,24.0,62.0,,32.88
6,3616.561,34.44,24.0,62.0,,32.85
7,3616.711,35.9,24.0,62.0,,32.8
8,3616.861,37.13,24.0,62.0,,32.75
9,3616.861,,,,25.62,
10,3617.011,38.42,24.0,62.0,,32.7
11,3617.161,40.17,24.0,62.0,,32.64
12,3617.311,41.5,24.0,62.0,,32.58
13,3617.461,42.8,24.0,62.0,,32.53
14,3617.461,,,,25.63,
15,3617.611,44.55,24.0,62.0,,32.46
16,3617.761,45.85,24.0,62.0,,32.41
17,3617.911,47.13,24.0,62.0,,32.36
18,3618.062,48.83,24.0,62.0,,32.28
19,3618.062,,,,25.72,
20,3618.211,50.08,24.0,62.0,,32.23
21,3618.361,51.32,24.0,62.0,,32.17
22,3618.511,52.94,24.0,62.0,,32.1
23,3618.661,54.15,24.0,62.0,,32.05
24,3618.661,,,,25.8,
25,3618.811,55.33,24.0,62.0,,32.0
26,3618.961,56.88,24.0,62.0,,31.94
27,3619.111,58.02,24.0,62.0,,31.9
28,3619.261,59.15,24.0,62.0,,31.85
29,3619.261,,,,25.92,
30,3619.411,60.61,24.0,62.0,,31.77
31,3619.561,61.69,24.0,62.0,,31.71
32,3619.711,62.75,24.0,62.0,,31.66
33,3619.861,64.15,24.0,62.0,,31.6
34,3619.913,,,,25.87,
35,3620.011,65.18,24.0,62.0,,31.55
36,3620.161,66.2,24.0,62.0,,31.49
37,3620.311,67.53,24.0,62.0,,31.43
38,3620.461,68.49,24.0,62.0,,31.37
39,3620.461,,,,25.99,
40,3620.611,69.45,24.0,62.0,,31.34
41,3620.761,70.71,24.0,62.0,,31.29
42,3620.911,71.64,24.15,62.0,,31.24
