,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,378.633,33.2,24.0,62.0,,33.0
1,378.799,33.2,24.0,62.0,,33.0
2,378.948,33.24,24.0,62.0,,32.99
3,379.098,33.46,24.0,62.0,,32.98
4,379.26,33.92,24.0,62.0,,32.95
5,379.41,34.7,24.0,62.0,,32.92
6,379.562,35.66,24.0,62.0,,32.87
7,379.711,36.86,24.0,62.0,,32.82
8,379.862,38.04,24.0,62.0,,32.77
9,379.879,,,,31.93,
10,380.011,39.41,24.0,62.0,,32.71
11,380.18,40.72,24.0,62.0,,32.64
12,380.327,42.09,24.0,62.0,,32.58
13,380.477,43.46,24.0,62.0,,32.51
14,380.644,45.29,24.0,62.0,,32.44
15,380.794,46.72,24.0,62.0,,32.37
16,380.967,48.08,24.0,62.0,,32.31
17,381.041,,,,31.95,
18,381.117,49.47,24.0,62.0,,32.25
19,381.267,50.69,24.0,62.0,,32.18
20,381.417,52.27,24.0,62.0,,32.11
21,381.567,53.43,24.0,62.0,,32.06
22,381.717,54.58,24.0,62.0,,32.0
23,381.867,56.08,24.0,62.0,,31.94
24,382.017,57.2,24.0,62.0,,31.88
25,382.167,58.3,24.0,62.0,,31.84
26,382.317,59.74,24.0,62.0,,31.76
27,382.467,60.8,24.0,62.0,,31.7
28,382.617,61.84,24.0,62.0,,31.66
29,382.767,63.2,24.0,62.0,,31.59
30,382.917,64.2,24.0,62.0,,31.54
31,383.067,65.2,24.0,62.0,,31.49
32,383.217,66.49,24.0,62.0,,31.42
33,383.367,67.44,24.0,62.0,,31.38
34,383.517,68.38,24.0,62.0,,31.34
35,383.517,,,,31.95,
36,383.667,69.61,24.11,62.0,,31.28
37,383.817,70.51,24.26,62.0,,31.23
38,383.967,71.41,24.42,62.0,,31.19
39,384.117,72.58,24.58,62.0,,31.14
40,384.117,,,,32.04,
41,384.267,73.43,24.75,62.0,,31.1
42,384.417,74.28,24.93,62.0,,31.05
43,384.567,75.37,25.11,62.0,,31.0
44,384.717,76.17,25.3,62.0,,30.96
45,384.717,,,,32.06,
46,384.867,76.98,25.49,62.0,,30.92
47,385.017,78.02,25.69,62.0,,30.87
48,385.167,78.78,25.89,62.0,,30.84
49,385.317,79.55,26.09,62.0,,30.8
50,385.317,,,,32.94,
51,385.467,80.55,26.31,62.0,,30.75
52,385.619,81.27,26.53,62.0,,30.72
53,385.767,81.99,26.74,62.0,,30.69
54,385.917,82.92,26.98,62.0,,30.65
55,385.917,,,,34.05,
56,386.067,83.61,27.2,62.0,,30.61
57,386.217,84.3,27.43,62.0,,30.58
58,386.367,85.19,27.68,62.0,,30.54
59,386.517,85.83,27.91,62.0,,30.52
60,386.517,,,,36.44,
61,386.667,86.48,28.15,62.0,,30.48
62,386.818,87.34,28.41,62.0,,30.45
63,386.968,87.97,28.66,62.0,,30.42
64,387.118,88.58,28.9,62.0,,30.4
65,387.118,,,,37.12,
66,387.268,89.39,29.17,62.0,,30.36
