,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,440.114,19.9,24.0,62.0,,19.79
1,440.114,,,,20.01,
2,440.26,19.91,24.0,62.0,,19.79
3,440.41,19.99,24.0,62.0,,19.79
4,440.565,20.28,24.0,62.0,,19.78
5,440.71,21.0,24.0,62.0,,19.75
6,440.86,21.74,24.0,62.0,,19.71
7,441.015,22.63,24.0,62.0,,19.67
8,441.16,23.96,24.0,62.0,,19.6
9,441.31,25.06,24.0,62.0,,19.56
10,441.465,26.19,24.0,62.0,,19.5
11,441.611,27.72,24.0,62.0,,19.43
12,441.76,28.89,24.0,62.0,,19.37
13,441.915,30.07,24.0,62.0,,19.31
14,442.06,31.65,24.0,62.0,,19.24
15,442.21,32.81,24.0,62.0,,19.19
16,442.365,33.99,24.0,62.0,,19.13
17,442.511,35.53,24.0,62.0,,19.06
18,442.66,36.67,24.0,62.0,,19.01
19,442.815,37.8,24.0,62.0,,18.96
20,442.96,39.27,24.0,62.0,,18.9
21,443.11,40.37,24.0,62.0,,18.85
22,443.11,,,,20.04,
23,443.265,41.45,24.0,62.0,,18.8
24,443.411,42.84,24.0,62.0,,18.73
25,443.56,43.86,24.0,62.0,,18.68
26,443.715,44.87,24.0,62.0,,18.63
27,443.92,46.2,24.0,62.0,,18.58
28,444.048,47.44,24.0,62.0,,18.53
29,444.198,48.5,24.0,62.0,,18.48
30,444.352,49.46,24.0,62.0,,18.44
31,444.498,50.74,24.0,62.0,,18.38
32,444.648,51.7,24.0,62.0,,18.35
33,444.802,52.63,24.0,62.0,,18.32
34,444.949,53.89,24.0,62.0,,18.26
35,445.099,54.81,24.05,62.0,,18.23
36,445.253,55.69,24.15,62.0,,18.2
37,445.399,56.86,24.26,62.0,,18.15
38,445.549,57.74,24.37,62.0,,18.11
39,445.703,58.59,24.49,62.0,,18.08
40,445.85,59.71,24.61,62.0,,18.04
41,446.0,60.52,24.74,62.0,,18.01
42,446.154,61.32,24.87,62.0,,17.98
43,446.3,62.37,25.02,62.0,,17.95
44,446.45,63.15,25.16,62.0,,17.92
45,446.604,63.9,25.3,62.0,,17.88
46,446.751,64.92,25.47,62.0,,17.85
47,446.751,,,,22.9,
48,446.901,65.65,25.62,62.0,,17.82
49,447.055,66.37,25.78,62.0,,17.79
50,447.202,67.33,25.96,62.0,,17.76
51,447.352,68.03,26.12,62.0,,17.75
52,447.352,,,,25.42,
53,447.506,68.7,26.3,62.0,,17.72
54,447.653,69.61,26.48,62.0,,17.69
55,447.803,70.27,26.66,62.0,,17.66
56,447.958,70.92,26.85,62.0,,17.65
57,447.958,,,,25.41,
58,448.103,71.79,27.05,62.0,,17.62
59,448.253,72.43,27.24,62.0,,17.6
60,448.407,73.04,27.43,62.0,,17.59
61,448.554,73.88,27.64,62.0,,17.57
62,448.554,,,,25.51,
63,448.704,74.5,27.84,62.0,,17.56
64,448.858,75.09,28.04,62.0,,17.54
65,449.004,75.83,28.26,62.0,,17.52
66,449.154,76.4,28.47,62.0,,17.5
67,449.154,,,,25.7,
68,449.308,76.96,28.68,62.0,,17.48
69,449.455,77.7,28.91,62.0,,17.46
70,449.605,78.27,29.13,62.0,,17.45
71,449.759,78.8,29.34,62.0,,17.43
72,449.759,,,,25.75,
73,449.905,79.52,29.58,62.0,,17.43
74,450.055,80.04,29.8,62.0,,17.41
75,450.209,80.58,30.03,62.0,,17.4
76,450.357,81.25,30.28,62.0,,17.39
77,450.357,,,,25.83,
78,450.507,81.77,30.51,62.0,,17.38
79,450.661,82.28,30.74,62.0,,17.38
80,450.808,82.91,30.99,62.0,,17.36
81,450.958,83.38,31.22,62.0,,17.36
82,450.958,,,,26.1,
83,451.112,83.88,31.46,62.0,,17.35
84,451.259,84.49,31.72,62.0,,17.34
85,451.409,84.91,31.95,62.0,,17.34
86,451.563,85.39,32.19,62.0,,17.34
87,451.563,,,,27.09,
88,451.71,86.0,32.46,62.0,,17.33
89,451.86,86.42,32.7,62.0,,17.32
90,452.015,86.84,32.94,62.0,,17.31
91,452.161,87.43,33.21,62.0,,17.31
92,452.161,,,,28.24,
93,452.311,87.84,33.46,62.0,,17.31
94,452.465,88.28,33.71,62.0,,17.31
95,452.612,88.83,33.98,62.0,,17.3
96,452.762,89.25,34.24,62.0,,17.31
97,452.762,,,,29.13,
98,452.912,89.65,34.49,62.0,,17.31
99,453.062,90.15,34.76,62.0,,17.31
100,453.212,90.55,35.01,62.0,,17.31
101,453.362,90.95,35.27,62.0,,17.3
102,453.362,,,,30.3,
103,453.512,91.46,35.55,62.0,,17.31
104,453.662,91.84,35.81,62.0,,17.31
105,453.812,92.19,36.06,62.0,,17.32
106,453.962,92.68,36.34,62.0,,17.31
107,453.962,,,,31.16,
108,454.112,93.02,36.6,62.0,,17.31
109,454.262,93.38,36.86,62.0,,17.31
110,454.413,93.85,37.14,62.0,,17.33
111,454.563,94.18,37.4,62.0,,17.33
112,454.563,,,,31.93,
113,454.713,94.52,37.66,62.0,,17.32
114,454.863,94.95,37.94,62.0,,17.33
115,455.013,95.28,38.2,62.0,,17.35
116,455.163,95.61,38.47,62.0,,17.34
117,455.163,,,,32.81,
118,455.313,96.08,38.76,62.0,,17.36
119,455.463,96.4,39.03,62.0,,17.37
120,455.613,96.68,39.28,62.0,,17.37
121,455.763,97.09,39.57,62.0,,17.39
122,455.763,,,,33.67,
123,455.962,97.37,39.89,62.0,,17.39
124,456.112,97.77,40.17,62.0,,17.41
125,456.262,98.16,40.46,62.0,,17.42
126,456.412,98.44,40.72,62.0,,17.42
127,456.412,,,,34.5,
128,456.562,98.72,40.98,62.0,,17.43
129,456.713,99.12,41.28,62.0,,17.44
130,456.863,99.43,41.55,62.0,,17.46
131,456.863,,,,35.33,
132,457.013,99.69,41.81,62.0,,17.47
133,457.163,100.06,42.1,62.0,,17.48
134,457.313,100.31,42.36,62.0,,17.5
135,457.463,100.59,42.62,62.0,,17.51
136,457.613,100.9,42.9,62.0,,17.51
137,457.613,,,,36.19,
138,457.763,101.17,43.17,62.0,,17.53
139,457.913,101.44,43.44,62.0,,17.54
140,458.064,101.8,43.73,62.0,,17.55
141,458.214,102.05,44.0,62.0,,17.56
142,458.214,,,,36.9,
143,458.364,102.29,44.26,62.0,,17.58
144,458.514,102.63,44.55,62.0,,17.59
145,458.664,102.86,44.81,62.0,,17.6
146,458.777,,,,37.67,
147,458.814,103.09,45.07,62.0,,17.62
148,458.964,103.4,45.35,62.0,,17.63
149,459.115,103.65,45.62,62.0,,17.64
150,459.269,103.91,45.89,62.0,,17.66
151,459.269,,,,38.49,
152,459.415,104.18,46.17,62.0,,17.68
153,459.565,104.39,46.43,62.0,,17.69
154,459.719,104.67,46.71,62.0,,17.71
155,459.865,104.9,46.97,62.0,,17.73
156,459.883,,,,39.28,
157,460.014,105.15,47.24,62.0,,17.75
158,460.164,105.35,47.5,62.0,,17.76
159,460.317,105.61,47.78,62.0,,17.78
160,460.467,105.88,48.06,62.0,,17.81
161,460.467,,,,40.1,
162,460.621,106.12,48.33,62.0,,17.82
163,460.767,106.37,48.61,62.0,,17.83
164,460.917,106.58,48.87,62.0,,17.85
165,461.071,106.8,49.14,62.0,,17.87
166,461.071,,,,40.87,
167,461.217,107.05,49.41,62.0,,17.89
168,461.367,107.25,49.67,62.0,,17.91
169,461.521,107.44,49.93,62.0,,17.93
170,461.667,107.7,50.21,62.0,,17.95
171,461.667,,,,41.72,
172,461.817,107.89,50.47,62.0,,17.97
173,461.971,108.09,50.73,62.0,,17.99
174,462.118,108.37,51.02,62.0,,18.02
175,462.268,108.51,51.26,62.0,,18.02
176,462.268,,,,42.43,
177,462.422,108.7,51.52,62.0,,18.04
178,462.568,108.95,51.81,62.0,,18.08
179,462.718,109.13,52.06,62.0,,18.1
180,462.872,109.32,52.32,62.0,,18.11
181,462.872,,,,43.4,
