timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
5263.333,,,,,,,30.03,,,,,,,,,,,,,,,,,,,,,,,,,,
5265.936,,,,,,,30.61,,,,,,,,,,,,,,,,,,,,,,,,,,
5266.891,,,,,,,30.16,,,,,,,,,,,,,,,,,,,,,,,,,,
5268.019,,,,,,,30.61,,,,,,,,,,,,,,,,,,,,,,,,,,
5268.196,31.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268.342,31.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268.491,32.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268.64,33.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268.79,34.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268.94,35.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269.038,,,,,,,30.54,,,,,,,,,,,,,,,,,,,,,,,,,,
5269.09,36.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269.242,38.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269.39,39.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269.54,40.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269.69,42.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269.84,44.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269.99,45.3,,90.0,,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,
5270.14,46.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270.29,48.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270.44,49.4,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270.59,50.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270.74,52.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270.89,53.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
