timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
1942.312,41.28,24,40,65,26.33
1942.312,41.28,24,40,65,26.33
1942.312,41.28,24,40,65,26.33
1942.312,41.28,24,40,65,26.33
1942.462,41.28,24,40,65,26.33
1942.462,41.28,24,40,65,26.33
1942.462,41.28,24,40,65,26.33
1942.462,41.28,24,40,65,26.33
1942.612,41.34,24,40,65,26.33
1942.612,41.34,24,40,65,26.33
1942.612,41.34,24,40,65,26.33
1942.612,41.34,24,40,65,26.33
1942.762,41.62,24,40,65,26.33
1942.762,41.62,24,40,65,26.33
1942.762,41.62,24,40,65,26.33
1942.762,41.62,24,40,65,26.33
1942.762,41.62,24,40,65,26.33
1942.912,42.4,24,40,65,
1942.912,42.4,24,40,65,
1942.912,42.4,24,40,65,
1942.912,42.4,24,40,65,
1943.062,43.24,24,40,65,
1943.062,43.24,24,40,65,
1943.062,43.24,24,40,65,
1943.062,43.24,24,40,65,
1943.212,44.25,24,40,65,
1943.212,44.25,24,40,65,
1943.212,44.25,24,40,65,
1943.212,44.25,24,40,65,
1943.362,45.78,24,40,65,25.98
1943.362,45.78,24,40,65,25.98
1943.362,45.78,24,40,65,25.98
1943.362,45.78,24,40,65,25.98
1943.362,45.78,24,40,65,25.98
1943.512,46.99,24,40,65,
1943.512,46.99,24,40,65,
1943.512,46.99,24,40,65,
1943.512,46.99,24,40,65,
1943.662,48.25,24,40,65,
1943.662,48.25,24,40,65,
1943.662,48.25,24,40,65,
1943.662,48.25,24,40,65,
1943.812,49.97,24,40,65,
1943.812,49.97,24,40,65,
1943.812,49.97,24,40,65,
1943.812,49.97,24,40,65,
1943.962,51.27,24,40,65,26.39
1943.962,51.27,24,40,65,26.39
1943.962,51.27,24,40,65,26.39
1943.962,51.27,24,40,65,26.39
1943.962,51.27,24,40,65,26.39
1944.112,52.56,24,40,65,
1944.112,52.56,24,40,65,
1944.112,52.56,24,40,65,
1944.112,52.56,24,40,65,
1944.263,54.3,24,40,65,
1944.263,54.3,24,40,65,
1944.263,54.3,24,40,65,
1944.263,54.3,24,40,65,
1944.413,55.58,24,40,65,
