timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
12727.63,36.4,24,40,65,29.35
12727.63,36.4,24,40,65,29.35
12727.63,36.4,24,40,65,29.35
12727.63,36.4,24,40,65,29.35
12727.63,36.4,24,40,65,29.35
12727.781,36.4,24,40,65,
12727.781,36.4,24,40,65,
12727.781,36.4,24,40,65,
12727.781,36.4,24,40,65,
12727.93,36.43,24,40,65,
12727.93,36.43,24,40,65,
12727.93,36.43,24,40,65,
12727.93,36.43,24,40,65,
12728.08,36.73,24,40,65,
12728.08,36.73,24,40,65,
12728.08,36.73,24,40,65,
12728.08,36.73,24,40,65,
12728.23,37.27,24,40,65,29.09
12728.23,37.27,24,40,65,29.09
12728.23,37.27,24,40,65,29.09
12728.23,37.27,24,40,65,29.09
12728.23,37.27,24,40,65,29.09
12728.38,38.03,24,40,65,
12728.38,38.03,24,40,65,
12728.38,38.03,24,40,65,
12728.38,38.03,24,40,65,
12728.531,39.33,24,40,65,
12728.531,39.33,24,40,65,
12728.531,39.33,24,40,65,
12728.531,39.33,24,40,65,
12728.682,40.45,24,40,65,
12728.682,40.45,24,40,65,
12728.682,40.45,24,40,65,
12728.682,40.45,24,40,65,
12728.831,41.65,24,40,65,29.5
12728.831,41.65,24,40,65,29.5
12728.831,41.65,24,40,65,29.5
12728.831,41.65,24,40,65,29.5
12728.831,41.65,24,40,65,29.5
12728.983,43.32,24,40,65,
12728.983,43.32,24,40,65,
12728.983,43.32,24,40,65,
12728.983,43.32,24,40,65,
12729.132,44.6,24,40,65,
12729.132,44.6,24,40,65,
12729.132,44.6,24,40,65,
12729.132,44.6,24,40,65,
12729.283,45.91,24,40,65,
12729.283,45.91,24,40,65,
12729.283,45.91,24,40,65,
12729.283,45.91,24,40,65,
12729.433,47.65,24,40,65,29.19
12729.433,47.65,24,40,65,29.19
12729.433,47.65,24,40,65,29.19
12729.433,47.65,24,40,65,29.19
12729.433,47.65,24,40,65,29.19
12729.584,48.95,24,40,65,
12729.584,48.95,24,40,65,
12729.584,48.95,24,40,65,
12729.584,48.95,24,40,65,
12729.734,50.24,24,40,65,
12729.734,50.24,24,40,65,
12729.734,50.24,24,40,65,
12729.734,50.24,24,40,65,
12729.884,51.93,24,40,65,
12729.884,51.93,24,40,65,
12729.884,51.93,24,40,65,
12729.884,51.93,24,40,65,
12730.033,53.2,24,40,65,29.55
12730.033,53.2,24,40,65,29.55
12730.033,53.2,24,40,65,29.55
12730.033,53.2,24,40,65,29.55
12730.033,53.2,24,40,65,29.55
12730.183,54.45,24,40,65,
12730.183,54.45,24,40,65,
12730.183,54.45,24,40,65,
12730.183,54.45,24,40,65,
12730.333,56.08,24,40,65,
12730.333,56.08,24,40,65,
12730.333,56.08,24,40,65,
12730.333,56.08,24,40,65,
12730.483,57.3,24,40,65,
12730.483,57.3,24,40,65,
12730.483,57.3,24,40,65,
12730.483,57.3,24,40,65,
12730.633,58.48,24,40,65,29.35
12730.633,58.48,24,40,65,29.35
12730.633,58.48,24,40,65,29.35
12730.633,58.48,24,40,65,29.35
12730.633,58.48,24,40,65,29.35
12730.784,60.05,24,40,65,
12730.784,60.05,24,40,65,
12730.784,60.05,24,40,65,
12730.784,60.05,24,40,65,
12730.933,61.21,24,40,65,
12730.933,61.21,24,40,65,
12730.933,61.21,24,40,65,
12730.933,61.21,24,40,65,
12731.083,62.34,24,40,65,
12731.083,62.34,24,40,65,
12731.083,62.34,24,40,65,
12731.083,62.34,24,40,65,
12731.233,63.81,24,40,65,29.41
12731.233,63.81,24,40,65,29.41
12731.233,63.81,24,40,65,29.41
12731.233,63.81,24,40,65,29.41
12731.233,63.81,24,40,65,29.41
12731.383,64.91,24,40,65,
12731.383,64.91,24,40,65,
12731.383,64.91,24,40,65,
12731.383,64.91,24,40,65,
12731.533,65.99,24,40,65,
12731.533,65.99,24,40,65,
12731.533,65.99,24,40,65,
12731.533,65.99,24,40,65,
12731.684,67.41,24,40,65,
12731.684,67.41,24,40,65,
12731.684,67.41,24,40,65,
12731.684,67.41,24,40,65,
12731.834,68.43,24,40,65,29.34
12731.834,68.43,24,40,65,29.34
12731.834,68.43,24,40,65,29.34
12731.834,68.43,24,40,65,29.34
12731.834,68.43,24,40,65,29.34
12731.985,69.45,24,40,65,
12731.985,69.45,24,40,65,
12731.985,69.45,24,40,65,
12731.985,69.45,24,40,65,
12732.134,70.79,24,40,65,
12732.134,70.79,24,40,65,
12732.134,70.79,24,40,65,
12732.134,70.79,24,40,65,
12732.285,71.78,24,40,65,
12732.285,71.78,24,40,65,
12732.285,71.78,24,40,65,
12732.285,71.78,24,40,65,
12732.434,72.76,24,40,65,29.69
12732.434,72.76,24,40,65,29.69
12732.434,72.76,24,40,65,29.69
12732.434,72.76,24,40,65,29.69
12732.434,72.76,24,40,65,29.69
12732.586,74.04,24,40,65,
12732.586,74.04,24,40,65,
12732.586,74.04,24,40,65,
12732.586,74.04,24,40,65,
12732.736,74.96,24.13,40,65,
12732.736,74.96,24.13,40,65,
12732.736,74.96,24.13,40,65,
12732.736,74.96,24.13,40,65,
12732.886,75.87,24.26,40,65,
12732.886,75.87,24.26,40,65,
12732.886,75.87,24.26,40,65,
12732.886,75.87,24.26,40,65,
12733.036,77.06,24.4,40,65,
12733.036,77.06,24.4,40,65,
12733.036,77.06,24.4,40,65,
12733.036,77.06,24.4,40,65,
12733.089,,,,,30.02
12733.186,77.95,24.54,40,65,
12733.186,77.95,24.54,40,65,
12733.186,77.95,24.54,40,65,
12733.186,77.95,24.54,40,65,
12733.335,78.84,24.69,40,65,
12733.335,78.84,24.69,40,65,
12733.335,78.84,24.69,40,65,
12733.335,78.84,24.69,40,65,
12733.486,79.97,24.85,40,65,
12733.486,79.97,24.85,40,65,
12733.486,79.97,24.85,40,65,
12733.486,79.97,24.85,40,65,
12733.635,80.84,25,40,65,30.49
12733.635,80.84,25,40,65,30.49
12733.635,80.84,25,40,65,30.49
12733.635,80.84,25,40,65,30.49
12733.635,80.84,25,40,65,30.49
12733.786,81.67,25.16,40,65,
12733.786,81.67,25.16,40,65,
12733.786,81.67,25.16,40,65,
12733.786,81.67,25.16,40,65,
12733.935,82.75,25.33,40,65,
12733.935,82.75,25.33,40,65,
12733.935,82.75,25.33,40,65,
12733.935,82.75,25.33,40,65,
12734.085,83.55,25.5,40,65,
12734.085,83.55,25.5,40,65,
12734.085,83.55,25.5,40,65,
12734.085,83.55,25.5,40,65,
12734.236,84.34,25.67,40,65,30.68
12734.236,84.34,25.67,40,65,30.68
12734.236,84.34,25.67,40,65,30.68
12734.236,84.34,25.67,40,65,30.68
12734.236,84.34,25.67,40,65,30.68
12734.386,85.35,25.85,40,65,
12734.386,85.35,25.85,40,65,
12734.386,85.35,25.85,40,65,
12734.386,85.35,25.85,40,65,
12734.535,86.11,26.03,40,65,
12734.535,86.11,26.03,40,65,
12734.535,86.11,26.03,40,65,
12734.535,86.11,26.03,40,65,
12734.685,86.86,26.21,40,65,
12734.685,86.86,26.21,40,65,
12734.685,86.86,26.21,40,65,
12734.685,86.86,26.21,40,65,
12734.835,87.85,26.41,40,65,
12734.835,87.85,26.41,40,65,
12734.835,87.85,26.41,40,65,
12734.835,87.85,26.41,40,65,
12734.856,,,,,31.62
12734.985,88.58,26.6,40,65,
12734.985,88.58,26.6,40,65,
12734.985,88.58,26.6,40,65,
12734.985,88.58,26.6,40,65,
12735.135,89.26,26.79,40,65,
12735.135,89.26,26.79,40,65,
12735.135,89.26,26.79,40,65,
12735.135,89.26,26.79,40,65,
12735.286,90.2,27,40,65,
12735.286,90.2,27,40,65,
12735.286,90.2,27,40,65,
12735.286,90.2,27,40,65,
12735.435,90.9,27.2,40,65,32.22
12735.435,90.9,27.2,40,65,32.22
12735.435,90.9,27.2,40,65,32.22
12735.435,90.9,27.2,40,65,32.22
12735.435,90.9,27.2,40,65,32.22
12735.585,91.59,27.4,40,65,
12735.585,91.59,27.4,40,65,
12735.585,91.59,27.4,40,65,
12735.585,91.59,27.4,40,65,
12735.735,92.48,27.62,40,65,
12735.735,92.48,27.62,40,65,
12735.735,92.48,27.62,40,65,
12735.735,92.48,27.62,40,65,
12735.885,93.13,27.83,40,65,
12735.885,93.13,27.83,40,65,
12735.885,93.13,27.83,40,65,
12735.885,93.13,27.83,40,65,
12736.035,93.77,28.04,40,65,33.29
12736.035,93.77,28.04,40,65,33.29
12736.035,93.77,28.04,40,65,33.29
12736.035,93.77,28.04,40,65,33.29
12736.035,93.77,28.04,40,65,33.29
12736.187,94.62,28.26,40,65,
12736.187,94.62,28.26,40,65,
12736.187,94.62,28.26,40,65,
12736.187,94.62,28.26,40,65,
12736.336,95.23,28.48,40,65,
12736.336,95.23,28.48,40,65,
12736.336,95.23,28.48,40,65,
12736.336,95.23,28.48,40,65,
12736.487,95.87,28.7,40,65,
12736.487,95.87,28.7,40,65,
12736.487,95.87,28.7,40,65,
12736.487,95.87,28.7,40,65,
12736.636,96.69,28.93,40,65,33.68
12736.636,96.69,28.93,40,65,33.68
12736.636,96.69,28.93,40,65,33.68
12736.636,96.69,28.93,40,65,33.68
12736.636,96.69,28.93,40,65,33.68
12736.786,97.25,29.15,40,65,
12736.786,97.25,29.15,40,65,
12736.786,97.25,29.15,40,65,
12736.786,97.25,29.15,40,65,
12736.936,97.82,29.38,40,65,
12736.936,97.82,29.38,40,65,
12736.936,97.82,29.38,40,65,
12736.936,97.82,29.38,40,65,
12737.087,98.57,29.62,40,65,
12737.087,98.57,29.62,40,65,
12737.087,98.57,29.62,40,65,
12737.087,98.57,29.62,40,65,
12737.236,99.13,29.85,40,65,34.41
12737.236,99.13,29.85,40,65,34.41
12737.236,99.13,29.85,40,65,34.41
12737.236,99.13,29.85,40,65,34.41
12737.236,99.13,29.85,40,65,34.41
12737.387,99.68,30.08,40,65,
12737.387,99.68,30.08,40,65,
12737.387,99.68,30.08,40,65,
12737.387,99.68,30.08,40,65,
12737.539,100.41,30.33,40,65,
12737.539,100.41,30.33,40,65,
12737.539,100.41,30.33,40,65,
12737.539,100.41,30.33,40,65,
12737.688,100.97,30.57,40,65,
12737.688,100.97,30.57,40,65,
12737.688,100.97,30.57,40,65,
12737.688,100.97,30.57,40,65,
12737.838,101.5,30.8,40,65,35.11
12737.838,101.5,30.8,40,65,35.11
12737.838,101.5,30.8,40,65,35.11
12737.838,101.5,30.8,40,65,35.11
12737.838,101.5,30.8,40,65,35.11
12737.988,102.2,31.06,40,65,
12737.988,102.2,31.06,40,65,
12737.988,102.2,31.06,40,65,
12737.988,102.2,31.06,40,65,
12738.138,102.72,31.3,40,65,
12738.138,102.72,31.3,40,65,
12738.138,102.72,31.3,40,65,
12738.138,102.72,31.3,40,65,
12738.288,103.2,31.54,40,65,
12738.288,103.2,31.54,40,65,
12738.288,103.2,31.54,40,65,
12738.288,103.2,31.54,40,65,
12738.438,103.87,31.8,40,65,35.67
12738.438,103.87,31.8,40,65,35.67
12738.438,103.87,31.8,40,65,35.67
12738.438,103.87,31.8,40,65,35.67
12738.438,103.87,31.8,40,65,35.67
12738.589,104.36,32.05,40,65,
12738.589,104.36,32.05,40,65,
12738.589,104.36,32.05,40,65,
12738.589,104.36,32.05,40,65,
12738.738,104.84,32.29,40,65,
12738.738,104.84,32.29,40,65,
12738.738,104.84,32.29,40,65,
12738.738,104.84,32.29,40,65,
12738.888,105.46,32.56,40,65,
12738.888,105.46,32.56,40,65,
12738.888,105.46,32.56,40,65,
12738.888,105.46,32.56,40,65,
12739.038,105.98,32.81,40,65,36.75
12739.038,105.98,32.81,40,65,36.75
12739.038,105.98,32.81,40,65,36.75
12739.038,105.98,32.81,40,65,36.75
12739.038,105.98,32.81,40,65,36.75
12739.188,106.47,33.07,40,65,
12739.188,106.47,33.07,40,65,
12739.188,106.47,33.07,40,65,
12739.188,106.47,33.07,40,65,
12739.338,107.06,33.34,40,65,
12739.338,107.06,33.34,40,65,
12739.338,107.06,33.34,40,65,
12739.338,107.06,33.34,40,65,
12739.487,107.5,33.59,40,65,
12739.487,107.5,33.59,40,65,
12739.487,107.5,33.59,40,65,
12739.487,107.5,33.59,40,65,
12739.637,107.92,33.84,40,65,37.22
12739.637,107.92,33.84,40,65,37.22
12739.637,107.92,33.84,40,65,37.22
12739.637,107.92,33.84,40,65,37.22
12739.637,107.92,33.84,40,65,37.22
12739.789,108.5,34.12,40,65,
12739.789,108.5,34.12,40,65,
12739.789,108.5,34.12,40,65,
12739.789,108.5,34.12,40,65,
12739.938,108.91,34.37,40,65,
12739.938,108.91,34.37,40,65,
12739.938,108.91,34.37,40,65,
12739.938,108.91,34.37,40,65,
12740.089,109.31,34.62,40,65,
12740.089,109.31,34.62,40,65,
12740.089,109.31,34.62,40,65,
12740.089,109.31,34.62,40,65,
12740.24,109.82,34.9,40,65,38.62
12740.24,109.82,34.9,40,65,38.62
12740.24,109.82,34.9,40,65,38.62
12740.24,109.82,34.9,40,65,38.62
12740.24,109.82,34.9,40,65,38.62
12740.39,110.14,35.14,40,65,
12740.39,110.14,35.14,40,65,
12740.39,110.14,35.14,40,65,
12740.39,110.14,35.14,40,65,
12740.54,110.48,35.39,40,65,
12740.54,110.48,35.39,40,65,
12740.54,110.48,35.39,40,65,
12740.54,110.48,35.39,40,65,
12740.691,110.92,35.66,40,65,
12740.691,110.92,35.66,40,65,
12740.691,110.92,35.66,40,65,
12740.691,110.92,35.66,40,65,
12740.841,111.16,35.9,40,65,
12740.841,111.16,35.9,40,65,
12740.841,111.16,35.9,40,65,
12740.841,111.16,35.9,40,65,
12740.857,,,,,39.2
12740.991,111.38,36.13,40,65,
12740.991,111.38,36.13,40,65,
12740.991,111.38,36.13,40,65,
12740.991,111.38,36.13,40,65,
12741.142,111.62,36.37,40,65,
12741.142,111.62,36.37,40,65,
12741.142,111.62,36.37,40,65,
12741.142,111.62,36.37,40,65,
12741.292,111.76,36.59,40,65,
12741.292,111.76,36.59,40,65,
12741.292,111.76,36.59,40,65,
12741.292,111.76,36.59,40,65,
12741.442,111.89,36.81,40,65,40.66
12741.442,111.89,36.81,40,65,40.66
12741.442,111.89,36.81,40,65,40.66
12741.442,111.89,36.81,40,65,40.66
12741.442,111.89,36.81,40,65,40.66
12741.593,112.06,37.04,40,65,
12741.593,112.06,37.04,40,65,
12741.593,112.06,37.04,40,65,
12741.593,112.06,37.04,40,65,
12741.742,112.14,37.25,40,65,
12741.742,112.14,37.25,40,65,
12741.742,112.14,37.25,40,65,
12741.742,112.14,37.25,40,65,
12741.893,112.19,37.46,40,65,
12741.893,112.19,37.46,40,65,
12741.893,112.19,37.46,40,65,
12741.893,112.19,37.46,40,65,
12742.042,112.26,37.67,40,65,41.52
12742.042,112.26,37.67,40,65,41.52
12742.042,112.26,37.67,40,65,41.52
12742.042,112.26,37.67,40,65,41.52
12742.042,112.26,37.67,40,65,41.52
12742.193,112.28,37.87,40,65,
12742.193,112.28,37.87,40,65,
12742.193,112.28,37.87,40,65,
12742.193,112.28,37.87,40,65,
12742.342,112.32,38.07,40,65,
12742.342,112.32,38.07,40,65,
12742.342,112.32,38.07,40,65,
12742.342,112.32,38.07,40,65,
12742.493,112.38,38.28,40,65,
12742.493,112.38,38.28,40,65,
12742.493,112.38,38.28,40,65,
12742.493,112.38,38.28,40,65,
12742.642,112.4,38.48,40,65,42.88
12742.642,112.4,38.48,40,65,42.88
12742.642,112.4,38.48,40,65,42.88
12742.642,112.4,38.48,40,65,42.88
12742.642,112.4,38.48,40,65,42.88
12742.793,112.42,38.67,40,65,
12742.793,112.42,38.67,40,65,
12742.793,112.42,38.67,40,65,
12742.793,112.42,38.67,40,65,
12742.942,112.44,38.87,40,65,
12742.942,112.44,38.87,40,65,
12742.942,112.44,38.87,40,65,
12742.942,112.44,38.87,40,65,
12743.093,112.46,39.07,40,65,
12743.093,112.46,39.07,40,65,
12743.093,112.46,39.07,40,65,
12743.093,112.46,39.07,40,65,
12743.243,112.46,39.26,40,65,43.59
12743.243,112.46,39.26,40,65,43.59
12743.243,112.46,39.26,40,65,43.59
12743.243,112.46,39.26,40,65,43.59
12743.243,112.46,39.26,40,65,43.59
