,cup id,instrument,fmax,melt start,melt stop,melt range,pcr start,pcr stop,pcr min,reverse cq,mean pcr,mean pcr 90% ci
37,93c062d6-9723-41c0-8a0e-7ad3ee9a4dec,588,31,118,48,70,61,90,59,9.0,64.0,1.8140699753505771
38,959584ee-1848-4314-9238-60e493772361,585,31,169,94,75,117,138,107,5.0,111.71111111111111,1.8915055450165568
39,95aa9155-9c15-4b60-aaac-0a1ef5428e65,588,27,108,46,62,57,83,56,12.0,60.06666666666667,1.6932480004371442
40,96239bec-a039-4689-bd57-1e2ff5885902,602,29,108,50,58,60,86,57,5.0,61.62222222222222,2.0061300908194255
41,96ff4b86-f467-4294-b846-81ee11e70f15,602,19,106,59,47,76,87,68,6.0,71.37777777777778,1.1494155633103986
42,a2172f61-fa8b-4b1c-bb4f-f3995e37c944,599,43,131,49,82,65,103,60,7.0,66.46666666666667,2.78588560373872
43,a63c8f1f-171a-430c-88f2-982f908939f1,591,11,99,45,54,60,71,60,11.0,61.55555555555556,0.5814496132233486
44,a911f8a1-0397-45cc-8fa7-fb740d6f30f5,602,28,110,57,53,71,92,64,7.0,69.02222222222223,1.8686525390066464
45,acd04ff1-8361-4707-9449-a7354f0c85bd,585,33,146,78,68,102,121,88,6.0,94.33333333333333,2.105118937775714
46,adc2b8c7-d515-4d68-8f07-d792b890e56a,602,28,106,48,58,65,86,58,8.0,63.0,1.8374984531889993
47,b1494efa-6f26-4240-8d90-49dcae63de8d,591,24,124,64,60,80,95,71,5.0,75.57777777777778,1.2586031640106512
48,b1cdf860-aff3-4aa2-b099-1725cba9b301,588,24,104,48,56,60,81,57,12.0,60.577777777777776,1.558262515055027
49,b4c80a7d-7675-46c7-8912-e8d3b7782c7f,599,32,108,42,66,56,82,50,5.0,55.355555555555554,2.010295464354172
50,bb80a39d-55d3-4780-934e-023d53b577fe,585,28,155,91,64,105,127,99,5.0,103.71111111111111,1.6334332625254007
51,bfb26223-878f-425c-898a-f060e372c3af,585,28,167,94,73,118,135,107,11.0,112.26666666666667,1.5799902323440165
52,c1e15e14-f5d2-48bf-b217-ee8c8cdc70f2,588,22,104,45,59,59,78,56,12.0,59.266666666666666,1.3576937064776473
53,c2f666db-c914-4eef-af64-818e7ed64f5d,585,21,155,95,60,116,127,106,7.0,110.02222222222223,1.2357378893284618
54,c57f4c85-1425-4438-a8da-729dfd6eae71,588,22,97,46,51,56,75,53,7.0,56.022222222222226,1.3398160171455018
55,c679a438-40aa-4ee3-be53-551e8808ca19,591,15,123,72,51,83,95,80,10.0,82.8,0.7694223643905218
56,cb3322c3-cffa-45f5-b0fc-d2ec3dddf2fd,588,51,125,43,82,57,102,51,5.0,61.75555555555555,3.460034221988071
57,cffe8ce7-23d8-4481-9e91-197b8d456bbf,585,16,146,104,42,109,122,106,11.0,108.86666666666666,0.8735629083422225
58,d3892558-7610-4ef6-8809-cb215a4b62a9,599,17,92,45,47,63,71,54,5.0,57.15555555555556,0.9946906919293994
59,de8782f1-5780-4426-9045-00e282efc464,585,21,151,91,60,114,123,102,5.0,106.2,1.1864206756140305
60,e1dcebad-ffc5-4ebd-8a10-af3c1b889f20,585,24,158,92,66,112,129,105,6.0,109.11111111111111,1.3543523044454844
61,e749b28a-c047-43c4-af60-55be1f297656,591,-9,87,39,48,59,63,55,12.0,57.8,0.6376918899306787
62,e76b1282-fff1-4ce7-83df-afbf9160b56b,602,33,104,49,55,54,85,52,16.0,58.28888888888889,2.316420222649981
63,eec251a8-fafd-4e36-9a5c-7cdda8e44a13,591,33,145,74,71,87,114,81,9.0,85.84444444444445,2.000911180038088
64,f4a8f608-2e6b-4022-8cbe-d52674e6d0d8,591,17,122,68,54,86,95,78,5.0,81.44444444444444,0.9211601940335186
65,f4f7fcec-086f-4eb4-a069-e2c4d9324418,588,23,102,46,56,59,78,55,5.0,58.71111111111111,1.4235427805647518
66,f72ffa45-df44-4eda-9a36-d15f49e8c0c2,588,24,108,47,61,59,81,57,11.0,61.31111111111111,1.5121336401617071
67,fb910b18-dd9b-4c9b-a80e-45afc2fd763f,588,26,107,47,60,62,82,56,9.0,60.22222222222222,1.5731973100539136
