,cup id,instrument,fmax,melt start,melt stop,melt range,pcr start,pcr stop,pcr min,reverse cq,mean pcr,mean pcr 90% ci
21,5a481eef-2c5e-47c1-b7bb-fc80f36fc250,588,-234,2317,1843,474,2255,2097,1952,10.0,2053.0,19.713801540256554
22,60fded9e-c28d-46b4-acf3-9d2e8f65ebb1,591,308,2083,1339,744,1500,1694,1386,5.0,1446.0666666666666,16.225394520134387
23,649ca710-98a3-4a63-8674-dd37cdb05078,602,234,2003,1397,606,1696,1767,1533,5.0,1591.2666666666667,15.067415396748856
24,6813ef38-b5e1-4ece-9b0b-f29b4b0ababe,602,435,2301,1492,809,1655,2008,1573,5.0,1643.2888888888888,28.045432127317554
25,6fd99e6c-f81c-4f60-971b-2e20b78b2692,591,170,1940,1212,728,1559,1527,1357,7.0,1412.2444444444445,13.828043636864322
26,70b801f3-82bb-48c6-8d8b-dc91be6ad534,602,268,1968,1252,716,1673,1695,1427,9.0,1507.0,18.5024225743025
27,7178d64f-938b-4391-be28-324d1acbafc9,602,315,1889,1163,726,1505,1625,1310,5.0,1389.888888888889,20.72181954570533
28,71b99c09-2a47-4e41-91f0-a8b43225b8d6,602,1279,2904,3251,-347,3293,2667,2472,,3001.266666666667,72.93613594233148
29,74e2f338-994b-4491-afcf-1edc0635caf8,599,416,2106,1121,985,1490,1738,1322,5.0,1400.3555555555556,24.375952445724806
30,82fcfc63-96d5-47e8-b904-3b4c707a7344,599,380,2011,1079,932,1437,1682,1302,5.0,1371.8444444444444,22.22427112245782
31,83a1ad6c-0240-4c15-8c1c-21343cc28b55,599,470,2116,1079,1037,1396,1722,1252,5.0,1331.5777777777778,30.199436582043063
32,84729d16-ffd0-4e23-83f4-1d5b2dab2f1a,602,306,1923,1200,723,1656,1682,1376,5.0,1466.4222222222222,21.643011316018146
33,85ee79c6-5bef-4c3b-978a-e5613f918ff5,585,497,3302,2119,1183,2821,2857,2360,9.0,2510.1555555555556,35.44931534909847
34,8667674a-1d2e-4e35-95e5-0d2729987edd,591,381,2461,1578,883,1981,2043,1662,6.0,1787.2222222222222,25.35590017315485
35,87e41688-98ea-4a31-9041-c93ec9dabbf4,602,382,2644,2003,641,2347,2419,2037,12.0,2185.5333333333333,25.399202792659253
36,8af4a1d1-c450-44db-a8d7-0ef58ee2c01c,591,243,2074,1318,756,1618,1754,1511,5.0,1559.8,13.986184744483808
37,93c062d6-9723-41c0-8a0e-7ad3ee9a4dec,588,301,2478,1779,699,2074,2210,1909,9.0,1981.8666666666666,17.919636554693852
38,959584ee-1848-4314-9238-60e493772361,585,367,3118,2218,900,2720,2778,2411,5.0,2513.7555555555555,25.65027446514341
39,95aa9155-9c15-4b60-aaac-0a1ef5428e65,588,250,2284,1531,753,1984,2045,1795,5.0,1878.2666666666667,16.035078405839613
40,96239bec-a039-4689-bd57-1e2ff5885902,602,329,2051,1314,737,1614,1795,1466,5.0,1535.6444444444444,21.19820742205866
41,96ff4b86-f467-4294-b846-81ee11e70f15,602,310,2618,2013,605,2396,2396,2086,,2213.0222222222224,20.685819588298273
42,a2172f61-fa8b-4b1c-bb4f-f3995e37c944,599,779,2966,1895,1071,1790,2463,1684,,1883.9777777777779,47.44280858385332
43,a63c8f1f-171a-430c-88f2-982f908939f1,591,169,1844,1256,588,1426,1494,1325,5.0,1382.1555555555556,8.790293309634762
44,a911f8a1-0397-45cc-8fa7-fb740d6f30f5,602,406,2833,2446,387,2410,2660,2254,7.0,2356.311111111111,26.67468538222147
45,acd04ff1-8361-4707-9449-a7354f0c85bd,585,379,2781,1786,995,2472,2484,2105,5.0,2209.222222222222,25.729572173288034
46,adc2b8c7-d515-4d68-8f07-d792b890e56a,602,358,2088,1355,733,1910,1886,1528,5.0,1653.3777777777777,27.433898021954974
47,b1494efa-6f26-4240-8d90-49dcae63de8d,591,304,2122,1442,680,1534,1728,1424,7.0,1479.911111111111,15.745827893205842
48,b1cdf860-aff3-4aa2-b099-1725cba9b301,588,310,2291,1779,512,2127,2132,1822,5.0,1923.8444444444444,23.18307514259709
49,b4c80a7d-7675-46c7-8912-e8d3b7782c7f,599,431,2075,1051,1024,1534,1711,1280,5.0,1388.111111111111,25.522552723690524
50,bb80a39d-55d3-4780-934e-023d53b577fe,585,314,2805,2015,790,2447,2490,2176,7.0,2301.8,18.330980866280242
51,bfb26223-878f-425c-898a-f060e372c3af,585,356,3061,2127,934,2667,2676,2320,8.0,2440.5333333333333,23.804521867096355
52,c1e15e14-f5d2-48bf-b217-ee8c8cdc70f2,588,-190,2222,1593,629,2100,1995,1816,7.0,1918.2,17.605044801084432
53,c2f666db-c914-4eef-af64-818e7ed64f5d,585,364,2718,1882,836,2360,2379,2015,10.0,2131.6666666666665,23.704966754664383
54,c57f4c85-1425-4438-a8da-729dfd6eae71,588,203,2125,1593,532,1815,1904,1701,10.0,1756.2888888888888,12.00192996285432
55,c679a438-40aa-4ee3-be53-551e8808ca19,591,176,1781,1070,711,1382,1410,1234,5.0,1281.088888888889,10.030309291197227
56,cb3322c3-cffa-45f5-b0fc-d2ec3dddf2fd,588,498,2538,1727,811,2146,2364,1866,17.0,2058.133333333333,29.067855943358154
57,cffe8ce7-23d8-4481-9e91-197b8d456bbf,585,563,3563,3648,-85,2713,3316,2713,13.0,3273.9777777777776,43.080632711059934
58,d3892558-7610-4ef6-8809-cb215a4b62a9,599,-198,2482,2289,193,2393,2268,2078,5.0,2180.6222222222223,17.867577723563045
59,de8782f1-5780-4426-9045-00e282efc464,585,227,2718,2109,609,2506,2440,2213,5.0,2304.1555555555556,17.1995815129726
60,e1dcebad-ffc5-4ebd-8a10-af3c1b889f20,585,275,2873,2044,829,2481,2538,2263,6.0,2345.5777777777776,16.566300260206845
61,e749b28a-c047-43c4-af60-55be1f297656,591,-148,1645,1124,521,1455,1355,1230,17.0,1305.1777777777777,12.248018563939922
62,e76b1282-fff1-4ce7-83df-afbf9160b56b,602,489,2191,1550,641,1678,1977,1488,5.0,1616.0,32.85481217126312
63,eec251a8-fafd-4e36-9a5c-7cdda8e44a13,591,436,2249,1322,927,1498,1832,1396,5.0,1464.0666666666666,25.13753462811769
64,f4a8f608-2e6b-4022-8cbe-d52674e6d0d8,591,267,1894,1156,738,1399,1543,1276,5.0,1336.5555555555557,13.28687835699634
65,f4f7fcec-086f-4eb4-a069-e2c4d9324418,588,241,2163,1524,639,1882,1892,1651,5.0,1733.111111111111,17.290388079105924
66,f72ffa45-df44-4eda-9a36-d15f49e8c0c2,588,286,2530,2013,517,2245,2266,2003,11.0,2108.5555555555557,21.73124700680455
67,fb910b18-dd9b-4c9b-a80e-45afc2fd763f,588,425,2120,1494,626,1788,1854,1575,,1653.8444444444444,23.0347457357002
