,cup id,instrument,fmax,melt start,melt stop,melt range,pcr start,pcr stop,pcr min,reverse cq,mean pcr,mean pcr 90% ci
37,93c062d6-9723-41c0-8a0e-7ad3ee9a4dec,588,813,2323,519,1804,731,1563,731,14.0,857.7111111111111,50.21593104607882
38,959584ee-1848-4314-9238-60e493772361,585,841,2773,828,1945,1240,1936,1095,5.0,1209.3777777777777,51.28853127210277
39,95aa9155-9c15-4b60-aaac-0a1ef5428e65,588,753,2101,486,1615,690,1434,681,5.0,786.6888888888889,48.41083882009457
40,96239bec-a039-4689-bd57-1e2ff5885902,602,850,2403,763,1640,958,1757,907,,1036.8666666666666,57.215098491673245
41,96ff4b86-f467-4294-b846-81ee11e70f15,602,574,2203,852,1351,1189,1631,1057,6.0,1144.8,34.9792871730358
42,a2172f61-fa8b-4b1c-bb4f-f3995e37c944,599,1215,2833,579,2254,899,2042,827,5.0,999.2888888888889,81.26590413382985
43,a63c8f1f-171a-430c-88f2-982f908939f1,591,311,1807,523,1284,787,1082,769,12.0,806.2222222222222,16.75512674950926
44,a911f8a1-0397-45cc-8fa7-fb740d6f30f5,602,852,2448,912,1536,1176,1906,1054,7.0,1193.911111111111,56.83953640412574
45,acd04ff1-8361-4707-9449-a7354f0c85bd,585,895,2561,696,1865,1094,1824,929,5.0,1064.8444444444444,55.81867639598619
46,adc2b8c7-d515-4d68-8f07-d792b890e56a,602,852,2364,687,1677,1030,1764,912,7.0,1044.2444444444445,55.68835600370903
47,b1494efa-6f26-4240-8d90-49dcae63de8d,591,574,2323,737,1586,1033,1505,931,5.0,1011.2444444444444,31.18137796998002
48,b1cdf860-aff3-4aa2-b099-1725cba9b301,588,632,1999,540,1459,758,1358,726,5.0,815.5555555555555,41.83839624966811
49,b4c80a7d-7675-46c7-8912-e8d3b7782c7f,599,857,2311,532,1779,786,1582,725,5.0,838.2,54.416036303030296
50,bb80a39d-55d3-4780-934e-023d53b577fe,585,696,2481,810,1671,1068,1716,1020,8.0,1110.8,42.77779243086229
51,bfb26223-878f-425c-898a-f060e372c3af,585,726,2717,829,1888,1255,1850,1124,11.0,1223.9777777777779,41.802594853447545
52,c1e15e14-f5d2-48bf-b217-ee8c8cdc70f2,588,617,1972,489,1483,728,1310,693,5.0,771.6,38.735961233038665
53,c2f666db-c914-4eef-af64-818e7ed64f5d,585,576,2403,820,1583,1158,1642,1066,9.0,1146.2888888888888,33.359291033544196
54,c57f4c85-1425-4438-a8da-729dfd6eae71,588,571,1849,496,1353,697,1243,672,5.0,743.9777777777778,35.760974939281255
55,c679a438-40aa-4ee3-be53-551e8808ca19,591,395,2108,746,1362,989,1343,948,9.0,1001.0666666666667,20.831703420708322
56,cb3322c3-cffa-45f5-b0fc-d2ec3dddf2fd,588,1319,2622,413,2209,770,1987,668,5.0,906.0666666666667,92.1755446811718
57,cffe8ce7-23d8-4481-9e91-197b8d456bbf,585,456,2191,941,1250,1078,1540,1078,,1147.3111111111111,25.640081325240317
58,d3892558-7610-4ef6-8809-cb215a4b62a9,599,493,1865,589,1276,889,1267,774,5.0,834.4222222222222,29.505922048143816
59,de8782f1-5780-4426-9045-00e282efc464,585,567,2369,815,1554,1221,1613,1046,5.0,1121.0,32.415108792081355
60,e1dcebad-ffc5-4ebd-8a10-af3c1b889f20,585,664,2514,813,1701,1134,1737,1073,5.0,1157.2444444444445,40.58468224962212
61,e749b28a-c047-43c4-af60-55be1f297656,591,220,1641,493,1148,763,988,763,12.0,802.1555555555556,10.4669043597778
62,e76b1282-fff1-4ce7-83df-afbf9160b56b,602,865,2294,767,1527,884,1729,864,11.0,1006.4,59.69122165904429
63,eec251a8-fafd-4e36-9a5c-7cdda8e44a13,591,872,2734,778,1956,1045,1861,989,9.0,1095.3111111111111,53.21665623764693
64,f4a8f608-2e6b-4022-8cbe-d52674e6d0d8,591,501,2180,714,1466,1001,1431,930,5.0,987.0222222222222,28.581499601763312
65,f4f7fcec-086f-4eb4-a069-e2c4d9324418,588,625,1988,508,1480,738,1333,708,5.0,791.8,40.051501540071285
66,f72ffa45-df44-4eda-9a36-d15f49e8c0c2,588,644,2078,480,1598,679,1345,679,11.0,791.3111111111111,41.47524242039151
67,fb910b18-dd9b-4c9b-a80e-45afc2fd763f,588,710,2091,518,1573,756,1404,694,9.0,802.5111111111111,44.23905038742396
