,cup id,instrument,fmax,melt start,melt stop,melt range,pcr start,pcr stop,pcr min,reverse cq,mean pcr,mean pcr 90% ci
24,6813ef38-b5e1-4ece-9b0b-f29b4b0ababe,602,55,157,39,118,64,112,57,5.0,65.57777777777778,3.5856395771540974
25,6fd99e6c-f81c-4f60-971b-2e20b78b2692,591,27,155,51,104,72,97,70,7.0,73.44444444444444,1.377663928702603
26,70b801f3-82bb-48c6-8d8b-dc91be6ad534,602,41,142,37,105,69,99,58,10.0,64.88888888888889,2.3721335167690683
27,7178d64f-938b-4391-be28-324d1acbafc9,602,45,134,33,101,55,94,49,5.0,56.4,2.878419559041646
28,71b99c09-2a47-4e41-91f0-a8b43225b8d6,602,41,138,45,93,80,102,61,,70.15555555555555,2.504713661311669
29,74e2f338-994b-4491-afcf-1edc0635caf8,599,63,172,35,137,63,119,56,5.0,64.8,3.884952088561672
30,82fcfc63-96d5-47e8-b904-3b4c707a7344,599,56,164,35,129,65,113,57,7.0,64.62222222222222,3.518928864673782
31,83a1ad6c-0240-4c15-8c1c-21343cc28b55,599,69,182,35,147,68,126,57,5.0,67.06666666666666,4.571468314891618
32,84729d16-ffd0-4e23-83f4-1d5b2dab2f1a,602,39,133,35,98,68,94,55,6.0,61.955555555555556,2.4136849934231783
33,85ee79c6-5bef-4c3b-978a-e5613f918ff5,585,74,252,80,172,124,182,108,10.0,119.57777777777778,4.435352238646544
34,8667674a-1d2e-4e35-95e5-0d2729987edd,591,62,205,52,153,88,137,75,7.0,83.73333333333333,3.5620651318283905
35,87e41688-98ea-4a31-9041-c93ec9dabbf4,602,60,169,44,125,78,127,67,12.0,78.5111111111111,3.788710661637296
36,8af4a1d1-c450-44db-a8d7-0ef58ee2c01c,591,36,158,49,109,74,105,69,15.0,73.24444444444444,1.932176329942564
37,93c062d6-9723-41c0-8a0e-7ad3ee9a4dec,588,48,157,45,112,67,112,64,14.0,71.42222222222222,2.859578366483717
38,959584ee-1848-4314-9238-60e493772361,585,60,222,78,144,119,163,103,5.0,111.95555555555555,3.6241903735100607
39,95aa9155-9c15-4b60-aaac-0a1ef5428e65,588,44,145,43,102,66,105,61,7.0,67.22222222222223,2.7510120903472313
40,96239bec-a039-4689-bd57-1e2ff5885902,602,56,150,38,112,59,108,52,5.0,61.022222222222226,3.726811349750548
41,96ff4b86-f467-4294-b846-81ee11e70f15,602,38,140,43,97,77,101,63,5.0,69.17777777777778,2.313135023371018
42,a2172f61-fa8b-4b1c-bb4f-f3995e37c944,599,87,207,39,168,73,151,64,5.0,76.71111111111111,5.7642701786417945
43,a63c8f1f-171a-430c-88f2-982f908939f1,591,23,131,39,92,63,81,58,12.0,61.4,1.2111602555374574
44,a911f8a1-0397-45cc-8fa7-fb740d6f30f5,602,52,150,44,106,74,114,62,7.0,70.5111111111111,3.4262704290764106
45,acd04ff1-8361-4707-9449-a7354f0c85bd,585,65,199,65,134,101,149,84,5.0,95.64444444444445,3.97548836364615
46,adc2b8c7-d515-4d68-8f07-d792b890e56a,602,54,151,36,115,69,109,55,7.0,64.13333333333334,3.5036243148541644
47,b1494efa-6f26-4240-8d90-49dcae63de8d,591,40,163,46,117,75,105,65,5.0,70.73333333333333,2.1897102561138553
48,b1cdf860-aff3-4aa2-b099-1725cba9b301,588,38,138,45,93,68,99,61,5.0,67.22222222222223,2.4307167945214303
49,b4c80a7d-7675-46c7-8912-e8d3b7782c7f,599,63,167,34,133,63,116,53,5.0,62.266666666666666,3.924317122315543
50,bb80a39d-55d3-4780-934e-023d53b577fe,585,50,200,74,126,105,146,96,5.0,103.42222222222222,2.9542451725865533
51,bfb26223-878f-425c-898a-f060e372c3af,585,52,219,78,141,121,157,105,11.0,114.04444444444445,2.9481898450734008
52,c1e15e14-f5d2-48bf-b217-ee8c8cdc70f2,588,36,136,43,93,67,96,60,5.0,65.11111111111111,2.1915471949466827
53,c2f666db-c914-4eef-af64-818e7ed64f5d,585,44,197,77,120,109,142,98,10.0,105.62222222222222,2.544436944602566
54,c57f4c85-1425-4438-a8da-729dfd6eae71,588,35,129,43,86,62,92,57,5.0,61.977777777777774,2.1904191788155316
55,c679a438-40aa-4ee3-be53-551e8808ca19,591,27,148,48,100,75,95,68,5.0,71.46666666666667,1.396214545194752
56,cb3322c3-cffa-45f5-b0fc-d2ec3dddf2fd,588,78,171,39,132,70,135,57,5.0,72.88888888888889,5.313413348307648
57,cffe8ce7-23d8-4481-9e91-197b8d456bbf,585,31,176,84,92,104,130,99,11.0,104.37777777777778,1.7306351353136904
58,d3892558-7610-4ef6-8809-cb215a4b62a9,599,36,136,37,99,72,93,57,5.0,62.06666666666667,2.1555841767505726
59,de8782f1-5780-4426-9045-00e282efc464,585,41,191,73,118,116,138,97,5.0,104.04444444444445,2.293739456314313
60,e1dcebad-ffc5-4ebd-8a10-af3c1b889f20,585,47,203,75,128,111,148,101,5.0,107.73333333333333,2.7775819023958093
61,e749b28a-c047-43c4-af60-55be1f297656,591,16,119,37,82,57,74,57,10.0,60.51111111111111,0.7582638114173008
62,e76b1282-fff1-4ce7-83df-afbf9160b56b,602,57,146,38,108,57,108,51,12.0,60.82222222222222,3.7908426572970058
63,eec251a8-fafd-4e36-9a5c-7cdda8e44a13,591,63,192,50,142,76,132,69,5.0,77.28888888888889,3.791344129101404
64,f4a8f608-2e6b-4022-8cbe-d52674e6d0d8,591,37,153,47,106,72,102,65,5.0,69.31111111111112,2.127904185766056
65,f4f7fcec-086f-4eb4-a069-e2c4d9324418,588,37,135,43,92,66,96,59,5.0,64.82222222222222,2.2852281289491287
66,f72ffa45-df44-4eda-9a36-d15f49e8c0c2,588,39,145,42,103,63,101,62,11.0,68.02222222222223,2.4798461809109114
67,fb910b18-dd9b-4c9b-a80e-45afc2fd763f,588,40,141,44,97,67,100,60,8.0,66.11111111111111,2.4963124064782676
