,cup id,instrument,fmax,melt start,melt stop,melt range,pcr start,pcr stop,pcr min,reverse cq,mean pcr,mean pcr 90% ci
40,96239bec-a039-4689-bd57-1e2ff5885902,602,0,1,1,0,1,1,1,,1.0,0.0
41,96ff4b86-f467-4294-b846-81ee11e70f15,602,0,1,1,0,1,1,1,,1.0,0.0
42,a2172f61-fa8b-4b1c-bb4f-f3995e37c944,599,0,1,1,0,1,1,1,,1.0,0.0
43,a63c8f1f-171a-430c-88f2-982f908939f1,591,0,0,0,0,0,0,0,,0.0,0.0
44,a911f8a1-0397-45cc-8fa7-fb740d6f30f5,602,0,1,1,0,1,1,1,,1.0,0.0
45,acd04ff1-8361-4707-9449-a7354f0c85bd,585,0,0,0,0,0,0,0,,0.0,0.0
46,adc2b8c7-d515-4d68-8f07-d792b890e56a,602,0,1,1,0,1,1,1,,1.0,0.0
47,b1494efa-6f26-4240-8d90-49dcae63de8d,591,0,0,0,0,0,0,0,,0.0,0.0
48,b1cdf860-aff3-4aa2-b099-1725cba9b301,588,0,0,0,0,0,0,0,,0.0,0.0
49,b4c80a7d-7675-46c7-8912-e8d3b7782c7f,599,0,1,1,0,1,1,1,,1.0,0.0
50,bb80a39d-55d3-4780-934e-023d53b577fe,585,0,0,0,0,0,0,0,,0.0,0.0
51,bfb26223-878f-425c-898a-f060e372c3af,585,0,0,0,0,0,0,0,,0.0,0.0
52,c1e15e14-f5d2-48bf-b217-ee8c8cdc70f2,588,0,0,0,0,0,0,0,,0.0,0.0
53,c2f666db-c914-4eef-af64-818e7ed64f5d,585,0,0,0,0,0,0,0,,0.0,0.0
54,c57f4c85-1425-4438-a8da-729dfd6eae71,588,0,0,0,0,0,0,0,,0.0,0.0
55,c679a438-40aa-4ee3-be53-551e8808ca19,591,0,0,0,0,0,0,0,,0.0,0.0
56,cb3322c3-cffa-45f5-b0fc-d2ec3dddf2fd,588,0,0,0,0,0,0,0,,0.0,0.0
57,cffe8ce7-23d8-4481-9e91-197b8d456bbf,585,0,0,0,0,0,0,0,,0.0,0.0
58,d3892558-7610-4ef6-8809-cb215a4b62a9,599,0,1,1,0,1,1,1,,1.0,0.0
59,de8782f1-5780-4426-9045-00e282efc464,585,0,0,0,0,0,0,0,,0.0,0.0
60,e1dcebad-ffc5-4ebd-8a10-af3c1b889f20,585,0,0,0,0,0,0,0,,0.0,0.0
61,e749b28a-c047-43c4-af60-55be1f297656,591,0,0,0,0,0,0,0,,0.0,0.0
62,e76b1282-fff1-4ce7-83df-afbf9160b56b,602,0,1,1,0,1,1,1,,1.0,0.0
63,eec251a8-fafd-4e36-9a5c-7cdda8e44a13,591,0,0,0,0,0,0,0,,0.0,0.0
64,f4a8f608-2e6b-4022-8cbe-d52674e6d0d8,591,0,0,0,0,0,0,0,,0.0,0.0
65,f4f7fcec-086f-4eb4-a069-e2c4d9324418,588,0,0,0,0,0,0,0,,0.0,0.0
66,f72ffa45-df44-4eda-9a36-d15f49e8c0c2,588,0,0,0,0,0,0,0,,0.0,0.0
67,fb910b18-dd9b-4c9b-a80e-45afc2fd763f,588,0,0,0,0,0,0,0,,0.0,0.0
