,cup id,instrument,fmax,melt start,melt stop,melt range,pcr start,pcr stop,pcr min,reverse cq,mean pcr,mean pcr 90% ci
37,93c062d6-9723-41c0-8a0e-7ad3ee9a4dec,588,430,1027,63,964,205,630,200,14.0,261.06666666666666,26.23627245711799
38,959584ee-1848-4314-9238-60e493772361,585,505,1239,73,1166,337,751,246,5.0,313.55555555555554,31.051121059632578
39,95aa9155-9c15-4b60-aaac-0a1ef5428e65,588,397,929,58,871,206,578,181,5.0,235.0888888888889,25.48082016667189
40,96239bec-a039-4689-bd57-1e2ff5885902,602,463,986,52,934,208,628,165,5.0,232.7111111111111,30.656232987272503
41,96ff4b86-f467-4294-b846-81ee11e70f15,602,340,861,56,805,272,534,194,5.0,242.8,20.978223641446277
42,a2172f61-fa8b-4b1c-bb4f-f3995e37c944,599,736,1447,60,1387,281,967,231,5.0,335.35555555555555,49.47077508585903
43,a63c8f1f-171a-430c-88f2-982f908939f1,591,179,747,48,699,194,353,174,5.0,191.86666666666667,9.630091327583955
44,a911f8a1-0397-45cc-8fa7-fb740d6f30f5,602,457,953,55,898,276,650,193,7.0,264.8888888888889,30.198290826969938
45,acd04ff1-8361-4707-9449-a7354f0c85bd,585,513,1148,61,1087,285,721,208,5.0,275.0,32.403406125762615
46,adc2b8c7-d515-4d68-8f07-d792b890e56a,602,482,1004,51,953,257,659,177,7.0,252.62222222222223,31.431515903341705
47,b1494efa-6f26-4240-8d90-49dcae63de8d,591,323,980,50,930,228,511,188,5.0,222.9111111111111,18.293156426671914
48,b1cdf860-aff3-4aa2-b099-1725cba9b301,588,330,858,60,798,222,517,187,5.0,234.6888888888889,21.506626930234148
49,b4c80a7d-7675-46c7-8912-e8d3b7782c7f,599,517,1153,53,1100,236,705,188,5.0,254.3111111111111,32.89540024638771
50,bb80a39d-55d3-4780-934e-023d53b577fe,585,412,1081,71,1010,255,630,218,5.0,272.22222222222223,25.32140572372022
51,bfb26223-878f-425c-898a-f060e372c3af,585,433,1209,74,1135,355,696,263,11.0,324.4222222222222,24.93650809836032
52,c1e15e14-f5d2-48bf-b217-ee8c8cdc70f2,588,331,864,58,806,218,513,182,5.0,224.75555555555556,20.767934392677233
53,c2f666db-c914-4eef-af64-818e7ed64f5d,585,350,1029,73,956,269,579,229,10.0,274.4,20.606877426407152
54,c57f4c85-1425-4438-a8da-729dfd6eae71,588,302,791,58,733,207,476,174,5.0,215.44444444444446,18.53434177175282
55,c679a438-40aa-4ee3-be53-551e8808ca19,591,220,829,52,777,212,401,181,5.0,205.66666666666666,11.775906127188705
56,cb3322c3-cffa-45f5-b0fc-d2ec3dddf2fd,588,661,1173,53,1120,266,854,193,5.0,309.4,46.55454017694569
57,cffe8ce7-23d8-4481-9e91-197b8d456bbf,585,258,844,73,771,227,468,210,11.0,243.55555555555554,14.672177259284865
58,d3892558-7610-4ef6-8809-cb215a4b62a9,599,316,871,55,816,269,504,188,5.0,228.4,19.002160042585302
59,de8782f1-5780-4426-9045-00e282efc464,585,342,1006,69,937,315,563,221,5.0,264.3333333333333,19.795002451218707
60,e1dcebad-ffc5-4ebd-8a10-af3c1b889f20,585,402,1088,71,1017,276,632,230,5.0,283.31111111111113,24.661523777467323
61,e749b28a-c047-43c4-af60-55be1f297656,591,142,694,45,649,137,313,137,,185.46666666666667,7.4976141355394645
62,e76b1282-fff1-4ce7-83df-afbf9160b56b,602,458,951,50,901,199,627,169,,239.48888888888888,30.22903173307408
63,eec251a8-fafd-4e36-9a5c-7cdda8e44a13,591,500,1184,54,1130,220,690,190,5.0,249.8,30.644974281269867
64,f4a8f608-2e6b-4022-8cbe-d52674e6d0d8,591,306,891,50,841,203,475,169,5.0,202.9111111111111,17.828315211838287
65,f4f7fcec-086f-4eb4-a069-e2c4d9324418,588,327,847,60,787,216,507,180,5.0,224.57777777777778,20.751335875128774
66,f72ffa45-df44-4eda-9a36-d15f49e8c0c2,588,356,939,58,881,190,555,190,11.0,249.53333333333333,22.770255147225626
67,fb910b18-dd9b-4c9b-a80e-45afc2fd763f,588,367,883,60,823,206,528,161,8.0,220.77777777777777,22.459631971672422
